wins_difference,draws_difference,loses_difference,points_per_game_difference,result,goal_diff_pg_difference,ranking_difference
-0.42467532467532465,0.012337662337662342,0.41233766233766234,-1.2600000000000002,0,-2.27,0.0
0.5161290322580645,0.22580645161290322,0.25806451612903225,,1,,0.0
0.16909090909090913,-0.14909090909090908,-0.020000000000000018,0.3600000000000001,1,0.72,0.0
0.050000000000000044,-0.25,0.19999999999999996,-0.10000000000000009,0,-0.65,0.0
0.31339712918660284,0.08133971291866027,-0.39473684210526316,1.0200000000000002,1,1.85,0.0
0.3333333333333333,-0.25,-0.08333333333333337,0.75,1,1.08,0.0
-0.1362068965517242,0.07586206896551723,0.060344827586206906,-0.33000000000000007,1,-1.24,0.0
0.050000000000000044,-0.25,0.19999999999999996,-0.10000000000000009,1,-0.65,0.0
-0.42467532467532465,0.012337662337662342,0.41233766233766234,-1.2600000000000002,1,-2.27,0.0
0.2528735632183908,-0.27586206896551724,0.02298850574712641,0.48,0,0.79,0.0
0.2589861751152074,0.05437788018433179,-0.31336405529953915,0.8300000000000001,1,1.6099999999999999,0.0
0.09999999999999998,0.08333333333333333,-0.1833333333333333,0.3800000000000001,1,1.46,0.0
0.2224880382775119,0.17224880382775118,-0.39473684210526316,0.8400000000000001,1,1.53,0.0
0.2528735632183908,-0.27586206896551724,0.02298850574712641,0.48,1,0.79,0.0
0.016129032258064502,0.14247311827956988,-0.15860215053763443,0.18999999999999995,1,0.37999999999999995,0.0
-0.03508771929824561,0.2631578947368421,-0.22807017543859648,0.16000000000000014,1,0.20999999999999996,0.0
0.16666666666666663,-0.08333333333333333,-0.08333333333333337,0.41999999999999993,1,0.54,0.0
0.11544991511035652,0.03735144312393887,-0.15280135823429541,0.3900000000000001,1,0.37,0.0
