wins_difference,draws_difference,loses_difference,points_per_game_difference,result,goal_diff_pg_difference,ranking_difference
0.4032258064516129,0.27419354838709675,0.3225806451612903,,0,,0.0
0.4482758620689655,0.3103448275862069,-0.7586206896551724,1.66,1,2.34,0.0
-0.0215311004784689,-0.009569377990430616,0.031100478468899517,-0.07000000000000006,1,-0.020000000000000004,0.0
0.2562724014336918,-0.14157706093189965,-0.11469534050179211,0.6299999999999999,1,1.06,0.0
-0.009090909090909038,0.19220779220779222,-0.18311688311688312,0.17000000000000015,1,0.42999999999999994,0.0
0.1842105263157895,0.05921052631578949,-0.24342105263157893,0.6199999999999999,1,0.99,0.0
0.05230769230769228,0.03384615384615386,-0.08615384615384614,0.18999999999999995,1,0.5599999999999999,0.0
0.05142857142857138,0.015238095238095231,-0.06666666666666671,0.17000000000000015,1,0.5299999999999999,0.0
-0.14263322884012541,-0.05329153605015674,0.19592476489028215,-0.4800000000000002,0,-0.8899999999999999,0.0
0.026315789473684237,-0.05263157894736842,0.026315789473684237,0.030000000000000027,1,0.0,0.0
-0.28516129032258064,0.29935483870967744,-0.014193548387096772,-0.56,1,-0.72,0.0
-0.5714285714285714,-0.09523809523809523,-0.3333333333333333,,1,,0.0
0.6,0.17142857142857143,-0.7714285714285715,1.97,0,2.8,0.0
0.13636363636363635,0.10227272727272729,-0.23863636363636365,0.5199999999999998,1,0.97,0.0
0.08119658119658113,-0.12393162393162394,0.04273504273504275,0.1200000000000001,1,0.21999999999999997,0.0
-0.11677419354838714,0.19419354838709674,-0.07741935483870971,-0.15999999999999992,1,0.31,0.0
0.15172413793103445,-0.13891625615763548,-0.012807881773399032,0.31000000000000005,1,0.46,0.0
0.15789473684210525,0.11184210526315791,-0.26973684210526316,0.5899999999999999,1,0.99,0.0
0.3374689826302729,-0.2655086848635236,-0.07196029776674936,0.75,1,1.28,0.0
-0.52,-0.08,-0.4,,1,,0.0
0.5909090909090909,0.36363636363636365,-0.9545454545454546,2.14,0,3.23,0.0
0.04784688995215314,-0.0430622009569378,-0.0047846889952152805,0.10000000000000009,0,0.020000000000000004,0.0
-0.028888888888888853,0.1577777777777778,-0.1288888888888889,0.06999999999999984,1,0.33999999999999997,0.0
-0.16820276497695852,0.17895545314900152,-0.010752688172043001,-0.33000000000000007,1,-0.21999999999999997,0.0
0.18768328445747806,0.0894428152492669,-0.27712609970674484,0.6600000000000001,1,0.88,0.0
-0.11111111111111116,0.09722222222222221,0.013888888888888895,-0.22999999999999998,1,-0.33999999999999997,0.0
0.35020242914979755,-0.10931174089068824,-0.2408906882591093,0.94,1,1.55,0.0
0.4482758620689655,0.3103448275862069,0.2413793103448276,,1,,0.0
0.24403183023872677,-0.15649867374005305,-0.08753315649867374,0.5700000000000001,1,1.0999999999999999,0.0
0.09090909090909094,-0.011363636363636354,-0.07954545454545454,0.26000000000000023,1,0.35,0.0
0.051724137931034475,0.0646551724137931,-0.1163793103448276,0.21999999999999997,1,0.54,0.0
0.10139860139860135,-0.2097902097902098,0.1083916083916084,0.08999999999999986,1,0.20999999999999996,0.0
