wins_difference,draws_difference,loses_difference,points_per_game_difference,result,goal_diff_pg_difference,ranking_difference
0.14818223653934648,-0.0796134376438104,-0.06856879889553613,0.3699999999999999,1,0.92,15.0
0.053804119377889925,-0.12021857923497267,0.0664144598570828,0.050000000000000044,1,0.21999999999999997,36.0
0.1625874125874125,-0.09615384615384615,-0.06643356643356643,0.40000000000000013,2,0.13000000000000012,14.0
-0.010204081632653073,-0.036989795918367346,0.04719387755102039,-0.07000000000000006,1,-0.21999999999999997,48.0
-0.03296703296703296,-0.05311355311355315,0.08608058608058608,-0.1499999999999999,1,0.27,4.0
0.10993589743589743,-0.0006410256410256387,-0.10929487179487182,0.33000000000000007,2,0.53,21.0
0.1436274509803921,-0.05294117647058827,-0.09068627450980393,0.3700000000000001,2,0.6300000000000001,-1.0
0.08990913438546155,0.028216164514586306,-0.11812529890004783,0.30000000000000027,1,0.3699999999999999,23.0
0.09999999999999998,-0.009803921568627416,-0.09019607843137253,0.29000000000000004,1,0.11000000000000004,20.0
0.18754605747973468,-0.04900515843773029,-0.13854089904200442,0.51,1,0.8,16.0
0.05102040816326525,0.1116780045351474,-0.16269841269841273,0.27,1,0.24,16.0
0.11195542046605866,-0.049138804457953406,-0.06281661600810537,0.29000000000000004,1,0.3700000000000001,2.0
0.10635792778649922,-0.09693877551020408,-0.009419152276295112,0.21999999999999997,0,0.32999999999999996,1.0
-0.011760636457972984,0.03804911795226565,-0.026288481494292637,0.010000000000000009,2,0.39999999999999997,-24.0
-0.061207609594706336,0.11414392059553352,-0.05293631100082713,-0.07000000000000006,1,0.1399999999999999,11.0
0.11939375193318891,-0.02443550881534176,-0.0949582431178472,0.32999999999999985,0,0.7100000000000001,17.0
0.057823129251700744,0.08503401360544219,-0.14285714285714285,0.26,0,0.5599999999999999,38.0
-0.05797773654916516,-0.025510204081632654,0.08348794063079779,-0.18999999999999995,2,-0.69,-47.0
0.23076923076923073,-0.033653846153846145,-0.1971153846153846,0.6600000000000001,2,1.04,13.0
-0.025015634771732354,0.06504065040650403,-0.04002501563477173,-0.010000000000000009,2,-0.010000000000000009,-38.0
-0.12007504690431525,0.012507817385866149,0.10756722951844902,-0.3500000000000001,1,-0.3999999999999999,15.0
-0.09583333333333327,-0.008333333333333304,0.10416666666666666,-0.29000000000000004,1,-0.3900000000000001,3.0
-0.0028011204481792618,-0.0938375350140056,0.09663865546218489,-0.10000000000000009,0,0.30000000000000004,-34.0
0.062141779788838614,0.060633484162895934,-0.12277526395173455,0.25,2,0.29,19.0
-0.04347826086956519,0.0843989769820972,-0.04092071611253195,-0.050000000000000044,2,-0.25,11.0
-0.04406779661016952,-0.04519774011299432,0.08926553672316384,-0.16999999999999993,2,-0.44,-7.0
-0.045133437990580894,0.056122448979591844,-0.010989010989011005,-0.08000000000000007,1,-0.22999999999999998,38.0
0.12896222318714712,-0.011723838471558834,-0.11723838471558837,0.3699999999999999,0,0.4600000000000001,35.0
-0.010204081632653073,0.15249433106575963,-0.1422902494331066,0.13000000000000012,1,0.14,-23.0
-0.0604395604395605,-0.001831501831501825,0.06227106227106227,-0.17999999999999994,1,-0.26,8.0
-0.05859117840684658,0.030941408821593158,0.027649769585253448,-0.15000000000000013,2,-0.16000000000000003,-35.0
-0.00524616626311547,-0.07546408393866022,0.08071025020177564,-0.08999999999999986,0,-0.48999999999999994,-9.0
-0.22056514913657765,0.07064364207221349,0.14992150706436422,-0.5900000000000001,2,-0.8200000000000001,-61.0
0.06818181818181823,0.0625,-0.13068181818181818,0.26,1,0.9099999999999999,-1.0
-0.17319787131107883,0.14465408805031443,0.0285437832607644,-0.3799999999999999,2,-0.93,-53.0
-0.02878848460615757,0.05517792882846864,-0.02638944422231107,-0.040000000000000036,2,-0.20999999999999996,2.0
-0.04779411764705882,0.06127450980392157,-0.013480392156862725,-0.08000000000000007,2,-0.24,-2.0
-0.2057692307692307,-0.007692307692307665,0.21346153846153848,-0.6200000000000001,0,-0.9200000000000002,-18.0
0.0301659125188537,-0.040723981900452455,0.010558069381598811,0.04999999999999982,2,0.030000000000000027,-38.0
-0.08710801393728229,0.0656213704994193,0.02148664343786294,-0.20000000000000018,1,-0.6699999999999999,11.0
-0.061224489795918324,0.040816326530612235,0.020408163265306117,-0.1399999999999999,2,-0.09999999999999998,-39.0
-0.09615384615384615,-0.05555555555555555,0.15170940170940173,-0.3500000000000001,1,-0.47,22.0
-0.1440677966101695,-0.035393818544366906,0.17946161515453637,-0.45999999999999996,2,-0.55,-27.0
-0.14347826086956517,0.09420289855072461,0.04927536231884058,-0.3400000000000001,0,-0.36000000000000004,-9.0
-0.11720158672917413,-0.026325279480706815,0.143526866209881,-0.3799999999999999,2,-0.8600000000000001,-11.0
0.017006802721088454,0.03741496598639457,-0.054421768707483,0.07999999999999985,1,0.08999999999999997,33.0
0.002616431187859758,-0.08320251177394036,0.08058608058608058,-0.08000000000000007,2,-0.29999999999999993,-46.0
0.0007680491551458335,-0.11597542242703535,0.1152073732718894,-0.10999999999999988,0,-0.3999999999999999,-3.0
0.160377358490566,0.0011792452830188815,-0.1615566037735849,0.48,0,1.01,11.0
0.05929487179487175,-0.0352564102564103,-0.024038461538461536,0.14000000000000012,1,0.06000000000000005,-1.0
0.05368234250221826,-0.10780834072759538,0.054125998225377114,0.050000000000000044,1,-0.07999999999999996,27.0
0.11118737131091283,0.019217570350034324,-0.13040494166094715,0.34999999999999987,1,0.77,20.0
0.12191582002902757,-0.0677310111272375,-0.05418480890179003,0.2999999999999998,1,0.78,5.0
-0.11609620721554115,0.02636447733580019,0.08973172987974098,-0.31999999999999984,2,-0.54,-15.0
0.0008028904054596664,-0.02408671216378963,0.023283821758329992,-0.020000000000000018,2,0.22999999999999998,-1.0
0.09219554030874777,-0.06132075471698112,-0.030874785591766735,0.21999999999999997,2,0.10000000000000009,12.0
0.10855405992184108,-0.09335649153278333,-0.015197568389057753,0.22999999999999998,1,0.3600000000000001,3.0
0.01716141001855298,-0.056122448979591844,0.038961038961038974,-0.010000000000000009,0,0.49,-10.0
0.19895104895104898,-0.042307692307692324,-0.15664335664335666,0.55,0,1.27,13.0
0.06384092098377808,-0.0015698587127158659,-0.06227106227106227,0.18999999999999995,1,0.27,6.0
0.027198211624441138,0.03688524590163936,-0.06408345752608047,0.10999999999999988,1,0.61,5.0
-0.20219780219780215,-0.01721611721611721,0.21941391941391944,-0.6200000000000001,0,-0.32,-16.0
0.05102040816326525,-0.017406962785114055,-0.03361344537815128,0.1399999999999999,1,0.42999999999999994,1.0
-0.05519339417644503,0.12125162972620601,-0.06605823554976098,-0.040000000000000036,1,0.22999999999999993,2.0
0.160377358490566,0.0011792452830188815,-0.1615566037735849,0.48,0,1.01,11.0
0.05929487179487175,-0.0352564102564103,-0.024038461538461536,0.14000000000000012,1,0.06000000000000005,-1.0
0.027198211624441138,0.03688524590163936,-0.06408345752608047,0.10999999999999988,1,0.61,5.0
-0.20219780219780215,-0.01721611721611721,0.21941391941391944,-0.6200000000000001,0,-0.32,-16.0
0.05368234250221826,-0.10780834072759538,0.054125998225377114,0.050000000000000044,1,-0.07999999999999996,27.0
0.11118737131091283,0.019217570350034324,-0.13040494166094715,0.34999999999999987,1,0.77,20.0
0.05102040816326525,-0.017406962785114055,-0.03361344537815128,0.1399999999999999,1,0.42999999999999994,1.0
-0.05519339417644503,0.12125162972620601,-0.06605823554976098,-0.040000000000000036,1,0.22999999999999993,2.0
-0.11609620721554115,0.02636447733580019,0.08973172987974098,-0.31999999999999984,2,-0.54,-15.0
0.12191582002902757,-0.0677310111272375,-0.05418480890179003,0.2999999999999998,1,0.78,5.0
