,Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,resultado
0,2018,,,,,Russian Federation,5.0,0.0,Saudi Arabia,,,,,,,,,,,,1
1,2018,,,,,Egypt,0.0,1.0,Uruguay,,,,,,,,,,,,2
2,2018,,,,,Russian Federation,3.0,1.0,Egypt,,,,,,,,,,,,1
3,2018,,,,,Uruguay,1.0,0.0,Saudi Arabia,,,,,,,,,,,,1
4,2018,,,,,Uruguay,3.0,0.0,Russian Federation,,,,,,,,,,,,1
5,2018,,,,,Saudi Arabia,2.0,1.0,Egypt,,,,,,,,,,,,1
6,2018,,,,,Morocco,0.0,1.0,Iran,,,,,,,,,,,,2
7,2018,,,,,Portugal,3.0,3.0,Spain,,,,,,,,,,,,0
8,2018,,,,,Portugal,1.0,0.0,Morocco,,,,,,,,,,,,1
9,2018,,,,,Iran,0.0,1.0,Spain,,,,,,,,,,,,2
10,2018,,,,,Iran,1.0,1.0,Portugal,,,,,,,,,,,,0
11,2018,,,,,Spain,2.0,2.0,Morocco,,,,,,,,,,,,0
12,2018,,,,,France,2.0,1.0,Australia,,,,,,,,,,,,1
13,2018,,,,,Peru,0.0,1.0,Denmark,,,,,,,,,,,,2
14,2018,,,,,France,1.0,0.0,Peru,,,,,,,,,,,,1
15,2018,,,,,Denmark,1.0,1.0,Australia,,,,,,,,,,,,0
16,2018,,,,,Denmark,0.0,0.0,France,,,,,,,,,,,,0
17,2018,,,,,Australia,0.0,2.0,Peru,,,,,,,,,,,,2
18,2018,,,,,Argentina,1.0,1.0,Iceland,,,,,,,,,,,,0
19,2018,,,,,Croatia,2.0,0.0,Nigeria,,,,,,,,,,,,1
20,2018,,,,,Argentina,0.0,3.0,Croatia,,,,,,,,,,,,2
21,2018,,,,,Nigeria,2.0,0.0,Iceland,,,,,,,,,,,,1
22,2018,,,,,Nigeria,1.0,2.0,Argentina,,,,,,,,,,,,2
23,2018,,,,,Iceland,1.0,2.0,Croatia,,,,,,,,,,,,2
24,2018,,,,,Costa Rica,0.0,1.0,Serbia,,,,,,,,,,,,2
25,2018,,,,,Brazil,1.0,1.0,Switzerland,,,,,,,,,,,,0
26,2018,,,,,Brazil,2.0,0.0,Costa Rica,,,,,,,,,,,,1
27,2018,,,,,Serbia,1.0,2.0,Switzerland,,,,,,,,,,,,2
28,2018,,,,,Serbia,0.0,2.0,Brazil,,,,,,,,,,,,2
29,2018,,,,,Switzerland,2.0,2.0,Costa Rica,,,,,,,,,,,,0
30,2018,,,,,Germany,0.0,1.0,Mexico,,,,,,,,,,,,2
31,2018,,,,,Sweden,1.0,0.0,South Korea,,,,,,,,,,,,1
32,2018,,,,,South Korea,1.0,2.0,Mexico,,,,,,,,,,,,2
33,2018,,,,,Germany,2.0,1.0,Sweden,,,,,,,,,,,,1
34,2018,,,,,South Korea,2.0,0.0,Germany,,,,,,,,,,,,1
35,2018,,,,,Mexico,0.0,3.0,Sweden,,,,,,,,,,,,2
36,2018,,,,,Belgium,3.0,0.0,Panama,,,,,,,,,,,,1
37,2018,,,,,Tunisia,1.0,2.0,England,,,,,,,,,,,,2
38,2018,,,,,Belgium,5.0,2.0,Tunisia,,,,,,,,,,,,1
39,2018,,,,,England,6.0,1.0,Panama,,,,,,,,,,,,1
40,2018,,,,,England,0.0,1.0,Belgium,,,,,,,,,,,,2
41,2018,,,,,Panama,1.0,2.0,Tunisia,,,,,,,,,,,,2
42,2018,,,,,Colombia,1.0,2.0,Japan,,,,,,,,,,,,2
43,2018,,,,,Poland,1.0,2.0,Senegal,,,,,,,,,,,,2
44,2018,,,,,Japan,2.0,2.0,Senegal,,,,,,,,,,,,0
45,2018,,,,,Poland,0.0,3.0,Colombia,,,,,,,,,,,,2
46,2018,,,,,Japan,0.0,1.0,Poland,,,,,,,,,,,,2
47,2018,,,,,Senegal,0.0,1.0,Colombia,,,,,,,,,,,,2
48,2018,,,,,France,4.0,3.0,Argentina,,,,,,,,,,,,1
49,2018,,,,,Uruguay,2.0,1.0,Portugal,,,,,,,,,,,,1
50,2018,,,,,Spain,1.0,1.0,Russian Federation,,,,,,,,,,,,0
51,2018,,,,,Croatia,1.0,1.0,Denmark,,,,,,,,,,,,0
52,2018,,,,,Brazil,2.0,0.0,Mexico,,,,,,,,,,,,1
53,2018,,,,,Belgium,3.0,2.0,Japan,,,,,,,,,,,,1
54,2018,,,,,Sweden,1.0,0.0,Switzerland,,,,,,,,,,,,1
55,2018,,,,,Colombia,1.0,1.0,England,,,,,,,,,,,,0
56,2018,,,,,Uruguay,0.0,2.0,France,,,,,,,,,,,,2
57,2018,,,,,Brazil,1.0,2.0,Belgium,,,,,,,,,,,,2
58,2018,,,,,Sweden,0.0,2.0,England,,,,,,,,,,,,2
59,2018,,,,,Russian Federation,2.0,2.0,Croatia,,,,,,,,,,,,0
60,2018,,,,,France,1.0,0.0,Belgium,,,,,,,,,,,,1
61,2018,,,,,Croatia,2.0,1.0,England,,,,,,,,,,,,1
62,2018,,,,,Belgium,2.0,0.0,England,,,,,,,,,,,,1
63,2018,,,,,France,4.0,2.0,Croatia,,,,,,,,,,,,1
