,Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,resultado
0,2022,,,,,Qatar,0.0,2.0,Ecuador,,,,,,,,,,,,2
1,2022,,,,,Senegal,0.0,2.0,Netherlands,,,,,,,,,,,,2
2,2022,,,,,Qatar,1.0,3.0,Senegal,,,,,,,,,,,,2
3,2022,,,,,Netherlands,1.0,1.0,Ecuador,,,,,,,,,,,,0
4,2022,,,,,Ecuador,1.0,2.0,Senegal,,,,,,,,,,,,2
5,2022,,,,,Netherlands,2.0,0.0,Qatar,,,,,,,,,,,,1
6,2022,,,,,England,6.0,2.0,Iran,,,,,,,,,,,,1
7,2022,,,,,United States,1.0,1.0,Wales,,,,,,,,,,,,0
8,2022,,,,,Wales,0.0,2.0,Iran,,,,,,,,,,,,2
9,2022,,,,,England,0.0,0.0,United States,,,,,,,,,,,,0
10,2022,,,,,Wales,0.0,3.0,England,,,,,,,,,,,,2
11,2022,,,,,Iran,0.0,1.0,United States,,,,,,,,,,,,2
12,2022,,,,,Argentina,1.0,2.0,Saudi Arabia,,,,,,,,,,,,2
13,2022,,,,,Mexico,0.0,0.0,Poland,,,,,,,,,,,,0
14,2022,,,,,Poland,2.0,0.0,Saudi Arabia,,,,,,,,,,,,1
15,2022,,,,,Argentina,2.0,0.0,Mexico,,,,,,,,,,,,1
16,2022,,,,,Poland,0.0,2.0,Argentina,,,,,,,,,,,,2
17,2022,,,,,Saudi Arabia,1.0,2.0,Mexico,,,,,,,,,,,,2
18,2022,,,,,Denmark,0.0,0.0,Tunisia,,,,,,,,,,,,0
19,2022,,,,,France,4.0,1.0,Australia,,,,,,,,,,,,1
20,2022,,,,,Tunisia,0.0,1.0,Australia,,,,,,,,,,,,2
21,2022,,,,,France,2.0,1.0,Denmark,,,,,,,,,,,,1
22,2022,,,,,Tunisia,1.0,0.0,France,,,,,,,,,,,,1
23,2022,,,,,Australia,1.0,0.0,Denmark,,,,,,,,,,,,1
24,2022,,,,,Germany,1.0,2.0,Japan,,,,,,,,,,,,2
25,2022,,,,,Spain,7.0,0.0,Costa Rica,,,,,,,,,,,,1
26,2022,,,,,Japan,0.0,1.0,Costa Rica,,,,,,,,,,,,2
27,2022,,,,,Spain,1.0,1.0,Germany,,,,,,,,,,,,0
28,2022,,,,,Japan,2.0,1.0,Spain,,,,,,,,,,,,1
29,2022,,,,,Costa Rica,2.0,4.0,Germany,,,,,,,,,,,,2
30,2022,,,,,Morocco,0.0,0.0,Croatia,,,,,,,,,,,,0
31,2022,,,,,Belgium,1.0,0.0,Canada,,,,,,,,,,,,1
32,2022,,,,,Belgium,0.0,2.0,Morocco,,,,,,,,,,,,2
33,2022,,,,,Croatia,4.0,1.0,Canada,,,,,,,,,,,,1
34,2022,,,,,Croatia,0.0,0.0,Belgium,,,,,,,,,,,,0
35,2022,,,,,Canada,1.0,2.0,Morocco,,,,,,,,,,,,2
36,2022,,,,,Switzerland,1.0,0.0,Cameroon,,,,,,,,,,,,1
37,2022,,,,,Brazil,2.0,0.0,Serbia,,,,,,,,,,,,1
38,2022,,,,,Cameroon,3.0,3.0,Serbia,,,,,,,,,,,,0
39,2022,,,,,Brazil,1.0,0.0,Switzerland,,,,,,,,,,,,1
40,2022,,,,,Cameroon,1.0,0.0,Brazil,,,,,,,,,,,,1
41,2022,,,,,Serbia,2.0,3.0,Switzerland,,,,,,,,,,,,2
42,2022,,,,,Uruguay,0.0,0.0,South Korea,,,,,,,,,,,,0
43,2022,,,,,Portugal,3.0,2.0,Ghana,,,,,,,,,,,,1
44,2022,,,,,South Korea,2.0,3.0,Ghana,,,,,,,,,,,,2
45,2022,,,,,Portugal,2.0,0.0,Uruguay,,,,,,,,,,,,1
46,2022,,,,,Ghana,0.0,2.0,Uruguay,,,,,,,,,,,,2
47,2022,,,,,South Korea,2.0,1.0,Portugal,,,,,,,,,,,,1
48,2022,,,,,Netherlands,3.0,1.0,United States,,,,,,,,,,,,1
49,2022,,,,,Argentina,2.0,1.0,Australia,,,,,,,,,,,,1
50,2022,,,,,France,3.0,1.0,Poland,,,,,,,,,,,,1
51,2022,,,,,England,3.0,0.0,Senegal,,,,,,,,,,,,1
52,2022,,,,,Japan,1.0,1.0,Croatia,,,,,,,,,,,,0
53,2022,,,,,Brazil,4.0,1.0,South Korea,,,,,,,,,,,,1
54,2022,,,,,Morocco,0.0,0.0,Spain,,,,,,,,,,,,0
55,2022,,,,,Portugal,6.0,1.0,Switzerland,,,,,,,,,,,,1
56,2022,,,,,Croatia,1.0,1.0,Brazil,,,,,,,,,,,,0
57,2022,,,,,Netherlands,2.0,2.0,Argentina,,,,,,,,,,,,0
58,2022,,,,,Morocco,1.0,0.0,Portugal,,,,,,,,,,,,1
59,2022,,,,,England,1.0,2.0,France,,,,,,,,,,,,2
60,2022,,,,,Argentina,3.0,0.0,Croatia,,,,,,,,,,,,1
61,2022,,,,,France,2.0,0.0,Morocco,,,,,,,,,,,,1
62,2022,,,,,Croatia,2.0,1.0,Morocco,,,,,,,,,,,,1
63,2022,,,,,Argentina,3.0,3.0,France,,,,,,,,,,,,0
