,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
57662,1.0,Germany,GER,1558.0,1544.0,0,UEFA,2018-06-07
57661,2.0,Brazil,BRA,1431.0,1384.0,0,CONMEBOL,2018-06-07
57659,3.0,Belgium,BEL,1298.0,1346.0,0,UEFA,2018-06-07
57658,4.0,Portugal,POR,1274.0,1306.0,0,UEFA,2018-06-07
57657,5.0,Argentina,ARG,1241.0,1254.0,0,CONMEBOL,2018-06-07
57656,6.0,Switzerland,SUI,1199.0,1179.0,0,UEFA,2018-06-07
57655,7.0,France,FRA,1198.0,1166.0,0,UEFA,2018-06-07
57654,8.0,Poland,POL,1183.0,1128.0,-2,UEFA,2018-06-07
57664,9.0,Chile,CHI,1135.0,1146.0,0,CONMEBOL,2018-06-07
57653,10.0,Spain,ESP,1126.0,1162.0,2,UEFA,2018-06-07
57651,11.0,Peru,PER,1125.0,1106.0,0,CONMEBOL,2018-06-07
57650,12.0,Denmark,DEN,1051.0,1054.0,0,UEFA,2018-06-07
57649,12.0,England,ENG,1051.0,1040.0,-1,UEFA,2018-06-07
57648,14.0,Uruguay,URU,1018.0,976.0,-3,CONMEBOL,2018-06-07
57647,15.0,Mexico,MEX,989.0,1008.0,0,CONCACAF,2018-06-07
57646,16.0,Colombia,COL,986.0,989.0,0,CONMEBOL,2018-06-07
57645,17.0,Netherlands,NED,981.0,969.0,-2,UEFA,2018-06-07
57644,18.0,Wales,WAL,953.0,931.0,-3,UEFA,2018-06-07
57643,19.0,Italy,ITA,951.0,947.0,-1,UEFA,2018-06-07
57642,20.0,Croatia,CRO,945.0,975.0,2,UEFA,2018-06-07
57652,21.0,Tunisia,TUN,910.0,1012.0,7,CAF,2018-06-07
57666,22.0,Iceland,ISL,908.0,930.0,0,UEFA,2018-06-07
57678,23.0,Costa Rica,CRC,884.0,858.0,-2,CONCACAF,2018-06-07
57667,24.0,Sweden,SWE,880.0,889.0,1,UEFA,2018-06-07
57689,25.0,USA,USA,873.0,880.0,1,CONCACAF,2018-06-07
57688,26.0,Austria,AUT,845.0,841.0,0,UEFA,2018-06-07
57687,27.0,Senegal,SEN,838.0,825.0,-1,CAF,2018-06-07
57686,28.0,Slovakia,SVK,804.0,786.0,-1,UEFA,2018-06-07
57685,29.0,Northern Ireland,NIR,803.0,837.0,2,UEFA,2018-06-07
57684,30.0,Romania,ROU,782.0,737.0,-2,UEFA,2018-06-07
57683,31.0,Republic of Ireland,IRL,777.0,776.0,0,UEFA,2018-06-07
57682,32.0,Paraguay,PAR,773.0,737.0,0,CONMEBOL,2018-06-07
57681,33.0,Venezuela,VEN,755.0,709.0,-6,CONMEBOL,2018-06-07
57680,34.0,Serbia,SRB,751.0,732.0,-1,UEFA,2018-06-07
57690,35.0,Ukraine,UKR,733.0,777.0,5,UEFA,2018-06-07
57679,36.0,Australia,AUS,718.0,700.0,-4,AFC,2018-06-07
57677,37.0,IR Iran,IRN,708.0,727.0,1,AFC,2018-06-07
57675,38.0,Congo DR,COD,706.0,711.0,0,CAF,2018-06-07
57676,38.0,Turkey,TUR,706.0,714.0,1,UEFA,2018-06-07
57674,40.0,Bosnia and Herzegovina,BIH,693.0,688.0,-1,UEFA,2018-06-07
57673,41.0,Morocco,MAR,686.0,681.0,-1,CAF,2018-06-07
57672,42.0,Scotland,SCO,660.0,735.0,8,UEFA,2018-06-07
57671,43.0,Montenegro,MNE,652.0,671.0,0,UEFA,2018-06-07
57670,44.0,Greece,GRE,650.0,657.0,0,UEFA,2018-06-07
57669,45.0,Egypt,EGY,649.0,636.0,-1,CAF,2018-06-07
57668,46.0,Czechia,CZE,641.0,647.0,1,UEFA,2018-06-07
57641,47.0,Ghana,GHA,624.0,603.0,-3,CAF,2018-06-07
57640,48.0,Nigeria,NGA,618.0,635.0,1,CAF,2018-06-07
57639,49.0,Bulgaria,BUL,614.0,583.0,-4,UEFA,2018-06-07
57626,49.0,Cameroon,CMR,614.0,603.0,-1,CAF,2018-06-07
57611,51.0,Hungary,HUN,612.0,604.0,2,UEFA,2018-06-07
57610,52.0,Burkina Faso,BFA,604.0,582.0,-2,CAF,2018-06-07
57609,53.0,Norway,NOR,596.0,608.0,5,UEFA,2018-06-07
57608,54.0,Jamaica,JAM,588.0,587.0,2,CONCACAF,2018-06-07
57607,55.0,Panama,PAN,571.0,574.0,0,CONCACAF,2018-06-07
57606,56.0,Slovenia,SVN,558.0,495.0,-9,UEFA,2018-06-07
57605,57.0,Korea Republic,KOR,544.0,520.0,-4,AFC,2018-06-07
