,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
50904,1.0,Argentina,ARG,1419.0,1442.0,0,CONMEBOL,2015-10-01
50914,2.0,Germany,GER,1401.0,1248.0,-1,UEFA,2015-10-01
50927,3.0,Belgium,BEL,1387.0,1269.0,1,UEFA,2015-10-01
50928,4.0,Portugal,POR,1235.0,1186.0,-2,UEFA,2015-10-01
50929,5.0,Colombia,COL,1228.0,1224.0,1,CONMEBOL,2015-10-01
50952,6.0,Spain,ESP,1223.0,1122.0,-5,UEFA,2015-10-01
50951,7.0,Brazil,BRA,1204.0,1209.0,2,CONMEBOL,2015-10-01
50950,8.0,Wales,WAL,1195.0,1146.0,-1,UEFA,2015-10-01
50949,9.0,Chile,CHI,1177.0,1149.0,1,CONMEBOL,2015-10-01
50948,10.0,England,ENG,1161.0,1143.0,0,UEFA,2015-10-01
50947,11.0,Austria,AUT,1100.0,1038.0,-2,UEFA,2015-10-01
50946,12.0,Switzerland,SUI,1044.0,1011.0,-5,UEFA,2015-10-01
50945,13.0,Romania,ROU,1042.0,1176.0,6,UEFA,2015-10-01
50944,14.0,Netherlands,NED,1004.0,1054.0,2,UEFA,2015-10-01
50943,15.0,Czechia,CZE,983.0,940.0,-5,UEFA,2015-10-01
50942,16.0,Croatia,CRO,965.0,1037.0,2,UEFA,2015-10-01
50941,17.0,Italy,ITA,962.0,1012.0,1,UEFA,2015-10-01
50940,18.0,Slovakia,SVK,936.0,1013.0,3,UEFA,2015-10-01
50939,19.0,Algeria,ALG,927.0,955.0,0,CAF,2015-10-01
50938,20.0,Uruguay,URU,919.0,1002.0,2,CONMEBOL,2015-10-01
50937,21.0,Côte d'Ivoire,CIV,916.0,924.0,0,CAF,2015-10-01
50936,22.0,France,FRA,899.0,893.0,-2,UEFA,2015-10-01
50935,23.0,Iceland,ISL,882.0,894.0,0,UEFA,2015-10-01
50934,24.0,Ukraine,UKR,874.0,812.0,-5,UEFA,2015-10-01
50933,25.0,Ghana,GHA,849.0,827.0,-2,CAF,2015-10-01
50932,26.0,Russia,RUS,845.0,780.0,-6,UEFA,2015-10-01
50931,27.0,Mexico,MEX,842.0,848.0,1,CONCACAF,2015-10-01
50930,28.0,Denmark,DEN,835.0,901.0,6,UEFA,2015-10-01
50903,29.0,USA,USA,807.0,823.0,1,CONCACAF,2015-10-01
50902,30.0,Bosnia and Herzegovina,BIH,787.0,811.0,0,UEFA,2015-10-01
50901,31.0,Ecuador,ECU,765.0,764.0,-3,CONMEBOL,2015-10-01
50875,32.0,Albania,ALB,755.0,878.0,7,UEFA,2015-10-01
50873,33.0,Hungary,HUN,741.0,740.0,-4,UEFA,2015-10-01
50872,34.0,Norway,NOR,739.0,496.0,-35,UEFA,2015-10-01
50871,35.0,Northern Ireland,NIR,724.0,687.0,-6,UEFA,2015-10-01
50870,36.0,Tunisia,TUN,722.0,774.0,3,CAF,2015-10-01
50955,37.0,Turkey,TUR,717.0,635.0,-9,UEFA,2015-10-01
50869,38.0,Senegal,SEN,713.0,734.0,0,CAF,2015-10-01
50868,39.0,IR Iran,IRN,703.0,716.0,-1,AFC,2015-10-01
50867,40.0,Scotland,SCO,702.0,789.0,9,UEFA,2015-10-01
50866,41.0,Cabo Verde,CPV,701.0,589.0,-15,CAF,2015-10-01
50865,42.0,Costa Rica,CRC,691.0,731.0,3,CONCACAF,2015-10-01
50861,43.0,Poland,POL,680.0,764.0,9,UEFA,2015-10-01
50863,44.0,Greece,GRE,676.0,657.0,0,UEFA,2015-10-01
50874,45.0,Sweden,SWE,672.0,756.0,9,UEFA,2015-10-01
50864,46.0,Slovenia,SVN,662.0,653.0,1,UEFA,2015-10-01
50925,47.0,Israel,ISR,659.0,635.0,1,UEFA,2015-10-01
50924,48.0,Cameroon,CMR,640.0,671.0,6,CAF,2015-10-01
50923,49.0,Congo,CGO,636.0,671.0,7,CAF,2015-10-01
50922,50.0,Peru,PER,623.0,628.0,2,CONMEBOL,2015-10-01
50921,51.0,Egypt,EGY,620.0,619.0,2,CAF,2015-10-01
50920,52.0,Nigeria,NGA,600.0,599.0,-1,CAF,2015-10-01
50919,53.0,Korea Republic,KOR,590.0,574.0,-4,AFC,2015-10-01
50918,54.0,Republic of Ireland,IRL,587.0,605.0,3,UEFA,2015-10-01
50917,55.0,Guinea,GUI,582.0,535.0,-8,CAF,2015-10-01
50916,55.0,Japan,JPN,582.0,570.0,-3,AFC,2015-10-01
50926,57.0,Jamaica,JAM,576.0,602.0,5,CONCACAF,2015-10-01
50915,58.0,Australia,AUS,567.0,548.0,-3,AFC,2015-10-01
50913,59.0,Trinidad and Tobago,TRI,564.0,594.0,5,CONCACAF,2015-10-01
50912,60.0,Congo DR,COD,563.0,529.0,-5,CAF,2015-10-01
