,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
19431,1.0,Brazil,BRA,856.0,857.0,0,CONMEBOL,2002-12-18
19432,2.0,France,FRA,787.0,787.0,0,UEFA,2002-12-18
19608,3.0,Spain,ESP,779.0,779.0,0,UEFA,2002-12-18
19607,4.0,Germany,GER,761.0,763.0,0,UEFA,2002-12-18
19606,5.0,Argentina,ARG,751.0,741.0,0,CONMEBOL,2002-12-18
19605,6.0,Netherlands,NED,746.0,719.0,-4,UEFA,2002-12-18
19604,7.0,England,ENG,734.0,734.0,1,UEFA,2002-12-18
19603,8.0,Mexico,MEX,732.0,731.0,1,CONCACAF,2002-12-18
19602,9.0,Turkey,TUR,729.0,728.0,1,UEFA,2002-12-18
19612,10.0,USA,USA,723.0,720.0,1,CONCACAF,2002-12-18
19610,11.0,Portugal,POR,710.0,709.0,-1,UEFA,2002-12-18
19601,12.0,Denmark,DEN,707.0,705.0,-1,UEFA,2002-12-18
19599,13.0,Italy,ITA,705.0,710.0,2,UEFA,2002-12-18
19598,14.0,Republic of Ireland,IRL,697.0,699.0,0,UEFA,2002-12-18
19597,15.0,Czechia,CZE,687.0,694.0,0,UEFA,2002-12-18
19596,16.0,Cameroon,CMR,685.0,685.0,-1,CAF,2002-12-18
19595,17.0,Belgium,BEL,682.0,682.0,-1,UEFA,2002-12-18
19594,18.0,Paraguay,PAR,679.0,681.0,-1,CONMEBOL,2002-12-18
19593,19.0,Serbia and Montenegro,SCG,678.0,0.0,19,UEFA,2002-12-18
19592,20.0,Korea Republic,KOR,669.0,671.0,0,AFC,2002-12-18
19600,21.0,Costa Rica,CRC,652.0,650.0,-5,CONCACAF,2002-12-18
19611,22.0,Japan,JPN,650.0,654.0,0,AFC,2002-12-18
19615,23.0,Russia,RUS,650.0,652.0,-1,UEFA,2002-12-18
19613,24.0,Romania,ROU,649.0,662.0,3,UEFA,2002-12-18
19632,25.0,Sweden,SWE,649.0,652.0,0,UEFA,2002-12-18
19631,26.0,Norway,NOR,648.0,641.0,-2,UEFA,2002-12-18
19629,27.0,Senegal,SEN,646.0,640.0,-2,CAF,2002-12-18
19628,28.0,Uruguay,URU,643.0,653.0,5,CONMEBOL,2002-12-18
19627,29.0,Nigeria,NGA,642.0,643.0,2,CAF,2002-12-18
19626,30.0,South Africa,RSA,636.0,637.0,-1,CAF,2002-12-18
19625,31.0,Ecuador,ECU,634.0,634.0,-1,CONMEBOL,2002-12-18
19624,32.0,Croatia,CRO,629.0,625.0,-4,UEFA,2002-12-18
19630,33.0,IR Iran,IRN,628.0,630.0,-1,AFC,2002-12-18
19622,34.0,Poland,POL,628.0,632.0,1,UEFA,2002-12-18
19621,35.0,Morocco,MAR,621.0,626.0,0,CAF,2002-12-18
19620,36.0,Slovenia,SVN,620.0,625.0,-1,UEFA,2002-12-18
19619,37.0,Colombia,COL,617.0,639.0,7,CONMEBOL,2002-12-18
19623,38.0,Saudi Arabia,KSA,608.0,612.0,0,AFC,2002-12-18
19618,39.0,Egypt,EGY,592.0,591.0,-1,CAF,2002-12-18
19617,40.0,Honduras,HON,591.0,582.0,-3,CONCACAF,2002-12-18
19616,41.0,Tunisia,TUN,586.0,597.0,2,CAF,2002-12-18
19614,42.0,Bulgaria,BUL,582.0,586.0,1,UEFA,2002-12-18
19591,43.0,Finland,FIN,580.0,582.0,1,UEFA,2002-12-18
19609,44.0,Switzerland,SUI,576.0,576.0,-1,UEFA,2002-12-18
19589,45.0,Ukraine,UKR,575.0,574.0,-1,UEFA,2002-12-18
19510,46.0,Israel,ISR,568.0,551.0,-5,UEFA,2002-12-18
19488,47.0,Trinidad and Tobago,TRI,567.0,578.0,3,CONCACAF,2002-12-18
19487,48.0,Greece,GRE,563.0,561.0,0,UEFA,2002-12-18
19486,49.0,New Zealand,NZL,561.0,561.0,0,OFC,2002-12-18
19485,50.0,Australia,AUS,557.0,571.0,3,AFC,2002-12-18
19484,51.0,Jamaica,JAM,555.0,551.0,-1,CONCACAF,2002-12-18
19483,52.0,Wales,WAL,554.0,518.0,-9,UEFA,2002-12-18
19482,53.0,Iraq,IRQ,549.0,558.0,3,AFC,2002-12-18
19489,54.0,Austria,AUT,541.0,550.0,1,UEFA,2002-12-18
19481,55.0,Slovakia,SVK,535.0,540.0,1,UEFA,2002-12-18
19479,56.0,Hungary,HUN,533.0,533.0,-2,UEFA,2002-12-18
19478,57.0,Zimbabwe,ZIM,533.0,540.0,2,CAF,2002-12-18
19477,58.0,Iceland,ISL,528.0,539.0,2,UEFA,2002-12-18
19476,59.0,Scotland,SCO,528.0,538.0,2,UEFA,2002-12-18
19475,60.0,Estonia,EST,525.0,517.0,-2,UEFA,2002-12-18
19474,61.0,Ghana,GHA,525.0,529.0,2,CAF,2002-12-18
19473,62.0,Qatar,QAT,519.0,506.0,-4,AFC,2002-12-18
19480,63.0,China PR,CHN,512.0,505.0,-4,AFC,2002-12-18
19491,64.0,Côte d'Ivoire,CIV,510.0,526.0,4,CAF,2002-12-18
19500,65.0,Congo DR,COD,509.0,509.0,1,CAF,2002-12-18
19492,66.0,Thailand,THA,506.0,497.0,-4,AFC,2002-12-18
19508,67.0,Zambia,ZAM,506.0,512.0,4,CAF,2002-12-18
19507,68.0,Algeria,ALG,505.0,506.0,3,CAF,2002-12-18
19506,69.0,Venezuela,VEN,501.0,478.0,-8,CONMEBOL,2002-12-18
19505,70.0,Canada,CAN,500.0,501.0,2,CONCACAF,2002-12-18
19504,71.0,Cuba,CUB,496.0,452.0,-19,CONCACAF,2002-12-18
19503,72.0,Haiti,HAI,496.0,456.0,-17,CONCACAF,2002-12-18
19502,73.0,Mali,MLI,490.0,477.0,-5,CAF,2002-12-18
19509,74.0,Belarus,BLR,489.0,489.0,-1,UEFA,2002-12-18
19501,75.0,Burkina Faso,BFA,487.0,490.0,2,CAF,2002-12-18
19499,76.0,Angola,ANG,485.0,500.0,7,CAF,2002-12-18
19498,77.0,Jordan,JOR,481.0,468.0,-8,AFC,2002-12-18
19497,78.0,Guatemala,GUA,480.0,490.0,4,CONCACAF,2002-12-18
19496,79.0,Latvia,LVA,480.0,460.0,-8,UEFA,2002-12-18
19495,80.0,Cyprus,CYP,477.0,456.0,-8,UEFA,2002-12-18
19494,81.0,Kenya,KEN,477.0,464.0,-5,CAF,2002-12-18
19493,82.0,Peru,PER,472.0,495.0,11,CONMEBOL,2002-12-18
19472,83.0,Kuwait,KUW,470.0,475.0,4,AFC,2002-12-18
19471,84.0,Chile,CHI,468.0,493.0,12,CONMEBOL,2002-12-18
19470,85.0,North Macedonia,MKD,466.0,469.0,1,UEFA,2002-12-18
19460,86.0,Togo,TOG,466.0,484.0,10,CAF,2002-12-18
19448,87.0,Bosnia and Herzegovina,BIH,462.0,473.0,5,UEFA,2002-12-18
19447,88.0,Liberia,LBR,461.0,470.0,5,CAF,2002-12-18
19446,89.0,United Arab Emirates,UAE,458.0,475.0,9,AFC,2002-12-18
19445,90.0,Georgia,GEO,456.0,474.0,9,UEFA,2002-12-18
19444,91.0,Syria,SYR,449.0,435.0,-3,AFC,2002-12-18
19443,92.0,Bolivia,BOL,433.0,449.0,1,CONMEBOL,2002-12-18
