,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
13044,1.0,Brazil,BRA,834.0,836.0,0,CONMEBOL,2000-03-15
13043,2.0,Czechia,CZE,767.0,772.0,0,UEFA,2000-03-15
13042,3.0,France,FRA,758.0,762.0,0,UEFA,2000-03-15
13041,4.0,Spain,ESP,747.0,751.0,0,UEFA,2000-03-15
13040,5.0,Germany,GER,735.0,742.0,0,UEFA,2000-03-15
13039,6.0,Norway,NOR,717.0,717.0,-1,UEFA,2000-03-15
13038,7.0,Argentina,ARG,714.0,718.0,1,CONMEBOL,2000-03-15
13037,8.0,Romania,ROU,712.0,713.0,0,UEFA,2000-03-15
13036,9.0,Croatia,CRO,708.0,710.0,0,UEFA,2000-03-15
13014,10.0,Mexico,MEX,706.0,704.0,0,CONCACAF,2000-03-15
13033,11.0,England,ENG,693.0,698.0,0,UEFA,2000-03-15
13013,12.0,Denmark,DEN,689.0,694.0,0,UEFA,2000-03-15
12991,13.0,Yugoslavia,YUG,689.0,692.0,0,UEFA,2000-03-15
12989,14.0,Italy,ITA,681.0,682.0,0,UEFA,2000-03-15
12988,15.0,Portugal,POR,669.0,673.0,0,UEFA,2000-03-15
12987,16.0,Sweden,SWE,658.0,661.0,0,UEFA,2000-03-15
12986,17.0,Colombia,COL,644.0,624.0,-7,CONMEBOL,2000-03-15
12985,18.0,Paraguay,PAR,642.0,648.0,1,CONMEBOL,2000-03-15
12984,19.0,Netherlands,NED,638.0,638.0,0,UEFA,2000-03-15
12983,20.0,USA,USA,637.0,628.0,-2,CONCACAF,2000-03-15
12982,21.0,Russia,RUS,636.0,641.0,3,UEFA,2000-03-15
12981,22.0,Scotland,SCO,634.0,636.0,2,UEFA,2000-03-15
12980,23.0,South Africa,RSA,626.0,631.0,2,CAF,2000-03-15
12979,24.0,Chile,CHI,626.0,616.0,-2,CONMEBOL,2000-03-15
12978,25.0,Slovakia,SVK,621.0,624.0,0,UEFA,2000-03-15
12977,26.0,Morocco,MAR,613.0,625.0,3,CAF,2000-03-15
12976,27.0,Tunisia,TUN,606.0,611.0,0,CAF,2000-03-15
12975,28.0,Ukraine,UKR,606.0,607.0,0,UEFA,2000-03-15
12974,29.0,Israel,ISR,604.0,607.0,0,UEFA,2000-03-15
12973,30.0,Austria,AUT,597.0,601.0,0,UEFA,2000-03-15
12990,31.0,Turkey,TUR,591.0,595.0,0,UEFA,2000-03-15
12992,32.0,Poland,POL,583.0,586.0,0,UEFA,2000-03-15
13011,33.0,Belgium,BEL,582.0,586.0,0,UEFA,2000-03-15
12993,34.0,Egypt,EGY,579.0,582.0,-1,CAF,2000-03-15
13010,35.0,Cameroon,CMR,577.0,583.0,1,CAF,2000-03-15
13009,36.0,Republic of Ireland,IRL,577.0,573.0,-1,UEFA,2000-03-15
13008,37.0,Greece,GRE,576.0,577.0,1,UEFA,2000-03-15
13007,38.0,Zambia,ZAM,566.0,569.0,0,CAF,2000-03-15
13006,39.0,Bulgaria,BUL,558.0,569.0,0,UEFA,2000-03-15
13005,40.0,Trinidad and Tobago,TRI,552.0,534.0,-9,CONCACAF,2000-03-15
13004,41.0,Saudi Arabia,KSA,550.0,554.0,1,AFC,2000-03-15
13003,42.0,Slovenia,SVN,547.0,543.0,1,UEFA,2000-03-15
13002,43.0,Peru,PER,546.0,539.0,-1,CONMEBOL,2000-03-15
13001,44.0,Uruguay,URU,545.0,540.0,2,CONMEBOL,2000-03-15
13000,45.0,Korea Republic,KOR,542.0,535.0,-3,AFC,2000-03-15
12999,46.0,Iceland,ISL,539.0,540.0,3,UEFA,2000-03-15
12998,47.0,Côte d'Ivoire,CIV,538.0,537.0,1,CAF,2000-03-15
12997,48.0,Jamaica,JAM,534.0,537.0,3,CONCACAF,2000-03-15
12996,49.0,Japan,JPN,533.0,498.0,-13,AFC,2000-03-15
12995,50.0,Hungary,HUN,530.0,532.0,0,UEFA,2000-03-15
12994,51.0,Nigeria,NGA,530.0,529.0,0,CAF,2000-03-15
13012,52.0,Switzerland,SUI,530.0,529.0,0,UEFA,2000-03-15
13054,53.0,IR Iran,IRN,526.0,536.0,6,AFC,2000-03-15
13055,54.0,Finland,FIN,525.0,524.0,-1,UEFA,2000-03-15
13056,55.0,United Arab Emirates,UAE,524.0,513.0,-2,AFC,2000-03-15
13115,56.0,Lithuania,LTU,524.0,526.0,2,UEFA,2000-03-15
13114,57.0,Ghana,GHA,522.0,526.0,4,CAF,2000-03-15
13113,58.0,Uzbekistan,UZB,520.0,511.0,0,AFC,2000-03-15
13112,59.0,Angola,ANG,512.0,515.0,3,CAF,2000-03-15
13111,60.0,Honduras,HON,504.0,457.0,-14,CONCACAF,2000-03-15
13110,61.0,Kuwait,KUW,502.0,445.0,-19,AFC,2000-03-15
13109,62.0,Canada,CAN,502.0,435.0,-23,CONCACAF,2000-03-15
13108,63.0,Thailand,THA,501.0,490.0,-2,AFC,2000-03-15
13107,64.0,Cyprus,CYP,499.0,500.0,3,UEFA,2000-03-15
13106,65.0,Georgia,GEO,499.0,502.0,5,UEFA,2000-03-15
13105,66.0,China PR,CHN,497.0,502.0,7,AFC,2000-03-15
13104,67.0,Congo DR,COD,490.0,492.0,3,CAF,2000-03-15
13103,68.0,Costa Rica,CRC,489.0,492.0,5,CONCACAF,2000-03-15
13102,69.0,Bolivia,BOL,488.0,488.0,3,CONMEBOL,2000-03-15
13101,70.0,Latvia,LVA,484.0,487.0,3,UEFA,2000-03-15
13100,71.0,Zimbabwe,ZIM,477.0,475.0,2,CAF,2000-03-15
13099,72.0,Ecuador,ECU,473.0,475.0,4,CONMEBOL,2000-03-15
13116,73.0,Guatemala,GUA,466.0,458.0,0,CONCACAF,2000-03-15
