,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
495,1.0,Brazil,BRA,59.0,59.0,0,CONMEBOL,1993-10-22
660,2.0,Norway,NOR,59.0,57.0,-1,UEFA,1993-10-22
618,3.0,Italy,ITA,59.0,57.0,1,UEFA,1993-10-22
554,4.0,Germany,GER,58.0,56.0,-1,UEFA,1993-10-22
553,5.0,Denmark,DEN,58.0,56.0,1,UEFA,1993-10-22
552,6.0,Netherlands,NED,56.0,53.0,-7,UEFA,1993-10-22
551,7.0,Spain,ESP,56.0,53.0,-7,UEFA,1993-10-22
550,8.0,Sweden,SWE,55.0,55.0,-3,UEFA,1993-10-22
549,9.0,Argentina,ARG,55.0,55.0,-3,CONMEBOL,1993-10-22
548,10.0,England,ENG,55.0,56.0,5,UEFA,1993-10-22
547,11.0,Republic of Ireland,IRL,55.0,55.0,2,UEFA,1993-10-22
546,11.0,Russia,RUS,55.0,55.0,3,UEFA,1993-10-22
545,13.0,Switzerland,SUI,53.0,55.0,3,UEFA,1993-10-22
544,14.0,France,FRA,53.0,56.0,7,UEFA,1993-10-22
543,15.0,Romania,ROU,52.0,48.0,-5,UEFA,1993-10-22
542,16.0,Nigeria,NGA,52.0,50.0,-2,CAF,1993-10-22
541,17.0,Uruguay,URU,51.0,51.0,2,CONMEBOL,1993-10-22
540,18.0,Mexico,MEX,51.0,51.0,2,CONCACAF,1993-10-22
539,19.0,Colombia,COL,49.0,50.0,0,CONMEBOL,1993-10-22
538,20.0,Portugal,POR,49.0,47.0,-1,UEFA,1993-10-22
555,21.0,Czechoslovakia,TCH,47.0,50.0,4,UEFA,1993-10-22
557,22.0,Cameroon,CMR,47.0,46.0,-1,CAF,1993-10-22
576,23.0,Poland,POL,46.0,47.0,1,UEFA,1993-10-22
558,24.0,Belgium,BEL,46.0,45.0,0,UEFA,1993-10-22
575,25.0,Zambia,ZAM,45.0,44.0,-2,CAF,1993-10-22
574,26.0,USA,USA,45.0,45.0,0,CONCACAF,1993-10-22
573,27.0,Egypt,EGY,44.0,45.0,2,CAF,1993-10-22
572,28.0,Wales,WAL,44.0,43.0,-1,UEFA,1993-10-22
571,29.0,Scotland,SCO,43.0,44.0,1,UEFA,1993-10-22
570,30.0,Morocco,MAR,43.0,42.0,-2,CAF,1993-10-22
569,31.0,Algeria,ALG,42.0,43.0,1,CAF,1993-10-22
568,32.0,Bulgaria,BUL,42.0,39.0,-5,UEFA,1993-10-22
567,33.0,Côte d'Ivoire,CIV,41.0,43.0,2,CAF,1993-10-22
566,34.0,Austria,AUT,41.0,41.0,1,UEFA,1993-10-22
565,35.0,Tunisia,TUN,40.0,41.0,1,CAF,1993-10-22
564,36.0,Greece,GRE,40.0,40.0,1,UEFA,1993-10-22
563,37.0,Korea Republic,KOR,39.0,39.0,1,AFC,1993-10-22
562,38.0,Costa Rica,CRC,38.0,38.0,0,CONCACAF,1993-10-22
561,39.0,Honduras,HON,38.0,38.0,0,CONCACAF,1993-10-22
560,40.0,Ghana,GHA,37.0,37.0,-2,CAF,1993-10-22
559,41.0,Ecuador,ECU,37.0,37.0,0,CONMEBOL,1993-10-22
537,42.0,Northern Ireland,NIR,36.0,37.0,2,UEFA,1993-10-22
536,43.0,Zimbabwe,ZIM,36.0,34.0,-4,CAF,1993-10-22
535,44.0,Japan,JPN,35.0,35.0,1,AFC,1993-10-22
534,45.0,Finland,FIN,35.0,33.0,-5,UEFA,1993-10-22
512,46.0,Saudi Arabia,KSA,34.0,34.0,2,AFC,1993-10-22
511,47.0,Canada,CAN,34.0,34.0,1,CONCACAF,1993-10-22
510,48.0,China PR,CHN,34.0,34.0,3,AFC,1993-10-22
509,49.0,Hungary,HUN,34.0,34.0,1,UEFA,1993-10-22
508,50.0,Iceland,ISL,33.0,34.0,1,UEFA,1993-10-22
507,51.0,Qatar,QAT,32.0,32.0,-3,AFC,1993-10-22
506,52.0,Chile,CHI,32.0,33.0,0,CONMEBOL,1993-10-22
513,53.0,Bolivia,BOL,32.0,32.0,0,CONMEBOL,1993-10-22
505,54.0,Gabon,GAB,32.0,33.0,3,CAF,1993-10-22
503,55.0,United Arab Emirates,UAE,31.0,31.0,-1,AFC,1993-10-22
502,56.0,Paraguay,PAR,31.0,32.0,1,CONMEBOL,1993-10-22
501,57.0,Senegal,SEN,31.0,31.0,0,CAF,1993-10-22
500,58.0,Korea DPR,PRK,30.0,30.0,-6,AFC,1993-10-22
499,59.0,IR Iran,IRN,30.0,31.0,1,AFC,1993-10-22
498,60.0,El Salvador,SLV,30.0,30.0,-3,CONCACAF,1993-10-22
497,61.0,Australia,AUS,30.0,29.0,-4,AFC,1993-10-22
504,62.0,Kuwait,KUW,30.0,30.0,1,AFC,1993-10-22
514,63.0,Guinea,GUI,30.0,30.0,3,CAF,1993-10-22
515,64.0,Iraq,IRQ,29.0,30.0,5,AFC,1993-10-22
516,65.0,Yugoslavia,YUG,29.0,30.0,3,UEFA,1993-10-22
533,66.0,Israel,ISR,29.0,26.0,-5,UEFA,1993-10-22
532,67.0,Turkey,TUR,27.0,27.0,1,UEFA,1993-10-22
531,68.0,Thailand,THA,27.0,27.0,1,AFC,1993-10-22
530,69.0,Malawi,MWI,26.0,27.0,1,CAF,1993-10-22
529,70.0,Zaire,ZAI,25.0,27.0,1,CAF,1993-10-22
528,71.0,Peru,PER,25.0,25.0,-2,CONMEBOL,1993-10-22
527,72.0,Kenya,KEN,25.0,25.0,0,CAF,1993-10-22
496,73.0,Mali,MLI,25.0,27.0,3,CAF,1993-10-22
526,74.0,Singapore,SGP,24.0,24.0,-1,AFC,1993-10-22
525,75.0,Cyprus,CYP,24.0,25.0,1,UEFA,1993-10-22
524,76.0,Jamaica,JAM,22.0,22.0,0,CONCACAF,1993-10-22
523,77.0,New Zealand,NZL,22.0,20.0,-7,OFC,1993-10-22
522,78.0,Bermuda,BER,22.0,22.0,0,CONCACAF,1993-10-22
521,79.0,Malaysia,MAS,22.0,22.0,2,AFC,1993-10-22
520,80.0,Bahrain,BHR,21.0,21.0,0,AFC,1993-10-22
519,81.0,Syria,SYR,21.0,21.0,0,AFC,1993-10-22
518,82.0,Niger,NIG,21.0,21.0,0,CAF,1993-10-22
517,83.0,Sierra Leone,SLE,20.0,21.0,4,CAF,1993-10-22
556,84.0,Malta,MLT,19.0,19.0,-1,UEFA,1993-10-22
577,85.0,Lithuania,LTU,19.0,19.0,-1,UEFA,1993-10-22
578,86.0,Madagascar,MAD,19.0,20.0,3,CAF,1993-10-22
579,87.0,Latvia,LVA,17.0,17.0,0,UEFA,1993-10-22
637,88.0,Trinidad and Tobago,TRI,17.0,17.0,0,CONCACAF,1993-10-22
636,89.0,Jordan,JOR,17.0,17.0,0,AFC,1993-10-22
635,90.0,Ethiopia,ETH,17.0,16.0,-2,CAF,1993-10-22
634,91.0,Albania,ALB,17.0,17.0,0,UEFA,1993-10-22
633,92.0,Eswatini,SWZ,17.0,16.0,-1,CAF,1993-10-22
632,93.0,Yemen,YEM,16.0,17.0,3,AFC,1993-10-22
631,94.0,Venezuela,VEN,16.0,16.0,0,CONMEBOL,1993-10-22
630,95.0,South Africa,RSA,15.0,16.0,0,CAF,1993-10-22
629,96.0,Uganda,UGA,15.0,16.0,0,CAF,1993-10-22
628,97.0,Angola,ANG,14.0,15.0,0,CAF,1993-10-22
627,98.0,Burundi,BDI,14.0,14.0,0,CAF,1993-10-22
626,99.0,Tanzania,TAN,14.0,14.0,0,CAF,1993-10-22
625,100.0,India,IND,14.0,6.0,-29,AFC,1993-10-22
624,101.0,Oman,OMA,13.0,14.0,1,AFC,1993-10-22
623,102.0,Congo,CGO,13.0,13.0,1,CAF,1993-10-22
622,103.0,Indonesia,IDN,13.0,13.0,1,AFC,1993-10-22
621,104.0,Mozambique,MOZ,12.0,12.0,1,CAF,1993-10-22
638,105.0,Puerto Rico,PUR,12.0,12.0,0,CONCACAF,1993-10-22
640,106.0,Luxembourg,LUX,12.0,11.0,-4,UEFA,1993-10-22
649,106.0,Togo,TOG,12.0,12.0,2,CAF,1993-10-22
