,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
6831,1.0,Brazil,BRA,66.0,66.0,0,CONMEBOL,1997-05-14
6776,2.0,Germany,GER,64.0,64.0,0,UEFA,1997-05-14
6775,3.0,Denmark,DEN,62.0,61.0,-2,UEFA,1997-05-14
6774,4.0,France,FRA,62.0,62.0,1,UEFA,1997-05-14
6773,5.0,Spain,ESP,61.0,62.0,1,UEFA,1997-05-14
6772,6.0,Italy,ITA,61.0,60.0,-1,UEFA,1997-05-14
6771,7.0,Netherlands,NED,61.0,59.0,-3,UEFA,1997-05-14
6770,8.0,Czechia,CZE,60.0,61.0,2,UEFA,1997-05-14
6769,9.0,Romania,ROU,59.0,59.0,0,UEFA,1997-05-14
6778,10.0,Russia,RUS,59.0,58.0,-1,UEFA,1997-05-14
6768,11.0,Colombia,COL,58.0,60.0,3,CONMEBOL,1997-05-14
6766,12.0,Mexico,MEX,58.0,57.0,0,CONCACAF,1997-05-14
6765,13.0,England,ENG,57.0,56.0,-1,UEFA,1997-05-14
6764,14.0,Bulgaria,BUL,56.0,56.0,1,UEFA,1997-05-14
6763,15.0,Norway,NOR,56.0,54.0,-3,UEFA,1997-05-14
6762,16.0,Portugal,POR,55.0,55.0,1,UEFA,1997-05-14
6761,17.0,Slovakia,SVK,54.0,53.0,-3,UEFA,1997-05-14
6760,18.0,Japan,JPN,54.0,54.0,2,AFC,1997-05-14
6759,19.0,Morocco,MAR,54.0,47.0,-19,CAF,1997-05-14
6758,20.0,Sweden,SWE,54.0,54.0,3,UEFA,1997-05-14
6767,21.0,Argentina,ARG,54.0,54.0,2,CONMEBOL,1997-05-14
6779,22.0,Paraguay,PAR,53.0,51.0,-1,CONMEBOL,1997-05-14
6780,23.0,Zambia,ZAM,53.0,52.0,1,CAF,1997-05-14
6781,24.0,Tunisia,TUN,53.0,50.0,-5,CAF,1997-05-14
6802,25.0,South Africa,RSA,53.0,51.0,0,CAF,1997-05-14
6801,26.0,USA,USA,53.0,53.0,5,CONCACAF,1997-05-14
6800,27.0,Chile,CHI,52.0,51.0,1,CONMEBOL,1997-05-14
6799,28.0,Croatia,CRO,52.0,50.0,0,UEFA,1997-05-14
6798,29.0,Scotland,SCO,51.0,51.0,5,UEFA,1997-05-14
6797,30.0,Saudi Arabia,KSA,50.0,50.0,3,AFC,1997-05-14
6796,31.0,Belgium,BEL,49.0,47.0,-8,UEFA,1997-05-14
6795,32.0,Bolivia,BOL,49.0,48.0,0,CONMEBOL,1997-05-14
6794,33.0,Egypt,EGY,49.0,47.0,-3,CAF,1997-05-14
6793,34.0,Australia,AUS,49.0,48.0,1,AFC,1997-05-14
6792,35.0,Ghana,GHA,48.0,46.0,-5,CAF,1997-05-14
6791,36.0,Korea Republic,KOR,48.0,48.0,2,AFC,1997-05-14
6790,37.0,Greece,GRE,47.0,50.0,8,UEFA,1997-05-14
6789,38.0,Jamaica,JAM,47.0,47.0,1,CONCACAF,1997-05-14
6788,39.0,Peru,PER,47.0,45.0,-6,CONMEBOL,1997-05-14
6787,40.0,Ecuador,ECU,47.0,48.0,5,CONMEBOL,1997-05-14
6786,41.0,Cameroon,CMR,46.0,40.0,-21,CAF,1997-05-14
6785,42.0,Turkey,TUR,46.0,49.0,11,UEFA,1997-05-14
6784,43.0,Israel,ISR,46.0,43.0,-10,UEFA,1997-05-14
6783,44.0,Republic of Ireland,IRL,45.0,46.0,3,UEFA,1997-05-14
6782,45.0,Honduras,HON,45.0,44.0,-5,CONCACAF,1997-05-14
6757,46.0,Austria,AUT,45.0,44.0,-1,UEFA,1997-05-14
6803,47.0,Trinidad and Tobago,TRI,45.0,45.0,3,CONCACAF,1997-05-14
6755,48.0,Yugoslavia,YUG,45.0,44.0,2,UEFA,1997-05-14
6734,49.0,Lithuania,LTU,45.0,43.0,-5,UEFA,1997-05-14
6729,50.0,Côte d'Ivoire,CIV,44.0,45.0,7,CAF,1997-05-14
6728,51.0,Ukraine,UKR,43.0,44.0,3,UEFA,1997-05-14
6727,52.0,Canada,CAN,43.0,42.0,-3,CONCACAF,1997-05-14
6726,53.0,Costa Rica,CRC,43.0,41.0,-4,CONCACAF,1997-05-14
6725,54.0,Uruguay,URU,43.0,46.0,12,CONMEBOL,1997-05-14
6724,55.0,Zimbabwe,ZIM,43.0,44.0,6,CAF,1997-05-14
6720,56.0,Switzerland,SUI,43.0,43.0,5,UEFA,1997-05-14
6723,57.0,Poland,POL,42.0,43.0,5,UEFA,1997-05-14
6722,58.0,Gabon,GAB,42.0,41.0,0,CAF,1997-05-14
6721,59.0,Algeria,ALG,42.0,42.0,3,CAF,1997-05-14
6730,60.0,China PR,CHN,42.0,41.0,0,AFC,1997-05-14
6719,61.0,Nigeria,NGA,41.0,36.0,-10,CAF,1997-05-14
6716,62.0,Kuwait,KUW,41.0,38.0,-4,AFC,1997-05-14
6710,63.0,Northern Ireland,NIR,40.0,40.0,0,UEFA,1997-05-14
6711,64.0,Thailand,THA,40.0,40.0,3,AFC,1997-05-14
6712,65.0,United Arab Emirates,UAE,40.0,37.0,-3,AFC,1997-05-14
6718,66.0,Angola,ANG,40.0,35.0,-8,CAF,1997-05-14
6714,67.0,Guinea,GUI,40.0,41.0,8,CAF,1997-05-14
6715,68.0,Senegal,SEN,38.0,40.0,4,CAF,1997-05-14
6717,69.0,Mali,MLI,38.0,39.0,4,CAF,1997-05-14
6713,70.0,Zaire,ZAI,38.0,38.0,3,CAF,1997-05-14
6731,71.0,El Salvador,SLV,38.0,35.0,-6,CONCACAF,1997-05-14
6743,72.0,Finland,FIN,37.0,36.0,3,UEFA,1997-05-14
6733,73.0,IR Iran,IRN,36.0,33.0,-14,AFC,1997-05-14
6753,74.0,Hungary,HUN,36.0,36.0,2,UEFA,1997-05-14
6752,75.0,Iraq,IRQ,36.0,33.0,-10,AFC,1997-05-14
6751,76.0,Iceland,ISL,35.0,35.0,0,UEFA,1997-05-14
6750,77.0,Togo,TOG,35.0,36.0,7,CAF,1997-05-14
6749,78.0,Qatar,QAT,35.0,35.0,3,AFC,1997-05-14
6748,79.0,Cuba,CUB,34.0,35.0,6,CONCACAF,1997-05-14
6747,80.0,Latvia,LVA,34.0,32.0,-9,UEFA,1997-05-14
6746,81.0,Sierra Leone,SLE,34.0,31.0,-10,CAF,1997-05-14
6745,82.0,Cyprus,CYP,34.0,35.0,4,UEFA,1997-05-14
6754,83.0,Wales,WAL,34.0,34.0,2,UEFA,1997-05-14
6744,84.0,Slovenia,SVN,34.0,34.0,1,UEFA,1997-05-14
6742,85.0,Sudan,SDN,34.0,34.0,3,CAF,1997-05-14
6741,86.0,Malawi,MWI,34.0,33.0,0,CAF,1997-05-14
6740,87.0,Malaysia,MAS,33.0,33.0,3,AFC,1997-05-14
6739,88.0,Mozambique,MOZ,33.0,34.0,9,CAF,1997-05-14
6738,89.0,North Macedonia,MKD,33.0,34.0,9,UEFA,1997-05-14
6737,90.0,Uganda,UGA,33.0,33.0,3,CAF,1997-05-14
6736,91.0,Guatemala,GUA,32.0,27.0,-11,CONCACAF,1997-05-14
6735,92.0,Liberia,LBR,32.0,29.0,-5,CAF,1997-05-14
6732,93.0,Oman,OMA,32.0,32.0,3,AFC,1997-05-14
6777,94.0,Lebanon,LBN,31.0,30.0,1,AFC,1997-05-14
6805,95.0,Congo,CGO,30.0,28.0,-3,CAF,1997-05-14
6900,96.0,Namibia,NAM,30.0,30.0,4,CAF,1997-05-14
6756,97.0,Kenya,KEN,30.0,26.0,-8,CAF,1997-05-14
6804,98.0,Tanzania,TAN,29.0,30.0,4,CAF,1997-05-14
6852,99.0,Singapore,SGP,29.0,28.0,-2,AFC,1997-05-14
6806,100.0,Belarus,BLR,28.0,29.0,5,UEFA,1997-05-14
6874,101.0,Estonia,EST,28.0,29.0,5,UEFA,1997-05-14
6873,102.0,Georgia,GEO,28.0,28.0,2,UEFA,1997-05-14
6872,103.0,Barbados,BRB,28.0,23.0,-11,CONCACAF,1997-05-14
6871,104.0,Uzbekistan,UZB,27.0,23.0,-8,AFC,1997-05-14
6870,105.0,Panama,PAN,27.0,26.0,1,CONCACAF,1997-05-14
6869,106.0,Burkina Faso,BFA,27.0,27.0,3,CAF,1997-05-14
