,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
51126,1.0,Belgium,BEL,1440.0,1387.0,-2,UEFA,2015-11-05
51125,2.0,Germany,GER,1388.0,1401.0,0,UEFA,2015-11-05
51124,3.0,Argentina,ARG,1383.0,1419.0,2,CONMEBOL,2015-11-05
51123,4.0,Portugal,POR,1364.0,1235.0,0,UEFA,2015-11-05
51122,5.0,Chile,CHI,1288.0,1177.0,-4,CONMEBOL,2015-11-05
51121,6.0,Spain,ESP,1287.0,1223.0,0,UEFA,2015-11-05
51120,7.0,Colombia,COL,1233.0,1228.0,2,CONMEBOL,2015-11-05
51119,8.0,Brazil,BRA,1208.0,1204.0,1,CONMEBOL,2015-11-05
51128,9.0,England,ENG,1179.0,1161.0,-1,UEFA,2015-11-05
51118,10.0,Austria,AUT,1130.0,1100.0,-1,UEFA,2015-11-05
51106,11.0,Switzerland,SUI,1073.0,1044.0,-1,UEFA,2015-11-05
51116,12.0,Uruguay,URU,1051.0,919.0,-8,CONMEBOL,2015-11-05
51115,13.0,Italy,ITA,1040.0,962.0,-4,UEFA,2015-11-05
51114,14.0,Romania,ROU,1039.0,1042.0,1,UEFA,2015-11-05
51113,15.0,Wales,WAL,1032.0,1195.0,7,UEFA,2015-11-05
51112,16.0,Netherlands,NED,976.0,1004.0,2,UEFA,2015-11-05
51111,17.0,Czechia,CZE,974.0,983.0,2,UEFA,2015-11-05
51110,18.0,Turkey,TUR,941.0,717.0,-19,UEFA,2015-11-05
51187,19.0,Croatia,CRO,924.0,965.0,3,UEFA,2015-11-05
51109,20.0,Bosnia and Herzegovina,BIH,923.0,787.0,-10,UEFA,2015-11-05
51108,21.0,Ecuador,ECU,921.0,765.0,-10,CONMEBOL,2015-11-05
51117,22.0,Côte d'Ivoire,CIV,890.0,916.0,1,CAF,2015-11-05
51130,23.0,Russia,RUS,885.0,845.0,-3,UEFA,2015-11-05
51141,24.0,Mexico,MEX,881.0,842.0,-3,CONCACAF,2015-11-05
51131,24.0,France,FRA,881.0,899.0,2,UEFA,2015-11-05
51151,26.0,Algeria,ALG,872.0,927.0,7,CAF,2015-11-05
51150,27.0,Slovakia,SVK,857.0,936.0,9,UEFA,2015-11-05
51149,28.0,Ukraine,UKR,806.0,874.0,4,UEFA,2015-11-05
51148,29.0,Northern Ireland,NIR,797.0,724.0,-6,UEFA,2015-11-05
51147,30.0,Ghana,GHA,793.0,849.0,5,CAF,2015-11-05
51146,31.0,Iceland,ISL,792.0,882.0,8,UEFA,2015-11-05
51145,32.0,Cabo Verde,CPV,762.0,701.0,-9,CAF,2015-11-05
51143,33.0,USA,USA,759.0,807.0,4,CONCACAF,2015-11-05
51144,33.0,Hungary,HUN,759.0,741.0,0,UEFA,2015-11-05
51152,35.0,Denmark,DEN,743.0,835.0,7,UEFA,2015-11-05
51142,36.0,Albania,ALB,723.0,755.0,4,UEFA,2015-11-05
51140,37.0,Greece,GRE,718.0,676.0,-7,UEFA,2015-11-05
51139,38.0,Poland,POL,712.0,680.0,-5,UEFA,2015-11-05
51138,39.0,Senegal,SEN,678.0,713.0,1,CAF,2015-11-05
51137,40.0,Costa Rica,CRC,671.0,691.0,-2,CONCACAF,2015-11-05
51136,41.0,Tunisia,TUN,668.0,722.0,5,CAF,2015-11-05
51135,42.0,Republic of Ireland,IRL,659.0,587.0,-12,UEFA,2015-11-05
51134,43.0,IR Iran,IRN,651.0,703.0,4,AFC,2015-11-05
51133,44.0,Scotland,SCO,649.0,702.0,4,UEFA,2015-11-05
51132,45.0,Sweden,SWE,647.0,672.0,0,UEFA,2015-11-05
51107,46.0,Norway,NOR,637.0,739.0,12,UEFA,2015-11-05
51129,47.0,Paraguay,PAR,610.0,552.0,-14,CONMEBOL,2015-11-05
51105,48.0,Korea Republic,KOR,606.0,590.0,-5,AFC,2015-11-05
51085,49.0,Serbia,SRB,605.0,538.0,-14,UEFA,2015-11-05
51064,50.0,Japan,JPN,603.0,582.0,-5,AFC,2015-11-05
51065,51.0,Cameroon,CMR,597.0,640.0,3,CAF,2015-11-05
51066,52.0,Congo,CGO,593.0,636.0,3,CAF,2015-11-05
51062,53.0,Guinea,GUI,589.0,582.0,-2,CAF,2015-11-05
51068,54.0,Trinidad and Tobago,TRI,588.0,564.0,-5,CONCACAF,2015-11-05
51069,55.0,Congo DR,COD,587.0,563.0,-5,CAF,2015-11-05
51070,56.0,Finland,FIN,586.0,534.0,-8,UEFA,2015-11-05
51072,57.0,Egypt,EGY,583.0,620.0,6,CAF,2015-11-05
51080,57.0,Peru,PER,583.0,623.0,7,CONMEBOL,2015-11-05
51073,59.0,Nigeria,NGA,582.0,600.0,7,CAF,2015-11-05
51074,60.0,Australia,AUS,573.0,567.0,2,AFC,2015-11-05
51076,61.0,Israel,ISR,559.0,659.0,14,UEFA,2015-11-05
51075,61.0,Jamaica,JAM,559.0,576.0,4,CONCACAF,2015-11-05
51077,63.0,Mali,MLI,552.0,546.0,1,CAF,2015-11-05
51078,64.0,Slovenia,SVN,547.0,662.0,18,UEFA,2015-11-05
51079,65.0,Panama,PAN,515.0,529.0,0,CONCACAF,2015-11-05
51063,66.0,Bulgaria,BUL,497.0,414.0,-12,UEFA,2015-11-05
51071,67.0,United Arab Emirates,UAE,495.0,491.0,-3,AFC,2015-11-05
51061,68.0,Uganda,UGA,491.0,455.0,-7,CAF,2015-11-05
51060,69.0,Equatorial Guinea,EQG,487.0,510.0,2,CAF,2015-11-05
51067,70.0,Belarus,BLR,479.0,350.0,-28,UEFA,2015-11-05
51081,71.0,Uzbekistan,UZB,477.0,464.0,-3,AFC,2015-11-05
51093,71.0,Zambia,ZAM,477.0,487.0,0,CAF,2015-11-05
51083,73.0,Haiti,HAI,470.0,418.0,-4,CONCACAF,2015-11-05
51103,73.0,Gabon,GAB,470.0,529.0,8,CAF,2015-11-05
51102,75.0,South Africa,RSA,461.0,465.0,2,CAF,2015-11-05
51101,76.0,Cyprus,CYP,444.0,300.0,-38,UEFA,2015-11-05
51100,77.0,Bolivia,BOL,442.0,510.0,10,CONMEBOL,2015-11-05
51099,78.0,Montenegro,MNE,426.0,470.0,6,UEFA,2015-11-05
51098,79.0,Morocco,MAR,422.0,407.0,-1,CAF,2015-11-05
51097,80.0,Antigua and Barbuda,ATG,417.0,400.0,-3,CONCACAF,2015-11-05
51082,80.0,Saudi Arabia,KSA,417.0,384.0,-8,AFC,2015-11-05
51096,82.0,Jordan,JOR,411.0,348.0,-17,AFC,2015-11-05
51095,83.0,Venezuela,VEN,408.0,501.0,14,CONMEBOL,2015-11-05
51104,84.0,China PR,CHN,403.0,405.0,3,AFC,2015-11-05
51094,85.0,Qatar,QAT,397.0,365.0,-7,AFC,2015-11-05
51092,86.0,Liberia,LBR,394.0,360.0,-9,CAF,2015-11-05
51154,87.0,Iraq,IRQ,392.0,396.0,2,AFC,2015-11-05
51091,88.0,Togo,TOG,386.0,411.0,9,CAF,2015-11-05
51090,89.0,Faroe Islands,FRO,385.0,396.0,4,UEFA,2015-11-05
51089,90.0,Estonia,EST,370.0,388.0,3,UEFA,2015-11-05
51088,91.0,Guatemala,GUA,367.0,401.0,9,CONCACAF,2015-11-05
51087,92.0,Oman,OMA,365.0,338.0,-10,AFC,2015-11-05
51086,93.0,Burkina Faso,BFA,363.0,427.0,17,CAF,2015-11-05
51084,94.0,El Salvador,SLV,361.0,363.0,0,CONCACAF,2015-11-05
51127,95.0,Honduras,HON,359.0,379.0,6,CONCACAF,2015-11-05
51153,96.0,Rwanda,RWA,356.0,364.0,3,CAF,2015-11-05
51188,97.0,Malawi,MWI,351.0,339.0,-4,CAF,2015-11-05
51155,98.0,Angola,ANG,344.0,353.0,1,CAF,2015-11-05
51234,99.0,Latvia,LVA,342.0,335.0,-4,UEFA,2015-11-05
