,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
35152,1.0,Spain,ESP,1729.0,1729.0,0,UEFA,2009-05-06
35153,2.0,Germany,GER,1362.0,1362.0,0,UEFA,2009-05-06
35154,3.0,Netherlands,NED,1360.0,1360.0,0,UEFA,2009-05-06
35155,4.0,Brazil,BRA,1281.0,1275.0,0,CONMEBOL,2009-05-06
35156,5.0,Italy,ITA,1271.0,1271.0,0,UEFA,2009-05-06
35157,6.0,Argentina,ARG,1195.0,1201.0,0,CONMEBOL,2009-05-06
35158,7.0,England,ENG,1173.0,1173.0,0,UEFA,2009-05-06
35159,8.0,Croatia,CRO,1151.0,1151.0,0,UEFA,2009-05-06
35160,9.0,Russia,RUS,1117.0,1117.0,0,UEFA,2009-05-06
35161,10.0,France,FRA,1074.0,1074.0,0,UEFA,2009-05-06
35162,11.0,Portugal,POR,1013.0,1013.0,0,UEFA,2009-05-06
35163,12.0,Czechia,CZE,968.0,968.0,0,UEFA,2009-05-06
35164,13.0,Greece,GRE,927.0,927.0,0,UEFA,2009-05-06
35165,14.0,Turkey,TUR,923.0,925.0,0,UEFA,2009-05-06
35166,15.0,USA,USA,919.0,919.0,0,CONCACAF,2009-05-06
35167,16.0,Uruguay,URU,909.0,909.0,0,CONMEBOL,2009-05-06
35168,17.0,Paraguay,PAR,906.0,896.0,0,CONMEBOL,2009-05-06
35169,18.0,Switzerland,SUI,883.0,883.0,0,UEFA,2009-05-06
35170,19.0,Cameroon,CMR,871.0,871.0,0,CAF,2009-05-06
35171,20.0,Bulgaria,BUL,840.0,840.0,0,UEFA,2009-05-06
35172,21.0,Israel,ISR,836.0,836.0,0,UEFA,2009-05-06
35173,22.0,Ukraine,UKR,832.0,832.0,0,UEFA,2009-05-06
35174,23.0,Serbia,SRB,819.0,819.0,0,UEFA,2009-05-06
35151,24.0,Scotland,SCO,815.0,815.0,0,UEFA,2009-05-06
35150,25.0,Mexico,MEX,803.0,808.0,0,CONCACAF,2009-05-06
35149,26.0,Chile,CHI,796.0,806.0,0,CONMEBOL,2009-05-06
35136,27.0,Northern Ireland,NIR,795.0,795.0,0,UEFA,2009-05-06
35126,28.0,Romania,ROU,792.0,792.0,0,UEFA,2009-05-06
35127,29.0,Denmark,DEN,790.0,790.0,0,UEFA,2009-05-06
35128,30.0,Nigeria,NGA,781.0,781.0,0,CAF,2009-05-06
35129,31.0,Ghana,GHA,779.0,779.0,0,CAF,2009-05-06
35130,32.0,Australia,AUS,776.0,776.0,0,AFC,2009-05-06
35131,33.0,Sweden,SWE,769.0,769.0,0,UEFA,2009-05-06
35132,34.0,Republic of Ireland,IRL,761.0,761.0,0,UEFA,2009-05-06
35133,35.0,Japan,JPN,749.0,749.0,0,AFC,2009-05-06
35177,36.0,Côte d'Ivoire,CIV,743.0,743.0,0,CAF,2009-05-06
35135,37.0,Egypt,EGY,742.0,742.0,0,CAF,2009-05-06
35137,38.0,Bosnia and Herzegovina,BIH,737.0,737.0,0,UEFA,2009-05-06
35148,39.0,Honduras,HON,736.0,726.0,0,CONCACAF,2009-05-06
35138,40.0,Poland,POL,724.0,719.0,-1,UEFA,2009-05-06
35139,41.0,Costa Rica,CRC,721.0,721.0,1,CONCACAF,2009-05-06
35140,42.0,Ecuador,ECU,695.0,697.0,0,CONMEBOL,2009-05-06
35141,43.0,Hungary,HUN,662.0,662.0,-1,UEFA,2009-05-06
35142,44.0,Colombia,COL,660.0,674.0,1,CONMEBOL,2009-05-06
35143,45.0,Norway,NOR,642.0,640.0,-1,UEFA,2009-05-06
35144,46.0,Korea Republic,KOR,641.0,641.0,1,AFC,2009-05-06
35145,47.0,Slovakia,SVK,626.0,626.0,0,UEFA,2009-05-06
35146,48.0,Gabon,GAB,616.0,616.0,0,CAF,2009-05-06
35147,49.0,Mali,MLI,604.0,609.0,0,CAF,2009-05-06
35175,50.0,Morocco,MAR,593.0,593.0,0,CAF,2009-05-06
35176,51.0,Finland,FIN,591.0,591.0,0,UEFA,2009-05-06
35191,52.0,Tunisia,TUN,585.0,585.0,0,CAF,2009-05-06
35178,53.0,Guinea,GUI,582.0,582.0,0,CAF,2009-05-06
35206,53.0,IR Iran,IRN,582.0,582.0,0,AFC,2009-05-06
35207,55.0,Saudi Arabia,KSA,577.0,577.0,0,AFC,2009-05-06
35208,56.0,Venezuela,VEN,565.0,554.0,-2,CONMEBOL,2009-05-06
35209,57.0,Burkina Faso,BFA,559.0,559.0,1,CAF,2009-05-06
35210,58.0,Bolivia,BOL,554.0,554.0,0,CONMEBOL,2009-05-06
35211,59.0,Lithuania,LTU,550.0,555.0,2,UEFA,2009-05-06
35212,60.0,Panama,PAN,547.0,547.0,0,CONCACAF,2009-05-06
35213,61.0,Latvia,LVA,541.0,541.0,0,UEFA,2009-05-06
35214,62.0,Belgium,BEL,534.0,534.0,0,UEFA,2009-05-06
35215,63.0,Slovenia,SVN,510.0,510.0,0,UEFA,2009-05-06
35216,64.0,North Macedonia,MKD,507.0,507.0,0,UEFA,2009-05-06
35220,65.0,Togo,TOG,506.0,506.0,0,CAF,2009-05-06
35218,66.0,Senegal,SEN,497.0,497.0,0,CAF,2009-05-06
35228,67.0,Congo,CGO,493.0,493.0,0,CAF,2009-05-06
35227,68.0,Uganda,UGA,492.0,492.0,0,CAF,2009-05-06
35226,69.0,The Gambia,GAM,491.0,491.0,0,CAF,2009-05-06
35225,70.0,Jamaica,JAM,480.0,485.0,0,CONCACAF,2009-05-06
35229,71.0,Bahrain,BHR,476.0,476.0,0,AFC,2009-05-06
35223,72.0,Algeria,ALG,475.0,475.0,0,CAF,2009-05-06
35224,73.0,Wales,WAL,468.0,468.0,0,UEFA,2009-05-06
35222,74.0,Trinidad and Tobago,TRI,463.0,456.0,-1,CONCACAF,2009-05-06
35221,75.0,Cyprus,CYP,460.0,460.0,1,UEFA,2009-05-06
35219,76.0,Uzbekistan,UZB,455.0,455.0,0,AFC,2009-05-06
35204,77.0,South Africa,RSA,453.0,453.0,0,CAF,2009-05-06
35205,78.0,New Zealand,NZL,450.0,445.0,-1,OFC,2009-05-06
35202,79.0,Austria,AUT,446.0,446.0,1,UEFA,2009-05-06
35189,80.0,Mozambique,MOZ,436.0,401.0,-6,CAF,2009-05-06
35179,81.0,Oman,OMA,432.0,423.0,0,AFC,2009-05-06
35180,82.0,Belarus,BLR,431.0,431.0,2,UEFA,2009-05-06
35181,83.0,Libya,LBY,419.0,419.0,1,CAF,2009-05-06
35182,84.0,Rwanda,RWA,417.0,417.0,1,CAF,2009-05-06
35183,86.0,Iraq,IRQ,408.0,408.0,1,AFC,2009-05-06
35184,87.0,Peru,PER,397.0,397.0,-1,CONMEBOL,2009-05-06
35185,88.0,Congo DR,COD,395.0,385.0,-7,CAF,2009-05-06
35186,89.0,Canada,CAN,394.0,394.0,0,CONCACAF,2009-05-06
35187,90.0,Zambia,ZAM,393.0,393.0,0,CAF,2009-05-06
35188,91.0,Angola,ANG,392.0,399.0,4,CAF,2009-05-06
35190,92.0,Albania,ALB,390.0,390.0,1,UEFA,2009-05-06
35201,93.0,Moldova,MDA,387.0,387.0,1,UEFA,2009-05-06
35192,94.0,Iceland,ISL,386.0,386.0,1,UEFA,2009-05-06
35203,94.0,Benin,BEN,386.0,386.0,1,CAF,2009-05-06
35193,96.0,Qatar,QAT,376.0,376.0,0,AFC,2009-05-06
35194,97.0,China PR,CHN,370.0,352.0,-3,AFC,2009-05-06
35195,98.0,Sierra Leone,SLE,359.0,319.0,-12,CAF,2009-05-06
35196,99.0,Syria,SYR,358.0,357.0,2,AFC,2009-05-06
35197,100.0,Cuba,CUB,355.0,355.0,2,CONCACAF,2009-05-06
35198,101.0,Ethiopia,ETH,347.0,353.0,2,CAF,2009-05-06
35199,102.0,El Salvador,SLV,345.0,339.0,0,CONCACAF,2009-05-06
35200,103.0,Grenada,GRN,344.0,324.0,-5,CONCACAF,2009-05-06
35125,104.0,Tanzania,TAN,342.0,342.0,3,CAF,2009-05-06
35134,105.0,Cabo Verde,CPV,335.0,335.0,2,CAF,2009-05-06
35123,106.0,Korea DPR,PRK,334.0,334.0,2,AFC,2009-05-06
35104,106.0,Zimbabwe,ZIM,334.0,329.0,0,CAF,2009-05-06
35048,108.0,Fiji,FIJ,333.0,333.0,3,OFC,2009-05-06
35049,109.0,Kenya,KEN,327.0,327.0,2,CAF,2009-05-06
35050,110.0,Georgia,GEO,322.0,322.0,1,UEFA,2009-05-06
35051,111.0,Guatemala,GUA,309.0,303.0,0,CONCACAF,2009-05-06
35052,112.0,Malawi,MWI,302.0,302.0,0,CAF,2009-05-06
35053,113.0,Thailand,THA,298.0,298.0,0,AFC,2009-05-06
35124,113.0,Estonia,EST,298.0,293.0,-2,UEFA,2009-05-06
35054,115.0,Bermuda,BER,296.0,296.0,1,CONCACAF,2009-05-06
35055,116.0,Antigua and Barbuda,ATG,293.0,293.0,1,CONCACAF,2009-05-06
35056,117.0,Montenegro,MNE,284.0,284.0,0,UEFA,2009-05-06
35057,118.0,Kuwait,KUW,282.0,282.0,-2,AFC,2009-05-06
35217,119.0,Equatorial Guinea,EQG,279.0,284.0,2,CAF,2009-05-06
35059,120.0,United Arab Emirates,UAE,278.0,280.0,-2,AFC,2009-05-06
35058,120.0,Barbados,BRB,278.0,278.0,-3,CONCACAF,2009-05-06
35060,122.0,Haiti,HAI,276.0,283.0,3,CONCACAF,2009-05-06
35061,123.0,Botswana,BOT,274.0,268.0,-1,CAF,2009-05-06
35046,124.0,Namibia,NAM,270.0,281.0,3,CAF,2009-05-06
35063,125.0,Armenia,ARM,268.0,268.0,1,UEFA,2009-05-06
35064,126.0,Luxembourg,LUX,259.0,259.0,0,UEFA,2009-05-06
35066,127.0,Guyana,GUY,255.0,255.0,0,CONCACAF,2009-05-06
35065,127.0,Jordan,JOR,255.0,255.0,0,AFC,2009-05-06
35067,129.0,Suriname,SUR,253.0,253.0,0,CONCACAF,2009-05-06
35068,130.0,Chad,CHA,251.0,251.0,0,CAF,2009-05-06
35047,131.0,Madagascar,MAD,231.0,216.0,-3,CAF,2009-05-06
35069,132.0,New Caledonia,NCL,229.0,229.0,1,OFC,2009-05-06
35045,133.0,Burundi,BDI,224.0,224.0,1,CAF,2009-05-06
35039,134.0,Singapore,SGP,220.0,220.0,1,AFC,2009-05-06
35023,135.0,Eswatini,SWZ,217.0,214.0,-1,CAF,2009-05-06
35024,136.0,Vietnam,VIE,216.0,216.0,2,AFC,2009-05-06
35032,137.0,Kazakhstan,KAZ,214.0,214.0,1,UEFA,2009-05-06
35025,138.0,Liberia,LBR,207.0,190.0,-2,CAF,2009-05-06
35026,139.0,Indonesia,IDN,206.0,210.0,1,AFC,2009-05-06
35027,140.0,Vanuatu,VAN,201.0,176.0,-3,OFC,2009-05-06
35028,141.0,Nicaragua,NCA,195.0,195.0,2,CONCACAF,2009-05-06
35029,142.0,Azerbaijan,AZE,193.0,190.0,2,UEFA,2009-05-06
35030,143.0,Hong Kong,HKG,183.0,183.0,1,AFC,2009-05-06
35031,144.0,Niger,NIG,168.0,168.0,-1,CAF,2009-05-06
35044,145.0,Yemen,YEM,162.0,167.0,-1,AFC,2009-05-06
35034,146.0,India,IND,156.0,156.0,-1,AFC,2009-05-06
35035,147.0,Tajikistan,TJK,152.0,172.0,3,AFC,2009-05-06
35036,147.0,Netherlands Antilles,ANT,152.0,152.0,-2,CONCACAF,2009-05-06
35037,149.0,Maldives,MDV,142.0,122.0,-9,AFC,2009-05-06
35033,150.0,St Vincent and the Grenadines,VIN,141.0,141.0,-1,CONCACAF,2009-05-06
35038,150.0,Malta,MLT,141.0,141.0,-1,UEFA,2009-05-06
35040,150.0,Kyrgyz Republic,KGZ,141.0,156.0,3,AFC,2009-05-06
35041,153.0,Turkmenistan,TKM,140.0,124.0,-4,AFC,2009-05-06
35042,154.0,Puerto Rico,PUR,139.0,139.0,1,CONCACAF,2009-05-06
35043,154.0,St Kitts and Nevis,SKN,139.0,139.0,1,CONCACAF,2009-05-06
35062,156.0,Liechtenstein,LIE,134.0,134.0,1,UEFA,2009-05-06
35070,157.0,Mauritania,MTN,130.0,130.0,1,CAF,2009-05-06
35122,158.0,Myanmar,MYA,129.0,121.0,-1,AFC,2009-05-06
35072,159.0,Lebanon,LBN,121.0,148.0,9,AFC,2009-05-06
35099,160.0,Eritrea,ERI,114.0,114.0,0,CAF,2009-05-06
35100,161.0,Lesotho,LES,109.0,101.0,-2,CAF,2009-05-06
35101,162.0,Sri Lanka,SRI,107.0,97.0,-3,AFC,2009-05-06
35102,163.0,Malaysia,MAS,105.0,105.0,2,AFC,2009-05-06
35103,164.0,Solomon Islands,SOL,100.0,100.0,0,OFC,2009-05-06
35071,165.0,Faroe Islands,FRO,96.0,96.0,-1,UEFA,2009-05-06
35105,166.0,Philippines,PHI,90.0,103.0,4,AFC,2009-05-06
35106,167.0,Pakistan,PAK,88.0,58.0,-10,AFC,2009-05-06
35107,168.0,Chinese Taipei,TPE,86.0,52.0,-12,AFC,2009-05-06
35108,169.0,Somalia,SOM,82.0,82.0,2,CAF,2009-05-06
35109,170.0,Cayman Islands,CAY,76.0,76.0,2,CONCACAF,2009-05-06
35110,171.0,Mauritius,MRI,74.0,69.0,-1,CAF,2009-05-06
35111,172.0,Laos,LAO,73.0,73.0,2,AFC,2009-05-06
35112,173.0,Nepal,NEP,72.0,74.0,4,AFC,2009-05-06
35113,174.0,Bangladesh,BAN,70.0,53.0,-4,AFC,2009-05-06
35114,175.0,Palestine,PLE,69.0,71.0,4,AFC,2009-05-06
35115,176.0,Mongolia,MNG,68.0,43.0,-7,AFC,2009-05-06
35116,177.0,Samoa,SAM,64.0,64.0,3,OFC,2009-05-06
35117,178.0,Seychelles,SEY,61.0,68.0,5,CAF,2009-05-06
35118,179.0,Cambodia,CAM,60.0,60.0,4,AFC,2009-05-06
35119,179.0,Belize,BLZ,60.0,60.0,4,CONCACAF,2009-05-06
35120,181.0,Bahamas,BAH,53.0,53.0,3,CONCACAF,2009-05-06
35121,182.0,Turks and Caicos Islands,TCA,51.0,51.0,1,CONCACAF,2009-05-06
35098,183.0,Afghanistan,AFG,44.0,41.0,-1,AFC,2009-05-06
35096,184.0,Dominican Republic,DOM,40.0,40.0,-1,CONCACAF,2009-05-06
35097,184.0,Djibouti,DJI,40.0,40.0,-1,CAF,2009-05-06
35073,186.0,Brunei Darussalam,BRU,38.0,47.0,4,AFC,2009-05-06
35083,186.0,Guinea-Bissau,GNB,38.0,38.0,-1,CAF,2009-05-06
35074,188.0,Guam,GUM,34.0,34.0,0,AFC,2009-05-06
35076,189.0,St Lucia,LCA,32.0,32.0,0,CONCACAF,2009-05-06
