,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
1933,1.0,Brazil,BRA,65.0,59.0,-2,CONMEBOL,1994-07-21
1932,2.0,Italy,ITA,63.0,57.0,-2,UEFA,1994-07-21
1931,3.0,Sweden,SWE,61.0,55.0,-7,UEFA,1994-07-21
1930,4.0,Germany,GER,61.0,60.0,3,UEFA,1994-07-21
1929,5.0,Netherlands,NED,61.0,59.0,3,UEFA,1994-07-21
1928,6.0,Spain,ESP,60.0,56.0,1,UEFA,1994-07-21
1927,7.0,Romania,ROU,58.0,55.0,0,UEFA,1994-07-21
1926,8.0,Norway,NOR,58.0,56.0,2,UEFA,1994-07-21
1925,9.0,Argentina,ARG,57.0,55.0,1,CONMEBOL,1994-07-21
1924,10.0,Nigeria,NGA,56.0,54.0,-1,CAF,1994-07-21
1923,11.0,Switzerland,SUI,56.0,54.0,-1,UEFA,1994-07-21
1922,12.0,Denmark,DEN,55.0,55.0,3,UEFA,1994-07-21
1921,13.0,Republic of Ireland,IRL,54.0,53.0,-1,UEFA,1994-07-21
1920,14.0,Bulgaria,BUL,53.0,44.0,-15,UEFA,1994-07-21
1919,15.0,Mexico,MEX,53.0,51.0,-1,CONCACAF,1994-07-21
1918,16.0,France,FRA,53.0,53.0,3,UEFA,1994-07-21
1917,17.0,Colombia,COL,53.0,51.0,0,CONMEBOL,1994-07-21
1934,18.0,England,ENG,52.0,52.0,3,UEFA,1994-07-21
1936,19.0,Russia,RUS,52.0,50.0,0,UEFA,1994-07-21
1955,20.0,Belgium,BEL,50.0,44.0,-7,UEFA,1994-07-21
1937,21.0,Zambia,ZAM,48.0,49.0,1,CAF,1994-07-21
1954,22.0,USA,USA,48.0,47.0,-1,CONCACAF,1994-07-21
1953,23.0,Uruguay,URU,47.0,50.0,5,CONMEBOL,1994-07-21
1952,24.0,Côte d'Ivoire,CIV,45.0,47.0,3,CAF,1994-07-21
1951,25.0,Portugal,POR,45.0,47.0,3,UEFA,1994-07-21
1950,26.0,Egypt,EGY,45.0,45.0,1,CAF,1994-07-21
1949,27.0,Cameroon,CMR,44.0,46.0,3,CAF,1994-07-21
1948,28.0,Ghana,GHA,43.0,44.0,2,CAF,1994-07-21
1947,29.0,Saudi Arabia,KSA,43.0,40.0,-5,AFC,1994-07-21
1946,30.0,Morocco,MAR,43.0,44.0,2,CAF,1994-07-21
1945,31.0,Tunisia,TUN,42.0,42.0,1,CAF,1994-07-21
1944,32.0,Poland,POL,41.0,41.0,0,UEFA,1994-07-21
1943,33.0,Scotland,SCO,40.0,40.0,0,UEFA,1994-07-21
1942,34.0,Greece,GRE,40.0,41.0,3,UEFA,1994-07-21
1941,35.0,Wales,WAL,39.0,39.0,0,UEFA,1994-07-21
1940,36.0,Korea Republic,KOR,39.0,38.0,-1,AFC,1994-07-21
1939,37.0,Austria,AUT,38.0,38.0,1,UEFA,1994-07-21
1938,38.0,Japan,JPN,38.0,33.0,-14,AFC,1994-07-21
1916,39.0,Northern Ireland,NIR,37.0,37.0,-2,UEFA,1994-07-21
1935,40.0,Chile,CHI,36.0,37.0,0,CONMEBOL,1994-07-21
1915,41.0,Bolivia,BOL,36.0,35.0,-2,CONMEBOL,1994-07-21
1893,42.0,Iceland,ISL,35.0,38.0,4,UEFA,1994-07-21
1891,43.0,Slovakia,SVK,35.0,35.0,-1,UEFA,1994-07-21
1890,44.0,Czechia,CZE,35.0,35.0,-1,UEFA,1994-07-21
1889,45.0,Finland,FIN,34.0,35.0,-1,UEFA,1994-07-21
1888,46.0,Ecuador,ECU,34.0,37.0,7,CONMEBOL,1994-07-21
1887,47.0,Australia,AUS,34.0,34.0,0,AFC,1994-07-21
1886,48.0,Algeria,ALG,34.0,34.0,0,CAF,1994-07-21
1885,49.0,Zimbabwe,ZIM,34.0,35.0,7,CAF,1994-07-21
1884,50.0,Mali,MLI,33.0,34.0,1,CAF,1994-07-21
1883,51.0,Honduras,HON,32.0,34.0,1,CONCACAF,1994-07-21
1882,52.0,Israel,ISR,32.0,32.0,-1,UEFA,1994-07-21
1881,53.0,Canada,CAN,31.0,31.0,-1,CONCACAF,1994-07-21
1880,54.0,Costa Rica,CRC,31.0,34.0,3,CONCACAF,1994-07-21
1879,55.0,Hungary,HUN,31.0,31.0,-1,UEFA,1994-07-21
1878,56.0,Senegal,SEN,31.0,31.0,1,CAF,1994-07-21
1877,57.0,Turkey,TUR,31.0,31.0,0,UEFA,1994-07-21
1876,58.0,Paraguay,PAR,27.0,28.0,-2,CONMEBOL,1994-07-21
1875,59.0,United Arab Emirates,UAE,26.0,26.0,-3,AFC,1994-07-21
1892,60.0,Zaire,ZAI,26.0,26.0,-3,CAF,1994-07-21
1894,61.0,Guinea,GUI,26.0,26.0,0,CAF,1994-07-21
1913,62.0,China PR,CHN,24.0,29.0,3,AFC,1994-07-21
1895,63.0,IR Iran,IRN,24.0,30.0,5,AFC,1994-07-21
1912,64.0,Gabon,GAB,24.0,26.0,0,CAF,1994-07-21
1911,65.0,Sierra Leone,SLE,24.0,24.0,-1,CAF,1994-07-21
1910,66.0,El Salvador,SLV,23.0,23.0,-2,CONCACAF,1994-07-21
1909,67.0,Qatar,QAT,23.0,23.0,-2,AFC,1994-07-21
1908,68.0,Iraq,IRQ,23.0,26.0,3,AFC,1994-07-21
1907,69.0,Malta,MLT,23.0,22.0,-3,UEFA,1994-07-21
1957,70.0,Korea DPR,PRK,23.0,23.0,-1,AFC,1994-07-21
1905,71.0,Cyprus,CYP,22.0,22.0,-2,UEFA,1994-07-21
1904,72.0,Peru,PER,22.0,24.0,5,CONMEBOL,1994-07-21
1903,73.0,Kuwait,KUW,22.0,22.0,-1,AFC,1994-07-21
1902,74.0,South Africa,RSA,21.0,21.0,-2,CAF,1994-07-21
1901,75.0,Slovenia,SVN,21.0,21.0,-4,UEFA,1994-07-21
1900,76.0,Niger,NIG,20.0,21.0,-5,CAF,1994-07-21
1899,77.0,Oman,OMA,20.0,21.0,0,AFC,1994-07-21
1898,78.0,Yugoslavia,YUG,20.0,21.0,0,UEFA,1994-07-21
1897,79.0,Ukraine,UKR,20.0,20.0,-4,UEFA,1994-07-21
1896,80.0,Jamaica,JAM,19.0,23.0,10,CONCACAF,1994-07-21
1914,81.0,Thailand,THA,19.0,22.0,6,AFC,1994-07-21
1956,82.0,Kenya,KEN,19.0,20.0,0,CAF,1994-07-21
1961,83.0,Trinidad and Tobago,TRI,19.0,20.0,-1,CONCACAF,1994-07-21
1958,84.0,Lithuania,LTU,18.0,19.0,-4,UEFA,1994-07-21
1999,85.0,Malawi,MWI,18.0,21.0,5,CAF,1994-07-21
1995,86.0,Latvia,LVA,18.0,19.0,1,UEFA,1994-07-21
2008,87.0,Singapore,SGP,18.0,19.0,0,AFC,1994-07-21
2003,88.0,New Zealand,NZL,17.0,17.0,-2,OFC,1994-07-21
2010,89.0,Bermuda,BER,17.0,17.0,0,CONCACAF,1994-07-21
2009,90.0,Croatia,CRO,16.0,17.0,-1,UEFA,1994-07-21
2007,91.0,Bahrain,BHR,15.0,15.0,-1,AFC,1994-07-21
2006,92.0,Suriname,SUR,15.0,15.0,-1,CONCACAF,1994-07-21
2005,93.0,Malaysia,MAS,15.0,15.0,-2,AFC,1994-07-21
