,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
11290,1.0,Brazil,BRA,808.0,817.0,0,CONMEBOL,1999-06-16
11291,2.0,France,FRA,781.0,785.0,0,UEFA,1999-06-16
11292,3.0,Czechia,CZE,753.0,736.0,-2,UEFA,1999-06-16
11293,4.0,Italy,ITA,750.0,740.0,0,UEFA,1999-06-16
11294,5.0,Germany,GER,733.0,742.0,2,UEFA,1999-06-16
11295,6.0,Spain,ESP,732.0,724.0,-2,UEFA,1999-06-16
11296,7.0,Croatia,CRO,723.0,730.0,1,UEFA,1999-06-16
11297,8.0,Argentina,ARG,716.0,729.0,1,CONMEBOL,1999-06-16
11298,9.0,Romania,ROU,704.0,701.0,-1,UEFA,1999-06-16
11299,10.0,Netherlands,NED,700.0,703.0,1,UEFA,1999-06-16
11300,11.0,Norway,NOR,699.0,690.0,-1,UEFA,1999-06-16
11301,12.0,Portugal,POR,685.0,670.0,-3,UEFA,1999-06-16
11302,13.0,England,ENG,684.0,695.0,2,UEFA,1999-06-16
11303,14.0,Mexico,MEX,672.0,679.0,1,CONCACAF,1999-06-16
11304,15.0,Sweden,SWE,668.0,673.0,1,UEFA,1999-06-16
11305,16.0,Yugoslavia,YUG,645.0,647.0,0,UEFA,1999-06-16
11306,17.0,Denmark,DEN,642.0,634.0,-1,UEFA,1999-06-16
11307,18.0,Morocco,MAR,637.0,631.0,-1,CAF,1999-06-16
11308,19.0,Austria,AUT,632.0,642.0,2,UEFA,1999-06-16
11309,20.0,Slovakia,SVK,614.0,596.0,-5,UEFA,1999-06-16
11310,21.0,Paraguay,PAR,613.0,614.0,1,CONMEBOL,1999-06-16
11289,22.0,Israel,ISR,610.0,583.0,-10,UEFA,1999-06-16
11311,23.0,Poland,POL,607.0,590.0,-6,UEFA,1999-06-16
11288,24.0,Russia,RUS,607.0,568.0,-9,UEFA,1999-06-16
11286,25.0,Ukraine,UKR,606.0,603.0,3,UEFA,1999-06-16
11265,26.0,Tunisia,TUN,605.0,591.0,-2,CAF,1999-06-16
11266,27.0,Scotland,SCO,601.0,603.0,6,UEFA,1999-06-16
11267,28.0,South Africa,RSA,598.0,596.0,2,CAF,1999-06-16
11268,29.0,Chile,CHI,597.0,600.0,6,CONMEBOL,1999-06-16
11269,30.0,Belgium,BEL,594.0,593.0,3,UEFA,1999-06-16
11270,31.0,USA,USA,592.0,596.0,7,CONCACAF,1999-06-16
11271,32.0,Colombia,COL,583.0,586.0,1,CONMEBOL,1999-06-16
11272,33.0,Bulgaria,BUL,575.0,589.0,3,UEFA,1999-06-16
11273,34.0,Zambia,ZAM,573.0,564.0,-2,CAF,1999-06-16
11274,35.0,Republic of Ireland,IRL,571.0,557.0,-3,UEFA,1999-06-16
11275,36.0,Greece,GRE,570.0,562.0,-1,UEFA,1999-06-16
11276,37.0,Turkey,TUR,566.0,540.0,-5,UEFA,1999-06-16
11277,38.0,Korea Republic,KOR,564.0,566.0,4,AFC,1999-06-16
11278,39.0,Egypt,EGY,558.0,565.0,4,CAF,1999-06-16
11279,40.0,Saudi Arabia,KSA,557.0,557.0,1,AFC,1999-06-16
11280,41.0,Jamaica,JAM,553.0,555.0,1,CONCACAF,1999-06-16
11281,42.0,Japan,JPN,546.0,550.0,1,AFC,1999-06-16
11282,43.0,Côte d'Ivoire,CIV,541.0,538.0,-2,CAF,1999-06-16
11283,44.0,IR Iran,IRN,537.0,530.0,-3,AFC,1999-06-16
11284,45.0,Ghana,GHA,535.0,538.0,-1,CAF,1999-06-16
11285,46.0,Hungary,HUN,532.0,540.0,2,UEFA,1999-06-16
