,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
31754,1.0,Argentina,ARG,1523.0,1523.0,0,CONMEBOL,2008-01-16
31756,2.0,Brazil,BRA,1502.0,1502.0,0,CONMEBOL,2008-01-16
31767,3.0,Italy,ITA,1498.0,1498.0,0,UEFA,2008-01-16
31757,4.0,Spain,ESP,1349.0,1349.0,0,UEFA,2008-01-16
31758,5.0,Germany,GER,1305.0,1298.0,0,UEFA,2008-01-16
31759,6.0,Czechia,CZE,1290.0,1290.0,0,UEFA,2008-01-16
31760,7.0,France,FRA,1243.0,1243.0,0,UEFA,2008-01-16
31761,8.0,Portugal,POR,1241.0,1241.0,0,UEFA,2008-01-16
31762,9.0,Netherlands,NED,1170.0,1170.0,0,UEFA,2008-01-16
31763,10.0,Croatia,CRO,1129.0,1129.0,0,UEFA,2008-01-16
31764,11.0,Greece,GRE,1114.0,1114.0,0,UEFA,2008-01-16
31765,12.0,England,ENG,1113.0,1113.0,0,UEFA,2008-01-16
31766,13.0,Romania,ROU,1088.0,1088.0,0,UEFA,2008-01-16
31902,14.0,Scotland,SCO,990.0,990.0,0,UEFA,2008-01-16
31901,15.0,Mexico,MEX,982.0,982.0,0,CONCACAF,2008-01-16
31835,16.0,Turkey,TUR,924.0,924.0,0,UEFA,2008-01-16
31846,17.0,Colombia,COL,905.0,907.0,0,CONMEBOL,2008-01-16
31836,18.0,Bulgaria,BUL,881.0,881.0,0,UEFA,2008-01-16
31837,19.0,Nigeria,NGA,879.0,875.0,-1,CAF,2008-01-16
31838,20.0,USA,USA,876.0,876.0,1,CONCACAF,2008-01-16
31839,21.0,Paraguay,PAR,873.0,873.0,0,CONMEBOL,2008-01-16
31840,22.0,Sweden,SWE,864.0,853.0,-2,UEFA,2008-01-16
31841,23.0,Poland,POL,862.0,862.0,1,UEFA,2008-01-16
31842,24.0,Russia,RUS,861.0,861.0,1,UEFA,2008-01-16
31843,25.0,Cameroon,CMR,853.0,853.0,1,CAF,2008-01-16
31844,26.0,Israel,ISR,852.0,852.0,0,UEFA,2008-01-16
31845,27.0,Serbia,SRB,844.0,844.0,0,UEFA,2008-01-16
31823,28.0,Uruguay,URU,831.0,831.0,0,CONMEBOL,2008-01-16
31834,29.0,Norway,NOR,827.0,827.0,0,UEFA,2008-01-16
31822,30.0,Ukraine,UKR,824.0,824.0,0,UEFA,2008-01-16
31808,31.0,Denmark,DEN,797.0,797.0,0,UEFA,2008-01-16
31798,32.0,Northern Ireland,NIR,780.0,780.0,0,UEFA,2008-01-16
31799,33.0,Guinea,GUI,765.0,758.0,0,CAF,2008-01-16
31800,34.0,Japan,JPN,748.0,748.0,0,AFC,2008-01-16
31801,35.0,Egypt,EGY,733.0,686.0,-4,CAF,2008-01-16
31802,36.0,Republic of Ireland,IRL,731.0,731.0,1,UEFA,2008-01-16
31803,37.0,Finland,FIN,697.0,697.0,1,UEFA,2008-01-16
31804,38.0,Côte d'Ivoire,CIV,688.0,688.0,1,CAF,2008-01-16
31805,39.0,Morocco,MAR,676.0,686.0,0,CAF,2008-01-16
31806,40.0,Senegal,SEN,675.0,687.0,2,CAF,2008-01-16
31807,41.0,Korea Republic,KOR,663.0,663.0,-1,AFC,2008-01-16
31809,41.0,IR Iran,IRN,663.0,677.0,0,AFC,2008-01-16
31820,43.0,Ghana,GHA,660.0,659.0,0,CAF,2008-01-16
31810,44.0,Switzerland,SUI,657.0,657.0,0,UEFA,2008-01-16
31811,45.0,Chile,CHI,655.0,655.0,0,CONMEBOL,2008-01-16
31812,46.0,Tunisia,TUN,624.0,639.0,-1,CAF,2008-01-16
31813,47.0,Mali,MLI,622.0,652.0,1,CAF,2008-01-16
31814,48.0,Australia,AUS,607.0,607.0,0,AFC,2008-01-16
31815,49.0,Belgium,BEL,600.0,600.0,0,UEFA,2008-01-16
31816,50.0,Hungary,HUN,594.0,588.0,0,UEFA,2008-01-16
31817,51.0,Bosnia and Herzegovina,BIH,585.0,585.0,0,UEFA,2008-01-16
31818,52.0,Ecuador,ECU,581.0,573.0,-4,CONMEBOL,2008-01-16
31819,53.0,Moldova,MDA,579.0,579.0,1,UEFA,2008-01-16
31821,54.0,Slovakia,SVK,578.0,578.0,1,UEFA,2008-01-16
31847,54.0,Honduras,HON,578.0,578.0,1,CONCACAF,2008-01-16
31848,56.0,Canada,CAN,576.0,576.0,1,CONCACAF,2008-01-16
31849,57.0,Saudi Arabia,KSA,571.0,552.0,-4,AFC,2008-01-16
31876,58.0,Wales,WAL,560.0,560.0,1,UEFA,2008-01-16
31877,59.0,Venezuela,VEN,557.0,547.0,-3,CONMEBOL,2008-01-16
31878,60.0,North Macedonia,MKD,556.0,556.0,2,UEFA,2008-01-16
31879,61.0,Lithuania,LTU,554.0,554.0,2,UEFA,2008-01-16
31880,62.0,Belarus,BLR,553.0,553.0,2,UEFA,2008-01-16
31881,63.0,Peru,PER,508.0,508.0,0,CONMEBOL,2008-01-16
31882,64.0,Panama,PAN,494.0,487.0,-3,CONCACAF,2008-01-16
31883,65.0,Cyprus,CYP,493.0,493.0,-1,UEFA,2008-01-16
31884,66.0,Uzbekistan,UZB,492.0,507.0,2,AFC,2008-01-16
31886,67.0,Iraq,IRQ,474.0,472.0,-1,AFC,2008-01-16
31885,67.0,Zambia,ZAM,474.0,498.0,2,CAF,2008-01-16
31887,69.0,Costa Rica,CRC,467.0,466.0,-1,CONCACAF,2008-01-16
31888,70.0,Congo DR,COD,454.0,437.0,-4,CAF,2008-01-16
31889,71.0,Cuba,CUB,445.0,453.0,0,CONCACAF,2008-01-16
31890,72.0,Angola,ANG,443.0,443.0,-1,CAF,2008-01-16
31891,73.0,Haiti,HAI,438.0,467.0,4,CONCACAF,2008-01-16
31892,74.0,Togo,TOG,426.0,448.0,2,CAF,2008-01-16
31893,75.0,Mozambique,MOZ,419.0,419.0,0,CAF,2008-01-16
31894,76.0,Georgia,GEO,414.0,414.0,-1,UEFA,2008-01-16
31895,76.0,Algeria,ALG,414.0,411.0,-3,CAF,2008-01-16
31896,78.0,Trinidad and Tobago,TRI,411.0,406.0,-3,CONCACAF,2008-01-16
31796,78.0,South Africa,RSA,411.0,414.0,1,CAF,2008-01-16
31897,80.0,Albania,ALB,407.0,407.0,0,UEFA,2008-01-16
31898,81.0,Slovenia,SVN,403.0,403.0,-2,UEFA,2008-01-16
31875,82.0,China PR,CHN,396.0,406.0,1,AFC,2008-01-16
31874,83.0,Zimbabwe,ZIM,389.0,385.0,-4,CAF,2008-01-16
31873,84.0,Equatorial Guinea,EQG,387.0,387.0,-1,CAF,2008-01-16
31850,85.0,Armenia,ARM,386.0,367.0,-8,UEFA,2008-01-16
31860,85.0,Latvia,LVA,386.0,386.0,-1,UEFA,2008-01-16
31851,87.0,Iceland,ISL,380.0,380.0,-3,UEFA,2008-01-16
31852,88.0,Qatar,QAT,379.0,385.0,1,AFC,2008-01-16
31853,89.0,Congo,CGO,377.0,377.0,-2,CAF,2008-01-16
31854,90.0,Austria,AUT,366.0,366.0,-4,UEFA,2008-01-16
31855,90.0,Ethiopia,ETH,366.0,330.0,-15,CAF,2008-01-16
31856,92.0,Oman,OMA,359.0,391.0,8,AFC,2008-01-16
31857,93.0,Libya,LBY,351.0,349.0,-2,CAF,2008-01-16
31861,94.0,Sudan,SDN,349.0,374.0,2,CAF,2008-01-16
31858,94.0,New Zealand,NZL,349.0,349.0,-1,OFC,2008-01-16
31859,94.0,Benin,BEN,349.0,348.0,-3,CAF,2008-01-16
31872,97.0,Uganda,UGA,346.0,417.0,21,CAF,2008-01-16
31862,98.0,Jamaica,JAM,345.0,348.0,1,CONCACAF,2008-01-16
31863,99.0,United Arab Emirates,UAE,341.0,342.0,-1,AFC,2008-01-16
31864,100.0,Bahrain,BHR,340.0,339.0,-2,AFC,2008-01-16
31865,101.0,Tanzania,TAN,333.0,383.0,12,CAF,2008-01-16
31866,101.0,Botswana,BOT,333.0,333.0,-2,CAF,2008-01-16
31867,103.0,Gabon,GAB,332.0,332.0,-1,CAF,2008-01-16
31868,104.0,Syria,SYR,329.0,317.0,-3,AFC,2008-01-16
31869,105.0,Guatemala,GUA,323.0,324.0,-1,CONCACAF,2008-01-16
31870,106.0,Bolivia,BOL,313.0,313.0,-2,CONMEBOL,2008-01-16
31871,107.0,Thailand,THA,312.0,261.0,-14,AFC,2008-01-16
31797,108.0,Kazakhstan,KAZ,308.0,284.0,-4,UEFA,2008-01-16
31899,109.0,Rwanda,RWA,302.0,345.0,10,CAF,2008-01-16
31795,110.0,Cabo Verde,CPV,301.0,301.0,-1,CAF,2008-01-16
31746,111.0,The Gambia,GAM,291.0,272.0,-6,CAF,2008-01-16
