,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
32735,1.0,Argentina,ARG,1559.0,1520.0,0,CONMEBOL,2008-06-04
32906,2.0,Brazil,BRA,1513.0,1518.0,0,CONMEBOL,2008-06-04
32905,3.0,Italy,ITA,1424.0,1396.0,0,UEFA,2008-06-04
32904,4.0,Spain,ESP,1303.0,1323.0,0,UEFA,2008-06-04
32903,5.0,Germany,GER,1274.0,1264.0,0,UEFA,2008-06-04
32902,6.0,Czechia,CZE,1246.0,1244.0,0,UEFA,2008-06-04
32901,7.0,France,FRA,1143.0,1205.0,0,UEFA,2008-06-04
32900,8.0,Greece,GRE,1133.0,1196.0,0,UEFA,2008-06-04
32899,9.0,England,ENG,1123.0,1098.0,-2,UEFA,2008-06-04
32898,10.0,Netherlands,NED,1111.0,1123.0,0,UEFA,2008-06-04
32897,11.0,Portugal,POR,1094.0,1131.0,2,UEFA,2008-06-04
32896,12.0,Romania,ROU,1069.0,1082.0,0,UEFA,2008-06-04
32895,13.0,Cameroon,CMR,1041.0,1005.0,-3,CAF,2008-06-04
32894,14.0,Mexico,MEX,1020.0,988.0,-3,CONCACAF,2008-06-04
32893,15.0,Croatia,CRO,1017.0,1044.0,2,UEFA,2008-06-04
32892,16.0,Ghana,GHA,986.0,1010.0,2,CAF,2008-06-04
32891,17.0,Scotland,SCO,978.0,1007.0,2,UEFA,2008-06-04
32914,18.0,Bulgaria,BUL,949.0,948.0,0,UEFA,2008-06-04
32915,19.0,Colombia,COL,904.0,909.0,0,CONMEBOL,2008-06-04
32918,20.0,Turkey,TUR,877.0,856.0,-5,UEFA,2008-06-04
32917,21.0,USA,USA,874.0,889.0,0,CONCACAF,2008-06-04
32931,22.0,Israel,ISR,872.0,905.0,2,UEFA,2008-06-04
32933,23.0,Egypt,EGY,848.0,822.0,-7,CAF,2008-06-04
32934,24.0,Russia,RUS,846.0,856.0,-1,UEFA,2008-06-04
32935,25.0,Côte d'Ivoire,CIV,838.0,870.0,3,CAF,2008-06-04
32941,26.0,Uruguay,URU,817.0,840.0,-2,CONMEBOL,2008-06-04
32937,27.0,Norway,NOR,814.0,836.0,-2,UEFA,2008-06-04
32939,28.0,Poland,POL,805.0,848.0,1,UEFA,2008-06-04
32938,28.0,Paraguay,PAR,805.0,857.0,4,CONMEBOL,2008-06-04
32940,30.0,Sweden,SWE,799.0,862.0,7,UEFA,2008-06-04
32942,31.0,Ukraine,UKR,791.0,774.0,-1,UEFA,2008-06-04
32930,32.0,Northern Ireland,NIR,752.0,704.0,-2,UEFA,2008-06-04
32932,33.0,Denmark,DEN,750.0,761.0,0,UEFA,2008-06-04
32928,34.0,Nigeria,NGA,709.0,660.0,-5,CAF,2008-06-04
32927,35.0,Australia,AUS,708.0,634.0,-8,AFC,2008-06-04
32926,36.0,Finland,FIN,697.0,704.0,2,UEFA,2008-06-04
32925,37.0,Honduras,HON,696.0,691.0,1,CONCACAF,2008-06-04
32924,38.0,Japan,JPN,695.0,684.0,1,AFC,2008-06-04
32923,39.0,Serbia,SRB,694.0,813.0,8,UEFA,2008-06-04
