,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
18457,1.0,Brazil,BRA,852.0,784.0,-1,CONMEBOL,2002-07-03
18466,2.0,Argentina,ARG,784.0,784.0,-1,CONMEBOL,2002-07-03
18456,3.0,France,FRA,784.0,802.0,2,UEFA,2002-07-03
18454,4.0,Spain,ESP,774.0,713.0,-4,UEFA,2002-07-03
18453,5.0,Germany,GER,765.0,695.0,-6,UEFA,2002-07-03
18452,6.0,Mexico,MEX,739.0,716.0,-1,CONCACAF,2002-07-03
18451,7.0,Portugal,POR,731.0,726.0,2,UEFA,2002-07-03
18450,8.0,England,ENG,728.0,694.0,-4,UEFA,2002-07-03
18449,9.0,Colombia,COL,725.0,728.0,5,CONMEBOL,2002-07-03
18448,10.0,Italy,ITA,720.0,717.0,4,UEFA,2002-07-03
18447,11.0,USA,USA,712.0,690.0,-2,CONCACAF,2002-07-03
18446,12.0,Turkey,TUR,707.0,654.0,-10,UEFA,2002-07-03
18494,13.0,Denmark,DEN,704.0,657.0,-7,UEFA,2002-07-03
18516,14.0,Republic of Ireland,IRL,699.0,674.0,-1,UEFA,2002-07-03
18517,15.0,Netherlands,NED,697.0,703.0,6,UEFA,2002-07-03
18518,16.0,Yugoslavia,YUG,689.0,702.0,6,UEFA,2002-07-03
18591,17.0,Cameroon,CMR,680.0,672.0,0,CAF,2002-07-03
18590,18.0,Paraguay,PAR,679.0,671.0,0,CONMEBOL,2002-07-03
18589,19.0,Belgium,BEL,678.0,653.0,-4,UEFA,2002-07-03
18588,20.0,Sweden,SWE,674.0,665.0,1,UEFA,2002-07-03
18587,21.0,Czechia,CZE,670.0,674.0,5,UEFA,2002-07-03
18586,22.0,Korea Republic,KOR,664.0,603.0,-18,AFC,2002-07-03
18585,23.0,Uruguay,URU,662.0,652.0,-1,CONMEBOL,2002-07-03
18584,24.0,Japan,JPN,658.0,634.0,-8,AFC,2002-07-03
18583,25.0,Romania,ROU,657.0,675.0,11,UEFA,2002-07-03
18582,26.0,Costa Rica,CRC,656.0,643.0,-3,CONCACAF,2002-07-03
18592,27.0,Croatia,CRO,653.0,655.0,6,UEFA,2002-07-03
18581,28.0,Russia,RUS,644.0,644.0,0,UEFA,2002-07-03
18579,29.0,Nigeria,NGA,642.0,644.0,2,CAF,2002-07-03
18578,30.0,Honduras,HON,640.0,647.0,4,CONCACAF,2002-07-03
18577,31.0,Ecuador,ECU,637.0,624.0,-5,CONMEBOL,2002-07-03
18576,32.0,Senegal,SEN,637.0,599.0,-10,CAF,2002-07-03
18575,33.0,IR Iran,IRN,634.0,635.0,3,AFC,2002-07-03
18574,34.0,South Africa,RSA,634.0,623.0,-3,CAF,2002-07-03
18573,35.0,Slovenia,SVN,632.0,649.0,10,UEFA,2002-07-03
18619,36.0,Tunisia,TUN,626.0,635.0,5,CAF,2002-07-03
18571,37.0,Norway,NOR,625.0,631.0,4,UEFA,2002-07-03
18570,38.0,Saudi Arabia,KSA,623.0,627.0,4,AFC,2002-07-03
18580,39.0,Poland,POL,621.0,615.0,1,UEFA,2002-07-03
18594,40.0,Morocco,MAR,606.0,612.0,1,CAF,2002-07-03
18606,41.0,Finland,FIN,601.0,600.0,0,UEFA,2002-07-03
18595,42.0,Trinidad and Tobago,TRI,601.0,624.0,7,CONCACAF,2002-07-03
18617,43.0,Ukraine,UKR,595.0,593.0,-1,UEFA,2002-07-03
18616,44.0,Egypt,EGY,591.0,598.0,1,CAF,2002-07-03
18615,45.0,Chile,CHI,584.0,590.0,0,CONMEBOL,2002-07-03
18544,46.0,Slovakia,SVK,581.0,574.0,-3,UEFA,2002-07-03
18545,47.0,Côte d'Ivoire,CIV,566.0,580.0,1,CAF,2002-07-03
18546,48.0,Peru,PER,563.0,578.0,1,CONMEBOL,2002-07-03
18547,49.0,Greece,GRE,555.0,558.0,-4,UEFA,2002-07-03
18548,50.0,Australia,AUS,552.0,575.0,2,AFC,2002-07-03
18549,51.0,China PR,CHN,549.0,566.0,1,AFC,2002-07-03
18550,52.0,Israel,ISR,547.0,563.0,1,UEFA,2002-07-03
18551,53.0,Iceland,ISL,544.0,553.0,-3,UEFA,2002-07-03
18620,54.0,Bulgaria,BUL,542.0,557.0,0,UEFA,2002-07-03
18553,55.0,Georgia,GEO,541.0,545.0,-4,UEFA,2002-07-03
18526,56.0,Scotland,SCO,541.0,557.0,1,UEFA,2002-07-03
18527,57.0,Ghana,GHA,537.0,558.0,5,CAF,2002-07-03
18528,58.0,Austria,AUT,533.0,543.0,-3,UEFA,2002-07-03
18529,59.0,Jamaica,JAM,533.0,549.0,2,CONCACAF,2002-07-03
18530,60.0,Angola,ANG,531.0,545.0,2,CAF,2002-07-03
18531,61.0,United Arab Emirates,UAE,528.0,536.0,-2,AFC,2002-07-03
18532,62.0,Thailand,THA,527.0,544.0,2,AFC,2002-07-03
18533,63.0,Zimbabwe,ZIM,524.0,527.0,-3,CAF,2002-07-03
18534,64.0,Switzerland,SUI,518.0,531.0,0,UEFA,2002-07-03
18535,65.0,Guatemala,GUA,517.0,538.0,3,CONCACAF,2002-07-03
18536,66.0,Zambia,ZAM,513.0,530.0,1,CAF,2002-07-03
