,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
27680,1.0,Brazil,BRA,830.0,835.0,0,CONMEBOL,2006-04-19
27681,2.0,Czechia,CZE,779.0,789.0,0,UEFA,2006-04-19
27682,3.0,Netherlands,NED,774.0,788.0,0,UEFA,2006-04-19
27683,4.0,USA,USA,760.0,764.0,-1,CONCACAF,2006-04-19
27684,5.0,Spain,ESP,759.0,763.0,-1,UEFA,2006-04-19
27685,6.0,Mexico,MEX,758.0,762.0,-1,CONCACAF,2006-04-19
27686,7.0,France,FRA,754.0,760.0,-1,UEFA,2006-04-19
27687,8.0,Portugal,POR,753.0,755.0,-2,UEFA,2006-04-19
27688,8.0,Argentina,ARG,753.0,765.0,4,CONMEBOL,2006-04-19
27689,10.0,England,ENG,744.0,756.0,1,UEFA,2006-04-19
27690,11.0,Denmark,DEN,738.0,736.0,-3,UEFA,2006-04-19
27691,12.0,Nigeria,NGA,737.0,738.0,0,CAF,2006-04-19
27692,13.0,Turkey,TUR,733.0,743.0,2,UEFA,2006-04-19
27693,14.0,Italy,ITA,731.0,738.0,2,UEFA,2006-04-19
27694,15.0,Cameroon,CMR,723.0,726.0,0,CAF,2006-04-19
27695,16.0,Sweden,SWE,717.0,725.0,0,UEFA,2006-04-19
27696,17.0,Japan,JPN,709.0,712.0,-1,AFC,2006-04-19
27697,18.0,Egypt,EGY,708.0,714.0,1,CAF,2006-04-19
27699,19.0,Germany,GER,699.0,700.0,-3,UEFA,2006-04-19
27698,19.0,Greece,GRE,699.0,704.0,-2,UEFA,2006-04-19
27700,21.0,Tunisia,TUN,694.0,698.0,-3,CAF,2006-04-19
27701,22.0,IR Iran,IRN,692.0,705.0,3,AFC,2006-04-19
27702,22.0,Uruguay,URU,692.0,699.0,-1,CONMEBOL,2006-04-19
27703,24.0,Croatia,CRO,690.0,705.0,5,UEFA,2006-04-19
27704,25.0,Romania,ROU,687.0,691.0,-1,UEFA,2006-04-19
27705,26.0,Costa Rica,CRC,686.0,694.0,1,CONCACAF,2006-04-19
27706,27.0,Colombia,COL,684.0,686.0,-3,CONMEBOL,2006-04-19
27707,28.0,Poland,POL,682.0,691.0,2,UEFA,2006-04-19
27708,29.0,Senegal,SEN,681.0,689.0,1,CAF,2006-04-19
27679,30.0,Korea Republic,KOR,678.0,683.0,-1,AFC,2006-04-19
27709,30.0,Republic of Ireland,IRL,678.0,687.0,1,UEFA,2006-04-19
27678,32.0,Côte d'Ivoire,CIV,668.0,671.0,0,CAF,2006-04-19
27676,33.0,Paraguay,PAR,657.0,666.0,0,CONMEBOL,2006-04-19
27647,34.0,Saudi Arabia,KSA,655.0,660.0,0,AFC,2006-04-19
27648,35.0,Switzerland,SUI,651.0,657.0,0,UEFA,2006-04-19
27649,36.0,Morocco,MAR,649.0,653.0,-1,CAF,2006-04-19
27650,37.0,Russia,RUS,648.0,657.0,2,UEFA,2006-04-19
27651,38.0,Bulgaria,BUL,642.0,643.0,-1,UEFA,2006-04-19
27652,39.0,Ecuador,ECU,636.0,644.0,1,CONMEBOL,2006-04-19
27653,40.0,Norway,NOR,634.0,643.0,1,UEFA,2006-04-19
27655,41.0,Honduras,HON,616.0,623.0,-2,CONCACAF,2006-04-19
27654,41.0,Ukraine,UKR,616.0,624.0,-1,UEFA,2006-04-19
27656,43.0,Slovakia,SVK,615.0,627.0,2,UEFA,2006-04-19
27658,44.0,Jamaica,JAM,614.0,620.0,-1,CONCACAF,2006-04-19
27657,44.0,Australia,AUS,614.0,621.0,0,AFC,2006-04-19
