,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
51708,1.0,Belgium,BEL,1494.0,1494.0,0,UEFA,2016-02-04
51709,2.0,Argentina,ARG,1455.0,1455.0,0,CONMEBOL,2016-02-04
51707,3.0,Spain,ESP,1370.0,1370.0,0,UEFA,2016-02-04
51706,4.0,Germany,GER,1347.0,1347.0,0,UEFA,2016-02-04
51705,5.0,Chile,CHI,1293.0,1269.0,0,CONMEBOL,2016-02-04
51704,6.0,Brazil,BRA,1251.0,1251.0,0,CONMEBOL,2016-02-04
51703,7.0,Portugal,POR,1219.0,1219.0,0,UEFA,2016-02-04
51699,8.0,Colombia,COL,1211.0,1211.0,0,CONMEBOL,2016-02-04
51702,9.0,England,ENG,1106.0,1106.0,0,UEFA,2016-02-04
51701,10.0,Austria,AUT,1091.0,1091.0,0,UEFA,2016-02-04
51700,11.0,Uruguay,URU,1074.0,1074.0,0,CONMEBOL,2016-02-04
51711,12.0,Switzerland,SUI,1050.0,1050.0,0,UEFA,2016-02-04
51698,13.0,Ecuador,ECU,1040.0,1040.0,0,CONMEBOL,2016-02-04
51689,14.0,Netherlands,NED,994.0,994.0,0,UEFA,2016-02-04
51696,15.0,Italy,ITA,991.0,991.0,0,UEFA,2016-02-04
51695,16.0,Romania,ROU,987.0,980.0,0,UEFA,2016-02-04
51694,17.0,Wales,WAL,974.0,974.0,0,UEFA,2016-02-04
51693,18.0,Croatia,CRO,958.0,958.0,0,UEFA,2016-02-04
51692,19.0,Hungary,HUN,945.0,945.0,-1,UEFA,2016-02-04
51691,20.0,Turkey,TUR,933.0,933.0,-1,UEFA,2016-02-04
51690,21.0,Bosnia and Herzegovina,BIH,905.0,905.0,-1,UEFA,2016-02-04
51697,22.0,Mexico,MEX,898.0,898.0,-1,CONCACAF,2016-02-04
51687,23.0,Russia,RUS,895.0,895.0,-1,UEFA,2016-02-04
51688,24.0,France,FRA,868.0,868.0,-1,UEFA,2016-02-04
51710,25.0,Slovakia,SVK,860.0,860.0,-1,UEFA,2016-02-04
51712,25.0,Czechia,CZE,860.0,860.0,-1,UEFA,2016-02-04
51835,27.0,Ukraine,UKR,842.0,842.0,-2,UEFA,2016-02-04
51714,28.0,Côte d'Ivoire,CIV,828.0,950.0,9,CAF,2016-02-04
51891,29.0,Northern Ireland,NIR,825.0,825.0,-1,UEFA,2016-02-04
51890,30.0,Republic of Ireland,IRL,810.0,810.0,-1,UEFA,2016-02-04
51889,31.0,Costa Rica,CRC,799.0,759.0,-6,CONCACAF,2016-02-04
51888,32.0,USA,USA,793.0,784.0,0,CONCACAF,2016-02-04
51887,33.0,Cabo Verde,CPV,790.0,745.0,-6,CAF,2016-02-04
51886,34.0,Poland,POL,787.0,769.0,-1,UEFA,2016-02-04
51885,35.0,Sweden,SWE,771.0,771.0,1,UEFA,2016-02-04
51883,36.0,Algeria,ALG,746.0,845.0,8,CAF,2016-02-04
51884,36.0,Albania,ALB,746.0,746.0,-2,UEFA,2016-02-04
51882,38.0,Iceland,ISL,724.0,761.0,2,UEFA,2016-02-04
51872,39.0,Greece,GRE,706.0,706.0,-2,UEFA,2016-02-04
51880,40.0,Denmark,DEN,692.0,685.0,-2,UEFA,2016-02-04
51879,41.0,Ghana,GHA,691.0,776.0,8,CAF,2016-02-04
51878,42.0,Paraguay,PAR,652.0,652.0,-4,CONMEBOL,2016-02-04
51877,43.0,Peru,PER,644.0,644.0,-4,CONMEBOL,2016-02-04
51876,44.0,IR Iran,IRN,626.0,672.0,1,AFC,2016-02-04
51875,45.0,Senegal,SEN,621.0,661.0,0,CAF,2016-02-04
51874,46.0,Scotland,SCO,609.0,609.0,-6,UEFA,2016-02-04
51873,47.0,Finland,FIN,606.0,663.0,3,UEFA,2016-02-04
51894,48.0,Tunisia,TUN,603.0,711.0,8,CAF,2016-02-04
51895,49.0,Trinidad and Tobago,TRI,598.0,623.0,-1,CONCACAF,2016-02-04
51892,50.0,Norway,NOR,597.0,591.0,-4,UEFA,2016-02-04
51881,51.0,Serbia,SRB,590.0,590.0,-4,UEFA,2016-02-04
51893,51.0,Jamaica,JAM,590.0,590.0,-4,CONCACAF,2016-02-04
51870,53.0,Korea Republic,KOR,580.0,617.0,2,AFC,2016-02-04
51791,54.0,Congo,CGO,579.0,638.0,6,CAF,2016-02-04
51769,55.0,Saudi Arabia,KSA,571.0,474.0,-20,AFC,2016-02-04
51768,55.0,Egypt,EGY,571.0,585.0,-3,CAF,2016-02-04
51767,57.0,Congo DR,COD,570.0,580.0,-3,CAF,2016-02-04
51766,58.0,Japan,JPN,569.0,607.0,5,AFC,2016-02-04
51765,59.0,Slovenia,SVN,565.0,565.0,-2,UEFA,2016-02-04
51764,60.0,Panama,PAN,564.0,544.0,-5,CONCACAF,2016-02-04
51763,61.0,Guinea,GUI,559.0,624.0,12,CAF,2016-02-04
51770,62.0,Cameroon,CMR,547.0,586.0,5,CAF,2016-02-04
51762,63.0,Nigeria,NGA,543.0,540.0,-3,CAF,2016-02-04
51760,64.0,Equatorial Guinea,EQG,530.0,504.0,-5,CAF,2016-02-04
51758,65.0,United Arab Emirates,UAE,520.0,547.0,1,AFC,2016-02-04
51759,65.0,Haiti,HAI,520.0,453.0,-14,CONCACAF,2016-02-04
51757,67.0,Belarus,BLR,514.0,514.0,-1,UEFA,2016-02-04
51756,68.0,Australia,AUS,510.0,583.0,9,AFC,2016-02-04
51755,68.0,Mali,MLI,510.0,552.0,5,CAF,2016-02-04
51754,70.0,Uganda,UGA,503.0,553.0,8,CAF,2016-02-04
51761,71.0,Uzbekistan,UZB,502.0,489.0,-2,AFC,2016-02-04
51772,72.0,Bolivia,BOL,500.0,500.0,2,CONMEBOL,2016-02-04
51781,73.0,Israel,ISR,498.0,498.0,2,UEFA,2016-02-04
51773,73.0,South Africa,RSA,498.0,486.0,-1,CAF,2016-02-04
51789,75.0,Bulgaria,BUL,494.0,494.0,3,UEFA,2016-02-04
51788,76.0,Zambia,ZAM,482.0,516.0,9,CAF,2016-02-04
51787,77.0,Benin,BEN,458.0,458.0,-1,CAF,2016-02-04
51786,78.0,Qatar,QAT,444.0,404.0,-6,AFC,2016-02-04
51785,79.0,Cyprus,CYP,441.0,441.0,-1,UEFA,2016-02-04
51784,80.0,Morocco,MAR,425.0,469.0,4,CAF,2016-02-04
51783,81.0,Venezuela,VEN,423.0,412.0,-2,CONMEBOL,2016-02-04
51790,82.0,Jordan,JOR,418.0,398.0,-4,AFC,2016-02-04
51782,83.0,Gabon,GAB,416.0,468.0,6,CAF,2016-02-04
51780,84.0,Montenegro,MNE,403.0,403.0,-1,UEFA,2016-02-04
51778,85.0,Rwanda,RWA,402.0,375.0,-6,CAF,2016-02-04
51779,85.0,Burkina Faso,BFA,402.0,385.0,-4,CAF,2016-02-04
51777,85.0,Canada,CAN,402.0,388.0,-3,CONCACAF,2016-02-04
51776,88.0,Estonia,EST,379.0,379.0,-2,UEFA,2016-02-04
51775,89.0,Iraq,IRQ,372.0,395.0,2,AFC,2016-02-04
51774,90.0,Antigua and Barbuda,ATG,371.0,371.0,-2,CONCACAF,2016-02-04
51753,91.0,Honduras,HON,370.0,349.0,-7,CONCACAF,2016-02-04
51752,92.0,Botswana,BOT,367.0,363.0,-3,CAF,2016-02-04
51751,93.0,China PR,CHN,365.0,413.0,11,AFC,2016-02-04
51741,94.0,Faroe Islands,FRO,357.0,357.0,-2,UEFA,2016-02-04
51729,95.0,Korea DPR,PRK,350.0,301.0,-18,AFC,2016-02-04
51728,96.0,Guatemala,GUA,347.0,368.0,3,CONCACAF,2016-02-04
51727,97.0,Oman,OMA,345.0,344.0,-2,AFC,2016-02-04
51726,98.0,El Salvador,SLV,344.0,344.0,-1,CONCACAF,2016-02-04
51725,99.0,Kenya,KEN,339.0,339.0,-2,CAF,2016-02-04
51724,100.0,Latvia,LVA,338.0,338.0,-2,UEFA,2016-02-04
51723,101.0,Liberia,LBR,337.0,337.0,-2,CAF,2016-02-04
51722,102.0,Mozambique,MOZ,334.0,316.0,-7,CAF,2016-02-04
51721,103.0,Togo,TOG,329.0,368.0,10,CAF,2016-02-04
51720,104.0,Malawi,MWI,327.0,327.0,-2,CAF,2016-02-04
51719,105.0,Kyrgyz Republic,KGZ,324.0,324.0,-2,AFC,2016-02-04
51718,105.0,Libya,LBY,324.0,427.0,24,CAF,2016-02-04
51717,107.0,Mauritania,MTN,320.0,302.0,-4,CAF,2016-02-04
51716,108.0,Nicaragua,NCA,311.0,357.0,12,CONCACAF,2016-02-04
51715,109.0,Niger,NIG,308.0,337.0,6,CAF,2016-02-04
51730,110.0,Palestine,PLE,307.0,267.0,-21,AFC,2016-02-04
51731,111.0,Angola,ANG,306.0,333.0,6,CAF,2016-02-04
51732,112.0,Central African Republic,CTA,302.0,302.0,1,CAF,2016-02-04
51733,113.0,Chad,CHA,301.0,301.0,0,CAF,2016-02-04
51748,114.0,Aruba,ARU,298.0,298.0,-1,CONCACAF,2016-02-04
51749,114.0,Turkmenistan,TKM,298.0,294.0,-3,AFC,2016-02-04
51747,116.0,Azerbaijan,AZE,296.0,296.0,0,UEFA,2016-02-04
51746,117.0,Sierra Leone,SLE,290.0,285.0,-4,CAF,2016-02-04
51745,118.0,St Kitts and Nevis,SKN,289.0,289.0,-1,CONCACAF,2016-02-04
51744,119.0,Burundi,BDI,288.0,307.0,9,CAF,2016-02-04
51742,120.0,Belize,BLZ,286.0,273.0,-8,CONCACAF,2016-02-04
51750,120.0,Georgia,GEO,286.0,286.0,0,UEFA,2016-02-04
51743,120.0,Thailand,THA,286.0,285.0,-1,AFC,2016-02-04
51740,123.0,Armenia,ARM,285.0,285.0,2,UEFA,2016-02-04
51739,124.0,Ethiopia,ETH,284.0,291.0,6,CAF,2016-02-04
51738,125.0,Syria,SYR,278.0,278.0,0,AFC,2016-02-04
51737,125.0,Tanzania,TAN,278.0,277.0,-1,CAF,2016-02-04
51736,127.0,Eswatini,SWZ,277.0,265.0,-6,CAF,2016-02-04
51735,128.0,Lithuania,LTU,274.0,274.0,1,UEFA,2016-02-04
51734,129.0,Madagascar,MAD,272.0,272.0,0,CAF,2016-02-04
51771,130.0,Bahrain,BHR,269.0,285.0,9,AFC,2016-02-04
51850,131.0,Kazakhstan,KAZ,266.0,266.0,-1,UEFA,2016-02-04
51792,131.0,Zimbabwe,ZIM,266.0,322.0,23,CAF,2016-02-04
51793,133.0,Kuwait,KUW,265.0,242.0,-8,AFC,2016-02-04
51847,134.0,Philippines,PHI,264.0,264.0,-1,AFC,2016-02-04
51848,134.0,Namibia,NAM,264.0,265.0,1,CAF,2016-02-04
51846,136.0,Sudan,SDN,261.0,271.0,6,CAF,2016-02-04
51845,137.0,Hong Kong,HKG,259.0,259.0,1,AFC,2016-02-04
51844,138.0,North Macedonia,MKD,257.0,257.0,0,UEFA,2016-02-04
51843,139.0,Cuba,CUB,250.0,259.0,3,CONCACAF,2016-02-04
51849,140.0,South Sudan,SSD,246.0,246.0,1,CAF,2016-02-04
51842,140.0,Lebanon,LBN,246.0,245.0,0,AFC,2016-02-04
51841,142.0,Luxembourg,LUX,237.0,237.0,0,UEFA,2016-02-04
51839,143.0,Barbados,BRB,227.0,214.0,-2,CONCACAF,2016-02-04
51838,144.0,St Vincent and the Grenadines,VIN,221.0,221.0,1,CONCACAF,2016-02-04
51837,145.0,St Lucia,LCA,216.0,216.0,1,CONCACAF,2016-02-04
51836,146.0,Vietnam,VIE,209.0,209.0,0,AFC,2016-02-04
51871,147.0,Guinea-Bissau,GNB,207.0,207.0,0,CAF,2016-02-04
51834,148.0,Singapore,SGP,196.0,196.0,0,AFC,2016-02-04
51833,148.0,Tajikistan,TJK,196.0,196.0,0,AFC,2016-02-04
51851,150.0,New Zealand,NZL,192.0,192.0,0,OFC,2016-02-04
51840,150.0,Curacao,CUW,192.0,192.0,0,CONCACAF,2016-02-04
51860,152.0,Lesotho,LES,186.0,186.0,0,CAF,2016-02-04
51852,153.0,Myanmar,MYA,185.0,155.0,-5,AFC,2016-02-04
51868,154.0,Afghanistan,AFG,183.0,183.0,1,AFC,2016-02-04
51867,155.0,Moldova,MDA,170.0,172.0,1,UEFA,2016-02-04
51866,156.0,Guam,GUM,169.0,169.0,0,AFC,2016-02-04
51865,157.0,Maldives,MDV,162.0,159.0,0,AFC,2016-02-04
51864,158.0,Bermuda,BER,154.0,154.0,-1,CONCACAF,2016-02-04
51863,159.0,Sao Tome and Principe,STP,152.0,170.0,4,CAF,2016-02-04
51862,160.0,Dominican Republic,DOM,150.0,150.0,0,CONCACAF,2016-02-04
51869,161.0,Malta,MLT,143.0,143.0,-1,UEFA,2016-02-04
51858,162.0,Grenada,GRN,139.0,139.0,-1,CONCACAF,2016-02-04
