,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
39791,1.0,Spain,ESP,1857.0,1857.0,0,UEFA,2011-05-18
39989,2.0,Netherlands,NED,1702.0,1702.0,0,UEFA,2011-05-18
39991,3.0,Brazil,BRA,1426.0,1426.0,0,CONMEBOL,2011-05-18
39947,4.0,Germany,GER,1413.0,1386.0,0,UEFA,2011-05-18
39956,5.0,Argentina,ARG,1267.0,1276.0,0,CONMEBOL,2011-05-18
39946,6.0,England,ENG,1163.0,1163.0,0,UEFA,2011-05-18
39875,7.0,Uruguay,URU,1094.0,1094.0,0,CONMEBOL,2011-05-18
39843,8.0,Portugal,POR,1052.0,1052.0,0,UEFA,2011-05-18
39844,9.0,Italy,ITA,1019.0,1019.0,0,UEFA,2011-05-18
39845,10.0,Croatia,CRO,991.0,991.0,0,UEFA,2011-05-18
39846,11.0,Norway,NOR,987.0,987.0,0,UEFA,2011-05-18
39847,12.0,Greece,GRE,985.0,985.0,0,UEFA,2011-05-18
39848,13.0,Chile,CHI,967.0,952.0,-1,CONMEBOL,2011-05-18
39849,14.0,Japan,JPN,965.0,965.0,1,AFC,2011-05-18
39850,15.0,Ghana,GHA,918.0,918.0,0,CAF,2011-05-18
39851,16.0,Serbia,SRB,907.0,907.0,0,UEFA,2011-05-18
39852,17.0,Slovenia,SVN,903.0,903.0,0,UEFA,2011-05-18
39853,18.0,Russia,RUS,896.0,896.0,0,UEFA,2011-05-18
39854,19.0,France,FRA,883.0,883.0,0,UEFA,2011-05-18
39855,20.0,Australia,AUS,878.0,878.0,0,AFC,2011-05-18
39856,21.0,Côte d'Ivoire,CIV,867.0,867.0,0,CAF,2011-05-18
39857,22.0,USA,USA,855.0,855.0,0,CONCACAF,2011-05-18
39858,23.0,Paraguay,PAR,847.0,843.0,0,CONMEBOL,2011-05-18
39859,24.0,Montenegro,MNE,820.0,820.0,0,UEFA,2011-05-18
39873,25.0,Switzerland,SUI,819.0,819.0,0,UEFA,2011-05-18
39872,26.0,Slovakia,SVK,809.0,809.0,-1,UEFA,2011-05-18
39871,27.0,Denmark,DEN,808.0,808.0,-1,UEFA,2011-05-18
39869,28.0,Mexico,MEX,802.0,818.0,2,CONCACAF,2011-05-18
39870,28.0,Sweden,SWE,802.0,802.0,-1,UEFA,2011-05-18
39868,30.0,Turkey,TUR,795.0,795.0,0,UEFA,2011-05-18
39874,31.0,Korea Republic,KOR,757.0,753.0,0,AFC,2011-05-18
39867,32.0,Czechia,CZE,722.0,722.0,0,UEFA,2011-05-18
39865,33.0,Israel,ISR,709.0,709.0,0,UEFA,2011-05-18
39864,34.0,Republic of Ireland,IRL,681.0,681.0,0,UEFA,2011-05-18
39863,35.0,Ukraine,UKR,678.0,678.0,0,UEFA,2011-05-18
39862,36.0,Egypt,EGY,676.0,676.0,0,CAF,2011-05-18
39861,37.0,Belgium,BEL,654.0,654.0,0,UEFA,2011-05-18
39860,38.0,South Africa,RSA,653.0,616.0,-1,CAF,2011-05-18
39842,39.0,Nigeria,NGA,637.0,637.0,1,CAF,2011-05-18
