,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
19205,1.0,Brazil,BRA,855.0,858.0,0,CONMEBOL,2002-10-23
19206,2.0,France,FRA,790.0,774.0,0,UEFA,2002-10-23
19207,3.0,Spain,ESP,779.0,774.0,0,UEFA,2002-10-23
19208,4.0,Germany,GER,763.0,770.0,0,UEFA,2002-10-23
19209,5.0,Argentina,ARG,753.0,760.0,0,CONMEBOL,2002-10-23
19210,6.0,England,ENG,731.0,718.0,-3,UEFA,2002-10-23
19212,7.0,Mexico,MEX,731.0,730.0,1,CONCACAF,2002-10-23
19213,8.0,Turkey,TUR,727.0,721.0,1,UEFA,2002-10-23
19216,9.0,Netherlands,NED,726.0,708.0,-3,UEFA,2002-10-23
19217,10.0,USA,USA,719.0,720.0,2,CONCACAF,2002-10-23
19214,11.0,Italy,ITA,713.0,717.0,1,UEFA,2002-10-23
19215,12.0,Portugal,POR,713.0,712.0,1,UEFA,2002-10-23
19221,13.0,Denmark,DEN,703.0,703.0,0,UEFA,2002-10-23
19227,14.0,Republic of Ireland,IRL,695.0,701.0,0,UEFA,2002-10-23
19226,15.0,Czechia,CZE,690.0,676.0,-2,UEFA,2002-10-23
19225,16.0,Yugoslavia,YUG,690.0,672.0,-4,UEFA,2002-10-23
19224,17.0,Belgium,BEL,688.0,672.0,-2,UEFA,2002-10-23
19228,18.0,Paraguay,PAR,683.0,680.0,2,CONMEBOL,2002-10-23
19222,19.0,Cameroon,CMR,682.0,682.0,4,CAF,2002-10-23
19223,20.0,Korea Republic,KOR,667.0,667.0,-1,AFC,2002-10-23
19220,21.0,Romania,ROU,665.0,651.0,-5,UEFA,2002-10-23
19219,22.0,Colombia,COL,661.0,675.0,4,CONMEBOL,2002-10-23
19218,23.0,Russia,RUS,655.0,652.0,-1,UEFA,2002-10-23
19204,24.0,Sweden,SWE,655.0,662.0,2,UEFA,2002-10-23
19211,25.0,Uruguay,URU,653.0,655.0,2,CONMEBOL,2002-10-23
19202,26.0,Costa Rica,CRC,652.0,651.0,1,CONCACAF,2002-10-23
