,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
63421,1.0,Belgium,BEL,1832.33,1822.34,0,UEFA,2021-09-16
63396,2.0,Brazil,BRA,1811.73,1797.67,0,CONMEBOL,2021-09-16
63336,3.0,England,ENG,1755.44,1752.83,-1,UEFA,2021-09-16
63335,4.0,France,FRA,1754.31,1761.77,1,UEFA,2021-09-16
63334,5.0,Italy,ITA,1735.73,1744.67,0,UEFA,2021-09-16
63314,6.0,Argentina,ARG,1725.31,1714.43,0,CONMEBOL,2021-09-16
63333,7.0,Portugal,POR,1674.9,1661.51,-1,UEFA,2021-09-16
63332,8.0,Spain,ESP,1673.68,1680.44,1,UEFA,2021-09-16
63331,9.0,Mexico,MEX,1666.19,1658.29,0,CONCACAF,2021-09-16
63330,10.0,Denmark,DEN,1658.49,1642.28,-1,UEFA,2021-09-16
63329,11.0,Netherlands,NED,1648.2,1637.48,-1,UEFA,2021-09-16
63328,12.0,Uruguay,URU,1645.42,1634.63,-1,CONMEBOL,2021-09-16
63338,13.0,USA,USA,1643.1,1647.75,3,CONCACAF,2021-09-16
63327,14.0,Germany,GER,1627.8,1613.29,-2,UEFA,2021-09-16
63325,15.0,Switzerland,SUI,1622.73,1621.37,1,UEFA,2021-09-16
63324,16.0,Colombia,COL,1618.4,1617.67,1,CONMEBOL,2021-09-16
63323,17.0,Croatia,CRO,1608.25,1594.36,-1,UEFA,2021-09-16
63322,18.0,Sweden,SWE,1606.03,1606.79,1,UEFA,2021-09-16
63321,19.0,Wales,WAL,1563.59,1567.29,0,UEFA,2021-09-16
63320,20.0,Senegal,SEN,1555.37,1545.38,-1,CAF,2021-09-16
63319,21.0,Peru,PER,1548.78,1543.16,-1,CONMEBOL,2021-09-16
63318,22.0,IR Iran,IRN,1538.08,1522.04,-4,AFC,2021-09-16
63317,23.0,Chile,CHI,1536.53,1557.81,3,CONMEBOL,2021-09-16
63316,24.0,Poland,POL,1531.82,1516.27,-3,UEFA,2021-09-16
