,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
42357,1.0,Spain,ESP,1442.0,1442.0,0,UEFA,2012-05-09
42356,2.0,Germany,GER,1345.0,1345.0,0,UEFA,2012-05-09
42355,3.0,Uruguay,URU,1309.0,1309.0,0,CONMEBOL,2012-05-09
42354,4.0,Netherlands,NED,1207.0,1207.0,0,UEFA,2012-05-09
42353,5.0,Portugal,POR,1190.0,1190.0,0,UEFA,2012-05-09
42352,6.0,Brazil,BRA,1165.0,1165.0,0,CONMEBOL,2012-05-09
42351,7.0,England,ENG,1132.0,1132.0,0,UEFA,2012-05-09
42350,8.0,Croatia,CRO,1114.0,1114.0,0,UEFA,2012-05-09
42349,9.0,Argentina,ARG,1076.0,1066.0,-1,CONMEBOL,2012-05-09
42348,10.0,Denmark,DEN,1069.0,1069.0,1,UEFA,2012-05-09
42358,11.0,Russia,RUS,1049.0,1049.0,0,UEFA,2012-05-09
42347,12.0,Italy,ITA,1041.0,1041.0,0,UEFA,2012-05-09
42345,13.0,Chile,CHI,968.0,967.0,0,CONMEBOL,2012-05-09
42344,14.0,Greece,GRE,961.0,961.0,0,UEFA,2012-05-09
42343,15.0,Côte d'Ivoire,CIV,951.0,951.0,0,CAF,2012-05-09
42342,16.0,France,FRA,938.0,938.0,0,UEFA,2012-05-09
42341,17.0,Sweden,SWE,931.0,931.0,0,UEFA,2012-05-09
42339,18.0,Switzerland,SUI,891.0,891.0,0,UEFA,2012-05-09
42340,18.0,Republic of Ireland,IRL,891.0,891.0,0,UEFA,2012-05-09
42338,20.0,Mexico,MEX,867.0,868.0,0,CONCACAF,2012-05-09
42337,21.0,Australia,AUS,862.0,862.0,0,AFC,2012-05-09
42336,22.0,Ghana,GHA,816.0,816.0,0,CAF,2012-05-09
42346,23.0,Colombia,COL,812.0,815.0,0,CONMEBOL,2012-05-09
42359,24.0,Norway,NOR,805.0,805.0,0,UEFA,2012-05-09
42360,25.0,Paraguay,PAR,801.0,803.0,0,CONMEBOL,2012-05-09
42361,26.0,Czechia,CZE,798.0,798.0,0,UEFA,2012-05-09
42384,27.0,Bosnia and Herzegovina,BIH,792.0,792.0,0,UEFA,2012-05-09
42383,28.0,Slovenia,SVN,781.0,781.0,0,UEFA,2012-05-09
42382,29.0,USA,USA,779.0,779.0,0,CONCACAF,2012-05-09
42381,30.0,Japan,JPN,753.0,753.0,0,AFC,2012-05-09
42380,31.0,Korea Republic,KOR,746.0,746.0,0,AFC,2012-05-09
42379,32.0,Serbia,SRB,725.0,725.0,0,UEFA,2012-05-09
42378,33.0,Turkey,TUR,720.0,720.0,0,UEFA,2012-05-09
42377,34.0,Slovakia,SVK,716.0,716.0,-1,UEFA,2012-05-09
42376,35.0,Hungary,HUN,692.0,692.0,-1,UEFA,2012-05-09
42375,36.0,Peru,PER,691.0,719.0,2,CONMEBOL,2012-05-09
42374,37.0,Ecuador,ECU,679.0,673.0,0,CONMEBOL,2012-05-09
42373,38.0,Algeria,ALG,667.0,667.0,0,CAF,2012-05-09
42372,39.0,Mali,MLI,656.0,656.0,0,CAF,2012-05-09
42371,40.0,Zambia,ZAM,640.0,640.0,0,CAF,2012-05-09
42370,41.0,Wales,WAL,635.0,635.0,0,UEFA,2012-05-09
42334,42.0,Gabon,GAB,621.0,621.0,0,CAF,2012-05-09
42368,43.0,Venezuela,VEN,613.0,617.0,0,CONMEBOL,2012-05-09
42367,44.0,Belgium,BEL,604.0,604.0,0,UEFA,2012-05-09
42366,45.0,Romania,ROU,603.0,603.0,0,UEFA,2012-05-09
42365,46.0,Libya,LBY,602.0,602.0,0,CAF,2012-05-09
42364,47.0,Armenia,ARM,598.0,598.0,0,UEFA,2012-05-09
42363,48.0,Scotland,SCO,596.0,596.0,0,UEFA,2012-05-09
42362,49.0,El Salvador,SLV,591.0,589.0,0,CONCACAF,2012-05-09
42335,50.0,Ukraine,UKR,589.0,589.0,1,UEFA,2012-05-09
42385,51.0,Jamaica,JAM,576.0,565.0,-5,CONCACAF,2012-05-09
42324,52.0,Panama,PAN,575.0,575.0,0,CONCACAF,2012-05-09
42333,52.0,IR Iran,IRN,575.0,578.0,1,AFC,2012-05-09
42305,54.0,Estonia,EST,574.0,574.0,1,UEFA,2012-05-09
42304,55.0,Montenegro,MNE,569.0,569.0,1,UEFA,2012-05-09
42295,56.0,Tunisia,TUN,563.0,563.0,-1,CAF,2012-05-09
42302,57.0,Egypt,EGY,559.0,566.0,2,CAF,2012-05-09
42301,58.0,Israel,ISR,558.0,558.0,0,UEFA,2012-05-09
42300,59.0,Costa Rica,CRC,549.0,557.0,0,CONCACAF,2012-05-09
42299,60.0,Morocco,MAR,548.0,548.0,-2,CAF,2012-05-09
42298,61.0,Sierra Leone,SLE,542.0,533.0,-2,CAF,2012-05-09
42297,62.0,Honduras,HON,540.0,550.0,1,CONCACAF,2012-05-09
42296,63.0,Nigeria,NGA,537.0,554.0,3,CAF,2012-05-09
42306,64.0,Cameroon,CMR,526.0,526.0,0,CAF,2012-05-09
42294,65.0,Poland,POL,514.0,514.0,0,UEFA,2012-05-09
42292,66.0,China PR,CHN,508.0,503.0,0,AFC,2012-05-09
42285,67.0,South Africa,RSA,500.0,482.0,-4,CAF,2012-05-09
42286,68.0,Guinea,GUI,499.0,499.0,1,CAF,2012-05-09
42287,69.0,Belarus,BLR,494.0,494.0,1,UEFA,2012-05-09
42293,70.0,Uzbekistan,UZB,493.0,493.0,1,AFC,2012-05-09
42289,71.0,Haiti,HAI,486.0,477.0,-1,CONCACAF,2012-05-09
42290,72.0,Iraq,IRQ,476.0,488.0,2,AFC,2012-05-09
42288,73.0,Austria,AUT,475.0,475.0,0,UEFA,2012-05-09
42291,74.0,Latvia,LVA,465.0,465.0,0,UEFA,2012-05-09
42303,75.0,Canada,CAN,450.0,450.0,0,CONCACAF,2012-05-09
42307,76.0,Cabo Verde,CPV,449.0,449.0,0,CAF,2012-05-09
42320,77.0,Senegal,SEN,448.0,448.0,0,CAF,2012-05-09
42309,78.0,Angola,ANG,440.0,440.0,0,CAF,2012-05-09
42331,79.0,Finland,FIN,430.0,430.0,0,UEFA,2012-05-09
42330,80.0,Burkina Faso,BFA,426.0,426.0,0,CAF,2012-05-09
42329,81.0,Jordan,JOR,420.0,420.0,0,AFC,2012-05-09
42328,82.0,Trinidad and Tobago,TRI,419.0,417.0,-1,CONCACAF,2012-05-09
42327,83.0,Guatemala,GUA,396.0,419.0,1,CONCACAF,2012-05-09
42326,84.0,Albania,ALB,384.0,384.0,0,UEFA,2012-05-09
42325,84.0,Qatar,QAT,384.0,384.0,0,AFC,2012-05-09
42323,86.0,Kuwait,KUW,376.0,376.0,-1,AFC,2012-05-09
42308,86.0,Korea DPR,PRK,376.0,377.0,0,AFC,2012-05-09
42322,88.0,Togo,TOG,374.0,374.0,0,CAF,2012-05-09
42321,89.0,Saudi Arabia,KSA,373.0,373.0,0,AFC,2012-05-09
42332,89.0,Lithuania,LTU,373.0,373.0,0,UEFA,2012-05-09
42319,91.0,Congo,CGO,366.0,366.0,0,CAF,2012-05-09
42318,92.0,Oman,OMA,363.0,361.0,-1,AFC,2012-05-09
42317,93.0,Uganda,UGA,362.0,362.0,1,CAF,2012-05-09
42316,94.0,Bahrain,BHR,361.0,361.0,1,AFC,2012-05-09
42315,95.0,Georgia,GEO,360.0,360.0,0,UEFA,2012-05-09
42314,96.0,Bulgaria,BUL,354.0,354.0,0,UEFA,2012-05-09
42313,97.0,Vietnam,VIE,347.0,347.0,0,AFC,2012-05-09
42312,98.0,North Macedonia,MKD,342.0,342.0,0,UEFA,2012-05-09
42311,99.0,Guyana,GUY,341.0,341.0,0,CONCACAF,2012-05-09
42310,100.0,Antigua and Barbuda,ATG,338.0,338.0,0,CONCACAF,2012-05-09
42369,100.0,Northern Ireland,NIR,338.0,338.0,0,UEFA,2012-05-09
42386,102.0,Malawi,MWI,332.0,332.0,0,CAF,2012-05-09
42439,103.0,Equatorial Guinea,EQG,330.0,331.0,0,CAF,2012-05-09
42388,104.0,Zimbabwe,ZIM,328.0,328.0,0,CAF,2012-05-09
42463,105.0,Rwanda,RWA,327.0,327.0,0,CAF,2012-05-09
42462,106.0,Botswana,BOT,321.0,321.0,-1,CAF,2012-05-09
42461,107.0,Bermuda,BER,318.0,318.0,-1,CONCACAF,2012-05-09
42460,108.0,Bolivia,BOL,308.0,308.0,-1,CONMEBOL,2012-05-09
42459,109.0,Azerbaijan,AZE,305.0,305.0,-1,UEFA,2012-05-09
42458,110.0,Mozambique,MOZ,300.0,322.0,4,CAF,2012-05-09
42457,111.0,St Kitts and Nevis,SKN,298.0,298.0,0,CONCACAF,2012-05-09
42387,112.0,Liberia,LBR,296.0,293.0,0,CAF,2012-05-09
42455,113.0,Sudan,SDN,292.0,292.0,0,CAF,2012-05-09
42456,113.0,The Gambia,GAM,292.0,292.0,0,CAF,2012-05-09
42454,115.0,Chad,CHA,289.0,289.0,0,CAF,2012-05-09
42464,116.0,Sao Tome and Principe,STP,288.0,288.0,0,CAF,2012-05-09
42453,117.0,Kenya,KEN,285.0,285.0,0,CAF,2012-05-09
42451,118.0,Faroe Islands,FRO,284.0,284.0,0,UEFA,2012-05-09
42450,119.0,Luxembourg,LUX,283.0,283.0,0,UEFA,2012-05-09
42449,120.0,Namibia,NAM,281.0,281.0,-1,CAF,2012-05-09
42448,120.0,United Arab Emirates,UAE,281.0,281.0,-1,AFC,2012-05-09
42447,122.0,Niger,NIG,274.0,274.0,-1,CAF,2012-05-09
42446,123.0,Central African Republic,CTA,271.0,271.0,-1,CAF,2012-05-09
42444,124.0,Congo DR,COD,269.0,283.0,5,CAF,2012-05-09
42445,124.0,Benin,BEN,269.0,269.0,-1,CAF,2012-05-09
42443,126.0,Syria,SYR,268.0,268.0,0,AFC,2012-05-09
42442,127.0,Burundi,BDI,267.0,267.0,0,CAF,2012-05-09
42452,128.0,Liechtenstein,LIE,261.0,261.0,-1,UEFA,2012-05-09
42465,129.0,Lebanon,LBN,260.0,266.0,1,AFC,2012-05-09
42466,130.0,New Zealand,NZL,256.0,256.0,0,OFC,2012-05-09
42467,131.0,Iceland,ISL,255.0,255.0,0,UEFA,2012-05-09
42490,131.0,Tajikistan,TJK,255.0,255.0,0,AFC,2012-05-09
42488,133.0,Suriname,SUR,252.0,252.0,0,CONCACAF,2012-05-09
42489,133.0,Cyprus,CYP,252.0,252.0,0,UEFA,2012-05-09
42487,135.0,Dominican Republic,DOM,247.0,247.0,0,CONCACAF,2012-05-09
42486,136.0,Cuba,CUB,244.0,244.0,0,CONCACAF,2012-05-09
42485,137.0,Kazakhstan,KAZ,243.0,243.0,0,UEFA,2012-05-09
42483,138.0,Puerto Rico,PUR,236.0,236.0,0,CONCACAF,2012-05-09
42484,138.0,Ethiopia,ETH,236.0,236.0,0,CAF,2012-05-09
42482,140.0,Belize,BLZ,235.0,235.0,0,CONCACAF,2012-05-09
42481,141.0,Thailand,THA,232.0,232.0,0,AFC,2012-05-09
42480,142.0,Moldova,MDA,222.0,222.0,0,UEFA,2012-05-09
42479,143.0,Grenada,GRN,221.0,217.0,-1,CONCACAF,2012-05-09
42478,144.0,Turkmenistan,TKM,220.0,222.0,2,AFC,2012-05-09
42477,145.0,Tanzania,TAN,217.0,215.0,0,CAF,2012-05-09
42476,146.0,Nicaragua,NCA,211.0,211.0,0,CONCACAF,2012-05-09
42475,147.0,St Vincent and the Grenadines,VIN,191.0,191.0,0,CONCACAF,2012-05-09
42474,148.0,Philippines,PHI,172.0,182.0,0,AFC,2012-05-09
42473,149.0,Nepal,NEP,164.0,164.0,0,AFC,2012-05-09
42472,150.0,Malta,MLT,161.0,161.0,0,UEFA,2012-05-09
42471,151.0,Indonesia,IDN,159.0,160.0,0,AFC,2012-05-09
42470,152.0,Bangladesh,BAN,156.0,154.0,0,AFC,2012-05-09
42469,153.0,Malaysia,MAS,153.0,148.0,-3,AFC,2012-05-09
42468,154.0,Palestine,PLE,151.0,151.0,1,AFC,2012-05-09
42441,155.0,New Caledonia,NCL,150.0,150.0,1,OFC,2012-05-09
42491,156.0,Samoa,SAM,149.0,149.0,1,OFC,2012-05-09
42440,157.0,Yemen,YEM,148.0,148.0,1,AFC,2012-05-09
42438,158.0,Singapore,SGP,145.0,145.0,0,AFC,2012-05-09
42410,159.0,Curacao,CUW,138.0,138.0,0,CONCACAF,2012-05-09
42409,160.0,Fiji,FIJ,133.0,133.0,0,OFC,2012-05-09
42407,161.0,Hong Kong,HKG,132.0,132.0,0,AFC,2012-05-09
42408,161.0,Bahamas,BAH,132.0,132.0,0,CONCACAF,2012-05-09
42406,163.0,Lesotho,LES,131.0,131.0,0,CAF,2012-05-09
42404,164.0,Maldives,MDV,122.0,130.0,0,AFC,2012-05-09
42405,164.0,India,IND,122.0,122.0,-1,AFC,2012-05-09
42403,166.0,Madagascar,MAD,121.0,121.0,0,CAF,2012-05-09
42402,167.0,Aruba,ARU,120.0,120.0,0,CONCACAF,2012-05-09
42401,168.0,Chinese Taipei,TPE,117.0,117.0,-1,AFC,2012-05-09
42411,169.0,Guinea-Bissau,GNB,116.0,116.0,-1,CAF,2012-05-09
42400,170.0,Afghanistan,AFG,115.0,118.0,2,AFC,2012-05-09
42398,171.0,Barbados,BRB,106.0,106.0,0,CONCACAF,2012-05-09
42397,172.0,Vanuatu,VAN,103.0,103.0,0,OFC,2012-05-09
42396,173.0,Laos,LAO,96.0,96.0,-2,AFC,2012-05-09
42395,174.0,Dominica,DMA,95.0,95.0,-2,CONCACAF,2012-05-09
42393,175.0,Myanmar,MYA,94.0,101.0,2,AFC,2012-05-09
42394,175.0,Cambodia,CAM,94.0,101.0,2,AFC,2012-05-09
42391,177.0,Tonga,TGA,88.0,88.0,-1,OFC,2012-05-09
42392,177.0,Mongolia,MNG,88.0,90.0,0,AFC,2012-05-09
42389,179.0,Tahiti,TAH,86.0,86.0,0,OFC,2012-05-09
42390,179.0,Eswatini,SWZ,86.0,86.0,0,CAF,2012-05-09
42399,181.0,Pakistan,PAK,80.0,80.0,-1,AFC,2012-05-09
42412,182.0,US Virgin Islands,VIR,78.0,78.0,-1,CONCACAF,2012-05-09
42413,183.0,Solomon Islands,SOL,75.0,75.0,-1,OFC,2012-05-09
42414,184.0,Sri Lanka,SRI,74.0,82.0,3,AFC,2012-05-09
42437,185.0,Cayman Islands,CAY,72.0,72.0,0,CONCACAF,2012-05-09
42436,186.0,American Samoa,ASA,61.0,61.0,0,OFC,2012-05-09
42435,187.0,Comoros,COM,60.0,60.0,0,CAF,2012-05-09
42434,188.0,St Lucia,LCA,52.0,52.0,0,CONCACAF,2012-05-09
42433,189.0,Seychelles,SEY,47.0,47.0,0,CAF,2012-05-09
42432,190.0,Eritrea,ERI,45.0,45.0,0,CAF,2012-05-09
42431,191.0,Somalia,SOM,43.0,43.0,0,CAF,2012-05-09
42430,192.0,Mauritius,MRI,37.0,37.0,0,CAF,2012-05-09
42429,193.0,Papua New Guinea,PNG,34.0,34.0,0,OFC,2012-05-09
42428,194.0,Guam,GUM,32.0,32.0,0,AFC,2012-05-09
42427,195.0,Kyrgyz Republic,KGZ,29.0,29.0,0,AFC,2012-05-09
42426,196.0,Cook Islands,COK,28.0,28.0,0,OFC,2012-05-09
42425,197.0,Djibouti,DJI,23.0,23.0,0,CAF,2012-05-09
42424,198.0,Macau,MAC,16.0,19.0,0,AFC,2012-05-09
42423,199.0,British Virgin Islands,VGB,13.0,13.0,0,CONCACAF,2012-05-09
42422,200.0,Anguilla,AIA,9.0,9.0,0,CONCACAF,2012-05-09
42419,201.0,Mauritania,MTN,4.0,4.0,-1,CAF,2012-05-09
42421,201.0,Bhutan,BHU,4.0,6.0,0,AFC,2012-05-09
42420,201.0,Brunei Darussalam,BRU,4.0,4.0,-1,AFC,2012-05-09
42418,204.0,Timor-Leste,TLS,2.0,2.0,0,AFC,2012-05-09
42417,205.0,Andorra,AND,0.0,0.0,0,UEFA,2012-05-09
42416,205.0,Montserrat,MSR,0.0,0.0,0,CONCACAF,2012-05-09
42415,205.0,Turks and Caicos Islands,TCA,0.0,0.0,0,CONCACAF,2012-05-09
42492,205.0,San Marino,SMR,0.0,0.0,0,UEFA,2012-05-09
