,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
25838,1.0,Brazil,BRA,846.0,829.0,0,CONMEBOL,2005-07-20
25890,2.0,Argentina,ARG,787.0,785.0,-1,CONMEBOL,2005-07-20
25867,3.0,Netherlands,NED,781.0,783.0,-1,UEFA,2005-07-20
25868,4.0,Czechia,CZE,778.0,790.0,2,UEFA,2005-07-20
25869,5.0,Mexico,MEX,768.0,759.0,-1,CONCACAF,2005-07-20
25870,6.0,USA,USA,765.0,744.0,-4,CONCACAF,2005-07-20
25871,7.0,France,FRA,749.0,765.0,2,UEFA,2005-07-20
25873,8.0,Spain,ESP,744.0,747.0,-1,UEFA,2005-07-20
25872,8.0,England,ENG,744.0,757.0,1,UEFA,2005-07-20
25874,10.0,Portugal,POR,739.0,755.0,2,UEFA,2005-07-20
25875,11.0,Germany,GER,723.0,695.0,-10,UEFA,2005-07-20
25877,12.0,Turkey,TUR,716.0,719.0,-2,UEFA,2005-07-20
25888,13.0,Japan,JPN,715.0,710.0,-5,AFC,2005-07-20
25878,14.0,Italy,ITA,713.0,725.0,3,UEFA,2005-07-20
25880,15.0,Republic of Ireland,IRL,711.0,714.0,0,UEFA,2005-07-20
25879,15.0,IR Iran,IRN,711.0,711.0,-2,AFC,2005-07-20
25881,17.0,Sweden,SWE,710.0,722.0,5,UEFA,2005-07-20
25882,18.0,Uruguay,URU,703.0,710.0,0,CONMEBOL,2005-07-20
25883,19.0,Denmark,DEN,698.0,713.0,3,UEFA,2005-07-20
25884,19.0,Greece,GRE,698.0,720.0,6,UEFA,2005-07-20
25885,21.0,Korea Republic,KOR,696.0,696.0,1,AFC,2005-07-20
25886,22.0,Croatia,CRO,695.0,694.0,0,UEFA,2005-07-20
25887,23.0,Costa Rica,CRC,691.0,684.0,-1,CONCACAF,2005-07-20
25865,24.0,Poland,POL,689.0,689.0,1,UEFA,2005-07-20
25876,25.0,Colombia,COL,683.0,673.0,0,CONMEBOL,2005-07-20
25864,26.0,Egypt,EGY,671.0,668.0,-2,CAF,2005-07-20
25850,27.0,Cameroon,CMR,666.0,670.0,1,CAF,2005-07-20
25840,28.0,Saudi Arabia,KSA,661.0,662.0,-3,AFC,2005-07-20
25841,29.0,Nigeria,NGA,659.0,665.0,0,CAF,2005-07-20
25842,30.0,Russia,RUS,657.0,669.0,3,UEFA,2005-07-20
25843,31.0,Romania,ROU,651.0,654.0,-1,UEFA,2005-07-20
25844,32.0,Tunisia,TUN,649.0,632.0,-6,CAF,2005-07-20
25845,33.0,Ecuador,ECU,647.0,646.0,-1,CONMEBOL,2005-07-20
25846,34.0,Paraguay,PAR,645.0,663.0,4,CONMEBOL,2005-07-20
25847,35.0,Morocco,MAR,643.0,650.0,2,CAF,2005-07-20
25848,36.0,Norway,NOR,639.0,640.0,1,UEFA,2005-07-20
25849,36.0,Ukraine,UKR,639.0,640.0,1,UEFA,2005-07-20
25851,38.0,South Africa,RSA,634.0,630.0,-1,CAF,2005-07-20
25862,39.0,Honduras,HON,631.0,594.0,-11,CONCACAF,2005-07-20
25852,39.0,Senegal,SEN,631.0,639.0,2,CAF,2005-07-20
25853,41.0,Jamaica,JAM,627.0,618.0,0,CONCACAF,2005-07-20
25854,42.0,Switzerland,SUI,624.0,616.0,0,UEFA,2005-07-20
25855,43.0,Finland,FIN,619.0,621.0,3,UEFA,2005-07-20
25856,44.0,Côte d'Ivoire,CIV,618.0,602.0,-2,CAF,2005-07-20
25857,45.0,Slovakia,SVK,613.0,607.0,2,UEFA,2005-07-20
25858,46.0,Bulgaria,BUL,610.0,605.0,1,UEFA,2005-07-20
25859,47.0,Slovenia,SVN,600.0,606.0,3,UEFA,2005-07-20
25860,48.0,Israel,ISR,598.0,600.0,1,UEFA,2005-07-20
25861,49.0,Serbia and Montenegro,SCG,595.0,598.0,0,UEFA,2005-07-20
25863,50.0,Bahrain,BHR,592.0,593.0,-1,AFC,2005-07-20
25889,50.0,Belgium,BEL,592.0,600.0,3,UEFA,2005-07-20
25913,52.0,Iraq,IRQ,591.0,591.0,0,AFC,2005-07-20
25891,53.0,Uzbekistan,UZB,581.0,584.0,-1,AFC,2005-07-20
25938,53.0,Zimbabwe,ZIM,581.0,588.0,0,CAF,2005-07-20
25919,55.0,Kuwait,KUW,578.0,580.0,-1,AFC,2005-07-20
25920,56.0,China PR,CHN,577.0,569.0,-5,AFC,2005-07-20
25921,57.0,Jordan,JOR,575.0,584.0,3,AFC,2005-07-20
25922,58.0,Trinidad and Tobago,TRI,573.0,574.0,0,CONCACAF,2005-07-20
25923,59.0,Mali,MLI,571.0,570.0,0,CAF,2005-07-20
25924,60.0,Australia,AUS,569.0,579.0,3,AFC,2005-07-20
25928,61.0,Guatemala,GUA,568.0,570.0,2,CONCACAF,2005-07-20
25926,62.0,Belarus,BLR,566.0,567.0,0,UEFA,2005-07-20
25925,62.0,Zambia,ZAM,566.0,550.0,-11,CAF,2005-07-20
25927,64.0,Oman,OMA,561.0,565.0,1,AFC,2005-07-20
25931,65.0,Latvia,LVA,560.0,563.0,1,UEFA,2005-07-20
25929,66.0,Hungary,HUN,559.0,561.0,1,UEFA,2005-07-20
25937,67.0,Togo,TOG,555.0,559.0,0,CAF,2005-07-20
25936,68.0,Angola,ANG,551.0,551.0,-4,CAF,2005-07-20
25939,68.0,Venezuela,VEN,551.0,554.0,-2,CONMEBOL,2005-07-20
25934,70.0,Ghana,GHA,548.0,547.0,-6,CAF,2005-07-20
25933,71.0,Austria,AUT,547.0,548.0,-3,UEFA,2005-07-20
25932,72.0,Chile,CHI,546.0,544.0,-5,CONMEBOL,2005-07-20
25935,73.0,Libya,LBY,545.0,560.0,7,CAF,2005-07-20
25930,73.0,Peru,PER,545.0,556.0,4,CONMEBOL,2005-07-20
25917,75.0,Cuba,CUB,544.0,554.0,5,CONCACAF,2005-07-20
25918,75.0,Qatar,QAT,544.0,548.0,1,AFC,2005-07-20
25915,77.0,Bosnia and Herzegovina,BIH,535.0,538.0,-1,UEFA,2005-07-20
25902,78.0,Congo DR,COD,531.0,557.0,10,CAF,2005-07-20
25892,79.0,Kenya,KEN,526.0,523.0,-1,CAF,2005-07-20
25893,80.0,Wales,WAL,525.0,534.0,1,UEFA,2005-07-20
25894,81.0,Algeria,ALG,524.0,523.0,1,CAF,2005-07-20
25895,82.0,Estonia,EST,520.0,522.0,0,UEFA,2005-07-20
25896,83.0,Panama,PAN,515.0,482.0,-15,CONCACAF,2005-07-20
25897,84.0,Canada,CAN,514.0,510.0,-1,CONCACAF,2005-07-20
25898,85.0,Scotland,SCO,507.0,511.0,2,UEFA,2005-07-20
25899,86.0,Albania,ALB,501.0,503.0,0,UEFA,2005-07-20
25900,87.0,United Arab Emirates,UAE,500.0,503.0,1,AFC,2005-07-20
25916,87.0,Haiti,HAI,500.0,499.0,-1,CONCACAF,2005-07-20
25901,89.0,Guinea,GUI,497.0,511.0,6,CAF,2005-07-20
25903,90.0,Burkina Faso,BFA,496.0,494.0,-1,CAF,2005-07-20
25914,91.0,Korea DPR,PRK,492.0,492.0,-3,AFC,2005-07-20
25904,92.0,Iceland,ISL,491.0,496.0,2,UEFA,2005-07-20
25905,92.0,Indonesia,IDN,491.0,494.0,1,AFC,2005-07-20
25906,94.0,Lithuania,LTU,490.0,492.0,0,UEFA,2005-07-20
25907,94.0,North Macedonia,MKD,490.0,492.0,0,UEFA,2005-07-20
25908,96.0,Thailand,THA,485.0,499.0,8,AFC,2005-07-20
25909,97.0,Syria,SYR,484.0,493.0,4,AFC,2005-07-20
25910,98.0,Gabon,GAB,476.0,458.0,-5,CAF,2005-07-20
25911,99.0,Bolivia,BOL,474.0,484.0,2,CONMEBOL,2005-07-20
25912,99.0,Singapore,SGP,474.0,472.0,0,AFC,2005-07-20
25839,101.0,Botswana,BOT,471.0,457.0,-3,CAF,2005-07-20
25866,102.0,Sudan,SDN,468.0,469.0,1,CAF,2005-07-20
25837,103.0,Georgia,GEO,463.0,467.0,1,UEFA,2005-07-20
25809,104.0,Rwanda,RWA,462.0,472.0,5,CAF,2005-07-20
25757,105.0,Turkmenistan,TKM,446.0,456.0,0,AFC,2005-07-20
25763,106.0,Vietnam,VIE,444.0,447.0,-1,AFC,2005-07-20
25764,107.0,New Zealand,NZL,443.0,454.0,1,OFC,2005-07-20
25765,108.0,Malawi,MWI,434.0,437.0,0,CAF,2005-07-20
25766,109.0,Cyprus,CYP,432.0,434.0,0,UEFA,2005-07-20
25767,110.0,Uganda,UGA,427.0,424.0,-5,CAF,2005-07-20
25768,111.0,Malaysia,MAS,419.0,428.0,0,AFC,2005-07-20
25769,112.0,Congo,CGO,418.0,428.0,1,CAF,2005-07-20
25770,112.0,Northern Ireland,NIR,418.0,425.0,-2,UEFA,2005-07-20
25771,114.0,Lebanon,LBN,417.0,426.0,1,AFC,2005-07-20
25773,115.0,Moldova,MDA,416.0,418.0,-2,UEFA,2005-07-20
25774,116.0,El Salvador,SLV,415.0,431.0,6,CONCACAF,2005-07-20
25784,116.0,Azerbaijan,AZE,415.0,420.0,0,UEFA,2005-07-20
25760,118.0,St Lucia,LCA,408.0,408.0,0,CONCACAF,2005-07-20
25775,119.0,Armenia,ARM,391.0,394.0,-2,UEFA,2005-07-20
25777,120.0,Hong Kong,HKG,390.0,390.0,-3,AFC,2005-07-20
25776,120.0,Barbados,BRB,390.0,391.0,-2,CONCACAF,2005-07-20
25778,122.0,St Kitts and Nevis,SKN,389.0,397.0,2,CONCACAF,2005-07-20
25779,123.0,Cabo Verde,CPV,379.0,403.0,4,CAF,2005-07-20
25780,124.0,Yemen,YEM,378.0,381.0,0,AFC,2005-07-20
25781,125.0,Benin,BEN,368.0,375.0,0,CAF,2005-07-20
25783,126.0,Faroe Islands,FRO,362.0,365.0,-2,UEFA,2005-07-20
25782,126.0,Ethiopia,ETH,362.0,364.0,-3,CAF,2005-07-20
25759,128.0,Eswatini,SWZ,359.0,373.0,2,CAF,2005-07-20
25772,128.0,St Vincent and the Grenadines,VIN,359.0,360.0,-4,CONCACAF,2005-07-20
25761,128.0,Liberia,LBR,359.0,367.0,1,CAF,2005-07-20
25743,131.0,Palestine,PLE,355.0,362.0,1,AFC,2005-07-20
25740,131.0,India,IND,355.0,348.0,-4,AFC,2005-07-20
25742,133.0,Tahiti,TAH,353.0,362.0,3,OFC,2005-07-20
25741,134.0,Mozambique,MOZ,351.0,360.0,2,CAF,2005-07-20
25739,135.0,Solomon Islands,SOL,347.0,355.0,1,OFC,2005-07-20
25744,135.0,Andorra,AND,347.0,348.0,0,UEFA,2005-07-20
25738,137.0,Malta,MLT,338.0,343.0,0,UEFA,2005-07-20
25737,138.0,Liechtenstein,LIE,333.0,334.0,-2,UEFA,2005-07-20
25736,139.0,Tajikistan,TJK,329.0,336.0,1,AFC,2005-07-20
25745,140.0,Sri Lanka,SRI,327.0,330.0,-1,AFC,2005-07-20
25758,141.0,Fiji,FIJ,326.0,335.0,2,OFC,2005-07-20
25747,142.0,Maldives,MDV,322.0,324.0,0,AFC,2005-07-20
25748,143.0,Mauritius,MRI,316.0,321.0,0,CAF,2005-07-20
25749,144.0,Burundi,BDI,315.0,318.0,0,CAF,2005-07-20
25750,145.0,Myanmar,MYA,313.0,315.0,-1,AFC,2005-07-20
25751,146.0,Lesotho,LES,311.0,318.0,2,CAF,2005-07-20
25752,147.0,Vanuatu,VAN,305.0,311.0,0,OFC,2005-07-20
25753,148.0,Kazakhstan,KAZ,299.0,302.0,0,UEFA,2005-07-20
