,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
23900,1.0,Brazil,BRA,845.0,848.0,0,CONMEBOL,2004-10-06
24082,2.0,France,FRA,799.0,802.0,0,UEFA,2004-10-06
24083,3.0,Argentina,ARG,778.0,775.0,-1,CONMEBOL,2004-10-06
24084,4.0,Spain,ESP,774.0,788.0,1,UEFA,2004-10-06
24085,5.0,Netherlands,NED,755.0,746.0,-1,UEFA,2004-10-06
24086,6.0,Czechia,CZE,751.0,760.0,1,UEFA,2004-10-06
24087,7.0,England,ENG,739.0,732.0,0,UEFA,2004-10-06
24088,8.0,Portugal,POR,735.0,714.0,-3,UEFA,2004-10-06
24093,8.0,Italy,ITA,735.0,722.0,-1,UEFA,2004-10-06
24090,10.0,Mexico,MEX,734.0,728.0,2,CONCACAF,2004-10-06
24091,11.0,USA,USA,717.0,717.0,1,CONCACAF,2004-10-06
24092,12.0,Turkey,TUR,711.0,711.0,-1,UEFA,2004-10-06
24103,13.0,Germany,GER,706.0,714.0,2,UEFA,2004-10-06
24095,14.0,Republic of Ireland,IRL,705.0,697.0,-2,UEFA,2004-10-06
24096,15.0,Denmark,DEN,704.0,707.0,0,UEFA,2004-10-06
24097,16.0,Greece,GRE,703.0,709.0,2,UEFA,2004-10-06
24098,17.0,Uruguay,URU,702.0,693.0,-2,CONMEBOL,2004-10-06
24099,18.0,Nigeria,NGA,701.0,691.0,-2,CAF,2004-10-06
24100,19.0,Japan,JPN,699.0,695.0,1,AFC,2004-10-06
24101,20.0,IR Iran,IRN,698.0,690.0,-1,AFC,2004-10-06
24102,21.0,Cameroon,CMR,690.0,697.0,5,CAF,2004-10-06
24094,22.0,Sweden,SWE,687.0,686.0,0,UEFA,2004-10-06
24081,23.0,Paraguay,PAR,686.0,683.0,0,CONMEBOL,2004-10-06
24089,23.0,Croatia,CRO,686.0,662.0,-2,UEFA,2004-10-06
24079,25.0,Korea Republic,KOR,681.0,683.0,2,AFC,2004-10-06
24078,26.0,Romania,ROU,664.0,644.0,-6,UEFA,2004-10-06
24057,27.0,Saudi Arabia,KSA,662.0,655.0,0,AFC,2004-10-06
24058,28.0,Colombia,COL,660.0,654.0,0,CONMEBOL,2004-10-06
24059,29.0,Poland,POL,652.0,647.0,0,UEFA,2004-10-06
24080,30.0,Egypt,EGY,649.0,637.0,-5,CAF,2004-10-06
24060,31.0,Senegal,SEN,643.0,645.0,0,CAF,2004-10-06
24061,32.0,Costa Rica,CRC,642.0,642.0,-1,CONCACAF,2004-10-06
24062,33.0,Russia,RUS,641.0,659.0,7,UEFA,2004-10-06
24063,34.0,Morocco,MAR,639.0,642.0,1,CAF,2004-10-06
24064,35.0,Belgium,BEL,635.0,647.0,6,UEFA,2004-10-06
24065,36.0,Tunisia,TUN,630.0,631.0,0,CAF,2004-10-06
24056,37.0,Norway,NOR,610.0,610.0,-1,UEFA,2004-10-06
24066,38.0,Jordan,JOR,609.0,615.0,1,AFC,2004-10-06
24067,39.0,Iraq,IRQ,607.0,601.0,-1,AFC,2004-10-06
24068,40.0,South Africa,RSA,604.0,609.0,1,CAF,2004-10-06
24069,41.0,Bulgaria,BUL,601.0,595.0,0,UEFA,2004-10-06
24070,42.0,Switzerland,SUI,596.0,569.0,-7,UEFA,2004-10-06
24071,43.0,Slovenia,SVN,595.0,579.0,-3,UEFA,2004-10-06
24072,44.0,Mali,MLI,590.0,588.0,1,CAF,2004-10-06
24073,45.0,Côte d'Ivoire,CIV,585.0,555.0,-13,CAF,2004-10-06
24074,45.0,Finland,FIN,585.0,563.0,-8,UEFA,2004-10-06
24075,47.0,Bahrain,BHR,584.0,580.0,3,AFC,2004-10-06
24076,48.0,Ecuador,ECU,583.0,594.0,6,CONMEBOL,2004-10-06
24077,49.0,China PR,CHN,579.0,572.0,1,AFC,2004-10-06
23963,50.0,Oman,OMA,578.0,568.0,0,AFC,2004-10-06
23961,51.0,Zimbabwe,ZIM,577.0,580.0,7,CAF,2004-10-06
23962,51.0,Jamaica,JAM,577.0,563.0,-2,CONCACAF,2004-10-06
23960,53.0,Honduras,HON,576.0,573.0,6,CONCACAF,2004-10-06
23959,54.0,Uzbekistan,UZB,571.0,566.0,3,AFC,2004-10-06
23939,55.0,Serbia and Montenegro,SCG,570.0,566.0,4,UEFA,2004-10-06
23938,56.0,Israel,ISR,567.0,534.0,-13,UEFA,2004-10-06
23937,57.0,Slovakia,SVK,563.0,533.0,-14,UEFA,2004-10-06
23918,57.0,Wales,WAL,563.0,556.0,0,UEFA,2004-10-06
23916,59.0,Venezuela,VEN,562.0,559.0,4,CONMEBOL,2004-10-06
23915,60.0,Kuwait,KUW,559.0,559.0,5,AFC,2004-10-06
23914,61.0,Guatemala,GUA,558.0,542.0,-3,CONCACAF,2004-10-06
23913,62.0,Qatar,QAT,557.0,550.0,1,AFC,2004-10-06
23912,63.0,Latvia,LVA,556.0,552.0,3,UEFA,2004-10-06
23910,64.0,Australia,AUS,547.0,555.0,6,AFC,2004-10-06
23911,64.0,Trinidad and Tobago,TRI,547.0,538.0,-1,CONCACAF,2004-10-06
23909,66.0,Algeria,ALG,545.0,550.0,5,CAF,2004-10-06
23908,67.0,Zambia,ZAM,541.0,529.0,-5,CAF,2004-10-06
23904,68.0,Peru,PER,540.0,547.0,5,CONMEBOL,2004-10-06
23907,68.0,Scotland,SCO,540.0,535.0,1,UEFA,2004-10-06
23905,68.0,Libya,LBY,540.0,526.0,-5,CAF,2004-10-06
23906,68.0,Hungary,HUN,540.0,523.0,-8,UEFA,2004-10-06
23903,72.0,Ghana,GHA,539.0,525.0,-2,CAF,2004-10-06
23902,73.0,Belarus,BLR,537.0,520.0,-4,UEFA,2004-10-06
23917,74.0,Thailand,THA,530.0,535.0,7,AFC,2004-10-06
23919,75.0,Angola,ANG,528.0,512.0,-7,CAF,2004-10-06
23901,76.0,Congo DR,COD,527.0,519.0,-3,CAF,2004-10-06
23920,77.0,Estonia,EST,526.0,513.0,-4,UEFA,2004-10-06
23935,77.0,Cuba,CUB,526.0,525.0,3,CONCACAF,2004-10-06
23934,79.0,Chile,CHI,525.0,537.0,13,CONMEBOL,2004-10-06
23933,80.0,Ukraine,UKR,524.0,499.0,-7,UEFA,2004-10-06
23932,81.0,Bosnia and Herzegovina,BIH,523.0,534.0,12,UEFA,2004-10-06
23931,82.0,Burkina Faso,BFA,522.0,511.0,-1,CAF,2004-10-06
23930,83.0,Kenya,KEN,521.0,510.0,-1,CAF,2004-10-06
