,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
34768,1.0,Spain,ESP,1666.0,1693.0,0,UEFA,2009-03-11
34783,2.0,Germany,GER,1366.0,1403.0,0,UEFA,2009-03-11
34791,3.0,Netherlands,NED,1317.0,1357.0,0,UEFA,2009-03-11
34785,4.0,Italy,ITA,1284.0,1318.0,0,UEFA,2009-03-11
34802,5.0,Brazil,BRA,1260.0,1248.0,0,CONMEBOL,2009-03-11
34803,6.0,Argentina,ARG,1219.0,1181.0,0,CONMEBOL,2009-03-11
34804,7.0,Croatia,CRO,1169.0,1175.0,0,UEFA,2009-03-11
34805,8.0,Russia,RUS,1128.0,1119.0,-1,UEFA,2009-03-11
34806,9.0,England,ENG,1083.0,1136.0,1,UEFA,2009-03-11
34814,10.0,Portugal,POR,1025.0,1020.0,-2,UEFA,2009-03-11
34807,11.0,Turkey,TUR,1009.0,1040.0,1,UEFA,2009-03-11
34808,12.0,France,FRA,1004.0,1026.0,1,UEFA,2009-03-11
34809,13.0,Czechia,CZE,998.0,1020.0,1,UEFA,2009-03-11
34810,14.0,Ukraine,UKR,927.0,932.0,0,UEFA,2009-03-11
34811,15.0,Paraguay,PAR,908.0,923.0,0,CONMEBOL,2009-03-11
34812,16.0,Cameroon,CMR,900.0,900.0,0,CAF,2009-03-11
34813,17.0,USA,USA,896.0,858.0,-3,CONCACAF,2009-03-11
34800,18.0,Israel,ISR,888.0,877.0,0,UEFA,2009-03-11
34801,19.0,Greece,GRE,863.0,864.0,0,UEFA,2009-03-11
34798,20.0,Romania,ROU,849.0,880.0,3,UEFA,2009-03-11
34797,21.0,Uruguay,URU,836.0,849.0,-1,CONMEBOL,2009-03-11
34796,22.0,Switzerland,SUI,831.0,857.0,1,UEFA,2009-03-11
34795,23.0,Mexico,MEX,784.0,791.0,-1,CONCACAF,2009-03-11
34794,24.0,Nigeria,NGA,783.0,827.0,1,CAF,2009-03-11
34793,25.0,Sweden,SWE,782.0,780.0,0,UEFA,2009-03-11
34792,26.0,Republic of Ireland,IRL,773.0,747.0,-3,UEFA,2009-03-11
34799,27.0,Bulgaria,BUL,756.0,772.0,1,UEFA,2009-03-11
34790,28.0,Scotland,SCO,755.0,739.0,-4,UEFA,2009-03-11
34789,29.0,Poland,POL,747.0,754.0,1,UEFA,2009-03-11
34788,30.0,Chile,CHI,739.0,743.0,-1,CONMEBOL,2009-03-11
34787,31.0,Egypt,EGY,727.0,744.0,1,CAF,2009-03-11
34755,32.0,Costa Rica,CRC,725.0,694.0,-6,CONCACAF,2009-03-11
34786,32.0,Australia,AUS,725.0,760.0,5,AFC,2009-03-11
34761,34.0,Ghana,GHA,717.0,714.0,-1,CAF,2009-03-11
34753,35.0,Japan,JPN,709.0,697.0,-2,AFC,2009-03-11
34752,36.0,Serbia,SRB,708.0,737.0,3,UEFA,2009-03-11
34720,37.0,Côte d'Ivoire,CIV,706.0,709.0,1,CAF,2009-03-11
34719,38.0,Denmark,DEN,701.0,724.0,4,UEFA,2009-03-11
34718,39.0,Ecuador,ECU,695.0,691.0,-1,CONMEBOL,2009-03-11
34717,40.0,Honduras,HON,674.0,693.0,1,CONCACAF,2009-03-11
34716,41.0,Morocco,MAR,638.0,656.0,0,CAF,2009-03-11
34714,42.0,Northern Ireland,NIR,619.0,593.0,-7,UEFA,2009-03-11
34754,42.0,IR Iran,IRN,619.0,623.0,-2,AFC,2009-03-11
34713,44.0,Korea Republic,KOR,618.0,608.0,-2,AFC,2009-03-11
34712,45.0,Norway,NOR,616.0,553.0,-11,UEFA,2009-03-11
34711,46.0,Mali,MLI,607.0,601.0,-1,CAF,2009-03-11
34710,47.0,Colombia,COL,599.0,584.0,-4,CONMEBOL,2009-03-11
34709,48.0,Hungary,HUN,596.0,629.0,5,UEFA,2009-03-11
34721,49.0,Belgium,BEL,589.0,568.0,-4,UEFA,2009-03-11
34708,50.0,Guinea,GUI,583.0,611.0,5,CAF,2009-03-11
34706,51.0,Panama,PAN,577.0,586.0,1,CONCACAF,2009-03-11
34705,52.0,Lithuania,LTU,573.0,595.0,4,UEFA,2009-03-11
