,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
48135,1.0,Germany,GER,1765.0,1736.0,0,UEFA,2014-09-18
48136,2.0,Argentina,ARG,1631.0,1604.0,0,CONMEBOL,2014-09-18
48137,3.0,Colombia,COL,1488.0,1495.0,-1,CONMEBOL,2014-09-18
48138,4.0,Netherlands,NED,1456.0,1507.0,1,UEFA,2014-09-18
48134,5.0,Belgium,BEL,1444.0,1407.0,0,UEFA,2014-09-18
48139,6.0,Brazil,BRA,1291.0,1241.0,-1,CONMEBOL,2014-09-18
48213,7.0,Uruguay,URU,1243.0,1316.0,1,CONMEBOL,2014-09-18
48141,8.0,Spain,ESP,1228.0,1241.0,1,UEFA,2014-09-18
48270,9.0,France,FRA,1202.0,1212.0,-1,UEFA,2014-09-18
48272,10.0,Switzerland,SUI,1175.0,1218.0,1,UEFA,2014-09-18
48273,11.0,Portugal,POR,1150.0,1152.0,0,UEFA,2014-09-18
48274,12.0,Chile,CHI,1100.0,1100.0,0,CONMEBOL,2014-09-18
48275,13.0,Italy,ITA,1068.0,1069.0,-1,UEFA,2014-09-18
48276,14.0,Greece,GRE,1052.0,1092.0,1,UEFA,2014-09-18
48277,15.0,Costa Rica,CRC,988.0,1023.0,0,CONCACAF,2014-09-18
48278,16.0,Mexico,MEX,963.0,942.0,-1,CONCACAF,2014-09-18
48279,17.0,USA,USA,936.0,937.0,-1,CONCACAF,2014-09-18
48281,18.0,England,ENG,935.0,915.0,-2,UEFA,2014-09-18
48292,19.0,Croatia,CRO,928.0,964.0,3,UEFA,2014-09-18
48282,20.0,Algeria,ALG,926.0,880.0,-4,CAF,2014-09-18
48283,21.0,Ecuador,ECU,889.0,910.0,0,CONMEBOL,2014-09-18
48284,22.0,Côte d'Ivoire,CIV,879.0,840.0,-3,CAF,2014-09-18
48285,23.0,Russia,RUS,875.0,899.0,0,UEFA,2014-09-18
48286,24.0,Ukraine,UKR,855.0,901.0,2,UEFA,2014-09-18
48287,25.0,Bosnia and Herzegovina,BIH,851.0,925.0,6,UEFA,2014-09-18
48288,26.0,Romania,ROU,837.0,740.0,-1,UEFA,2014-09-18
48289,27.0,Denmark,DEN,833.0,818.0,1,UEFA,2014-09-18
