,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
14783,1.0,Brazil,BRA,818.0,822.0,0,CONMEBOL,2000-11-15
14682,2.0,France,FRA,801.0,801.0,0,UEFA,2000-11-15
14654,3.0,Argentina,ARG,762.0,764.0,0,CONMEBOL,2000-11-15
14653,4.0,Czechia,CZE,748.0,753.0,0,UEFA,2000-11-15
14652,5.0,Italy,ITA,746.0,740.0,-1,UEFA,2000-11-15
14651,6.0,Spain,ESP,742.0,745.0,1,UEFA,2000-11-15
14650,7.0,Portugal,POR,740.0,726.0,0,UEFA,2000-11-15
14649,8.0,Germany,GER,715.0,719.0,0,UEFA,2000-11-15
14648,9.0,Yugoslavia,YUG,712.0,711.0,-1,UEFA,2000-11-15
14583,10.0,Netherlands,NED,711.0,718.0,1,UEFA,2000-11-15
14646,11.0,Mexico,MEX,696.0,700.0,0,CONCACAF,2000-11-15
14645,12.0,Paraguay,PAR,694.0,689.0,-2,CONMEBOL,2000-11-15
14644,13.0,Romania,ROU,685.0,691.0,0,UEFA,2000-11-15
14643,14.0,Norway,NOR,684.0,692.0,2,UEFA,2000-11-15
14642,15.0,Colombia,COL,674.0,668.0,-1,CONMEBOL,2000-11-15
14641,16.0,England,ENG,667.0,672.0,1,UEFA,2000-11-15
14640,17.0,Croatia,CRO,667.0,665.0,0,UEFA,2000-11-15
14639,18.0,USA,USA,648.0,648.0,0,CONCACAF,2000-11-15
14638,19.0,Chile,CHI,642.0,642.0,0,CONMEBOL,2000-11-15
14637,20.0,Scotland,SCO,637.0,619.0,-5,UEFA,2000-11-15
14636,21.0,Russia,RUS,636.0,620.0,-3,UEFA,2000-11-15
14635,22.0,Sweden,SWE,632.0,634.0,1,UEFA,2000-11-15
14634,23.0,South Africa,RSA,631.0,631.0,1,CAF,2000-11-15
14655,24.0,Denmark,DEN,626.0,639.0,4,UEFA,2000-11-15
14656,25.0,Tunisia,TUN,613.0,610.0,-2,CAF,2000-11-15
14657,26.0,Belgium,BEL,611.0,620.0,3,UEFA,2000-11-15
14658,27.0,Slovakia,SVK,608.0,610.0,1,UEFA,2000-11-15
14680,28.0,Morocco,MAR,606.0,603.0,0,CAF,2000-11-15
14679,29.0,Turkey,TUR,606.0,591.0,-1,UEFA,2000-11-15
14678,30.0,Trinidad and Tobago,TRI,597.0,595.0,1,CONCACAF,2000-11-15
14677,31.0,Ukraine,UKR,596.0,567.0,-9,UEFA,2000-11-15
14676,32.0,Egypt,EGY,589.0,586.0,1,CAF,2000-11-15
14675,33.0,Republic of Ireland,IRL,588.0,571.0,-5,UEFA,2000-11-15
14674,34.0,Japan,JPN,587.0,541.0,-15,AFC,2000-11-15
14673,35.0,Saudi Arabia,KSA,586.0,546.0,-12,AFC,2000-11-15
14672,36.0,Uruguay,URU,585.0,582.0,2,CONMEBOL,2000-11-15
14671,37.0,Israel,ISR,585.0,573.0,0,UEFA,2000-11-15
14681,38.0,Slovenia,SVN,584.0,583.0,5,UEFA,2000-11-15
14670,39.0,Korea Republic,KOR,581.0,559.0,-5,AFC,2000-11-15
14668,40.0,IR Iran,IRN,580.0,561.0,-3,AFC,2000-11-15
14667,41.0,Cameroon,CMR,580.0,579.0,6,CAF,2000-11-15
14666,42.0,Greece,GRE,578.0,583.0,10,UEFA,2000-11-15
14665,43.0,Austria,AUT,578.0,569.0,4,UEFA,2000-11-15
14664,44.0,Poland,POL,575.0,577.0,8,UEFA,2000-11-15
14663,45.0,Peru,PER,563.0,563.0,4,CONMEBOL,2000-11-15
14662,46.0,Jamaica,JAM,560.0,562.0,4,CONCACAF,2000-11-15
14661,47.0,Zambia,ZAM,558.0,554.0,2,CAF,2000-11-15
14660,48.0,Hungary,HUN,555.0,532.0,-5,UEFA,2000-11-15
14659,49.0,Iceland,ISL,551.0,533.0,-3,UEFA,2000-11-15
14633,50.0,Honduras,HON,546.0,546.0,4,CONCACAF,2000-11-15
14632,51.0,Nigeria,NGA,544.0,528.0,-6,CAF,2000-11-15
14631,52.0,Côte d'Ivoire,CIV,542.0,540.0,2,CAF,2000-11-15
14606,53.0,Angola,ANG,539.0,539.0,2,CAF,2000-11-15
14604,54.0,Bulgaria,BUL,535.0,529.0,-1,UEFA,2000-11-15
14603,55.0,Finland,FIN,533.0,529.0,-1,UEFA,2000-11-15
14602,56.0,Costa Rica,CRC,531.0,530.0,2,CONCACAF,2000-11-15
14601,57.0,Ghana,GHA,531.0,543.0,9,CAF,2000-11-15
14600,58.0,Ecuador,ECU,527.0,524.0,0,CONMEBOL,2000-11-15
14599,59.0,Switzerland,SUI,526.0,516.0,-2,UEFA,2000-11-15
14598,60.0,United Arab Emirates,UAE,525.0,523.0,1,AFC,2000-11-15
14597,61.0,Guatemala,GUA,521.0,521.0,1,CONCACAF,2000-11-15
14596,62.0,Thailand,THA,518.0,513.0,-1,AFC,2000-11-15
14595,63.0,Canada,CAN,516.0,506.0,-1,CONCACAF,2000-11-15
14594,64.0,Georgia,GEO,510.0,515.0,2,UEFA,2000-11-15
14593,65.0,Uzbekistan,UZB,509.0,501.0,-1,AFC,2000-11-15
14592,66.0,Bolivia,BOL,504.0,505.0,1,CONMEBOL,2000-11-15
14591,67.0,Cyprus,CYP,500.0,500.0,0,UEFA,2000-11-15
14590,68.0,Zimbabwe,ZIM,493.0,496.0,0,CAF,2000-11-15
14589,69.0,Congo DR,COD,489.0,491.0,0,CAF,2000-11-15
14588,70.0,Kuwait,KUW,486.0,476.0,-4,AFC,2000-11-15
14587,71.0,China PR,CHN,485.0,469.0,-6,AFC,2000-11-15
14586,72.0,Estonia,EST,484.0,482.0,1,UEFA,2000-11-15
14585,73.0,Burkina Faso,BFA,481.0,480.0,0,CAF,2000-11-15
14584,74.0,Australia,AUS,479.0,485.0,4,AFC,2000-11-15
14605,75.0,North Macedonia,MKD,479.0,456.0,-7,UEFA,2000-11-15
14607,76.0,Cuba,CUB,472.0,472.0,1,CONCACAF,2000-11-15
14630,77.0,Bosnia and Herzegovina,BIH,472.0,466.0,-1,UEFA,2000-11-15
14608,78.0,Guinea,GUI,471.0,471.0,2,CAF,2000-11-15
14629,79.0,Lithuania,LTU,470.0,482.0,7,UEFA,2000-11-15
14628,80.0,Iraq,IRQ,469.0,439.0,-9,AFC,2000-11-15
14627,81.0,Albania,ALB,468.0,427.0,-13,UEFA,2000-11-15
14626,82.0,Algeria,ALG,463.0,463.0,2,CAF,2000-11-15
14625,83.0,Togo,TOG,462.0,464.0,4,CAF,2000-11-15
14624,84.0,Haiti,HAI,456.0,457.0,3,CONCACAF,2000-11-15
14623,85.0,Congo,CGO,453.0,443.0,-3,CAF,2000-11-15
14622,86.0,Namibia,NAM,452.0,454.0,3,CAF,2000-11-15
14621,87.0,Senegal,SEN,451.0,451.0,2,CAF,2000-11-15
14620,88.0,Gabon,GAB,449.0,452.0,4,CAF,2000-11-15
14619,89.0,El Salvador,SLV,447.0,447.0,3,CONCACAF,2000-11-15
14618,90.0,Northern Ireland,NIR,440.0,438.0,-1,UEFA,2000-11-15
14617,91.0,Armenia,ARM,440.0,446.0,4,UEFA,2000-11-15
14616,92.0,New Zealand,NZL,438.0,436.0,0,OFC,2000-11-15
14615,93.0,Mali,MLI,430.0,435.0,0,CAF,2000-11-15
14614,94.0,Latvia,LVA,428.0,439.0,4,UEFA,2000-11-15
14613,95.0,Liberia,LBR,427.0,427.0,0,CAF,2000-11-15
14612,96.0,Belarus,BLR,427.0,393.0,-6,UEFA,2000-11-15
14611,97.0,Moldova,MDA,426.0,417.0,0,UEFA,2000-11-15
14610,98.0,Vietnam,VIE,419.0,370.0,-12,AFC,2000-11-15
