,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
42797,1.0,Spain,ESP,1691.0,1456.0,0,UEFA,2012-07-04
42736,2.0,Germany,GER,1502.0,1288.0,-1,UEFA,2012-07-04
42846,3.0,Uruguay,URU,1297.0,1292.0,1,CONMEBOL,2012-07-04
42848,4.0,England,ENG,1294.0,1145.0,-2,UEFA,2012-07-04
42849,5.0,Portugal,POR,1213.0,996.0,-5,UEFA,2012-07-04
42850,6.0,Italy,ITA,1192.0,977.0,-6,UEFA,2012-07-04
42851,7.0,Argentina,ARG,1095.0,1137.0,0,CONMEBOL,2012-07-04
42852,8.0,Netherlands,NED,1079.0,1234.0,4,UEFA,2012-07-04
42853,9.0,Croatia,CRO,1050.0,1053.0,1,UEFA,2012-07-04
42855,10.0,Denmark,DEN,1017.0,1019.0,1,UEFA,2012-07-04
42864,11.0,Brazil,BRA,1012.0,1155.0,6,CONMEBOL,2012-07-04
42856,12.0,Greece,GRE,1003.0,953.0,-3,UEFA,2012-07-04
42857,13.0,Russia,RUS,981.0,975.0,0,UEFA,2012-07-04
42858,14.0,France,FRA,980.0,964.0,0,UEFA,2012-07-04
42859,15.0,Chile,CHI,961.0,994.0,4,CONMEBOL,2012-07-04
42860,16.0,Côte d'Ivoire,CIV,939.0,943.0,0,CAF,2012-07-04
42861,17.0,Sweden,SWE,909.0,910.0,0,UEFA,2012-07-04
42862,18.0,Czechia,CZE,854.0,771.0,-9,UEFA,2012-07-04
42863,19.0,Mexico,MEX,832.0,889.0,0,CONCACAF,2012-07-04
42845,20.0,Japan,JPN,829.0,822.0,-3,AFC,2012-07-04
42866,21.0,Switzerland,SUI,828.0,868.0,0,UEFA,2012-07-04
42854,22.0,Colombia,COL,814.0,880.0,2,CONMEBOL,2012-07-04
42844,23.0,Australia,AUS,807.0,820.0,-1,AFC,2012-07-04
42832,24.0,Norway,NOR,780.0,787.0,-2,UEFA,2012-07-04
42824,25.0,Paraguay,PAR,772.0,833.0,3,CONMEBOL,2012-07-04
42825,26.0,Republic of Ireland,IRL,762.0,907.0,8,UEFA,2012-07-04
42826,27.0,Ecuador,ECU,752.0,693.0,-9,CONMEBOL,2012-07-04
42827,28.0,Korea Republic,KOR,740.0,719.0,-7,AFC,2012-07-04
42828,29.0,Turkey,TUR,735.0,732.0,-4,UEFA,2012-07-04
42829,30.0,Bosnia and Herzegovina,BIH,729.0,756.0,1,UEFA,2012-07-04
42830,31.0,Hungary,HUN,716.0,735.0,0,UEFA,2012-07-04
42831,32.0,Peru,PER,712.0,688.0,-5,CONMEBOL,2012-07-04
42833,33.0,Ghana,GHA,707.0,818.0,8,CAF,2012-07-04
42842,34.0,Slovenia,SVN,706.0,742.0,4,UEFA,2012-07-04
42834,35.0,Algeria,ALG,693.0,734.0,3,CAF,2012-07-04
42835,36.0,USA,USA,687.0,767.0,8,CONCACAF,2012-07-04
42836,37.0,Serbia,SRB,675.0,725.0,3,UEFA,2012-07-04
42837,38.0,Wales,WAL,658.0,658.0,0,UEFA,2012-07-04
42838,39.0,Libya,LBY,655.0,608.0,-3,CAF,2012-07-04
42839,40.0,Mali,MLI,650.0,601.0,-3,CAF,2012-07-04
42840,41.0,Zambia,ZAM,648.0,601.0,-2,CAF,2012-07-04
42841,42.0,Egypt,EGY,631.0,588.0,-6,CAF,2012-07-04
42843,43.0,Tunisia,TUN,627.0,591.0,-3,CAF,2012-07-04
42865,44.0,Slovakia,SVK,626.0,649.0,5,UEFA,2012-07-04
42883,45.0,Gabon,GAB,624.0,586.0,-4,CAF,2012-07-04
42867,46.0,Ukraine,UKR,621.0,572.0,-6,UEFA,2012-07-04
42890,47.0,Venezuela,VEN,615.0,614.0,7,CONMEBOL,2012-07-04
42891,48.0,Panama,PAN,612.0,591.0,2,CONCACAF,2012-07-04
42892,49.0,Scotland,SCO,611.0,611.0,8,UEFA,2012-07-04
42900,50.0,IR Iran,IRN,581.0,596.0,5,AFC,2012-07-04
