,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
51955,1.0,Belgium,BEL,1506.0,1494.0,0,UEFA,2016-03-03
51954,2.0,Argentina,ARG,1457.0,1455.0,0,CONMEBOL,2016-03-03
51953,3.0,Spain,ESP,1374.0,1370.0,0,UEFA,2016-03-03
51952,4.0,Germany,GER,1355.0,1347.0,0,UEFA,2016-03-03
51951,5.0,Chile,CHI,1307.0,1293.0,0,CONMEBOL,2016-03-03
51950,6.0,Brazil,BRA,1254.0,1251.0,0,CONMEBOL,2016-03-03
51949,7.0,Portugal,POR,1234.0,1219.0,0,UEFA,2016-03-03
51948,8.0,Colombia,COL,1215.0,1211.0,0,CONMEBOL,2016-03-03
51947,9.0,England,ENG,1112.0,1106.0,0,UEFA,2016-03-03
51946,10.0,Austria,AUT,1095.0,1091.0,0,UEFA,2016-03-03
51945,11.0,Uruguay,URU,1082.0,1074.0,0,CONMEBOL,2016-03-03
51944,12.0,Switzerland,SUI,1070.0,1050.0,0,UEFA,2016-03-03
51943,13.0,Ecuador,ECU,1039.0,1040.0,0,CONMEBOL,2016-03-03
51942,14.0,Italy,ITA,999.0,991.0,-1,UEFA,2016-03-03
51941,15.0,Netherlands,NED,997.0,994.0,1,UEFA,2016-03-03
51940,16.0,Romania,ROU,990.0,987.0,0,UEFA,2016-03-03
51939,17.0,Wales,WAL,984.0,974.0,0,UEFA,2016-03-03
51938,18.0,Croatia,CRO,965.0,958.0,0,UEFA,2016-03-03
51937,19.0,Hungary,HUN,951.0,945.0,0,UEFA,2016-03-03
51936,20.0,Turkey,TUR,943.0,933.0,0,UEFA,2016-03-03
51935,21.0,Bosnia and Herzegovina,BIH,917.0,905.0,0,UEFA,2016-03-03
51934,22.0,Mexico,MEX,902.0,898.0,0,CONCACAF,2016-03-03
51933,23.0,Russia,RUS,892.0,895.0,0,UEFA,2016-03-03
51932,24.0,France,FRA,871.0,868.0,0,UEFA,2016-03-03
51931,25.0,Czechia,CZE,861.0,860.0,0,UEFA,2016-03-03
51956,26.0,Slovakia,SVK,858.0,860.0,1,UEFA,2016-03-03
51957,27.0,Ukraine,UKR,845.0,842.0,0,UEFA,2016-03-03
51958,28.0,Northern Ireland,NIR,833.0,825.0,-1,UEFA,2016-03-03
51959,29.0,Republic of Ireland,IRL,809.0,810.0,-1,UEFA,2016-03-03
51985,30.0,USA,USA,792.0,793.0,-2,CONCACAF,2016-03-03
51983,31.0,Poland,POL,789.0,787.0,-3,UEFA,2016-03-03
51984,31.0,Cabo Verde,CPV,789.0,790.0,-2,CAF,2016-03-03
51982,33.0,Costa Rica,CRC,784.0,799.0,2,CONCACAF,2016-03-03
51981,34.0,Sweden,SWE,769.0,771.0,-1,UEFA,2016-03-03
51980,35.0,Albania,ALB,754.0,746.0,-1,UEFA,2016-03-03
51979,36.0,Côte d'Ivoire,CIV,744.0,828.0,8,CAF,2016-03-03
51978,37.0,Algeria,ALG,743.0,746.0,1,CAF,2016-03-03
51977,38.0,Iceland,ISL,741.0,724.0,0,UEFA,2016-03-03
51976,39.0,Greece,GRE,718.0,706.0,0,UEFA,2016-03-03
51975,40.0,Denmark,DEN,706.0,692.0,0,UEFA,2016-03-03
51974,41.0,Ghana,GHA,656.0,691.0,0,CAF,2016-03-03
51986,42.0,Peru,PER,646.0,644.0,-1,CONMEBOL,2016-03-03
51973,43.0,Paraguay,PAR,642.0,652.0,1,CONMEBOL,2016-03-03
51971,44.0,IR Iran,IRN,627.0,626.0,0,AFC,2016-03-03
51970,45.0,Scotland,SCO,617.0,609.0,-1,UEFA,2016-03-03
51969,46.0,Finland,FIN,615.0,606.0,-1,UEFA,2016-03-03
51968,47.0,Tunisia,TUN,609.0,603.0,-1,CAF,2016-03-03
51967,48.0,Senegal,SEN,603.0,621.0,3,CAF,2016-03-03
51966,49.0,Trinidad and Tobago,TRI,598.0,598.0,0,CONCACAF,2016-03-03
51965,50.0,Serbia,SRB,596.0,590.0,-1,UEFA,2016-03-03
51988,51.0,Norway,NOR,594.0,597.0,1,UEFA,2016-03-03
51964,52.0,Jamaica,JAM,593.0,590.0,1,CONCACAF,2016-03-03
51963,53.0,Egypt,EGY,589.0,571.0,-2,CAF,2016-03-03
51962,54.0,Slovenia,SVN,577.0,565.0,-5,UEFA,2016-03-03
51961,55.0,Panama,PAN,576.0,564.0,-5,CONCACAF,2016-03-03
51960,56.0,Japan,JPN,575.0,569.0,-2,AFC,2016-03-03
51930,57.0,Korea Republic,KOR,566.0,580.0,4,AFC,2016-03-03
51929,58.0,Congo DR,COD,565.0,570.0,1,CAF,2016-03-03
51928,59.0,Congo,CGO,564.0,579.0,5,CAF,2016-03-03
51899,60.0,Saudi Arabia,KSA,562.0,571.0,5,AFC,2016-03-03
51897,61.0,Cameroon,CMR,551.0,547.0,-1,CAF,2016-03-03
52035,62.0,Nigeria,NGA,547.0,543.0,-1,CAF,2016-03-03
52033,63.0,Guinea,GUI,540.0,559.0,2,CAF,2016-03-03
52030,64.0,Haiti,HAI,517.0,520.0,-1,CONCACAF,2016-03-03
52031,64.0,Belarus,BLR,517.0,514.0,-3,UEFA,2016-03-03
52032,64.0,United Arab Emirates,UAE,517.0,520.0,-1,AFC,2016-03-03
52028,67.0,Australia,AUS,506.0,510.0,-1,AFC,2016-03-03
52027,67.0,Israel,ISR,506.0,498.0,-6,UEFA,2016-03-03
52029,67.0,Uganda,UGA,506.0,503.0,-3,CAF,2016-03-03
52025,70.0,South Africa,RSA,500.0,498.0,-3,CAF,2016-03-03
52026,70.0,Bulgaria,BUL,500.0,494.0,-5,UEFA,2016-03-03
52024,72.0,Bolivia,BOL,499.0,500.0,0,CONMEBOL,2016-03-03
52023,73.0,Mali,MLI,490.0,510.0,5,CAF,2016-03-03
52022,74.0,Uzbekistan,UZB,484.0,502.0,3,AFC,2016-03-03
52021,75.0,Venezuela,VEN,480.0,423.0,-6,CONMEBOL,2016-03-03
51896,76.0,Equatorial Guinea,EQG,479.0,530.0,12,CAF,2016-03-03
51898,77.0,Benin,BEN,464.0,458.0,0,CAF,2016-03-03
52049,78.0,Zambia,ZAM,457.0,482.0,2,CAF,2016-03-03
52036,79.0,Cyprus,CYP,442.0,441.0,0,UEFA,2016-03-03
52037,80.0,Qatar,QAT,441.0,444.0,2,AFC,2016-03-03
52038,81.0,Morocco,MAR,424.0,425.0,1,CAF,2016-03-03
52039,82.0,Jordan,JOR,414.0,418.0,0,AFC,2016-03-03
52040,83.0,Gabon,GAB,412.0,416.0,0,CAF,2016-03-03
52041,84.0,Montenegro,MNE,409.0,403.0,0,UEFA,2016-03-03
52042,85.0,Rwanda,RWA,397.0,402.0,0,CAF,2016-03-03
52043,86.0,Burkina Faso,BFA,392.0,402.0,1,CAF,2016-03-03
52044,87.0,Canada,CAN,385.0,402.0,2,CONCACAF,2016-03-03
52045,88.0,Estonia,EST,376.0,379.0,0,UEFA,2016-03-03
52046,89.0,Honduras,HON,375.0,370.0,-2,CONCACAF,2016-03-03
52047,90.0,Antigua and Barbuda,ATG,373.0,371.0,0,CONCACAF,2016-03-03
52048,91.0,Iraq,IRQ,371.0,372.0,2,AFC,2016-03-03
52020,92.0,Botswana,BOT,370.0,367.0,0,CAF,2016-03-03
52019,93.0,Faroe Islands,FRO,357.0,357.0,-1,UEFA,2016-03-03
52018,94.0,Korea DPR,PRK,356.0,350.0,-1,AFC,2016-03-03
52017,95.0,Guatemala,GUA,354.0,347.0,-1,CONCACAF,2016-03-03
51990,96.0,China PR,CHN,351.0,365.0,3,AFC,2016-03-03
51991,97.0,Oman,OMA,342.0,345.0,0,AFC,2016-03-03
51992,98.0,Latvia,LVA,341.0,338.0,-2,UEFA,2016-03-03
51993,99.0,El Salvador,SLV,340.0,344.0,1,CONCACAF,2016-03-03
51994,100.0,Mozambique,MOZ,337.0,334.0,-2,CAF,2016-03-03
51995,101.0,Togo,TOG,333.0,329.0,-2,CAF,2016-03-03
51996,101.0,Liberia,LBR,333.0,337.0,0,CAF,2016-03-03
52051,103.0,Kenya,KEN,331.0,339.0,4,CAF,2016-03-03
51998,104.0,Malawi,MWI,329.0,327.0,0,CAF,2016-03-03
51999,105.0,Kyrgyz Republic,KGZ,324.0,324.0,0,AFC,2016-03-03
52000,106.0,Mauritania,MTN,320.0,320.0,-1,CAF,2016-03-03
52001,107.0,Libya,LBY,319.0,324.0,2,CAF,2016-03-03
52002,108.0,Niger,NIG,312.0,308.0,-1,CAF,2016-03-03
52003,109.0,Angola,ANG,306.0,306.0,-2,CAF,2016-03-03
52004,110.0,Central African Republic,CTA,302.0,302.0,-2,CAF,2016-03-03
52005,110.0,Nicaragua,NCA,302.0,311.0,2,CONCACAF,2016-03-03
52006,112.0,Azerbaijan,AZE,300.0,296.0,-4,UEFA,2016-03-03
52008,113.0,Aruba,ARU,298.0,298.0,-1,CONCACAF,2016-03-03
52007,113.0,Turkmenistan,TKM,298.0,298.0,-1,AFC,2016-03-03
52009,115.0,Sierra Leone,SLE,297.0,290.0,-2,CAF,2016-03-03
52010,116.0,Armenia,ARM,296.0,285.0,-7,UEFA,2016-03-03
52011,117.0,Palestine,PLE,290.0,307.0,7,AFC,2016-03-03
52012,118.0,Thailand,THA,288.0,286.0,-2,AFC,2016-03-03
52013,119.0,Belize,BLZ,286.0,286.0,-1,CONCACAF,2016-03-03
52014,120.0,Ethiopia,ETH,285.0,284.0,-4,CAF,2016-03-03
52015,121.0,St Kitts and Nevis,SKN,284.0,289.0,3,CONCACAF,2016-03-03
52016,122.0,Georgia,GEO,283.0,286.0,2,UEFA,2016-03-03
52034,123.0,Syria,SYR,279.0,278.0,-2,AFC,2016-03-03
52050,124.0,Eswatini,SWZ,277.0,277.0,-3,CAF,2016-03-03
52102,125.0,Kazakhstan,KAZ,276.0,266.0,-6,UEFA,2016-03-03
52104,125.0,Tanzania,TAN,276.0,278.0,0,CAF,2016-03-03
52076,127.0,Chad,CHA,275.0,301.0,14,CAF,2016-03-03
52074,128.0,Lithuania,LTU,274.0,274.0,0,UEFA,2016-03-03
52073,129.0,Burundi,BDI,273.0,288.0,10,CAF,2016-03-03
52072,130.0,Madagascar,MAD,272.0,272.0,1,CAF,2016-03-03
52071,131.0,Zimbabwe,ZIM,271.0,266.0,0,CAF,2016-03-03
52070,132.0,Bahrain,BHR,269.0,269.0,2,AFC,2016-03-03
52069,133.0,Namibia,NAM,265.0,264.0,-1,CAF,2016-03-03
52103,133.0,Kuwait,KUW,265.0,265.0,0,AFC,2016-03-03
52068,135.0,Philippines,PHI,263.0,264.0,1,AFC,2016-03-03
52067,135.0,Sudan,SDN,263.0,261.0,-1,CAF,2016-03-03
52066,135.0,Cuba,CUB,263.0,250.0,-4,CONCACAF,2016-03-03
52065,138.0,North Macedonia,MKD,257.0,257.0,0,UEFA,2016-03-03
52075,139.0,Hong Kong,HKG,253.0,259.0,2,AFC,2016-03-03
52064,140.0,South Sudan,SSD,246.0,246.0,0,CAF,2016-03-03
52062,141.0,St Vincent and the Grenadines,VIN,243.0,221.0,-3,CONCACAF,2016-03-03
52061,142.0,Luxembourg,LUX,233.0,237.0,0,UEFA,2016-03-03
52060,143.0,Barbados,BRB,227.0,227.0,0,CONCACAF,2016-03-03
52059,144.0,St Lucia,LCA,216.0,216.0,-1,CONCACAF,2016-03-03
52058,145.0,Lebanon,LBN,215.0,246.0,5,AFC,2016-03-03
52057,146.0,Vietnam,VIE,210.0,209.0,0,AFC,2016-03-03
52056,147.0,Guinea-Bissau,GNB,207.0,207.0,0,CAF,2016-03-03
52055,148.0,Singapore,SGP,198.0,196.0,0,AFC,2016-03-03
