,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
43745,1.0,Spain,ESP,1606.0,1564.0,0,UEFA,2012-12-19
43820,2.0,Germany,GER,1437.0,1421.0,0,UEFA,2012-12-19
43819,3.0,Argentina,ARG,1290.0,1349.0,0,CONMEBOL,2012-12-19
43818,4.0,Italy,ITA,1165.0,1169.0,-1,UEFA,2012-12-19
43817,5.0,Colombia,COL,1164.0,1110.0,-3,CONMEBOL,2012-12-19
43816,6.0,England,ENG,1151.0,1167.0,0,UEFA,2012-12-19
43815,7.0,Portugal,POR,1144.0,1178.0,3,UEFA,2012-12-19
43814,8.0,Netherlands,NED,1124.0,1128.0,1,UEFA,2012-12-19
43813,9.0,Russia,RUS,1070.0,1084.0,0,UEFA,2012-12-19
43812,10.0,Croatia,CRO,1064.0,1078.0,0,UEFA,2012-12-19
43811,11.0,Greece,GRE,1033.0,1004.0,-1,UEFA,2012-12-19
43821,12.0,Switzerland,SUI,1004.0,966.0,-4,UEFA,2012-12-19
43810,13.0,Ecuador,ECU,999.0,951.0,-4,CONMEBOL,2012-12-19
43808,14.0,Côte d'Ivoire,CIV,995.0,974.0,-1,CAF,2012-12-19
43807,15.0,Mexico,MEX,994.0,984.0,1,CONCACAF,2012-12-19
43806,16.0,Uruguay,URU,975.0,1047.0,5,CONMEBOL,2012-12-19
43805,17.0,France,FRA,949.0,938.0,-1,UEFA,2012-12-19
43804,18.0,Brazil,BRA,946.0,994.0,5,CONMEBOL,2012-12-19
43803,19.0,Algeria,ALG,887.0,907.0,0,CAF,2012-12-19
43802,20.0,Sweden,SWE,870.0,826.0,-3,UEFA,2012-12-19
43801,21.0,Belgium,BEL,868.0,881.0,1,UEFA,2012-12-19
43800,22.0,Japan,JPN,840.0,810.0,-2,AFC,2012-12-19
43799,23.0,Denmark,DEN,821.0,851.0,1,UEFA,2012-12-19
43809,24.0,Norway,NOR,810.0,778.0,-2,UEFA,2012-12-19
43822,25.0,Mali,MLI,809.0,772.0,-3,CAF,2012-12-19
43823,26.0,Chile,CHI,793.0,853.0,5,CONMEBOL,2012-12-19
43824,27.0,Bosnia and Herzegovina,BIH,788.0,746.0,-4,UEFA,2012-12-19
43847,28.0,USA,USA,782.0,776.0,1,CONCACAF,2012-12-19
43846,29.0,Czechia,CZE,781.0,806.0,4,UEFA,2012-12-19
43845,30.0,Ghana,GHA,777.0,762.0,1,CAF,2012-12-19
43844,31.0,Montenegro,MNE,756.0,691.0,-3,UEFA,2012-12-19
43843,32.0,Hungary,HUN,750.0,753.0,2,UEFA,2012-12-19
43842,33.0,Romania,ROU,700.0,669.0,-4,UEFA,2012-12-19
43841,34.0,Zambia,ZAM,697.0,633.0,-5,CAF,2012-12-19
43840,35.0,Korea Republic,KOR,686.0,728.0,3,AFC,2012-12-19
43839,36.0,Australia,AUS,668.0,719.0,3,AFC,2012-12-19
43838,37.0,Paraguay,PAR,666.0,690.0,2,CONMEBOL,2012-12-19
43837,38.0,Serbia,SRB,659.0,626.0,-4,UEFA,2012-12-19
43836,39.0,Haiti,HAI,650.0,553.0,-18,CONCACAF,2012-12-19
43835,40.0,Turkey,TUR,627.0,639.0,2,UEFA,2012-12-19
43834,41.0,Egypt,EGY,615.0,627.0,1,CAF,2012-12-19
43832,42.0,Gabon,GAB,609.0,581.0,-10,CAF,2012-12-19
43831,42.0,Republic of Ireland,IRL,609.0,682.0,6,UEFA,2012-12-19
43833,42.0,Bolivia,BOL,609.0,585.0,-9,CONMEBOL,2012-12-19
43830,45.0,Tunisia,TUN,606.0,609.0,-1,CAF,2012-12-19
43829,46.0,Peru,PER,603.0,611.0,2,CONMEBOL,2012-12-19
43828,47.0,Slovakia,SVK,595.0,619.0,4,UEFA,2012-12-19
43827,47.0,Ukraine,UKR,595.0,575.0,-8,UEFA,2012-12-19
43826,49.0,Slovenia,SVN,591.0,593.0,0,UEFA,2012-12-19
43825,50.0,Bulgaria,BUL,585.0,627.0,10,UEFA,2012-12-19
43798,51.0,Panama,PAN,582.0,609.0,5,CONCACAF,2012-12-19
43796,52.0,Nigeria,NGA,581.0,553.0,-5,CAF,2012-12-19
43797,52.0,Central African Republic,CTA,581.0,581.0,0,CAF,2012-12-19
43850,54.0,Libya,LBY,572.0,545.0,-5,CAF,2012-12-19
43770,55.0,Poland,POL,553.0,579.0,1,UEFA,2012-12-19
43768,56.0,Jamaica,JAM,552.0,586.0,6,CONCACAF,2012-12-19
43767,57.0,Venezuela,VEN,551.0,600.0,9,CONMEBOL,2012-12-19
43766,58.0,Honduras,HON,540.0,572.0,2,CONCACAF,2012-12-19
43765,59.0,IR Iran,IRN,532.0,611.0,15,AFC,2012-12-19
43764,60.0,Guinea,GUI,527.0,485.0,-11,CAF,2012-12-19
43763,61.0,Cameroon,CMR,523.0,520.0,-1,CAF,2012-12-19
43762,62.0,Sierra Leone,SLE,521.0,521.0,1,CAF,2012-12-19
