,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
31066,1.0,Italy,ITA,1488.0,1430.0,-2,UEFA,2007-09-19
31067,2.0,Argentina,ARG,1451.0,1491.0,0,CONMEBOL,2007-09-19
31068,3.0,Brazil,BRA,1444.0,1508.0,2,CONMEBOL,2007-09-19
31069,4.0,Germany,GER,1330.0,1337.0,-1,UEFA,2007-09-19
31070,5.0,Netherlands,NED,1246.0,1211.0,-2,UEFA,2007-09-19
31064,6.0,France,FRA,1220.0,1380.0,2,UEFA,2007-09-19
31018,7.0,Spain,ESP,1178.0,1165.0,-1,UEFA,2007-09-19
30933,8.0,Portugal,POR,1169.0,1157.0,-2,UEFA,2007-09-19
30932,9.0,England,ENG,1165.0,1091.0,-3,UEFA,2007-09-19
30931,10.0,Croatia,CRO,1151.0,1223.0,4,UEFA,2007-09-19
30930,11.0,Czechia,CZE,1082.0,1158.0,2,UEFA,2007-09-19
30929,12.0,Romania,ROU,1037.0,1090.0,-1,UEFA,2007-09-19
30928,13.0,Mexico,MEX,1026.0,1099.0,2,CONCACAF,2007-09-19
30927,14.0,Scotland,SCO,1025.0,913.0,-9,UEFA,2007-09-19
30926,15.0,Greece,GRE,940.0,1034.0,1,UEFA,2007-09-19
31065,16.0,Poland,POL,926.0,941.0,-4,UEFA,2007-09-19
30925,17.0,Ukraine,UKR,900.0,1002.0,2,UEFA,2007-09-19
30924,18.0,USA,USA,897.0,985.0,1,CONCACAF,2007-09-19
30923,19.0,Uruguay,URU,889.0,923.0,-2,CONMEBOL,2007-09-19
30922,20.0,Sweden,SWE,888.0,950.0,1,UEFA,2007-09-19
30921,21.0,Turkey,TUR,883.0,915.0,-1,UEFA,2007-09-19
30920,22.0,Serbia,SRB,877.0,965.0,4,UEFA,2007-09-19
30919,23.0,Nigeria,NGA,867.0,904.0,-3,CAF,2007-09-19
30918,24.0,Colombia,COL,862.0,843.0,-7,CONMEBOL,2007-09-19
30917,25.0,Cameroon,CMR,856.0,1001.0,9,CAF,2007-09-19
30916,26.0,Russia,RUS,851.0,909.0,2,UEFA,2007-09-19
30915,27.0,Côte d'Ivoire,CIV,806.0,863.0,-1,CAF,2007-09-19
30914,28.0,Denmark,DEN,794.0,850.0,-2,UEFA,2007-09-19
30913,29.0,Norway,NOR,763.0,768.0,-6,UEFA,2007-09-19
30934,30.0,Guinea,GUI,752.0,703.0,-12,CAF,2007-09-19
30935,31.0,Paraguay,PAR,750.0,843.0,0,CONMEBOL,2007-09-19
30936,32.0,Republic of Ireland,IRL,733.0,737.0,-5,UEFA,2007-09-19
30937,33.0,Israel,ISR,732.0,812.0,0,UEFA,2007-09-19
30959,34.0,Japan,JPN,731.0,724.0,-7,AFC,2007-09-19
30958,35.0,Bulgaria,BUL,727.0,856.0,6,UEFA,2007-09-19
30957,36.0,Northern Ireland,NIR,707.0,886.0,9,UEFA,2007-09-19
30911,37.0,Tunisia,TUN,692.0,739.0,1,CAF,2007-09-19
30955,38.0,Morocco,MAR,688.0,791.0,4,CAF,2007-09-19
30954,39.0,Bosnia and Herzegovina,BIH,686.0,905.0,14,UEFA,2007-09-19
30952,40.0,Senegal,SEN,685.0,659.0,-6,CAF,2007-09-19
30953,40.0,IR Iran,IRN,685.0,692.0,-4,AFC,2007-09-19
30951,42.0,Switzerland,SUI,683.0,668.0,-3,UEFA,2007-09-19
30950,43.0,Egypt,EGY,679.0,726.0,3,CAF,2007-09-19
30960,44.0,Finland,FIN,678.0,732.0,6,UEFA,2007-09-19
30949,45.0,Ghana,GHA,671.0,693.0,2,CAF,2007-09-19
30947,46.0,Slovakia,SVK,663.0,728.0,7,UEFA,2007-09-19
30946,47.0,Chile,CHI,624.0,652.0,0,CONMEBOL,2007-09-19
30945,48.0,Australia,AUS,620.0,627.0,-1,AFC,2007-09-19
30944,49.0,Mali,MLI,613.0,634.0,1,CAF,2007-09-19
30943,50.0,Korea Republic,KOR,605.0,613.0,0,AFC,2007-09-19
30942,51.0,Saudi Arabia,KSA,579.0,580.0,0,AFC,2007-09-19
30941,52.0,Peru,PER,563.0,552.0,-2,CONMEBOL,2007-09-19
30940,53.0,Wales,WAL,551.0,428.0,-21,UEFA,2007-09-19
30939,54.0,Canada,CAN,547.0,565.0,1,CONCACAF,2007-09-19
30938,55.0,Hungary,HUN,544.0,464.0,-10,UEFA,2007-09-19
30912,56.0,Costa Rica,CRC,534.0,573.0,4,CONCACAF,2007-09-19
30948,57.0,Ecuador,ECU,527.0,545.0,2,CONMEBOL,2007-09-19
30910,58.0,Venezuela,VEN,521.0,540.0,2,CONMEBOL,2007-09-19
30989,59.0,Honduras,HON,516.0,517.0,2,CONCACAF,2007-09-19
30990,60.0,Belgium,BEL,509.0,438.0,-9,UEFA,2007-09-19
30991,61.0,Zambia,ZAM,504.0,480.0,-1,CAF,2007-09-19
30992,62.0,Uzbekistan,UZB,491.0,508.0,4,AFC,2007-09-19
30993,63.0,Togo,TOG,483.0,502.0,3,CAF,2007-09-19
30994,64.0,Trinidad and Tobago,TRI,477.0,475.0,1,CONCACAF,2007-09-19
30995,65.0,Iraq,IRQ,475.0,474.0,1,AFC,2007-09-19
30996,66.0,Panama,PAN,470.0,435.0,-5,CONCACAF,2007-09-19
30997,67.0,North Macedonia,MKD,455.0,456.0,0,UEFA,2007-09-19
30998,68.0,Cyprus,CYP,452.0,395.0,-14,UEFA,2007-09-19
31000,69.0,Angola,ANG,446.0,507.0,10,CAF,2007-09-19
31011,70.0,Belarus,BLR,445.0,438.0,1,UEFA,2007-09-19
31001,71.0,Cuba,CUB,442.0,365.0,-20,CONCACAF,2007-09-19
31002,72.0,Equatorial Guinea,EQG,440.0,315.0,-33,CAF,2007-09-19
31003,73.0,South Africa,RSA,437.0,488.0,12,CAF,2007-09-19
31004,74.0,Mozambique,MOZ,432.0,376.0,-12,CAF,2007-09-19
31005,75.0,Slovenia,SVN,429.0,357.0,-19,UEFA,2007-09-19
31006,76.0,Cabo Verde,CPV,426.0,434.0,4,CAF,2007-09-19
31007,77.0,Congo DR,COD,421.0,423.0,2,CAF,2007-09-19
31008,78.0,Albania,ALB,420.0,462.0,12,UEFA,2007-09-19
31009,79.0,Oman,OMA,416.0,418.0,3,AFC,2007-09-19
31010,80.0,Iceland,ISL,414.0,249.0,-37,UEFA,2007-09-19
30988,81.0,Moldova,MDA,413.0,292.0,-25,UEFA,2007-09-19
30987,82.0,Benin,BEN,410.0,400.0,3,CAF,2007-09-19
30986,83.0,Haiti,HAI,407.0,371.0,-5,CONCACAF,2007-09-19
30985,84.0,Lithuania,LTU,398.0,401.0,6,UEFA,2007-09-19
30965,85.0,Austria,AUT,395.0,383.0,1,UEFA,2007-09-19
30964,85.0,Algeria,ALG,395.0,433.0,12,CAF,2007-09-19
30966,87.0,Armenia,ARM,393.0,396.0,6,UEFA,2007-09-19
30967,88.0,Guatemala,GUA,387.0,397.0,8,CONCACAF,2007-09-19
30968,89.0,China PR,CHN,383.0,378.0,4,AFC,2007-09-19
30969,90.0,Bolivia,BOL,376.0,448.0,22,CONMEBOL,2007-09-19
30970,91.0,Qatar,QAT,374.0,389.0,8,AFC,2007-09-19
30971,92.0,Libya,LBY,373.0,372.0,5,CAF,2007-09-19
30972,93.0,Zimbabwe,ZIM,369.0,327.0,-8,CAF,2007-09-19
30973,94.0,Latvia,LVA,364.0,274.0,-16,UEFA,2007-09-19
30974,95.0,Botswana,BOT,363.0,347.0,-1,CAF,2007-09-19
30975,96.0,Jamaica,JAM,361.0,350.0,1,CONCACAF,2007-09-19
30976,97.0,St Vincent and the Grenadines,VIN,358.0,316.0,-7,CONCACAF,2007-09-19
30977,98.0,Bahrain,BHR,354.0,362.0,6,AFC,2007-09-19
30978,99.0,Jordan,JOR,348.0,337.0,0,AFC,2007-09-19
30979,100.0,Uganda,UGA,345.0,345.0,2,CAF,2007-09-19
30980,101.0,Congo,CGO,342.0,336.0,1,CAF,2007-09-19
30981,102.0,United Arab Emirates,UAE,338.0,347.0,6,AFC,2007-09-19
30982,103.0,Guyana,GUY,337.0,367.0,13,CONCACAF,2007-09-19
30983,104.0,Georgia,GEO,327.0,325.0,1,UEFA,2007-09-19
30984,105.0,Kuwait,KUW,323.0,368.0,16,AFC,2007-09-19
31012,106.0,Tanzania,TAN,321.0,326.0,4,CAF,2007-09-19
30999,106.0,Burkina Faso,BFA,321.0,405.0,29,CAF,2007-09-19
31013,108.0,Namibia,NAM,318.0,254.0,-6,CAF,2007-09-19
31014,109.0,Barbados,BRB,308.0,245.0,-10,CONCACAF,2007-09-19
31042,110.0,Gabon,GAB,307.0,290.0,3,CAF,2007-09-19
31041,110.0,Burundi,BDI,307.0,258.0,-3,CAF,2007-09-19
31043,112.0,Sudan,SDN,306.0,249.0,-5,CAF,2007-09-19
31044,113.0,Ethiopia,ETH,304.0,362.0,21,CAF,2007-09-19
31045,114.0,The Gambia,GAM,292.0,204.0,-14,CAF,2007-09-19
31046,115.0,Azerbaijan,AZE,287.0,290.0,8,UEFA,2007-09-19
31047,115.0,Kenya,KEN,287.0,183.0,-17,CAF,2007-09-19
31048,117.0,Thailand,THA,285.0,283.0,8,AFC,2007-09-19
31049,118.0,Rwanda,RWA,267.0,227.0,-3,CAF,2007-09-19
31050,119.0,Fiji,FIJ,266.0,54.0,-51,OFC,2007-09-19
31052,120.0,Kazakhstan,KAZ,259.0,251.0,5,UEFA,2007-09-19
31063,121.0,Malawi,MWI,258.0,261.0,10,CAF,2007-09-19
31053,121.0,Solomon Islands,SOL,258.0,84.0,-40,OFC,2007-09-19
31054,123.0,Syria,SYR,256.0,260.0,11,AFC,2007-09-19
31055,124.0,Malta,MLT,250.0,251.0,9,UEFA,2007-09-19
31056,124.0,New Caledonia,NCL,250.0,60.0,-44,OFC,2007-09-19
31057,126.0,Indonesia,IDN,244.0,198.0,-3,AFC,2007-09-19
31058,127.0,Estonia,EST,238.0,213.0,2,UEFA,2007-09-19
31059,128.0,Eritrea,ERI,228.0,227.0,7,CAF,2007-09-19
31060,129.0,Liberia,LBR,220.0,232.0,9,CAF,2007-09-19
31061,130.0,Vietnam,VIE,218.0,222.0,6,AFC,2007-09-19
31040,131.0,Antigua and Barbuda,ATG,215.0,192.0,0,CONCACAF,2007-09-19
31062,131.0,Korea DPR,PRK,215.0,206.0,4,AFC,2007-09-19
31051,133.0,Vanuatu,VAN,210.0,61.0,-34,OFC,2007-09-19
31039,134.0,Hong Kong,HKG,196.0,212.0,8,AFC,2007-09-19
31025,135.0,Bermuda,BER,194.0,194.0,5,CONCACAF,2007-09-19
31015,136.0,Chad,CHA,187.0,163.0,-3,CAF,2007-09-19
31016,137.0,El Salvador,SLV,182.0,168.0,-1,CONCACAF,2007-09-19
31017,138.0,Singapore,SGP,178.0,178.0,4,AFC,2007-09-19
30962,139.0,Dominican Republic,DOM,175.0,149.0,-1,CONCACAF,2007-09-19
31019,140.0,Mauritania,MTN,173.0,172.0,4,CAF,2007-09-19
31020,141.0,Yemen,YEM,169.0,171.0,4,AFC,2007-09-19
31021,142.0,Liechtenstein,LIE,166.0,180.0,9,UEFA,2007-09-19
31022,143.0,Suriname,SUR,160.0,224.0,20,CONCACAF,2007-09-19
31023,144.0,Lebanon,LBN,159.0,173.0,9,AFC,2007-09-19
31024,145.0,India,IND,156.0,99.0,-6,AFC,2007-09-19
31026,146.0,St Kitts and Nevis,SKN,146.0,148.0,5,CONCACAF,2007-09-19
31037,147.0,Samoa,SAM,142.0,14.0,-44,OFC,2007-09-19
31027,148.0,Myanmar,MYA,137.0,98.0,-4,AFC,2007-09-19
31029,149.0,Kyrgyz Republic,KGZ,130.0,97.0,-4,AFC,2007-09-19
31028,149.0,Eswatini,SWZ,130.0,113.0,2,CAF,2007-09-19
31030,151.0,Tajikistan,TJK,127.0,116.0,6,AFC,2007-09-19
31031,152.0,Niger,NIG,125.0,115.0,6,CAF,2007-09-19
31032,153.0,Lesotho,LES,124.0,131.0,10,CAF,2007-09-19
31033,154.0,Seychelles,SEY,122.0,113.0,7,CAF,2007-09-19
31034,155.0,Mauritius,MRI,118.0,123.0,11,CAF,2007-09-19
31035,156.0,New Zealand,NZL,111.0,111.0,7,OFC,2007-09-19
31036,157.0,Palestine,PLE,98.0,143.0,15,AFC,2007-09-19
30963,158.0,Nicaragua,NCA,96.0,96.0,4,CONCACAF,2007-09-19
30961,159.0,Malaysia,MAS,95.0,91.0,3,AFC,2007-09-19
31038,159.0,Chinese Taipei,TPE,95.0,95.0,4,AFC,2007-09-19
30956,161.0,Tahiti,TAH,94.0,30.0,-19,OFC,2007-09-19
30887,162.0,Grenada,GRN,90.0,91.0,6,CONCACAF,2007-09-19
30888,163.0,St Lucia,LCA,87.0,87.0,5,CONCACAF,2007-09-19
30889,164.0,Madagascar,MAD,86.0,82.0,1,CAF,2007-09-19
30885,165.0,Maldives,MDV,85.0,87.0,7,AFC,2007-09-19
30891,166.0,Sri Lanka,SRI,78.0,85.0,6,AFC,2007-09-19
30892,167.0,Tonga,TGA,77.0,13.0,-25,OFC,2007-09-19
30893,168.0,Bahamas,BAH,68.0,111.0,19,CONCACAF,2007-09-19
30894,169.0,Andorra,AND,60.0,84.0,8,UEFA,2007-09-19
30895,170.0,Laos,LAO,58.0,71.0,5,AFC,2007-09-19
30896,170.0,Philippines,PHI,58.0,58.0,1,AFC,2007-09-19
30898,172.0,Sierra Leone,SLE,51.0,81.0,8,CAF,2007-09-19
30909,172.0,Brunei Darussalam,BRU,51.0,51.0,1,AFC,2007-09-19
30899,174.0,Turkmenistan,TKM,48.0,50.0,2,AFC,2007-09-19
30900,175.0,Bangladesh,BAN,46.0,42.0,-1,AFC,2007-09-19
30901,176.0,Luxembourg,LUX,44.0,44.0,2,UEFA,2007-09-19
30902,176.0,Mongolia,MNG,44.0,44.0,2,AFC,2007-09-19
30903,178.0,Cambodia,CAM,41.0,48.0,5,AFC,2007-09-19
30904,179.0,Pakistan,PAK,33.0,35.0,1,AFC,2007-09-19
30905,179.0,British Virgin Islands,VGB,33.0,33.0,0,CONCACAF,2007-09-19
30906,181.0,Turks and Caicos Islands,TCA,32.0,64.0,15,CONCACAF,2007-09-19
30908,182.0,Netherlands Antilles,ANT,30.0,41.0,5,CONCACAF,2007-09-19
30907,182.0,Papua New Guinea,PNG,30.0,30.0,2,OFC,2007-09-19
30886,184.0,Comoros,COM,26.0,26.0,2,CAF,2007-09-19
30897,185.0,Nepal,NEP,24.0,24.0,2,AFC,2007-09-19
30882,186.0,Dominica,DMA,21.0,21.0,2,CONCACAF,2007-09-19
30884,186.0,Montenegro,MNE,21.0,0.0,-13,UEFA,2007-09-19
30868,188.0,Macau,MAC,20.0,20.0,3,AFC,2007-09-19
30870,188.0,Central African Republic,CTA,20.0,20.0,3,CAF,2007-09-19
30867,188.0,Cayman Islands,CAY,20.0,20.0,3,CONCACAF,2007-09-19
30866,191.0,Guinea-Bissau,GNB,18.0,18.0,3,CAF,2007-09-19
30865,191.0,Afghanistan,AFG,18.0,18.0,3,AFC,2007-09-19
30864,193.0,Faroe Islands,FRO,17.0,17.0,3,UEFA,2007-09-19
30863,194.0,Somalia,SOM,13.0,13.0,2,CAF,2007-09-19
30869,195.0,Puerto Rico,PUR,10.0,10.0,1,CONCACAF,2007-09-19
30871,196.0,San Marino,SMR,6.0,6.0,1,UEFA,2007-09-19
30883,197.0,Anguilla,AIA,4.0,4.0,1,CONCACAF,2007-09-19
30873,197.0,Bhutan,BHU,4.0,4.0,1,AFC,2007-09-19
30874,199.0,Cook Islands,COK,2.0,2.0,1,OFC,2007-09-19
30872,200.0,Belize,BLZ,0.0,0.0,1,CONCACAF,2007-09-19
30878,200.0,Guam,GUM,0.0,0.0,1,AFC,2007-09-19
30881,200.0,Sao Tome and Principe,STP,0.0,0.0,1,CAF,2007-09-19
30879,200.0,American Samoa,ASA,0.0,0.0,1,OFC,2007-09-19
30880,200.0,Timor-Leste,TLS,0.0,0.0,1,AFC,2007-09-19
30875,200.0,Djibouti,DJI,0.0,0.0,1,CAF,2007-09-19
30876,200.0,Aruba,ARU,0.0,0.0,1,CONCACAF,2007-09-19
30877,200.0,US Virgin Islands,VIR,0.0,0.0,1,CONCACAF,2007-09-19
30890,200.0,Montserrat,MSR,0.0,0.0,1,CONCACAF,2007-09-19
