,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
3603,1.0,Brazil,BRA,68.0,67.0,0,CONMEBOL,1995-07-25
3558,2.0,Norway,NOR,60.0,61.0,-2,UEFA,1995-07-25
3488,3.0,Spain,ESP,59.0,61.0,0,UEFA,1995-07-25
3487,4.0,Germany,GER,58.0,59.0,-1,UEFA,1995-07-25
3486,5.0,Argentina,ARG,58.0,57.0,-5,CONMEBOL,1995-07-25
3485,6.0,Italy,ITA,57.0,62.0,4,UEFA,1995-07-25
3484,7.0,Denmark,DEN,56.0,57.0,-5,UEFA,1995-07-25
3483,8.0,Mexico,MEX,55.0,58.0,1,CONCACAF,1995-07-25
3482,9.0,Russia,RUS,55.0,56.0,-4,UEFA,1995-07-25
3481,10.0,Portugal,POR,54.0,54.0,-6,UEFA,1995-07-25
3489,11.0,Bulgaria,BUL,54.0,58.0,3,UEFA,1995-07-25
3480,12.0,Colombia,COL,54.0,47.0,-11,CONMEBOL,1995-07-25
3478,13.0,Romania,ROU,53.0,57.0,2,UEFA,1995-07-25
3477,14.0,Switzerland,SUI,52.0,55.0,0,UEFA,1995-07-25
3476,15.0,Sweden,SWE,52.0,58.0,9,UEFA,1995-07-25
3475,16.0,Republic of Ireland,IRL,52.0,55.0,1,UEFA,1995-07-25
3474,17.0,Netherlands,NED,51.0,57.0,8,UEFA,1995-07-25
3473,18.0,France,FRA,51.0,51.0,1,UEFA,1995-07-25
3472,19.0,Uruguay,URU,50.0,42.0,-17,CONMEBOL,1995-07-25
3471,20.0,USA,USA,50.0,42.0,-14,CONCACAF,1995-07-25
3479,21.0,Tunisia,TUN,49.0,47.0,-3,CAF,1995-07-25
3490,22.0,England,ENG,49.0,47.0,0,UEFA,1995-07-25
3491,23.0,Egypt,EGY,48.0,48.0,3,CAF,1995-07-25
3492,24.0,Zambia,ZAM,48.0,44.0,-8,CAF,1995-07-25
3511,25.0,Scotland,SCO,47.0,48.0,4,UEFA,1995-07-25
3510,26.0,Ghana,GHA,47.0,46.0,-1,CAF,1995-07-25
3509,27.0,Greece,GRE,46.0,45.0,-1,UEFA,1995-07-25
3508,28.0,Belgium,BEL,46.0,50.0,9,UEFA,1995-07-25
3507,28.0,Côte d'Ivoire,CIV,46.0,44.0,-3,CAF,1995-07-25
3506,30.0,Czechia,CZE,46.0,46.0,4,UEFA,1995-07-25
3505,31.0,Turkey,TUR,46.0,46.0,6,UEFA,1995-07-25
3504,32.0,Poland,POL,45.0,45.0,3,UEFA,1995-07-25
3503,33.0,Nigeria,NGA,43.0,51.0,15,CAF,1995-07-25
3502,34.0,Morocco,MAR,43.0,42.0,-1,CAF,1995-07-25
3501,35.0,Saudi Arabia,KSA,43.0,45.0,5,AFC,1995-07-25
3500,36.0,Japan,JPN,42.0,43.0,3,AFC,1995-07-25
3499,37.0,Finland,FIN,42.0,40.0,-1,UEFA,1995-07-25
3498,38.0,Chile,CHI,41.0,39.0,-4,CONMEBOL,1995-07-25
3497,39.0,Korea Republic,KOR,41.0,41.0,2,AFC,1995-07-25
3496,40.0,Iceland,ISL,40.0,36.0,-9,UEFA,1995-07-25
3495,41.0,Cameroon,CMR,40.0,39.0,1,CAF,1995-07-25
3494,42.0,Austria,AUT,40.0,36.0,-6,UEFA,1995-07-25
3493,43.0,Slovakia,SVK,39.0,40.0,4,UEFA,1995-07-25
3470,44.0,Zimbabwe,ZIM,39.0,39.0,3,CAF,1995-07-25
3469,45.0,Bolivia,BOL,38.0,32.0,-17,CONMEBOL,1995-07-25
3468,46.0,Mali,MLI,37.0,36.0,-4,CAF,1995-07-25
3446,47.0,Israel,ISR,37.0,38.0,3,UEFA,1995-07-25
3444,48.0,Senegal,SEN,37.0,38.0,5,CAF,1995-07-25
3443,49.0,Lithuania,LTU,37.0,37.0,2,UEFA,1995-07-25
3442,49.0,United Arab Emirates,UAE,37.0,37.0,4,AFC,1995-07-25
3441,51.0,China PR,CHN,37.0,37.0,5,AFC,1995-07-25
3440,52.0,Australia,AUS,36.0,33.0,-6,AFC,1995-07-25
3439,53.0,Croatia,CRO,36.0,36.0,2,UEFA,1995-07-25
3438,54.0,Northern Ireland,NIR,36.0,35.0,1,UEFA,1995-07-25
3437,55.0,Hungary,HUN,35.0,35.0,1,UEFA,1995-07-25
3445,56.0,Algeria,ALG,35.0,35.0,-1,CAF,1995-07-25
3436,57.0,Wales,WAL,35.0,35.0,5,UEFA,1995-07-25
3434,58.0,Guinea,GUI,35.0,35.0,3,CAF,1995-07-25
3433,59.0,Zaire,ZAI,35.0,35.0,3,CAF,1995-07-25
3432,60.0,Paraguay,PAR,34.0,19.0,-40,CONMEBOL,1995-07-25
3431,61.0,Ecuador,ECU,34.0,26.0,-15,CONMEBOL,1995-07-25
3430,62.0,South Africa,RSA,34.0,33.0,3,CAF,1995-07-25
3429,63.0,Peru,PER,33.0,28.0,-10,CONMEBOL,1995-07-25
3428,64.0,Sierra Leone,SLE,33.0,33.0,4,CAF,1995-07-25
3427,65.0,Gabon,GAB,32.0,33.0,4,CAF,1995-07-25
3435,66.0,Qatar,QAT,32.0,31.0,-1,AFC,1995-07-25
3447,67.0,Kuwait,KUW,32.0,32.0,3,AFC,1995-07-25
3457,68.0,Honduras,HON,32.0,32.0,5,CONCACAF,1995-07-25
3448,69.0,Latvia,LVA,31.0,31.0,3,UEFA,1995-07-25
3466,70.0,Uganda,UGA,31.0,30.0,1,CAF,1995-07-25
3465,71.0,Costa Rica,CRC,31.0,32.0,6,CONCACAF,1995-07-25
3464,72.0,Tanzania,TAN,31.0,29.0,1,CAF,1995-07-25
3463,73.0,Cyprus,CYP,30.0,30.0,5,UEFA,1995-07-25
3462,74.0,Canada,CAN,29.0,30.0,4,CONCACAF,1995-07-25
3461,75.0,Mozambique,MOZ,28.0,27.0,0,CAF,1995-07-25
3460,76.0,Malawi,MWI,28.0,28.0,4,CAF,1995-07-25
3459,77.0,Ukraine,UKR,27.0,25.0,-3,UEFA,1995-07-25
3467,78.0,Slovenia,SVN,26.0,23.0,-7,UEFA,1995-07-25
3458,79.0,Angola,ANG,26.0,27.0,5,CAF,1995-07-25
3456,80.0,Bahrain,BHR,25.0,25.0,3,AFC,1995-07-25
3455,81.0,Niger,NIG,25.0,25.0,3,CAF,1995-07-25
3454,82.0,Oman,OMA,25.0,25.0,3,AFC,1995-07-25
3453,83.0,Trinidad and Tobago,TRI,24.0,24.0,2,CONCACAF,1995-07-25
3452,84.0,Togo,TOG,24.0,24.0,2,CAF,1995-07-25
