,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
53548,1.0,Argentina,ARG,1621.0,1646.0,0,CONMEBOL,2016-10-20
53363,2.0,Germany,GER,1465.0,1347.0,-1,UEFA,2016-10-20
53563,3.0,Brazil,BRA,1410.0,1323.0,-1,CONMEBOL,2016-10-20
53564,4.0,Belgium,BEL,1382.0,1369.0,2,UEFA,2016-10-20
53565,5.0,Colombia,COL,1361.0,1323.0,1,CONMEBOL,2016-10-20
53566,6.0,Chile,CHI,1273.0,1284.0,0,CONMEBOL,2016-10-20
53569,7.0,France,FRA,1271.0,1188.0,-1,UEFA,2016-10-20
53568,8.0,Portugal,POR,1231.0,1228.0,1,UEFA,2016-10-20
53573,9.0,Uruguay,URU,1175.0,1173.0,0,CONMEBOL,2016-10-20
53570,10.0,Spain,ESP,1168.0,1141.0,-1,UEFA,2016-10-20
53571,11.0,Wales,WAL,1113.0,1161.0,1,UEFA,2016-10-20
53572,12.0,England,ENG,1090.0,1130.0,0,UEFA,2016-10-20
53562,13.0,Italy,ITA,1082.0,1124.0,0,UEFA,2016-10-20
53567,14.0,Switzerland,SUI,1071.0,1020.0,-2,UEFA,2016-10-20
53560,15.0,Poland,POL,1029.0,984.0,-2,UEFA,2016-10-20
53561,16.0,Croatia,CRO,1027.0,1059.0,2,UEFA,2016-10-20
53559,17.0,Mexico,MEX,1001.0,1057.0,2,CONCACAF,2016-10-20
53558,18.0,Costa Rica,CRC,971.0,943.0,0,CONCACAF,2016-10-20
53557,19.0,Ecuador,ECU,932.0,917.0,0,CONMEBOL,2016-10-20
53549,20.0,Netherlands,NED,901.0,861.0,-4,UEFA,2016-10-20
53556,21.0,Iceland,ISL,898.0,829.0,-6,UEFA,2016-10-20
53555,22.0,Hungary,HUN,891.0,913.0,2,UEFA,2016-10-20
53554,23.0,Peru,PER,865.0,841.0,-2,CONMEBOL,2016-10-20
53553,24.0,USA,USA,852.0,874.0,2,CONCACAF,2016-10-20
53552,25.0,Turkey,TUR,843.0,885.0,4,UEFA,2016-10-20
53551,26.0,Slovakia,SVK,840.0,820.0,-2,UEFA,2016-10-20
53550,27.0,IR Iran,IRN,837.0,712.0,-10,AFC,2016-10-20
53547,28.0,Bosnia and Herzegovina,BIH,807.0,863.0,5,UEFA,2016-10-20
53480,29.0,Ukraine,UKR,803.0,799.0,0,UEFA,2016-10-20
53481,30.0,Austria,AUT,792.0,839.0,4,UEFA,2016-10-20
53482,31.0,Côte d'Ivoire,CIV,790.0,752.0,-3,CAF,2016-10-20
53483,32.0,Senegal,SEN,783.0,684.0,-7,CAF,2016-10-20
53484,33.0,Republic of Ireland,IRL,776.0,774.0,2,UEFA,2016-10-20
53485,34.0,Romania,ROU,746.0,773.0,2,UEFA,2016-10-20
53486,35.0,Algeria,ALG,741.0,749.0,0,CAF,2016-10-20
53487,36.0,Northern Ireland,NIR,739.0,798.0,6,UEFA,2016-10-20
53488,37.0,Paraguay,PAR,738.0,720.0,1,CONMEBOL,2016-10-20
53489,38.0,Tunisia,TUN,721.0,662.0,-4,CAF,2016-10-20
53490,39.0,Sweden,SWE,715.0,677.0,-2,UEFA,2016-10-20
53491,40.0,Czechia,CZE,663.0,762.0,7,UEFA,2016-10-20
53492,40.0,Australia,AUS,663.0,643.0,-5,AFC,2016-10-20
53493,42.0,Greece,GRE,656.0,622.0,-6,UEFA,2016-10-20
53494,43.0,Serbia,SRB,650.0,602.0,-7,UEFA,2016-10-20
53495,44.0,Korea Republic,KOR,640.0,634.0,-3,AFC,2016-10-20
53496,45.0,Ghana,GHA,628.0,658.0,2,CAF,2016-10-20
53497,46.0,Egypt,EGY,626.0,587.0,-7,CAF,2016-10-20
53498,47.0,Albania,ALB,619.0,678.0,7,UEFA,2016-10-20
53479,48.0,Uzbekistan,UZB,617.0,621.0,-1,AFC,2016-10-20
53499,49.0,Congo DR,COD,609.0,589.0,-2,CAF,2016-10-20
53478,50.0,Denmark,DEN,606.0,637.0,4,UEFA,2016-10-20
53476,51.0,Japan,JPN,601.0,574.0,-5,AFC,2016-10-20
53457,52.0,Slovenia,SVN,595.0,502.0,-15,UEFA,2016-10-20
53458,53.0,Russia,RUS,594.0,685.0,15,UEFA,2016-10-20
53459,54.0,Saudi Arabia,KSA,593.0,588.0,2,AFC,2016-10-20
53460,55.0,Congo,CGO,575.0,585.0,1,CAF,2016-10-20
53461,56.0,Montenegro,MNE,570.0,326.0,-49,UEFA,2016-10-20
53462,57.0,Scotland,SCO,569.0,652.0,13,UEFA,2016-10-20
53463,58.0,Mali,MLI,568.0,580.0,3,CAF,2016-10-20
53464,59.0,Cameroon,CMR,567.0,565.0,0,CAF,2016-10-20
53465,60.0,Nigeria,NGA,562.0,534.0,-4,CAF,2016-10-20
53466,60.0,Morocco,MAR,562.0,570.0,2,CAF,2016-10-20
53467,62.0,South Africa,RSA,559.0,539.0,0,CAF,2016-10-20
53468,63.0,Panama,PAN,551.0,539.0,1,CONCACAF,2016-10-20
53469,64.0,Guinea,GUI,539.0,549.0,3,CAF,2016-10-20
