,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
48067,1.0,Germany,GER,1736.0,1724.0,0,UEFA,2014-08-14
48029,2.0,Argentina,ARG,1604.0,1606.0,0,CONMEBOL,2014-08-14
48057,3.0,Netherlands,NED,1507.0,1496.0,0,UEFA,2014-08-14
48058,4.0,Colombia,COL,1495.0,1492.0,0,CONMEBOL,2014-08-14
48059,5.0,Belgium,BEL,1407.0,1401.0,0,UEFA,2014-08-14
48060,6.0,Uruguay,URU,1316.0,1330.0,0,CONMEBOL,2014-08-14
48061,7.0,Spain,ESP,1241.0,1229.0,-1,UEFA,2014-08-14
48062,7.0,Brazil,BRA,1241.0,1241.0,0,CONMEBOL,2014-08-14
48063,9.0,Switzerland,SUI,1218.0,1216.0,0,UEFA,2014-08-14
48064,10.0,France,FRA,1212.0,1202.0,0,UEFA,2014-08-14
48065,11.0,Portugal,POR,1152.0,1148.0,0,UEFA,2014-08-14
48066,12.0,Chile,CHI,1100.0,1098.0,0,CONMEBOL,2014-08-14
48068,13.0,Greece,GRE,1092.0,1091.0,0,UEFA,2014-08-14
48069,14.0,Italy,ITA,1069.0,1056.0,0,UEFA,2014-08-14
48070,15.0,Costa Rica,CRC,1023.0,986.0,-1,CONCACAF,2014-08-14
48071,16.0,Croatia,CRO,964.0,955.0,-1,UEFA,2014-08-14
48072,17.0,Mexico,MEX,942.0,930.0,-1,CONCACAF,2014-08-14
48073,18.0,USA,USA,937.0,989.0,3,CONCACAF,2014-08-14
48074,19.0,Bosnia and Herzegovina,BIH,925.0,917.0,0,UEFA,2014-08-14
48075,20.0,England,ENG,915.0,911.0,0,UEFA,2014-08-14
48076,21.0,Ecuador,ECU,910.0,901.0,0,CONMEBOL,2014-08-14
48077,22.0,Ukraine,UKR,901.0,898.0,0,UEFA,2014-08-14
48078,23.0,Russia,RUS,899.0,897.0,0,UEFA,2014-08-14
48079,24.0,Algeria,ALG,880.0,872.0,0,CAF,2014-08-14
48056,25.0,Côte d'Ivoire,CIV,840.0,850.0,0,CAF,2014-08-14
48055,26.0,Denmark,DEN,818.0,807.0,0,UEFA,2014-08-14
48054,27.0,Romania,ROU,740.0,733.0,-1,UEFA,2014-08-14
48041,28.0,Scotland,SCO,738.0,734.0,1,UEFA,2014-08-14
48032,29.0,Sweden,SWE,724.0,724.0,0,UEFA,2014-08-14
48031,29.0,Venezuela,VEN,724.0,720.0,-1,CONMEBOL,2014-08-14
48033,31.0,Serbia,SRB,723.0,717.0,0,UEFA,2014-08-14
48034,32.0,Turkey,TUR,711.0,714.0,0,UEFA,2014-08-14
48035,33.0,Nigeria,NGA,673.0,664.0,-1,CAF,2014-08-14
48036,34.0,Hungary,HUN,656.0,642.0,-4,UEFA,2014-08-14
48037,35.0,Czechia,CZE,650.0,646.0,0,UEFA,2014-08-14
48039,36.0,Armenia,ARM,648.0,635.0,-5,UEFA,2014-08-14
48038,36.0,Ghana,GHA,648.0,642.0,-2,CAF,2014-08-14
48040,38.0,Egypt,EGY,645.0,645.0,2,CAF,2014-08-14
48042,39.0,Slovenia,SVN,643.0,644.0,2,UEFA,2014-08-14
48053,40.0,Austria,AUT,624.0,614.0,-3,UEFA,2014-08-14
48043,41.0,Wales,WAL,623.0,606.0,-3,UEFA,2014-08-14
48044,42.0,Tunisia,TUN,617.0,621.0,0,CAF,2014-08-14
48045,43.0,Honduras,HON,596.0,637.0,3,CONCACAF,2014-08-14
