,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
11551,1.0,Brazil,BRA,835.0,808.0,0,CONMEBOL,1999-07-21
11365,2.0,France,FRA,762.0,781.0,0,UEFA,1999-07-21
11491,3.0,Czechia,CZE,753.0,753.0,0,UEFA,1999-07-21
11492,4.0,Italy,ITA,726.0,750.0,0,UEFA,1999-07-21
11493,5.0,Germany,GER,720.0,733.0,0,UEFA,1999-07-21
11494,6.0,Argentina,ARG,719.0,716.0,-2,CONMEBOL,1999-07-21
11495,7.0,Croatia,CRO,719.0,723.0,0,UEFA,1999-07-21
11496,8.0,Spain,ESP,714.0,732.0,2,UEFA,1999-07-21
11497,9.0,Romania,ROU,694.0,704.0,0,UEFA,1999-07-21
11498,10.0,Norway,NOR,690.0,699.0,-1,UEFA,1999-07-21
11499,11.0,Mexico,MEX,688.0,672.0,-3,CONCACAF,1999-07-21
11500,12.0,Portugal,POR,682.0,685.0,0,UEFA,1999-07-21
11501,13.0,Netherlands,NED,680.0,700.0,3,UEFA,1999-07-21
11502,14.0,England,ENG,672.0,684.0,1,UEFA,1999-07-21
11503,15.0,Sweden,SWE,666.0,668.0,0,UEFA,1999-07-21
11504,16.0,Paraguay,PAR,647.0,613.0,-5,CONMEBOL,1999-07-21
11505,17.0,Denmark,DEN,632.0,642.0,0,UEFA,1999-07-21
11506,18.0,Colombia,COL,629.0,583.0,-14,CONMEBOL,1999-07-21
11507,19.0,Morocco,MAR,626.0,637.0,1,CAF,1999-07-21
11508,20.0,Austria,AUT,625.0,632.0,1,UEFA,1999-07-21
11509,21.0,Yugoslavia,YUG,624.0,645.0,5,UEFA,1999-07-21
11510,22.0,Chile,CHI,618.0,597.0,-7,CONMEBOL,1999-07-21
11511,23.0,Slovakia,SVK,613.0,614.0,3,UEFA,1999-07-21
11490,24.0,Ukraine,UKR,611.0,606.0,-1,UEFA,1999-07-21
11512,25.0,Israel,ISR,610.0,610.0,3,UEFA,1999-07-21
11489,26.0,Poland,POL,607.0,607.0,3,UEFA,1999-07-21
11487,27.0,Russia,RUS,602.0,607.0,3,UEFA,1999-07-21
11466,28.0,Tunisia,TUN,596.0,605.0,2,CAF,1999-07-21
11467,29.0,South Africa,RSA,595.0,598.0,1,CAF,1999-07-21
11468,30.0,USA,USA,594.0,592.0,-1,CONCACAF,1999-07-21
11469,31.0,Scotland,SCO,592.0,601.0,4,UEFA,1999-07-21
11564,32.0,Zambia,ZAM,589.0,573.0,-2,CAF,1999-07-21
11471,33.0,Belgium,BEL,587.0,594.0,3,UEFA,1999-07-21
11472,34.0,Bulgaria,BUL,573.0,575.0,1,UEFA,1999-07-21
11473,35.0,Greece,GRE,568.0,570.0,-1,UEFA,1999-07-21
11474,36.0,Republic of Ireland,IRL,567.0,571.0,1,UEFA,1999-07-21
11475,37.0,Korea Republic,KOR,563.0,564.0,-1,AFC,1999-07-21
11476,38.0,Egypt,EGY,562.0,558.0,-1,CAF,1999-07-21
11477,39.0,Turkey,TUR,562.0,566.0,2,UEFA,1999-07-21
11478,40.0,Saudi Arabia,KSA,556.0,557.0,0,AFC,1999-07-21
11479,41.0,Peru,PER,554.0,484.0,-25,CONMEBOL,1999-07-21
11480,42.0,Uruguay,URU,549.0,451.0,-32,CONMEBOL,1999-07-21
11481,43.0,Jamaica,JAM,549.0,553.0,2,CONCACAF,1999-07-21
11482,44.0,Japan,JPN,542.0,546.0,2,AFC,1999-07-21
11483,45.0,Côte d'Ivoire,CIV,540.0,541.0,2,CAF,1999-07-21
11484,46.0,Ghana,GHA,532.0,535.0,1,CAF,1999-07-21
11485,47.0,Iceland,ISL,532.0,532.0,0,UEFA,1999-07-21
11486,48.0,Hungary,HUN,531.0,532.0,2,UEFA,1999-07-21
11488,49.0,Trinidad and Tobago,TRI,529.0,496.0,-11,CONCACAF,1999-07-21
11513,50.0,IR Iran,IRN,527.0,537.0,6,AFC,1999-07-21
11514,51.0,Cameroon,CMR,523.0,527.0,3,CAF,1999-07-21
11515,52.0,Lithuania,LTU,523.0,522.0,2,UEFA,1999-07-21
11541,53.0,Bolivia,BOL,517.0,507.0,0,CONMEBOL,1999-07-21
11542,54.0,Switzerland,SUI,515.0,518.0,3,UEFA,1999-07-21
