,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
9002,1.0,Brazil,BRA,74.0,72.0,0,CONMEBOL,1998-07-15
9070,2.0,France,FRA,70.0,56.0,-16,UEFA,1998-07-15
9069,3.0,Germany,GER,69.0,65.0,1,UEFA,1998-07-15
9068,4.0,Croatia,CRO,67.0,56.0,-15,UEFA,1998-07-15
9067,5.0,Argentina,ARG,65.0,60.0,-1,CONMEBOL,1998-07-15
9066,6.0,Czechia,CZE,65.0,65.0,3,UEFA,1998-07-15
9065,7.0,Yugoslavia,YUG,64.0,59.0,-1,UEFA,1998-07-15
9063,8.0,Italy,ITA,64.0,57.0,-6,UEFA,1998-07-15
9064,8.0,Netherlands,NED,64.0,54.0,-17,UEFA,1998-07-15
9062,10.0,England,ENG,63.0,60.0,5,UEFA,1998-07-15
9071,11.0,Norway,NOR,62.0,60.0,4,UEFA,1998-07-15
9061,12.0,Mexico,MEX,62.0,61.0,8,CONCACAF,1998-07-15
9059,13.0,Romania,ROU,60.0,55.0,-9,UEFA,1998-07-15
9058,14.0,Spain,ESP,60.0,56.0,-1,UEFA,1998-07-15
9057,15.0,Chile,CHI,59.0,59.0,6,CONMEBOL,1998-07-15
9056,16.0,Morocco,MAR,59.0,57.0,3,CAF,1998-07-15
9055,17.0,Colombia,COL,58.0,58.0,7,CONMEBOL,1998-07-15
9054,18.0,Denmark,DEN,58.0,53.0,-9,UEFA,1998-07-15
9053,19.0,USA,USA,57.0,58.0,8,CONCACAF,1998-07-15
9052,20.0,Egypt,EGY,57.0,56.0,3,CAF,1998-07-15
9051,21.0,Korea Republic,KOR,55.0,55.0,1,AFC,1998-07-15
9060,22.0,Japan,JPN,55.0,58.0,10,AFC,1998-07-15
9073,23.0,Austria,AUT,55.0,52.0,-8,UEFA,1998-07-15
9084,24.0,Zambia,ZAM,55.0,55.0,1,CAF,1998-07-15
9074,25.0,Tunisia,TUN,55.0,55.0,4,CAF,1998-07-15
9094,26.0,Paraguay,PAR,54.0,52.0,-3,CONMEBOL,1998-07-15
9093,27.0,South Africa,RSA,53.0,55.0,3,CAF,1998-07-15
9092,28.0,Russia,RUS,53.0,56.0,12,UEFA,1998-07-15
9091,29.0,Jamaica,JAM,53.0,52.0,-1,CONCACAF,1998-07-15
9090,30.0,Sweden,SWE,53.0,53.0,2,UEFA,1998-07-15
9089,31.0,Belgium,BEL,52.0,50.0,-5,UEFA,1998-07-15
9088,32.0,Slovakia,SVK,51.0,49.0,-8,UEFA,1998-07-15
9087,33.0,Saudi Arabia,KSA,51.0,51.0,-1,AFC,1998-07-15
9086,34.0,Bulgaria,BUL,50.0,50.0,-1,UEFA,1998-07-15
9095,35.0,Uruguay,URU,50.0,50.0,-3,CONMEBOL,1998-07-15
9085,36.0,Scotland,SCO,49.0,48.0,-5,UEFA,1998-07-15
9083,37.0,IR Iran,IRN,48.0,48.0,-5,AFC,1998-07-15
9082,38.0,Australia,AUS,48.0,52.0,6,AFC,1998-07-15
9081,39.0,Israel,ISR,48.0,46.0,-8,UEFA,1998-07-15
9080,40.0,Cameroon,CMR,48.0,45.0,-9,CAF,1998-07-15
9079,41.0,Ecuador,ECU,47.0,53.0,15,CONMEBOL,1998-07-15
9078,42.0,Portugal,POR,46.0,49.0,3,UEFA,1998-07-15
9077,43.0,Peru,PER,46.0,50.0,6,CONMEBOL,1998-07-15
9076,44.0,Georgia,GEO,46.0,45.0,-8,UEFA,1998-07-15
9075,45.0,Côte d'Ivoire,CIV,46.0,47.0,1,CAF,1998-07-15
9050,46.0,Thailand,THA,45.0,45.0,-4,AFC,1998-07-15
9049,47.0,Republic of Ireland,IRL,45.0,46.0,1,UEFA,1998-07-15
9048,48.0,Poland,POL,45.0,44.0,-6,UEFA,1998-07-15
9036,49.0,China PR,CHN,44.0,45.0,-2,AFC,1998-07-15
9022,50.0,Greece,GRE,44.0,44.0,-5,UEFA,1998-07-15
9021,51.0,Costa Rica,CRC,44.0,43.0,-7,CONCACAF,1998-07-15
9020,52.0,Kuwait,KUW,44.0,47.0,9,AFC,1998-07-15
9019,53.0,Turkey,TUR,43.0,45.0,0,UEFA,1998-07-15
9018,54.0,Bolivia,BOL,43.0,51.0,21,CONMEBOL,1998-07-15
9017,55.0,Lithuania,LTU,43.0,47.0,10,UEFA,1998-07-15
9016,56.0,Hungary,HUN,43.0,42.0,-6,UEFA,1998-07-15
9015,57.0,Angola,ANG,42.0,44.0,1,CAF,1998-07-15
9014,58.0,United Arab Emirates,UAE,42.0,43.0,-1,AFC,1998-07-15
9013,59.0,Trinidad and Tobago,TRI,42.0,45.0,11,CONCACAF,1998-07-15
9012,60.0,Zaire,ZAI,42.0,41.0,-3,CAF,1998-07-15
9011,61.0,Guinea,GUI,42.0,43.0,1,CAF,1998-07-15
9010,62.0,Finland,FIN,41.0,42.0,1,UEFA,1998-07-15
9009,63.0,Algeria,ALG,41.0,43.0,6,CAF,1998-07-15
9008,64.0,Nigeria,NGA,40.0,37.0,-10,CAF,1998-07-15
9007,65.0,Ghana,GHA,40.0,40.0,0,CAF,1998-07-15
9006,66.0,Ukraine,UKR,39.0,40.0,2,UEFA,1998-07-15
9005,67.0,Mali,MLI,39.0,40.0,1,CAF,1998-07-15
9004,68.0,Burkina Faso,BFA,39.0,39.0,1,CAF,1998-07-15
9023,69.0,Iceland,ISL,39.0,37.0,-3,UEFA,1998-07-15
9024,70.0,El Salvador,SLV,39.0,39.0,2,CONCACAF,1998-07-15
9025,71.0,Zimbabwe,ZIM,38.0,35.0,-13,CAF,1998-07-15
9026,72.0,Qatar,QAT,38.0,38.0,2,AFC,1998-07-15
9046,73.0,Switzerland,SUI,37.0,36.0,-8,UEFA,1998-07-15
9045,74.0,Guatemala,GUA,37.0,37.0,-1,CONCACAF,1998-07-15
9044,75.0,Mozambique,MOZ,36.0,39.0,6,CAF,1998-07-15
9043,76.0,North Macedonia,MKD,36.0,38.0,5,UEFA,1998-07-15
9042,77.0,Togo,TOG,36.0,37.0,4,CAF,1998-07-15
9041,78.0,Cyprus,CYP,35.0,36.0,-5,UEFA,1998-07-15
9040,79.0,Cuba,CUB,35.0,33.0,-9,CONCACAF,1998-07-15
9039,80.0,Canada,CAN,35.0,36.0,3,CONCACAF,1998-07-15
9038,81.0,Namibia,NAM,34.0,37.0,5,CAF,1998-07-15
9047,82.0,Gabon,GAB,34.0,36.0,3,CAF,1998-07-15
9037,83.0,Indonesia,IDN,33.0,33.0,-6,AFC,1998-07-15
9035,84.0,Uzbekistan,UZB,33.0,36.0,4,AFC,1998-07-15
9034,85.0,Senegal,SEN,33.0,36.0,7,CAF,1998-07-15
9033,86.0,Honduras,HON,33.0,34.0,0,CONCACAF,1998-07-15
9032,87.0,Sierra Leone,SLE,32.0,33.0,-4,CAF,1998-07-15
9031,88.0,Northern Ireland,NIR,32.0,33.0,-2,UEFA,1998-07-15
9029,89.0,Iraq,IRQ,31.0,34.0,4,AFC,1998-07-15
9030,89.0,Singapore,SGP,31.0,27.0,-17,AFC,1998-07-15
9028,91.0,Latvia,LVA,31.0,36.0,9,UEFA,1998-07-15
9027,92.0,Kenya,KEN,31.0,31.0,-1,CAF,1998-07-15
9072,93.0,Slovenia,SVN,30.0,31.0,-1,UEFA,1998-07-15
9096,94.0,Bosnia and Herzegovina,BIH,30.0,28.0,-8,UEFA,1998-07-15
9097,95.0,Vietnam,VIE,29.0,29.0,-5,AFC,1998-07-15
