,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
33983,1.0,Spain,ESP,1663.0,1657.0,0,UEFA,2008-12-17
33984,2.0,Germany,GER,1381.0,1413.0,0,UEFA,2008-12-17
34058,3.0,Netherlands,NED,1338.0,1306.0,-1,UEFA,2008-12-17
34057,4.0,Italy,ITA,1326.0,1356.0,1,UEFA,2008-12-17
34056,5.0,Brazil,BRA,1246.0,1286.0,0,CONMEBOL,2008-12-17
34055,6.0,Argentina,ARG,1180.0,1181.0,0,CONMEBOL,2008-12-17
34054,7.0,Croatia,CRO,1142.0,1158.0,0,UEFA,2008-12-17
34053,8.0,England,ENG,1115.0,1058.0,-2,UEFA,2008-12-17
34052,9.0,Russia,RUS,1103.0,1079.0,1,UEFA,2008-12-17
34051,10.0,Turkey,TUR,1016.0,1032.0,-3,UEFA,2008-12-17
34049,11.0,Portugal,POR,1007.0,1058.0,1,UEFA,2008-12-17
34060,11.0,France,FRA,1007.0,1035.0,-1,UEFA,2008-12-17
34050,11.0,Czechia,CZE,1007.0,1062.0,2,UEFA,2008-12-17
34047,14.0,Cameroon,CMR,989.0,1013.0,0,CAF,2008-12-17
34046,15.0,Ukraine,UKR,909.0,883.0,-5,UEFA,2008-12-17
34045,16.0,Egypt,EGY,894.0,879.0,-5,CAF,2008-12-17
34044,17.0,Paraguay,PAR,889.0,934.0,0,CONMEBOL,2008-12-17
34043,18.0,Israel,ISR,877.0,1004.0,3,UEFA,2008-12-17
34042,19.0,Nigeria,NGA,876.0,852.0,-3,CAF,2008-12-17
34041,20.0,Greece,GRE,872.0,907.0,2,UEFA,2008-12-17
34040,21.0,Romania,ROU,858.0,892.0,2,UEFA,2008-12-17
34039,22.0,USA,USA,853.0,834.0,-2,CONCACAF,2008-12-17
34038,23.0,Uruguay,URU,828.0,838.0,0,CONMEBOL,2008-12-17
34048,24.0,Switzerland,SUI,824.0,799.0,-3,UEFA,2008-12-17
34062,25.0,Ghana,GHA,815.0,805.0,-1,CAF,2008-12-17
34074,26.0,Mexico,MEX,811.0,827.0,1,CONCACAF,2008-12-17
34063,27.0,Bulgaria,BUL,782.0,951.0,11,UEFA,2008-12-17
34085,28.0,Australia,AUS,777.0,739.0,-9,AFC,2008-12-17
34084,29.0,Côte d'Ivoire,CIV,771.0,780.0,1,CAF,2008-12-17
34083,30.0,Serbia,SRB,761.0,775.0,0,UEFA,2008-12-17
34082,31.0,Chile,CHI,757.0,753.0,-4,CONMEBOL,2008-12-17
34081,32.0,Sweden,SWE,748.0,776.0,3,UEFA,2008-12-17
34080,33.0,Scotland,SCO,739.0,761.0,0,UEFA,2008-12-17
34079,34.0,Poland,POL,735.0,765.0,2,UEFA,2008-12-17
34078,35.0,Japan,JPN,734.0,722.0,-3,AFC,2008-12-17
34077,36.0,Ecuador,ECU,729.0,771.0,5,CONMEBOL,2008-12-17
34076,37.0,Denmark,DEN,716.0,757.0,3,UEFA,2008-12-17
34086,38.0,Republic of Ireland,IRL,711.0,751.0,2,UEFA,2008-12-17
34075,39.0,Guinea,GUI,701.0,691.0,0,CAF,2008-12-17
34073,40.0,Honduras,HON,689.0,623.0,-6,CONCACAF,2008-12-17
34072,41.0,Morocco,MAR,649.0,646.0,-2,CAF,2008-12-17
34071,42.0,Korea Republic,KOR,631.0,589.0,-11,AFC,2008-12-17
34070,43.0,IR Iran,IRN,626.0,642.0,-1,AFC,2008-12-17
34069,44.0,Slovakia,SVK,621.0,627.0,-1,UEFA,2008-12-17
34068,45.0,Mali,MLI,615.0,603.0,-4,CAF,2008-12-17
34067,46.0,Tunisia,TUN,605.0,613.0,-1,CAF,2008-12-17
34066,47.0,Hungary,HUN,603.0,551.0,-9,UEFA,2008-12-17
34065,48.0,Saudi Arabia,KSA,600.0,590.0,-4,AFC,2008-12-17
34064,49.0,Colombia,COL,597.0,686.0,9,CONMEBOL,2008-12-17
34088,50.0,Senegal,SEN,587.0,593.0,-1,CAF,2008-12-17
34037,51.0,Lithuania,LTU,583.0,677.0,10,UEFA,2008-12-17
34061,52.0,Northern Ireland,NIR,580.0,670.0,10,UEFA,2008-12-17
34036,53.0,Costa Rica,CRC,578.0,542.0,-4,CONCACAF,2008-12-17
34009,54.0,Belgium,BEL,548.0,571.0,-1,UEFA,2008-12-17
34007,55.0,Finland,FIN,535.0,611.0,7,UEFA,2008-12-17
34006,56.0,North Macedonia,MKD,533.0,603.0,7,UEFA,2008-12-17
34005,57.0,Slovenia,SVN,532.0,541.0,-1,UEFA,2008-12-17
34004,58.0,Bolivia,BOL,528.0,463.0,-13,CONMEBOL,2008-12-17
34003,59.0,Norway,NOR,526.0,572.0,5,UEFA,2008-12-17
34002,60.0,Wales,WAL,522.0,518.0,-2,UEFA,2008-12-17
34001,61.0,Bosnia and Herzegovina,BIH,517.0,492.0,-6,UEFA,2008-12-17
33999,62.0,Gabon,GAB,512.0,535.0,3,CAF,2008-12-17
34000,62.0,Burkina Faso,BFA,512.0,521.0,1,CAF,2008-12-17
33998,64.0,Algeria,ALG,501.0,514.0,1,CAF,2008-12-17
34008,65.0,Jamaica,JAM,487.0,421.0,-18,CONCACAF,2008-12-17
33997,65.0,Venezuela,VEN,487.0,497.0,-1,CONMEBOL,2008-12-17
33995,67.0,Latvia,LVA,485.0,500.0,2,UEFA,2008-12-17
33994,68.0,Congo,CGO,484.0,475.0,-1,CAF,2008-12-17
33993,68.0,Kenya,KEN,484.0,413.0,-17,CAF,2008-12-17
33992,70.0,Angola,ANG,482.0,476.0,2,CAF,2008-12-17
33991,71.0,Uganda,UGA,468.0,421.0,-12,CAF,2008-12-17
33990,72.0,Iraq,IRQ,463.0,452.0,-3,AFC,2008-12-17
33989,72.0,Uzbekistan,UZB,463.0,449.0,-4,AFC,2008-12-17
33988,72.0,Zambia,ZAM,463.0,463.0,1,CAF,2008-12-17
33987,75.0,Peru,PER,462.0,464.0,5,CONMEBOL,2008-12-17
33986,76.0,South Africa,RSA,461.0,442.0,-4,CAF,2008-12-17
33996,77.0,Trinidad and Tobago,TRI,459.0,443.0,-1,CONCACAF,2008-12-17
34010,78.0,Rwanda,RWA,450.0,406.0,-9,CAF,2008-12-17
34022,79.0,Cuba,CUB,439.0,460.0,6,CONCACAF,2008-12-17
34011,80.0,Bahrain,BHR,428.0,453.0,6,AFC,2008-12-17
34033,81.0,Albania,ALB,424.0,410.0,-5,UEFA,2008-12-17
34032,82.0,Libya,LBY,423.0,405.0,-6,CAF,2008-12-17
34031,83.0,Iceland,ISL,421.0,423.0,1,UEFA,2008-12-17
34029,84.0,Qatar,QAT,420.0,443.0,6,AFC,2008-12-17
34030,84.0,Belarus,BLR,420.0,507.0,20,UEFA,2008-12-17
34027,86.0,Togo,TOG,419.0,396.0,-5,CAF,2008-12-17
34028,86.0,New Zealand,NZL,419.0,532.0,26,OFC,2008-12-17
34025,88.0,The Gambia,GAM,413.0,400.0,-2,CAF,2008-12-17
34026,88.0,Panama,PAN,413.0,404.0,-1,CONCACAF,2008-12-17
34024,90.0,Canada,CAN,410.0,434.0,9,CONCACAF,2008-12-17
34034,91.0,Congo DR,COD,401.0,388.0,-3,CAF,2008-12-17
34023,92.0,Austria,AUT,388.0,391.0,0,UEFA,2008-12-17
34021,93.0,Sudan,SDN,385.0,360.0,-8,CAF,2008-12-17
34020,94.0,Cyprus,CYP,376.0,337.0,-13,UEFA,2008-12-17
34019,95.0,Mozambique,MOZ,375.0,391.0,3,CAF,2008-12-17
34018,96.0,Oman,OMA,374.0,385.0,1,AFC,2008-12-17
34017,97.0,Zimbabwe,ZIM,373.0,375.0,0,CAF,2008-12-17
34016,97.0,Moldova,MDA,373.0,449.0,21,UEFA,2008-12-17
34015,99.0,Tanzania,TAN,372.0,341.0,-6,CAF,2008-12-17
34014,100.0,China PR,CHN,368.0,371.0,2,AFC,2008-12-17
34013,101.0,Benin,BEN,362.0,385.0,6,CAF,2008-12-17
34012,102.0,Haiti,HAI,357.0,341.0,-3,CONCACAF,2008-12-17
34035,103.0,Ethiopia,ETH,348.0,348.0,1,CAF,2008-12-17
34087,104.0,Malawi,MWI,342.0,346.0,1,CAF,2008-12-17
34118,105.0,Syria,SYR,337.0,344.0,1,AFC,2008-12-17
34089,106.0,Fiji,FIJ,333.0,200.0,-31,OFC,2008-12-17
34163,107.0,Cabo Verde,CPV,332.0,303.0,-4,CAF,2008-12-17
34164,108.0,Georgia,GEO,328.0,363.0,9,UEFA,2008-12-17
34162,109.0,Guatemala,GUA,327.0,321.0,1,CONCACAF,2008-12-17
34160,110.0,United Arab Emirates,UAE,320.0,299.0,-3,AFC,2008-12-17
34159,111.0,El Salvador,SLV,315.0,306.0,2,CONCACAF,2008-12-17
34158,112.0,Montenegro,MNE,310.0,285.0,-3,UEFA,2008-12-17
34157,113.0,Armenia,ARM,303.0,304.0,3,UEFA,2008-12-17
34156,113.0,Korea DPR,PRK,303.0,301.0,1,AFC,2008-12-17
34155,115.0,Namibia,NAM,287.0,290.0,1,CAF,2008-12-17
34154,116.0,Sierra Leone,SLE,286.0,253.0,-8,CAF,2008-12-17
34153,117.0,Botswana,BOT,283.0,279.0,-2,CAF,2008-12-17
34152,118.0,Grenada,GRN,269.0,199.0,-21,CONCACAF,2008-12-17
34151,119.0,Chad,CHA,260.0,260.0,-4,CAF,2008-12-17
34150,119.0,Estonia,EST,260.0,235.0,-12,UEFA,2008-12-17
34167,121.0,Luxembourg,LUX,259.0,245.0,-6,UEFA,2008-12-17
34149,122.0,Barbados,BRB,258.0,361.0,22,CONCACAF,2008-12-17
34148,123.0,Equatorial Guinea,EQG,257.0,276.0,3,CAF,2008-12-17
34146,124.0,Bermuda,BER,250.0,251.0,-2,CONCACAF,2008-12-17
34147,124.0,Jordan,JOR,250.0,282.0,6,AFC,2008-12-17
34145,126.0,Thailand,THA,248.0,283.0,10,AFC,2008-12-17
34144,127.0,Kuwait,KUW,242.0,243.0,-1,AFC,2008-12-17
34143,128.0,Antigua and Barbuda,ATG,238.0,216.0,-5,CONCACAF,2008-12-17
34142,129.0,Suriname,SUR,231.0,239.0,0,CONCACAF,2008-12-17
34165,130.0,New Caledonia,NCL,229.0,275.0,9,OFC,2008-12-17
34166,131.0,Guyana,GUY,226.0,283.0,15,CONCACAF,2008-12-17
34168,132.0,Singapore,SGP,219.0,207.0,-4,AFC,2008-12-17
34188,133.0,St Vincent and the Grenadines,VIN,216.0,266.0,11,CONCACAF,2008-12-17
34190,134.0,Azerbaijan,AZE,209.0,208.0,0,UEFA,2008-12-17
34189,135.0,Madagascar,MAD,207.0,208.0,1,CAF,2008-12-17
34186,136.0,Burundi,BDI,204.0,237.0,6,CAF,2008-12-17
34185,137.0,Kazakhstan,KAZ,199.0,252.0,12,UEFA,2008-12-17
34184,138.0,Eswatini,SWZ,190.0,181.0,-2,CAF,2008-12-17
34183,139.0,Indonesia,IDN,179.0,221.0,7,AFC,2008-12-17
34182,139.0,Liberia,LBR,179.0,179.0,-3,CAF,2008-12-17
34181,141.0,Vanuatu,VAN,176.0,175.0,-2,OFC,2008-12-17
34187,142.0,Puerto Rico,PUR,173.0,180.0,1,CONCACAF,2008-12-17
34178,143.0,Niger,NIG,168.0,158.0,-4,CAF,2008-12-17
34179,143.0,India,IND,168.0,174.0,-1,AFC,2008-12-17
34177,145.0,Yemen,YEM,167.0,169.0,0,AFC,2008-12-17
34180,146.0,Tajikistan,TJK,162.0,163.0,0,AFC,2008-12-17
34176,147.0,Malta,MLT,151.0,153.0,-3,UEFA,2008-12-17
