,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
7922,1.0,Brazil,BRA,72.0,72.0,0,CONMEBOL,1997-11-19
7921,2.0,Germany,GER,65.0,63.0,-1,UEFA,1997-11-19
7920,3.0,Spain,ESP,63.0,65.0,1,UEFA,1997-11-19
7919,4.0,Czechia,CZE,62.0,62.0,0,UEFA,1997-11-19
7918,5.0,Romania,ROU,62.0,62.0,0,UEFA,1997-11-19
7917,6.0,England,ENG,61.0,61.0,-1,UEFA,1997-11-19
7916,7.0,France,FRA,60.0,58.0,-7,UEFA,1997-11-19
7915,8.0,Denmark,DEN,60.0,61.0,2,UEFA,1997-11-19
7914,9.0,Colombia,COL,60.0,60.0,-2,CONMEBOL,1997-11-19
7923,10.0,Italy,ITA,60.0,58.0,-6,UEFA,1997-11-19
7913,11.0,Mexico,MEX,60.0,60.0,1,CONCACAF,1997-11-19
7911,12.0,Netherlands,NED,59.0,61.0,4,UEFA,1997-11-19
7910,13.0,Russia,RUS,58.0,60.0,4,UEFA,1997-11-19
7909,14.0,Norway,NOR,58.0,59.0,2,UEFA,1997-11-19
7908,15.0,Sweden,SWE,58.0,57.0,-2,UEFA,1997-11-19
7907,16.0,Morocco,MAR,58.0,58.0,1,CAF,1997-11-19
7906,17.0,Chile,CHI,58.0,54.0,-10,CONMEBOL,1997-11-19
7905,18.0,Japan,JPN,58.0,56.0,-2,AFC,1997-11-19
7904,19.0,Argentina,ARG,57.0,58.0,6,CONMEBOL,1997-11-19
7903,20.0,Zambia,ZAM,56.0,56.0,1,CAF,1997-11-19
7912,21.0,Croatia,CRO,56.0,53.0,-8,UEFA,1997-11-19
7924,22.0,Yugoslavia,YUG,56.0,52.0,-14,UEFA,1997-11-19
7925,23.0,Tunisia,TUN,56.0,55.0,-1,CAF,1997-11-19
7926,24.0,Bulgaria,BUL,55.0,57.0,6,UEFA,1997-11-19
7901,25.0,Bolivia,BOL,55.0,55.0,3,CONMEBOL,1997-11-19
7946,26.0,Austria,AUT,55.0,55.0,3,UEFA,1997-11-19
7945,27.0,Portugal,POR,54.0,55.0,6,UEFA,1997-11-19
7944,28.0,Ecuador,ECU,54.0,53.0,-3,CONMEBOL,1997-11-19
7943,29.0,USA,USA,54.0,52.0,-6,CONCACAF,1997-11-19
7942,30.0,Paraguay,PAR,54.0,54.0,2,CONMEBOL,1997-11-19
7941,31.0,Korea Republic,KOR,53.0,52.0,-3,AFC,1997-11-19
7940,32.0,Australia,AUS,53.0,53.0,-1,AFC,1997-11-19
7939,33.0,Slovakia,SVK,53.0,53.0,3,UEFA,1997-11-19
7938,34.0,Saudi Arabia,KSA,53.0,51.0,-3,AFC,1997-11-19
7937,35.0,South Africa,RSA,53.0,54.0,9,CAF,1997-11-19
7936,36.0,Scotland,SCO,52.0,54.0,11,UEFA,1997-11-19
7935,37.0,Egypt,EGY,51.0,53.0,5,CAF,1997-11-19
7934,38.0,Peru,PER,51.0,51.0,0,CONMEBOL,1997-11-19
7933,39.0,Jamaica,JAM,51.0,51.0,-1,CONCACAF,1997-11-19
7932,40.0,Greece,GRE,50.0,50.0,-1,UEFA,1997-11-19
7931,41.0,Belgium,BEL,50.0,46.0,-7,UEFA,1997-11-19
7930,42.0,Turkey,TUR,50.0,51.0,3,UEFA,1997-11-19
7929,43.0,Uruguay,URU,49.0,45.0,-9,CONMEBOL,1997-11-19
7928,44.0,Lithuania,LTU,47.0,48.0,2,UEFA,1997-11-19
7927,45.0,Republic of Ireland,IRL,47.0,47.0,2,UEFA,1997-11-19
7902,46.0,Kuwait,KUW,47.0,46.0,-1,AFC,1997-11-19
7948,47.0,Poland,POL,46.0,47.0,2,UEFA,1997-11-19
7900,48.0,Côte d'Ivoire,CIV,46.0,47.0,2,CAF,1997-11-19
7873,49.0,Ukraine,UKR,46.0,46.0,-2,UEFA,1997-11-19
7872,50.0,IR Iran,IRN,46.0,46.0,1,AFC,1997-11-19
7871,51.0,Cameroon,CMR,46.0,47.0,7,CAF,1997-11-19
7870,52.0,Costa Rica,CRC,45.0,44.0,-4,CONCACAF,1997-11-19
7869,53.0,Ghana,GHA,45.0,46.0,3,CAF,1997-11-19
7868,54.0,Angola,ANG,45.0,44.0,-1,CAF,1997-11-19
7865,55.0,Algeria,ALG,45.0,45.0,2,CAF,1997-11-19
7867,56.0,China PR,CHN,44.0,44.0,2,AFC,1997-11-19
7866,57.0,Thailand,THA,44.0,42.0,-8,AFC,1997-11-19
7875,58.0,Trinidad and Tobago,TRI,44.0,43.0,1,CONCACAF,1997-11-19
7864,59.0,United Arab Emirates,UAE,44.0,43.0,-1,AFC,1997-11-19
7862,60.0,Israel,ISR,44.0,43.0,2,UEFA,1997-11-19
7856,61.0,Finland,FIN,43.0,43.0,2,UEFA,1997-11-19
7857,62.0,Switzerland,SUI,42.0,42.0,-2,UEFA,1997-11-19
7858,63.0,Canada,CAN,41.0,42.0,1,CONCACAF,1997-11-19
7863,64.0,Gabon,GAB,41.0,42.0,1,CAF,1997-11-19
7860,65.0,Honduras,HON,41.0,42.0,4,CONCACAF,1997-11-19
7861,66.0,Mozambique,MOZ,40.0,40.0,-3,CAF,1997-11-19
7859,67.0,Guinea,GUI,40.0,41.0,1,CAF,1997-11-19
7874,68.0,El Salvador,SLV,40.0,40.0,-2,CONCACAF,1997-11-19
7876,69.0,Qatar,QAT,39.0,32.0,-27,AFC,1997-11-19
7888,70.0,Zimbabwe,ZIM,39.0,39.0,-2,CAF,1997-11-19
7878,71.0,Nigeria,NGA,39.0,41.0,4,CAF,1997-11-19
7898,72.0,Georgia,GEO,39.0,38.0,-2,UEFA,1997-11-19
7897,73.0,Latvia,LVA,38.0,38.0,0,UEFA,1997-11-19
7896,74.0,Iceland,ISL,38.0,39.0,3,UEFA,1997-11-19
7895,75.0,Togo,TOG,38.0,37.0,-4,CAF,1997-11-19
