,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
49675,1.0,Germany,GER,1687.0,1770.0,0,UEFA,2015-04-09
49676,2.0,Argentina,ARG,1490.0,1577.0,0,CONMEBOL,2015-04-09
49699,3.0,Belgium,BEL,1457.0,1471.0,-1,UEFA,2015-04-09
49698,4.0,Colombia,COL,1412.0,1499.0,1,CONMEBOL,2015-04-09
49697,5.0,Brazil,BRA,1354.0,1348.0,-1,CONMEBOL,2015-04-09
49696,6.0,Netherlands,NED,1301.0,1415.0,1,UEFA,2015-04-09
49695,7.0,Portugal,POR,1221.0,1191.0,0,UEFA,2015-04-09
49694,8.0,Uruguay,URU,1176.0,1164.0,-1,CONMEBOL,2015-04-09
49693,9.0,Switzerland,SUI,1135.0,1126.0,-3,UEFA,2015-04-09
49692,10.0,Spain,ESP,1132.0,1130.0,-1,UEFA,2015-04-09
49691,11.0,France,FRA,1127.0,1180.0,3,UEFA,2015-04-09
49597,12.0,Romania,ROU,1086.0,1081.0,-2,UEFA,2015-04-09
49674,13.0,Italy,ITA,1085.0,1146.0,3,UEFA,2015-04-09
49730,14.0,England,ENG,1030.0,1031.0,-3,UEFA,2015-04-09
49731,15.0,Costa Rica,CRC,1014.0,1095.0,2,CONCACAF,2015-04-09
49732,16.0,Chile,CHI,991.0,1057.0,1,CONMEBOL,2015-04-09
49733,17.0,Croatia,CRO,977.0,963.0,-2,UEFA,2015-04-09
49734,18.0,Mexico,MEX,937.0,935.0,-3,CONCACAF,2015-04-09
49735,19.0,Czechia,CZE,923.0,1045.0,3,UEFA,2015-04-09
49736,20.0,Slovakia,SVK,920.0,932.0,-2,UEFA,2015-04-09
49737,21.0,Algeria,ALG,917.0,986.0,3,CAF,2015-04-09
49738,22.0,Wales,WAL,916.0,763.0,-15,UEFA,2015-04-09
49739,23.0,Côte d'Ivoire,CIV,907.0,944.0,3,CAF,2015-04-09
49740,24.0,Greece,GRE,900.0,872.0,-3,UEFA,2015-04-09
49741,25.0,Austria,AUT,891.0,916.0,2,UEFA,2015-04-09
49742,26.0,Ghana,GHA,833.0,887.0,2,CAF,2015-04-09
49743,27.0,USA,USA,815.0,828.0,-5,CONCACAF,2015-04-09
49744,28.0,Denmark,DEN,808.0,863.0,0,UEFA,2015-04-09
49745,29.0,Scotland,SCO,796.0,727.0,-10,UEFA,2015-04-09
49746,30.0,Tunisia,TUN,793.0,881.0,5,CAF,2015-04-09
49747,31.0,Bosnia and Herzegovina,BIH,783.0,841.0,1,UEFA,2015-04-09
49748,32.0,Russia,RUS,781.0,788.0,-1,UEFA,2015-04-09
49749,33.0,Ukraine,UKR,772.0,838.0,2,UEFA,2015-04-09
49750,34.0,Ecuador,ECU,759.0,852.0,5,CONMEBOL,2015-04-09
49751,35.0,Poland,POL,753.0,778.0,1,UEFA,2015-04-09
49752,36.0,Senegal,SEN,752.0,772.0,0,CAF,2015-04-09
49729,37.0,Cabo Verde,CPV,737.0,761.0,-1,CAF,2015-04-09
49728,38.0,Iceland,ISL,728.0,776.0,3,UEFA,2015-04-09
49727,39.0,Sweden,SWE,704.0,663.0,-6,UEFA,2015-04-09
