,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
49866,1.0,Germany,GER,1687.0,1687.0,0,UEFA,2015-05-07
49865,2.0,Argentina,ARG,1494.0,1490.0,0,CONMEBOL,2015-05-07
49864,3.0,Belgium,BEL,1457.0,1457.0,0,UEFA,2015-05-07
49863,4.0,Colombia,COL,1412.0,1412.0,0,CONMEBOL,2015-05-07
49862,5.0,Brazil,BRA,1372.0,1354.0,0,CONMEBOL,2015-05-07
49861,6.0,Netherlands,NED,1301.0,1301.0,0,UEFA,2015-05-07
49860,7.0,Portugal,POR,1221.0,1221.0,0,UEFA,2015-05-07
49868,8.0,Uruguay,URU,1176.0,1176.0,0,CONMEBOL,2015-05-07
49859,9.0,Switzerland,SUI,1135.0,1135.0,0,UEFA,2015-05-07
49857,10.0,Spain,ESP,1132.0,1132.0,0,UEFA,2015-05-07
49856,11.0,France,FRA,1127.0,1127.0,0,UEFA,2015-05-07
49855,12.0,Romania,ROU,1086.0,1086.0,0,UEFA,2015-05-07
49854,13.0,Italy,ITA,1085.0,1085.0,0,UEFA,2015-05-07
49853,14.0,England,ENG,1030.0,1030.0,0,UEFA,2015-05-07
49852,15.0,Costa Rica,CRC,1016.0,1014.0,0,CONCACAF,2015-05-07
49851,16.0,Chile,CHI,1002.0,991.0,0,CONMEBOL,2015-05-07
49850,17.0,Croatia,CRO,977.0,977.0,0,UEFA,2015-05-07
49858,18.0,Czechia,CZE,923.0,923.0,-1,UEFA,2015-05-07
49869,19.0,Slovakia,SVK,920.0,920.0,-1,UEFA,2015-05-07
49870,20.0,Algeria,ALG,917.0,917.0,-1,CAF,2015-05-07
49871,21.0,Wales,WAL,916.0,916.0,-1,UEFA,2015-05-07
49890,22.0,Mexico,MEX,908.0,937.0,4,CONCACAF,2015-05-07
49889,23.0,Côte d'Ivoire,CIV,907.0,907.0,0,CAF,2015-05-07
49888,24.0,Greece,GRE,900.0,900.0,0,UEFA,2015-05-07
49887,25.0,Austria,AUT,891.0,891.0,0,UEFA,2015-05-07
49886,26.0,Ghana,GHA,833.0,833.0,0,CAF,2015-05-07
49885,27.0,Russia,RUS,828.0,781.0,-5,UEFA,2015-05-07
49884,28.0,USA,USA,825.0,815.0,1,CONCACAF,2015-05-07
49883,29.0,Denmark,DEN,808.0,808.0,1,UEFA,2015-05-07
49882,30.0,Scotland,SCO,796.0,796.0,1,UEFA,2015-05-07
49881,31.0,Tunisia,TUN,793.0,793.0,1,CAF,2015-05-07
49880,32.0,Bosnia and Herzegovina,BIH,783.0,783.0,1,UEFA,2015-05-07
49879,33.0,Ukraine,UKR,772.0,772.0,0,UEFA,2015-05-07
49878,34.0,Ecuador,ECU,762.0,759.0,0,CONMEBOL,2015-05-07
49877,35.0,Poland,POL,753.0,753.0,0,UEFA,2015-05-07
49876,36.0,Senegal,SEN,752.0,752.0,0,CAF,2015-05-07
49875,37.0,Cabo Verde,CPV,737.0,737.0,0,CAF,2015-05-07
49874,38.0,Iceland,ISL,728.0,728.0,0,UEFA,2015-05-07
49873,39.0,Sweden,SWE,704.0,704.0,0,UEFA,2015-05-07
49872,40.0,IR Iran,IRN,689.0,689.0,0,AFC,2015-05-07
49849,41.0,Guinea,GUI,678.0,678.0,0,CAF,2015-05-07
49891,42.0,Northern Ireland,NIR,672.0,672.0,0,UEFA,2015-05-07
49847,43.0,Hungary,HUN,665.0,665.0,0,UEFA,2015-05-07
49828,44.0,Serbia,SRB,664.0,664.0,0,UEFA,2015-05-07
49822,45.0,Nigeria,NGA,659.0,652.0,0,CAF,2015-05-07
49823,46.0,Israel,ISR,649.0,649.0,0,UEFA,2015-05-07
49820,47.0,Slovenia,SVN,648.0,648.0,0,UEFA,2015-05-07
49819,48.0,Cameroon,CMR,627.0,627.0,0,CAF,2015-05-07
49818,49.0,Congo,CGO,624.0,624.0,0,CAF,2015-05-07
49815,50.0,Japan,JPN,614.0,614.0,0,AFC,2015-05-07
