,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
29482,1.0,Italy,ITA,1562.0,1560.0,-1,UEFA,2007-02-14
29481,2.0,Brazil,BRA,1540.0,1588.0,1,CONMEBOL,2007-02-14
29480,3.0,Argentina,ARG,1535.0,1551.0,0,CONMEBOL,2007-02-14
29479,4.0,France,FRA,1496.0,1523.0,0,UEFA,2007-02-14
29478,5.0,Germany,GER,1359.0,1363.0,0,UEFA,2007-02-14
29477,6.0,England,ENG,1330.0,1359.0,0,UEFA,2007-02-14
29476,7.0,Netherlands,NED,1312.0,1305.0,0,UEFA,2007-02-14
29475,8.0,Portugal,POR,1262.0,1258.0,0,UEFA,2007-02-14
29474,9.0,Czechia,CZE,1193.0,1190.0,-1,UEFA,2007-02-14
29473,10.0,Spain,ESP,1161.0,1154.0,-2,UEFA,2007-02-14
29472,11.0,Ukraine,UKR,1018.0,1054.0,-2,UEFA,2007-02-14
29471,12.0,Croatia,CRO,987.0,948.0,-3,UEFA,2007-02-14
29470,13.0,Greece,GRE,926.0,945.0,-3,UEFA,2007-02-14
29469,14.0,Switzerland,SUI,913.0,937.0,-3,UEFA,2007-02-14
29468,15.0,Romania,ROU,912.0,912.0,-5,UEFA,2007-02-14
29467,16.0,Sweden,SWE,894.0,958.0,2,UEFA,2007-02-14
29466,17.0,Cameroon,CMR,893.0,1160.0,6,CAF,2007-02-14
29465,18.0,Denmark,DEN,876.0,865.0,-5,UEFA,2007-02-14
29464,19.0,Mexico,MEX,857.0,883.0,-2,CONCACAF,2007-02-14
29463,20.0,Scotland,SCO,854.0,847.0,-6,UEFA,2007-02-14
29462,21.0,Côte d'Ivoire,CIV,853.0,919.0,3,CAF,2007-02-14
29461,22.0,Ghana,GHA,848.0,828.0,-6,CAF,2007-02-14
29455,23.0,Poland,POL,844.0,854.0,-2,UEFA,2007-02-14
29460,24.0,Uruguay,URU,829.0,806.0,-6,CONMEBOL,2007-02-14
29459,25.0,Ecuador,ECU,828.0,822.0,-4,CONMEBOL,2007-02-14
29458,26.0,Turkey,TUR,825.0,845.0,-1,UEFA,2007-02-14
29457,27.0,Russia,RUS,817.0,858.0,3,UEFA,2007-02-14
29484,28.0,USA,USA,783.0,792.0,-3,CONCACAF,2007-02-14
29485,29.0,Serbia,SRB,775.0,765.0,-4,UEFA,2007-02-14
29486,30.0,Paraguay,PAR,755.0,745.0,-5,CONMEBOL,2007-02-14
29487,31.0,Colombia,COL,726.0,755.0,-3,CONMEBOL,2007-02-14
29515,32.0,IR Iran,IRN,720.0,720.0,-5,AFC,2007-02-14
