,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
16876,1.0,France,FRA,816.0,810.0,0,UEFA,2001-10-17
16875,2.0,Brazil,BRA,799.0,799.0,0,CONMEBOL,2001-10-17
16874,3.0,Argentina,ARG,796.0,794.0,0,CONMEBOL,2001-10-17
16873,4.0,Italy,ITA,739.0,737.0,0,UEFA,2001-10-17
16872,5.0,Portugal,POR,739.0,732.0,0,UEFA,2001-10-17
16871,6.0,Spain,ESP,730.0,730.0,0,UEFA,2001-10-17
16870,7.0,Netherlands,NED,724.0,717.0,-1,UEFA,2001-10-17
16869,8.0,Colombia,COL,723.0,719.0,1,CONMEBOL,2001-10-17
16868,9.0,England,ENG,716.0,712.0,0,UEFA,2001-10-17
16867,10.0,Czechia,CZE,713.0,704.0,-4,UEFA,2001-10-17
16866,11.0,Mexico,MEX,709.0,711.0,1,CONCACAF,2001-10-17
16865,12.0,Yugoslavia,YUG,709.0,705.0,-1,UEFA,2001-10-17
16864,13.0,Paraguay,PAR,705.0,710.0,2,CONMEBOL,2001-10-17
16863,14.0,Germany,GER,695.0,708.0,2,UEFA,2001-10-17
16862,15.0,Romania,ROU,694.0,695.0,0,UEFA,2001-10-17
16861,16.0,Croatia,CRO,685.0,674.0,0,UEFA,2001-10-17
16860,17.0,Denmark,DEN,682.0,664.0,-1,UEFA,2001-10-17
16859,18.0,Sweden,SWE,678.0,673.0,1,UEFA,2001-10-17
16858,19.0,USA,USA,670.0,660.0,0,CONCACAF,2001-10-17
16857,20.0,Republic of Ireland,IRL,669.0,653.0,-2,UEFA,2001-10-17
16856,21.0,Russia,RUS,660.0,648.0,-3,UEFA,2001-10-17
16855,22.0,Norway,NOR,658.0,650.0,-1,UEFA,2001-10-17
16854,23.0,Uruguay,URU,656.0,653.0,2,CONMEBOL,2001-10-17
16853,24.0,Honduras,HON,654.0,656.0,4,CONCACAF,2001-10-17
16852,25.0,Tunisia,TUN,643.0,645.0,0,CAF,2001-10-17
16851,26.0,Japan,JPN,633.0,633.0,-2,AFC,2001-10-17
16850,27.0,Slovenia,SVN,633.0,622.0,-4,UEFA,2001-10-17
16849,28.0,Poland,POL,632.0,634.0,1,UEFA,2001-10-17
