,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
46953,1.0,Spain,ESP,1510.0,1506.0,0,UEFA,2014-03-13
46952,2.0,Germany,GER,1336.0,1314.0,0,UEFA,2014-03-13
46951,3.0,Argentina,ARG,1234.0,1255.0,0,CONMEBOL,2014-03-13
46950,4.0,Portugal,POR,1199.0,1219.0,0,UEFA,2014-03-13
46949,5.0,Colombia,COL,1183.0,1211.0,0,CONMEBOL,2014-03-13
46948,6.0,Uruguay,URU,1126.0,1157.0,-1,CONMEBOL,2014-03-13
46947,7.0,Switzerland,SUI,1123.0,1159.0,1,UEFA,2014-03-13
46946,8.0,Italy,ITA,1112.0,1135.0,0,UEFA,2014-03-13
46945,9.0,Brazil,BRA,1104.0,1125.0,0,CONMEBOL,2014-03-13
46944,10.0,Belgium,BEL,1084.0,1117.0,-1,UEFA,2014-03-13
46954,11.0,Netherlands,NED,1077.0,1122.0,1,UEFA,2014-03-13
46943,12.0,England,ENG,1045.0,1032.0,-3,UEFA,2014-03-13
46941,13.0,Greece,GRE,1038.0,1084.0,1,UEFA,2014-03-13
46940,14.0,USA,USA,1017.0,1044.0,1,CONCACAF,2014-03-13
46939,15.0,Chile,CHI,998.0,1038.0,1,CONMEBOL,2014-03-13
46938,16.0,Croatia,CRO,955.0,966.0,0,UEFA,2014-03-13
46937,17.0,France,FRA,929.0,917.0,-1,UEFA,2014-03-13
46936,18.0,Ukraine,UKR,911.0,917.0,0,UEFA,2014-03-13
46935,19.0,Russia,RUS,889.0,862.0,-3,UEFA,2014-03-13
46934,20.0,Mexico,MEX,888.0,887.0,-1,CONCACAF,2014-03-13
46933,21.0,Bosnia and Herzegovina,BIH,863.0,919.0,4,UEFA,2014-03-13
46932,22.0,Denmark,DEN,858.0,907.0,2,UEFA,2014-03-13
46942,23.0,Ecuador,ECU,855.0,831.0,-1,CONMEBOL,2014-03-13
46955,24.0,Côte d'Ivoire,CIV,839.0,841.0,1,CAF,2014-03-13
46956,25.0,Algeria,ALG,819.0,819.0,-1,CAF,2014-03-13
46957,26.0,Egypt,EGY,790.0,729.0,-12,CAF,2014-03-13
46980,27.0,Sweden,SWE,789.0,821.0,2,UEFA,2014-03-13
46979,28.0,Serbia,SRB,762.0,775.0,-1,UEFA,2014-03-13
46978,29.0,Panama,PAN,755.0,754.0,-3,CONCACAF,2014-03-13
46977,30.0,Czechia,CZE,748.0,760.0,-1,UEFA,2014-03-13
46976,31.0,Slovenia,SVN,746.0,799.0,4,UEFA,2014-03-13
46975,32.0,Romania,ROU,740.0,746.0,-1,UEFA,2014-03-13
46974,33.0,Cabo Verde,CPV,739.0,799.0,6,CAF,2014-03-13
46973,34.0,Costa Rica,CRC,732.0,734.0,-1,CONCACAF,2014-03-13
46972,35.0,Ghana,GHA,729.0,733.0,-2,CAF,2014-03-13
46971,36.0,Honduras,HON,725.0,716.0,-4,CONCACAF,2014-03-13
46970,37.0,Scotland,SCO,721.0,742.0,3,UEFA,2014-03-13
46969,38.0,Turkey,TUR,710.0,703.0,-4,UEFA,2014-03-13
46968,39.0,Venezuela,VEN,704.0,734.0,4,CONMEBOL,2014-03-13
46967,40.0,Peru,PER,703.0,704.0,-1,CONMEBOL,2014-03-13
46966,41.0,Armenia,ARM,699.0,771.0,11,UEFA,2014-03-13
46965,42.0,IR Iran,IRN,692.0,729.0,4,AFC,2014-03-13
46964,43.0,Hungary,HUN,652.0,673.0,-1,UEFA,2014-03-13
46963,44.0,Tunisia,TUN,641.0,656.0,-1,CAF,2014-03-13
46962,44.0,Austria,AUT,641.0,678.0,1,UEFA,2014-03-13
46961,46.0,Montenegro,MNE,639.0,594.0,-6,UEFA,2014-03-13
46960,47.0,Nigeria,NGA,626.0,616.0,0,CAF,2014-03-13
46959,48.0,Japan,JPN,622.0,601.0,-2,AFC,2014-03-13
46930,49.0,Wales,WAL,609.0,598.0,-2,UEFA,2014-03-13
46931,50.0,Slovakia,SVK,588.0,574.0,-4,UEFA,2014-03-13
46981,50.0,Cameroon,CMR,588.0,626.0,4,CAF,2014-03-13
46929,52.0,Iceland,ISL,582.0,613.0,4,UEFA,2014-03-13
46927,53.0,Guinea,GUI,572.0,554.0,-9,CAF,2014-03-13
46901,54.0,Albania,ALB,569.0,571.0,-1,UEFA,2014-03-13
46900,55.0,Uzbekistan,UZB,565.0,569.0,-2,AFC,2014-03-13
46899,56.0,Mali,MLI,561.0,561.0,-3,CAF,2014-03-13
46898,57.0,Norway,NOR,559.0,557.0,-3,UEFA,2014-03-13
46897,58.0,Finland,FIN,556.0,540.0,-7,UEFA,2014-03-13
46896,59.0,Paraguay,PAR,554.0,603.0,10,CONMEBOL,2014-03-13
46895,60.0,Korea Republic,KOR,552.0,556.0,-1,AFC,2014-03-13
46894,61.0,United Arab Emirates,UAE,550.0,565.0,3,AFC,2014-03-13
46891,62.0,Burkina Faso,BFA,548.0,554.0,0,CAF,2014-03-13
46892,63.0,Australia,AUS,545.0,576.0,10,AFC,2014-03-13
46902,64.0,South Africa,RSA,536.0,550.0,0,CAF,2014-03-13
46890,65.0,Israel,ISR,526.0,570.0,9,UEFA,2014-03-13
46885,66.0,Jordan,JOR,521.0,514.0,-3,AFC,2014-03-13
46880,67.0,Bulgaria,BUL,518.0,486.0,-5,UEFA,2014-03-13
46881,68.0,Republic of Ireland,IRL,513.0,528.0,1,UEFA,2014-03-13
46882,69.0,Senegal,SEN,512.0,529.0,3,CAF,2014-03-13
46883,70.0,Bolivia,BOL,511.0,494.0,0,CONMEBOL,2014-03-13
46889,71.0,Libya,LBY,508.0,523.0,3,CAF,2014-03-13
46884,72.0,Sierra Leone,SLE,481.0,484.0,-1,CAF,2014-03-13
46886,73.0,Poland,POL,475.0,494.0,3,UEFA,2014-03-13
46887,74.0,Zambia,ZAM,458.0,450.0,-1,CAF,2014-03-13
46888,75.0,Saudi Arabia,KSA,453.0,450.0,0,AFC,2014-03-13
46893,76.0,Trinidad and Tobago,TRI,446.0,444.0,-1,CONCACAF,2014-03-13
46903,77.0,Morocco,MAR,443.0,454.0,3,CAF,2014-03-13
46916,78.0,El Salvador,SLV,438.0,436.0,0,CONCACAF,2014-03-13
46905,79.0,Haiti,HAI,430.0,430.0,0,CONCACAF,2014-03-13
46904,80.0,Jamaica,JAM,429.0,426.0,0,CONCACAF,2014-03-13
46926,81.0,Oman,OMA,426.0,426.0,1,AFC,2014-03-13
46925,82.0,North Macedonia,MKD,421.0,402.0,-1,UEFA,2014-03-13
46924,83.0,Belarus,BLR,420.0,423.0,1,UEFA,2014-03-13
46923,84.0,Congo DR,COD,392.0,373.0,-7,CAF,2014-03-13
46922,85.0,Uganda,UGA,391.0,400.0,1,CAF,2014-03-13
46921,86.0,Northern Ireland,NIR,388.0,397.0,1,UEFA,2014-03-13
46920,87.0,Congo,CGO,382.0,393.0,1,CAF,2014-03-13
46919,88.0,Gabon,GAB,381.0,386.0,1,CAF,2014-03-13
46918,89.0,Togo,TOG,377.0,376.0,-1,CAF,2014-03-13
46928,90.0,New Zealand,NZL,373.0,378.0,1,OFC,2014-03-13
46917,91.0,Azerbaijan,AZE,369.0,372.0,-2,UEFA,2014-03-13
46915,92.0,Estonia,EST,367.0,373.0,1,UEFA,2014-03-13
46914,93.0,Cuba,CUB,362.0,334.0,-5,CONCACAF,2014-03-13
46913,94.0,Benin,BEN,357.0,335.0,-3,CAF,2014-03-13
46912,95.0,Botswana,BOT,355.0,360.0,1,CAF,2014-03-13
46911,96.0,Angola,ANG,348.0,356.0,1,CAF,2014-03-13
46910,97.0,Liberia,LBR,347.0,354.0,1,CAF,2014-03-13
46909,98.0,China PR,CHN,339.0,380.0,10,AFC,2014-03-13
46908,99.0,Georgia,GEO,333.0,325.0,-4,UEFA,2014-03-13
46907,100.0,Ethiopia,ETH,331.0,329.0,-1,CAF,2014-03-13
46906,101.0,Qatar,QAT,330.0,331.0,2,AFC,2014-03-13
46958,102.0,Zimbabwe,ZIM,328.0,330.0,2,CAF,2014-03-13
46982,103.0,Iraq,IRQ,317.0,269.0,-11,AFC,2014-03-13
47011,104.0,Niger,NIG,315.0,316.0,0,CAF,2014-03-13
46984,105.0,Lithuania,LTU,314.0,326.0,3,UEFA,2014-03-13
47051,106.0,Bahrain,BHR,312.0,308.0,0,AFC,2014-03-13
47060,107.0,Central African Republic,CTA,310.0,310.0,2,CAF,2014-03-13
47059,108.0,Moldova,MDA,303.0,305.0,1,UEFA,2014-03-13
47058,109.0,Kenya,KEN,293.0,300.0,1,CAF,2014-03-13
47057,110.0,Kuwait,KUW,287.0,299.0,1,AFC,2014-03-13
47056,111.0,Dominican Republic,DOM,282.0,282.0,0,CONCACAF,2014-03-13
47055,112.0,Canada,CAN,279.0,275.0,-1,CONCACAF,2014-03-13
47054,113.0,Latvia,LVA,265.0,282.0,2,UEFA,2014-03-13
47052,114.0,Malawi,MWI,260.0,268.0,-1,CAF,2014-03-13
47050,115.0,Mozambique,MOZ,258.0,251.0,-3,CAF,2014-03-13
47049,116.0,Lebanon,LBN,254.0,243.0,-5,AFC,2014-03-13
47048,117.0,Tanzania,TAN,253.0,254.0,1,CAF,2014-03-13
47047,118.0,New Caledonia,NCL,252.0,252.0,1,OFC,2014-03-13
47046,119.0,Equatorial Guinea,EQG,251.0,251.0,1,CAF,2014-03-13
47045,120.0,Luxembourg,LUX,242.0,247.0,0,UEFA,2014-03-13
47063,121.0,Tajikistan,TJK,237.0,285.0,11,AFC,2014-03-13
47044,122.0,Sudan,SDN,236.0,236.0,-1,CAF,2014-03-13
47043,122.0,Cyprus,CYP,236.0,240.0,0,UEFA,2014-03-13
47042,124.0,Namibia,NAM,227.0,234.0,0,CAF,2014-03-13
47041,125.0,Vietnam,VIE,224.0,172.0,-18,AFC,2014-03-13
47040,126.0,Guatemala,GUA,219.0,229.0,0,CONCACAF,2014-03-13
47039,127.0,Afghanistan,AFG,213.0,184.0,-11,AFC,2014-03-13
47038,127.0,Kazakhstan,KAZ,213.0,214.0,-1,UEFA,2014-03-13
47061,129.0,Burundi,BDI,211.0,234.0,5,CAF,2014-03-13
47062,130.0,Philippines,PHI,200.0,219.0,3,AFC,2014-03-13
47075,131.0,Suriname,SUR,197.0,197.0,-1,CONCACAF,2014-03-13
47064,132.0,Grenada,GRN,192.0,194.0,-3,CONCACAF,2014-03-13
47086,133.0,Korea DPR,PRK,191.0,191.0,-3,AFC,2014-03-13
47083,134.0,Rwanda,RWA,186.0,195.0,0,CAF,2014-03-13
47084,134.0,Malta,MLT,186.0,199.0,3,UEFA,2014-03-13
47082,136.0,The Gambia,GAM,184.0,190.0,-1,CAF,2014-03-13
47081,137.0,Syria,SYR,183.0,196.0,4,AFC,2014-03-13
47080,138.0,Tahiti,TAH,179.0,179.0,-2,OFC,2014-03-13
47079,139.0,St Vincent and the Grenadines,VIN,177.0,177.0,-2,CONCACAF,2014-03-13
47077,140.0,Belize,BLZ,176.0,176.0,-2,CONCACAF,2014-03-13
47087,141.0,Malaysia,MAS,175.0,152.0,-9,AFC,2014-03-13
47076,142.0,Turkmenistan,TKM,166.0,203.0,13,AFC,2014-03-13
47074,143.0,Lesotho,LES,165.0,182.0,4,CAF,2014-03-13
47073,144.0,Antigua and Barbuda,ATG,159.0,164.0,-2,CONCACAF,2014-03-13
47072,145.0,Hong Kong,HKG,156.0,170.0,1,AFC,2014-03-13
47069,146.0,St Lucia,LCA,155.0,155.0,-2,CONCACAF,2014-03-13
47066,146.0,Kyrgyz Republic,KGZ,155.0,155.0,-2,AFC,2014-03-13
47065,148.0,Thailand,THA,151.0,158.0,1,AFC,2014-03-13
47088,149.0,Singapore,SGP,144.0,152.0,-1,AFC,2014-03-13
47067,150.0,Puerto Rico,PUR,143.0,141.0,-7,CONCACAF,2014-03-13
47068,151.0,Liechtenstein,LIE,139.0,152.0,1,UEFA,2014-03-13
47070,152.0,India,IND,138.0,149.0,-2,AFC,2014-03-13
47071,153.0,Guyana,GUY,137.0,149.0,-1,CONCACAF,2014-03-13
47078,154.0,Indonesia,IDN,128.0,135.0,-4,AFC,2014-03-13
47085,155.0,Mauritania,MTN,127.0,127.0,-4,CAF,2014-03-13
