,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
45625,1.0,Spain,ESP,1484.0,1532.0,0,UEFA,2013-08-08
45453,2.0,Germany,GER,1257.0,1273.0,0,UEFA,2013-08-08
45421,3.0,Colombia,COL,1219.0,1206.0,0,CONMEBOL,2013-08-08
45420,4.0,Argentina,ARG,1210.0,1204.0,0,CONMEBOL,2013-08-08
45419,5.0,Netherlands,NED,1165.0,1180.0,0,UEFA,2013-08-08
45418,6.0,Italy,ITA,1142.0,1142.0,0,UEFA,2013-08-08
45417,7.0,Portugal,POR,1099.0,1099.0,0,UEFA,2013-08-08
45523,8.0,Croatia,CRO,1098.0,1098.0,0,UEFA,2013-08-08
45423,9.0,Brazil,BRA,1089.0,1095.0,0,CONMEBOL,2013-08-08
45551,10.0,Belgium,BEL,1079.0,1079.0,0,UEFA,2013-08-08
45552,11.0,Greece,GRE,1038.0,1038.0,0,UEFA,2013-08-08
45553,12.0,Uruguay,URU,998.0,1016.0,0,CONMEBOL,2013-08-08
45554,13.0,Bosnia and Herzegovina,BIH,995.0,995.0,-1,UEFA,2013-08-08
45555,14.0,England,ENG,994.0,994.0,-1,UEFA,2013-08-08
45556,15.0,Switzerland,SUI,987.0,987.0,-1,UEFA,2013-08-08
45557,16.0,Russia,RUS,979.0,979.0,-1,UEFA,2013-08-08
45558,17.0,Ecuador,ECU,972.0,932.0,-1,CONMEBOL,2013-08-08
45559,18.0,Côte d'Ivoire,CIV,962.0,1009.0,5,CAF,2013-08-08
45560,19.0,USA,USA,960.0,865.0,-3,CONCACAF,2013-08-08
45562,20.0,Mexico,MEX,879.0,880.0,0,CONCACAF,2013-08-08
45573,21.0,Chile,CHI,871.0,872.0,0,CONMEBOL,2013-08-08
45563,22.0,Peru,PER,855.0,898.0,3,CONMEBOL,2013-08-08
45564,23.0,France,FRA,838.0,838.0,0,UEFA,2013-08-08
45565,24.0,Ghana,GHA,830.0,830.0,0,CAF,2013-08-08
45566,25.0,Norway,NOR,801.0,801.0,0,UEFA,2013-08-08
45567,26.0,Czechia,CZE,797.0,797.0,0,UEFA,2013-08-08
45568,27.0,Denmark,DEN,788.0,788.0,0,UEFA,2013-08-08
45570,28.0,Ukraine,UKR,774.0,774.0,0,UEFA,2013-08-08
45569,28.0,Montenegro,MNE,774.0,774.0,0,UEFA,2013-08-08
45571,30.0,Sweden,SWE,765.0,765.0,-1,UEFA,2013-08-08
45572,31.0,Hungary,HUN,749.0,749.0,-1,UEFA,2013-08-08
45550,32.0,Mali,MLI,735.0,774.0,4,CAF,2013-08-08
45549,33.0,Romania,ROU,732.0,732.0,0,UEFA,2013-08-08
45548,34.0,Algeria,ALG,730.0,730.0,0,CAF,2013-08-08
45547,35.0,Nigeria,NGA,700.0,723.0,0,CAF,2013-08-08
45526,36.0,Cabo Verde,CPV,696.0,620.0,-13,CAF,2013-08-08
45527,37.0,Japan,JPN,695.0,689.0,0,AFC,2013-08-08
45528,38.0,Albania,ALB,689.0,689.0,1,UEFA,2013-08-08
45529,39.0,Venezuela,VEN,688.0,704.0,3,CONMEBOL,2013-08-08
45530,40.0,Panama,PAN,679.0,601.0,-11,CONCACAF,2013-08-08
45531,41.0,Serbia,SRB,661.0,661.0,0,UEFA,2013-08-08
45532,42.0,Costa Rica,CRC,651.0,688.0,3,CONCACAF,2013-08-08
45533,43.0,Honduras,HON,640.0,582.0,-12,CONCACAF,2013-08-08
45534,44.0,Republic of Ireland,IRL,639.0,639.0,0,UEFA,2013-08-08
45535,45.0,Slovenia,SVN,634.0,634.0,0,UEFA,2013-08-08
45536,46.0,Wales,WAL,630.0,630.0,0,UEFA,2013-08-08
45537,46.0,Australia,AUS,630.0,671.0,6,AFC,2013-08-08
45538,48.0,Burkina Faso,BFA,618.0,656.0,6,CAF,2013-08-08
45539,49.0,Paraguay,PAR,614.0,622.0,1,CONMEBOL,2013-08-08
45540,50.0,Scotland,SCO,610.0,610.0,0,UEFA,2013-08-08
45541,51.0,Cameroon,CMR,604.0,517.0,-20,CAF,2013-08-08
45542,52.0,IR Iran,IRN,601.0,596.0,0,AFC,2013-08-08
45543,53.0,Tunisia,TUN,596.0,627.0,6,CAF,2013-08-08
