,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
56948,1.0,Germany,GER,1602.0,1602.0,0,UEFA,2018-02-15
56872,2.0,Brazil,BRA,1484.0,1483.0,0,CONMEBOL,2018-02-15
56843,3.0,Portugal,POR,1358.0,1358.0,0,UEFA,2018-02-15
56871,4.0,Argentina,ARG,1348.0,1348.0,0,CONMEBOL,2018-02-15
56813,5.0,Belgium,BEL,1325.0,1325.0,0,UEFA,2018-02-15
56811,6.0,Spain,ESP,1231.0,1231.0,0,UEFA,2018-02-15
56810,7.0,Poland,POL,1213.0,1209.0,0,UEFA,2018-02-15
56809,8.0,Switzerland,SUI,1190.0,1190.0,0,UEFA,2018-02-15
56808,9.0,France,FRA,1183.0,1183.0,0,UEFA,2018-02-15
56807,10.0,Chile,CHI,1153.0,1147.0,0,CONMEBOL,2018-02-15
56806,11.0,Peru,PER,1128.0,1128.0,0,CONMEBOL,2018-02-15
56805,12.0,Denmark,DEN,1099.0,1099.0,0,UEFA,2018-02-15
56804,13.0,Colombia,COL,1095.0,1078.0,0,CONMEBOL,2018-02-15
56814,14.0,Italy,ITA,1052.0,1052.0,0,UEFA,2018-02-15
56803,15.0,Croatia,CRO,1048.0,1048.0,0,UEFA,2018-02-15
56801,16.0,England,ENG,1047.0,1047.0,0,UEFA,2018-02-15
56800,17.0,Mexico,MEX,1034.0,1032.0,0,CONCACAF,2018-02-15
56799,18.0,Iceland,ISL,1017.0,959.0,-2,UEFA,2018-02-15
56798,19.0,Sweden,SWE,996.0,1000.0,1,UEFA,2018-02-15
56797,20.0,Wales,WAL,985.0,985.0,1,UEFA,2018-02-15
56796,21.0,Netherlands,NED,952.0,952.0,0,UEFA,2018-02-15
56795,22.0,Uruguay,URU,924.0,924.0,0,CONMEBOL,2018-02-15
56794,23.0,Tunisia,TUN,914.0,915.0,0,CAF,2018-02-15
56793,24.0,USA,USA,871.0,867.0,-1,CONCACAF,2018-02-15
56792,25.0,Costa Rica,CRC,868.0,831.0,-2,CONCACAF,2018-02-15
56802,26.0,Northern Ireland,NIR,867.0,867.0,1,UEFA,2018-02-15
56815,27.0,Senegal,SEN,855.0,875.0,3,CAF,2018-02-15
56816,28.0,Slovakia,SVK,817.0,817.0,0,UEFA,2018-02-15
56790,29.0,Austria,AUT,815.0,815.0,0,UEFA,2018-02-15
56817,30.0,Paraguay,PAR,812.0,812.0,-1,CONMEBOL,2018-02-15
56839,31.0,Scotland,SCO,798.0,798.0,-1,UEFA,2018-02-15
56840,31.0,Republic of Ireland,IRL,798.0,798.0,-1,UEFA,2018-02-15
56838,33.0,IR Iran,IRN,790.0,797.0,-1,AFC,2018-02-15
56837,34.0,Serbia,SRB,784.0,756.0,-3,UEFA,2018-02-15
56836,35.0,Ukraine,UKR,781.0,781.0,0,UEFA,2018-02-15
56835,36.0,Australia,AUS,737.0,763.0,0,AFC,2018-02-15
56834,36.0,Romania,ROU,737.0,737.0,-4,UEFA,2018-02-15
56833,38.0,Turkey,TUR,735.0,735.0,-3,UEFA,2018-02-15
56832,39.0,Congo DR,COD,728.0,715.0,-4,CAF,2018-02-15
56831,40.0,Bulgaria,BUL,719.0,719.0,-2,UEFA,2018-02-15
56830,41.0,Bosnia and Herzegovina,BIH,693.0,753.0,3,UEFA,2018-02-15
56829,42.0,Morocco,MAR,692.0,748.0,3,CAF,2018-02-15
56828,43.0,Egypt,EGY,683.0,814.0,13,CAF,2018-02-15
56827,44.0,Montenegro,MNE,681.0,681.0,-2,UEFA,2018-02-15
56826,45.0,Greece,GRE,680.0,680.0,-2,UEFA,2018-02-15
56825,46.0,Czechia,CZE,677.0,677.0,-2,UEFA,2018-02-15
56824,47.0,Bolivia,BOL,674.0,674.0,-2,CONMEBOL,2018-02-15
56823,48.0,Venezuela,VEN,656.0,639.0,-4,CONMEBOL,2018-02-15
56822,49.0,Hungary,HUN,630.0,630.0,-5,UEFA,2018-02-15
56821,50.0,Jamaica,JAM,627.0,625.0,-5,CONCACAF,2018-02-15
56820,51.0,Cameroon,CMR,608.0,707.0,6,CAF,2018-02-15
56819,52.0,Nigeria,NGA,606.0,651.0,1,CAF,2018-02-15
56818,53.0,Panama,PAN,604.0,636.0,0,CONCACAF,2018-02-15
56791,54.0,Ghana,GHA,596.0,659.0,4,CAF,2018-02-15
56841,55.0,Japan,JPN,593.0,598.0,-1,AFC,2018-02-15
56789,56.0,Norway,NOR,577.0,572.0,-2,UEFA,2018-02-15
56766,57.0,Burkina Faso,BFA,566.0,709.0,13,CAF,2018-02-15
56753,58.0,Korea Republic,KOR,556.0,569.0,-1,AFC,2018-02-15
56760,59.0,Albania,ALB,553.0,553.0,-1,UEFA,2018-02-15
56758,60.0,Algeria,ALG,552.0,585.0,3,CAF,2018-02-15
56757,61.0,Russia,RUS,534.0,534.0,-1,UEFA,2018-02-15
56756,62.0,Cabo Verde,CPV,532.0,530.0,-1,CAF,2018-02-15
56755,63.0,Slovenia,SVN,529.0,529.0,-1,UEFA,2018-02-15
56754,64.0,Saudi Arabia,KSA,522.0,522.0,-1,AFC,2018-02-15
56762,65.0,Honduras,HON,516.0,509.0,-2,CONCACAF,2018-02-15
56752,66.0,Finland,FIN,510.0,508.0,-2,UEFA,2018-02-15
56751,67.0,Ecuador,ECU,508.0,508.0,-1,CONMEBOL,2018-02-15
56749,68.0,China PR,CHN,504.0,504.0,-2,AFC,2018-02-15
56750,69.0,Mali,MLI,503.0,477.0,-2,CAF,2018-02-15
56761,70.0,Guinea,GUI,485.0,510.0,4,CAF,2018-02-15
56748,71.0,Côte d'Ivoire,CIV,476.0,544.0,10,CAF,2018-02-15
56747,72.0,Uzbekistan,UZB,453.0,441.0,-5,AFC,2018-02-15
56746,73.0,Palestine,PLE,449.0,443.0,-2,AFC,2018-02-15
56745,74.0,North Macedonia,MKD,446.0,446.0,1,UEFA,2018-02-15
56744,75.0,Syria,SYR,442.0,442.0,-1,AFC,2018-02-15
56743,76.0,Zambia,ZAM,438.0,466.0,4,CAF,2018-02-15
56742,77.0,South Africa,RSA,435.0,436.0,-1,CAF,2018-02-15
56740,78.0,United Arab Emirates,UAE,431.0,436.0,0,AFC,2018-02-15
56741,78.0,Uganda,UGA,431.0,446.0,5,CAF,2018-02-15
56739,80.0,Trinidad and Tobago,TRI,430.0,430.0,0,CONCACAF,2018-02-15
56759,81.0,Benin,BEN,427.0,427.0,0,CAF,2018-02-15
56788,82.0,Lebanon,LBN,409.0,407.0,-2,AFC,2018-02-15
56787,83.0,Curacao,CUW,407.0,407.0,-1,CONCACAF,2018-02-15
56764,83.0,Luxembourg,LUX,407.0,407.0,-1,UEFA,2018-02-15
56786,85.0,Iraq,IRQ,406.0,410.0,3,AFC,2018-02-15
56785,86.0,Haiti,HAI,403.0,403.0,-1,CONCACAF,2018-02-15
56784,87.0,Estonia,EST,399.0,399.0,-1,UEFA,2018-02-15
56783,88.0,Congo,CGO,390.0,369.0,-8,CAF,2018-02-15
56782,89.0,El Salvador,SLV,388.0,383.0,-1,CONCACAF,2018-02-15
56781,89.0,Canada,CAN,388.0,371.0,-6,CONCACAF,2018-02-15
56780,91.0,Armenia,ARM,383.0,383.0,1,UEFA,2018-02-15
56779,92.0,Cyprus,CYP,373.0,373.0,0,UEFA,2018-02-15
56778,93.0,Belarus,BLR,372.0,372.0,0,UEFA,2018-02-15
56763,94.0,Guinea-Bissau,GNB,368.0,409.0,11,CAF,2018-02-15
56777,95.0,Gabon,GAB,365.0,372.0,2,CAF,2018-02-15
56776,96.0,Faroe Islands,FRO,364.0,364.0,-1,UEFA,2018-02-15
56775,97.0,Sierra Leone,SLE,360.0,360.0,-1,CAF,2018-02-15
56774,98.0,Israel,ISR,355.0,355.0,-1,UEFA,2018-02-15
56773,99.0,Libya,LBY,339.0,389.0,10,CAF,2018-02-15
56772,100.0,Georgia,GEO,335.0,322.0,-4,UEFA,2018-02-15
56771,101.0,Oman,OMA,334.0,335.0,0,AFC,2018-02-15
56770,102.0,India,IND,333.0,333.0,0,AFC,2018-02-15
56769,103.0,Qatar,QAT,332.0,327.0,0,AFC,2018-02-15
56768,104.0,Mauritania,MTN,319.0,340.0,4,CAF,2018-02-15
56767,105.0,Zimbabwe,ZIM,318.0,311.0,-1,CAF,2018-02-15
56765,106.0,Kenya,KEN,317.0,317.0,1,CAF,2018-02-15
56812,107.0,Mozambique,MOZ,314.0,310.0,-1,CAF,2018-02-15
56949,108.0,Madagascar,MAD,309.0,309.0,-1,CAF,2018-02-15
56842,109.0,Namibia,NAM,305.0,300.0,-2,CAF,2018-02-15
56844,110.0,Niger,NIG,303.0,311.0,4,CAF,2018-02-15
56895,110.0,St Kitts and Nevis,SKN,303.0,303.0,0,CONCACAF,2018-02-15
56919,112.0,Vietnam,VIE,298.0,298.0,0,AFC,2018-02-15
56918,113.0,Turkmenistan,TKM,292.0,292.0,-1,AFC,2018-02-15
56917,114.0,Rwanda,RWA,283.0,282.0,-2,CAF,2018-02-15
56916,115.0,Kyrgyz Republic,KGZ,282.0,282.0,-1,AFC,2018-02-15
