,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
5312,1.0,Brazil,BRA,69.0,69.0,0,CONMEBOL,1996-07-03
5313,2.0,Germany,GER,64.0,63.0,0,UEFA,1996-07-03
5288,3.0,France,FRA,61.0,58.0,-2,UEFA,1996-07-03
5287,4.0,Czechia,CZE,60.0,55.0,-6,UEFA,1996-07-03
5286,5.0,Italy,ITA,60.0,57.0,-2,UEFA,1996-07-03
5285,6.0,Netherlands,NED,60.0,54.0,-7,UEFA,1996-07-03
5284,7.0,Sweden,SWE,60.0,59.0,3,UEFA,1996-07-03
5283,8.0,Spain,ESP,59.0,58.0,2,UEFA,1996-07-03
5282,9.0,Russia,RUS,59.0,60.0,6,UEFA,1996-07-03
5281,10.0,Denmark,DEN,56.0,55.0,-1,UEFA,1996-07-03
5280,11.0,Portugal,POR,56.0,51.0,-7,UEFA,1996-07-03
5279,12.0,Colombia,COL,56.0,56.0,3,CONMEBOL,1996-07-03
5278,13.0,England,ENG,55.0,49.0,-11,UEFA,1996-07-03
5277,14.0,Mexico,MEX,54.0,54.0,2,CONCACAF,1996-07-03
5276,15.0,Argentina,ARG,54.0,57.0,7,CONMEBOL,1996-07-03
5275,16.0,Zambia,ZAM,53.0,53.0,1,CAF,1996-07-03
5274,17.0,USA,USA,53.0,53.0,3,CONCACAF,1996-07-03
5273,18.0,South Africa,RSA,52.0,51.0,-2,CAF,1996-07-03
5272,19.0,Bulgaria,BUL,52.0,47.0,-9,UEFA,1996-07-03
5271,20.0,Ghana,GHA,52.0,52.0,3,CAF,1996-07-03
5270,21.0,Tunisia,TUN,51.0,50.0,-1,CAF,1996-07-03
5269,22.0,Croatia,CRO,51.0,48.0,-5,UEFA,1996-07-03
5268,23.0,Romania,ROU,51.0,52.0,7,UEFA,1996-07-03
5289,24.0,Norway,NOR,50.0,51.0,5,UEFA,1996-07-03
5291,25.0,Japan,JPN,50.0,48.0,-1,AFC,1996-07-03
5314,26.0,Switzerland,SUI,50.0,50.0,5,UEFA,1996-07-03
5310,27.0,Egypt,EGY,49.0,48.0,2,CAF,1996-07-03
5309,28.0,Côte d'Ivoire,CIV,48.0,49.0,5,CAF,1996-07-03
5308,29.0,Chile,CHI,47.0,46.0,0,CONMEBOL,1996-07-03
5307,30.0,Scotland,SCO,46.0,46.0,-1,UEFA,1996-07-03
5306,31.0,Turkey,TUR,46.0,46.0,1,UEFA,1996-07-03
5305,32.0,Ecuador,ECU,46.0,43.0,-6,CONMEBOL,1996-07-03
5304,33.0,Morocco,MAR,45.0,46.0,0,CAF,1996-07-03
5303,34.0,Trinidad and Tobago,TRI,45.0,38.0,-15,CONCACAF,1996-07-03
5302,35.0,Greece,GRE,45.0,45.0,0,UEFA,1996-07-03
5301,36.0,Bolivia,BOL,45.0,44.0,-1,CONMEBOL,1996-07-03
5266,37.0,Slovakia,SVK,44.0,43.0,-2,UEFA,1996-07-03
5300,38.0,Uruguay,URU,44.0,46.0,6,CONMEBOL,1996-07-03
5299,39.0,Cameroon,CMR,44.0,45.0,5,CAF,1996-07-03
5298,40.0,Republic of Ireland,IRL,43.0,40.0,-4,UEFA,1996-07-03
5297,41.0,Saudi Arabia,KSA,43.0,44.0,5,AFC,1996-07-03
5296,42.0,Austria,AUT,42.0,42.0,1,UEFA,1996-07-03
5295,43.0,Belgium,BEL,42.0,42.0,3,UEFA,1996-07-03
5294,44.0,Algeria,ALG,41.0,40.0,-2,CAF,1996-07-03
5293,45.0,Jamaica,JAM,41.0,39.0,-2,CONCACAF,1996-07-03
5267,46.0,Gabon,GAB,40.0,38.0,-2,CAF,1996-07-03
5290,47.0,Nigeria,NGA,40.0,41.0,4,CAF,1996-07-03
5265,48.0,Israel,ISR,40.0,40.0,3,UEFA,1996-07-03
5254,49.0,Honduras,HON,39.0,37.0,-5,CONCACAF,1996-07-03
5239,50.0,Poland,POL,38.0,41.0,8,UEFA,1996-07-03
5238,51.0,Senegal,SEN,37.0,36.0,-7,CAF,1996-07-03
5237,52.0,Iceland,ISL,36.0,37.0,0,UEFA,1996-07-03
5316,53.0,Korea Republic,KOR,36.0,38.0,2,AFC,1996-07-03
5235,54.0,China PR,CHN,36.0,37.0,-1,AFC,1996-07-03
5234,55.0,Slovenia,SVN,36.0,36.0,-1,UEFA,1996-07-03
5233,56.0,Sierra Leone,SLE,36.0,37.0,3,CAF,1996-07-03
5232,57.0,IR Iran,IRN,36.0,15.0,-65,AFC,1996-07-03
5230,58.0,Zaire,ZAI,36.0,32.0,-8,CAF,1996-07-03
5228,59.0,Australia,AUS,36.0,38.0,9,AFC,1996-07-03
5227,60.0,Northern Ireland,NIR,36.0,34.0,0,UEFA,1996-07-03
5226,61.0,Thailand,THA,35.0,34.0,0,AFC,1996-07-03
5225,62.0,Yugoslavia,YUG,35.0,29.0,-11,UEFA,1996-07-03
5224,63.0,Paraguay,PAR,35.0,33.0,1,CONMEBOL,1996-07-03
5223,64.0,Cuba,CUB,34.0,27.0,-16,CONCACAF,1996-07-03
5222,65.0,Lithuania,LTU,34.0,36.0,8,UEFA,1996-07-03
5221,66.0,Zimbabwe,ZIM,34.0,31.0,-3,CAF,1996-07-03
5263,67.0,United Arab Emirates,UAE,34.0,32.0,0,AFC,1996-07-03
5250,68.0,Tanzania,TAN,33.0,29.0,-10,CAF,1996-07-03
5249,69.0,Mali,MLI,33.0,33.0,5,CAF,1996-07-03
5220,70.0,Wales,WAL,33.0,30.0,-2,UEFA,1996-07-03
5253,71.0,Angola,ANG,32.0,26.0,-14,CAF,1996-07-03
5244,72.0,Canada,CAN,32.0,33.0,7,CONCACAF,1996-07-03
5245,73.0,Finland,FIN,32.0,35.0,14,UEFA,1996-07-03
5246,74.0,Kuwait,KUW,32.0,31.0,4,AFC,1996-07-03
5247,75.0,Guinea,GUI,31.0,28.0,-4,CAF,1996-07-03
5248,76.0,El Salvador,SLV,31.0,31.0,8,CONCACAF,1996-07-03
5251,77.0,Latvia,LVA,31.0,33.0,14,UEFA,1996-07-03
5252,78.0,Peru,PER,31.0,29.0,1,CONMEBOL,1996-07-03
5264,79.0,Mozambique,MOZ,30.0,29.0,3,CAF,1996-07-03
5255,80.0,Oman,OMA,30.0,19.0,-26,AFC,1996-07-03
5256,81.0,Cyprus,CYP,29.0,29.0,7,UEFA,1996-07-03
5257,82.0,St Vincent and the Grenadines,VIN,29.0,27.0,-1,CONCACAF,1996-07-03
5258,83.0,Ukraine,UKR,29.0,30.0,12,UEFA,1996-07-03
5259,84.0,North Macedonia,MKD,28.0,26.0,0,UEFA,1996-07-03
5260,85.0,Georgia,GEO,28.0,29.0,10,UEFA,1996-07-03
5261,86.0,Qatar,QAT,27.0,27.0,5,AFC,1996-07-03
5262,87.0,Hungary,HUN,26.0,27.0,5,UEFA,1996-07-03
5243,88.0,Liberia,LBR,26.0,24.0,-1,CAF,1996-07-03
5242,89.0,Lebanon,LBN,26.0,22.0,-3,AFC,1996-07-03
5241,90.0,Uganda,UGA,26.0,26.0,4,CAF,1996-07-03
5240,91.0,Sudan,SDN,26.0,21.0,-3,CAF,1996-07-03
