,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
40637,1.0,Spain,ESP,1605.0,1563.0,-1,UEFA,2011-09-21
40636,2.0,Netherlands,NED,1571.0,1596.0,1,UEFA,2011-09-21
40635,3.0,Germany,GER,1290.0,1330.0,0,UEFA,2011-09-21
40634,4.0,Uruguay,URU,1184.0,1174.0,-1,CONMEBOL,2011-09-21
40629,5.0,Portugal,POR,1158.0,1060.0,-3,UEFA,2011-09-21
40633,6.0,Italy,ITA,1142.0,1110.0,-1,UEFA,2011-09-21
40632,7.0,Brazil,BRA,1132.0,1156.0,1,CONMEBOL,2011-09-21
40630,8.0,England,ENG,1089.0,1177.0,4,UEFA,2011-09-21
40638,9.0,Croatia,CRO,1057.0,1009.0,-1,UEFA,2011-09-21
40628,10.0,Argentina,ARG,1024.0,1017.0,1,CONMEBOL,2011-09-21
40621,11.0,Greece,GRE,1000.0,937.0,-3,UEFA,2011-09-21
40627,12.0,France,FRA,956.0,918.0,-3,UEFA,2011-09-21
40626,13.0,Russia,RUS,954.0,940.0,0,UEFA,2011-09-21
40625,14.0,Chile,CHI,932.0,960.0,3,CONMEBOL,2011-09-21
40624,15.0,Japan,JPN,924.0,918.0,0,AFC,2011-09-21
40623,16.0,Côte d'Ivoire,CIV,910.0,918.0,1,CAF,2011-09-21
40622,17.0,Denmark,DEN,893.0,841.0,-4,UEFA,2011-09-21
40631,18.0,Switzerland,SUI,886.0,757.0,-12,UEFA,2011-09-21
40639,19.0,Australia,AUS,882.0,837.0,-3,AFC,2011-09-21
40748,20.0,Mexico,MEX,866.0,864.0,0,CONCACAF,2011-09-21
40641,21.0,Serbia,SRB,855.0,784.0,-8,UEFA,2011-09-21
40820,22.0,Bosnia and Herzegovina,BIH,839.0,656.0,-17,UEFA,2011-09-21
40813,23.0,Norway,NOR,835.0,943.0,11,UEFA,2011-09-21
40814,24.0,Paraguay,PAR,825.0,807.0,-1,CONMEBOL,2011-09-21
40815,25.0,Sweden,SWE,792.0,889.0,7,UEFA,2011-09-21
40816,26.0,Montenegro,MNE,777.0,875.0,7,UEFA,2011-09-21
40817,27.0,Hungary,HUN,754.0,613.0,-18,UEFA,2011-09-21
40818,27.0,Turkey,TUR,754.0,811.0,3,UEFA,2011-09-21
40819,29.0,Korea Republic,KOR,749.0,745.0,-4,AFC,2011-09-21
40828,29.0,Republic of Ireland,IRL,749.0,754.0,-2,UEFA,2011-09-21
40812,31.0,USA,USA,741.0,791.0,3,CONCACAF,2011-09-21
40640,32.0,Colombia,COL,738.0,730.0,-3,CONMEBOL,2011-09-21
40821,33.0,Slovenia,SVN,732.0,816.0,10,UEFA,2011-09-21
40822,34.0,Belgium,BEL,729.0,675.0,-3,UEFA,2011-09-21
40823,35.0,Peru,PER,724.0,806.0,9,CONMEBOL,2011-09-21
40824,36.0,Egypt,EGY,713.0,739.0,2,CAF,2011-09-21
40825,37.0,Ghana,GHA,700.0,726.0,1,CAF,2011-09-21
40826,38.0,Israel,ISR,677.0,746.0,6,UEFA,2011-09-21
40827,39.0,Slovakia,SVK,662.0,806.0,13,UEFA,2011-09-21
40810,40.0,Czechia,CZE,656.0,635.0,-2,UEFA,2011-09-21
40767,41.0,Burkina Faso,BFA,651.0,646.0,1,CAF,2011-09-21
40700,42.0,Senegal,SEN,614.0,591.0,-7,CAF,2011-09-21
40699,43.0,Nigeria,NGA,613.0,659.0,5,CAF,2011-09-21
40698,44.0,Armenia,ARM,610.0,456.0,-27,UEFA,2011-09-21
40697,45.0,Jamaica,JAM,606.0,623.0,2,CONCACAF,2011-09-21
40696,46.0,Algeria,ALG,605.0,612.0,0,CAF,2011-09-21
40695,47.0,Venezuela,VEN,598.0,615.0,3,CONMEBOL,2011-09-21
40694,48.0,Cameroon,CMR,596.0,582.0,-4,CAF,2011-09-21
40693,49.0,Romania,ROU,584.0,558.0,-5,UEFA,2011-09-21
40692,50.0,IR Iran,IRN,576.0,559.0,-3,AFC,2011-09-21
40691,51.0,South Africa,RSA,574.0,602.0,4,CAF,2011-09-21
40690,52.0,Scotland,SCO,572.0,554.0,-3,UEFA,2011-09-21
40688,53.0,Panama,PAN,564.0,524.0,-9,CONCACAF,2011-09-21
40689,53.0,Honduras,HON,564.0,589.0,3,CONCACAF,2011-09-21
40687,55.0,Bulgaria,BUL,558.0,586.0,4,UEFA,2011-09-21
40686,56.0,Belarus,BLR,554.0,645.0,15,UEFA,2011-09-21
40685,57.0,Costa Rica,CRC,549.0,530.0,-3,CONCACAF,2011-09-21
40684,58.0,Estonia,EST,537.0,374.0,-28,UEFA,2011-09-21
40701,59.0,Morocco,MAR,534.0,529.0,-2,CAF,2011-09-21
40702,60.0,Ukraine,UKR,531.0,598.0,12,UEFA,2011-09-21
40703,61.0,Tunisia,TUN,526.0,546.0,4,CAF,2011-09-21
40704,62.0,Libya,LBY,519.0,504.0,-2,CAF,2011-09-21
40722,62.0,Mali,MLI,519.0,408.0,-19,CAF,2011-09-21
40721,64.0,Georgia,GEO,499.0,522.0,1,UEFA,2011-09-21
40720,65.0,Poland,POL,496.0,498.0,0,UEFA,2011-09-21
40719,66.0,Zimbabwe,ZIM,490.0,434.0,-8,CAF,2011-09-21
40718,67.0,Gabon,GAB,489.0,482.0,0,CAF,2011-09-21
40717,68.0,Sierra Leone,SLE,488.0,348.0,-24,CAF,2011-09-21
40716,69.0,Ecuador,ECU,481.0,491.0,3,CONMEBOL,2011-09-21
40715,70.0,Northern Ireland,NIR,477.0,545.0,11,UEFA,2011-09-21
40723,71.0,Albania,ALB,474.0,546.0,14,UEFA,2011-09-21
40714,72.0,Finland,FIN,471.0,416.0,-7,UEFA,2011-09-21
40712,73.0,China PR,CHN,469.0,464.0,4,AFC,2011-09-21
40711,74.0,Latvia,LVA,460.0,388.0,-10,UEFA,2011-09-21
40710,75.0,Lithuania,LTU,459.0,552.0,19,UEFA,2011-09-21
40709,76.0,Guinea,GUI,447.0,464.0,7,CAF,2011-09-21
40708,77.0,Austria,AUT,442.0,472.0,9,UEFA,2011-09-21
40707,78.0,Malawi,MWI,439.0,436.0,5,CAF,2011-09-21
40706,79.0,Uzbekistan,UZB,421.0,401.0,-3,AFC,2011-09-21
40705,80.0,Trinidad and Tobago,TRI,414.0,355.0,-11,CONCACAF,2011-09-21
40683,81.0,Bolivia,BOL,412.0,380.0,-4,CONMEBOL,2011-09-21
40682,82.0,Uganda,UGA,411.0,411.0,2,CAF,2011-09-21
40681,83.0,Zambia,ZAM,409.0,427.0,7,CAF,2011-09-21
40660,84.0,Angola,ANG,407.0,338.0,-12,CAF,2011-09-21
