,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
64244,1.0,Belgium,BEL,1828.45,1828.45,0,UEFA,2022-02-10
64245,2.0,Brazil,BRA,1823.42,1826.35,0,CONMEBOL,2022-02-10
64246,3.0,France,FRA,1786.15,1786.15,0,UEFA,2022-02-10
64247,4.0,Argentina,ARG,1766.99,1750.51,-1,CONMEBOL,2022-02-10
64248,5.0,England,ENG,1755.52,1755.52,1,UEFA,2022-02-10
64249,6.0,Italy,ITA,1740.77,1740.77,0,UEFA,2022-02-10
64250,7.0,Spain,ESP,1704.75,1704.75,0,UEFA,2022-02-10
64251,8.0,Portugal,POR,1660.25,1660.25,0,UEFA,2022-02-10
64252,9.0,Denmark,DEN,1654.54,1654.54,0,UEFA,2022-02-10
64253,10.0,Netherlands,NED,1653.73,1653.73,0,UEFA,2022-02-10
64254,11.0,Germany,GER,1648.33,1648.33,-1,UEFA,2022-02-10
64255,12.0,Mexico,MEX,1647.9,1638.3,-2,CONCACAF,2022-02-10
64256,13.0,USA,USA,1643.34,1648.51,2,CONCACAF,2022-02-10
64257,14.0,Switzerland,SUI,1642.83,1642.83,1,UEFA,2022-02-10
64258,15.0,Croatia,CRO,1620.74,1620.74,0,UEFA,2022-02-10
64259,16.0,Uruguay,URU,1614.05,1596.66,-1,CONMEBOL,2022-02-10
64260,17.0,Sweden,SWE,1588.26,1588.26,-1,UEFA,2022-02-10
64261,18.0,Senegal,SEN,1587.78,1561.68,-2,CAF,2022-02-10
64262,19.0,Colombia,COL,1585.89,1607.15,3,CONMEBOL,2022-02-10
64263,20.0,Wales,WAL,1578.01,1578.01,1,UEFA,2022-02-10
64242,21.0,IR Iran,IRN,1572.89,1557.58,0,AFC,2022-02-10
64241,22.0,Peru,PER,1563.45,1551.15,0,CONMEBOL,2022-02-10
64240,23.0,Japan,JPN,1549.82,1531.53,-3,AFC,2022-02-10
64228,24.0,Morocco,MAR,1547.42,1529.93,-4,CAF,2022-02-10
64219,25.0,Serbia,SRB,1547.38,1547.38,2,UEFA,2022-02-10
64220,26.0,Chile,CHI,1543.16,1543.42,2,CONMEBOL,2022-02-10
64221,27.0,Ukraine,UKR,1535.08,1535.08,2,UEFA,2022-02-10
64222,28.0,Poland,POL,1530.62,1530.62,1,UEFA,2022-02-10
64223,29.0,Korea Republic,KOR,1522.85,1507.24,-4,AFC,2022-02-10
64224,30.0,Austria,AUT,1511.56,1511.56,-1,UEFA,2022-02-10
64225,31.0,Czechia,CZE,1510.42,1510.42,-1,UEFA,2022-02-10
64226,32.0,Nigeria,NGA,1509.91,1478.78,-4,CAF,2022-02-10
64227,33.0,Canada,CAN,1497.82,1462.32,-7,CONCACAF,2022-02-10
64229,34.0,Egypt,EGY,1497.05,1451.77,-11,CAF,2022-02-10
64239,35.0,Russia,RUS,1493.42,1493.42,1,UEFA,2022-02-10
64230,36.0,Tunisia,TUN,1489.92,1512.72,6,CAF,2022-02-10
64231,37.0,Australia,AUS,1486.86,1484.88,2,AFC,2022-02-10
64232,38.0,Cameroon,CMR,1480.82,1437.35,-12,CAF,2022-02-10
64233,39.0,Turkey,TUR,1472.72,1472.72,2,UEFA,2022-02-10
64234,40.0,Scotland,SCO,1471.82,1471.82,2,UEFA,2022-02-10
64235,41.0,Hungary,HUN,1465.62,1465.62,2,UEFA,2022-02-10
64236,42.0,Costa Rica,CRC,1464.06,1437.43,-7,CONCACAF,2022-02-10
64237,43.0,Algeria,ALG,1460.93,1516.51,14,CAF,2022-02-10
64238,44.0,Ecuador,ECU,1458.63,1448.27,-2,CONMEBOL,2022-02-10
64264,45.0,Norway,NOR,1455.43,1455.43,4,UEFA,2022-02-10
64265,46.0,Slovakia,SVK,1455.36,1455.36,4,UEFA,2022-02-10
64286,47.0,Romania,ROU,1453.18,1453.18,3,UEFA,2022-02-10
64267,48.0,Mali,MLI,1446.49,1427.98,-5,CAF,2022-02-10
64295,49.0,Republic of Ireland,IRL,1444.29,1444.29,2,UEFA,2022-02-10
64293,50.0,Paraguay,PAR,1440.53,1454.52,7,CONMEBOL,2022-02-10
64292,51.0,Côte d'Ivoire,CIV,1439.62,1417.86,-5,CAF,2022-02-10
64296,52.0,Qatar,QAT,1437.91,1437.91,4,AFC,2022-02-10
64297,53.0,Saudi Arabia,KSA,1433.95,1434.71,2,AFC,2022-02-10
64298,54.0,Northern Ireland,NIR,1424.97,1424.97,0,UEFA,2022-02-10
64299,55.0,Greece,GRE,1421.99,1421.99,0,UEFA,2022-02-10
64303,56.0,Burkina Faso,BFA,1418.58,1397.64,-4,CAF,2022-02-10
64300,57.0,Finland,FIN,1411.77,1411.77,-1,UEFA,2022-02-10
64301,58.0,Venezuela,VEN,1411.45,1409.14,-1,CONMEBOL,2022-02-10
64302,59.0,Bosnia and Herzegovina,BIH,1391.19,1391.19,-2,UEFA,2022-02-10
64311,60.0,Iceland,ISL,1382.81,1385.21,-2,UEFA,2022-02-10
64305,61.0,Ghana,GHA,1381.45,1428.97,9,CAF,2022-02-10
64306,62.0,Jamaica,JAM,1378.62,1412.13,5,CONCACAF,2022-02-10
64307,63.0,Panama,PAN,1375.56,1379.34,0,CONCACAF,2022-02-10
64308,64.0,Slovenia,SVN,1375.42,1375.42,-1,UEFA,2022-02-10
64309,65.0,Albania,ALB,1374.98,1374.98,-1,UEFA,2022-02-10
64310,66.0,Congo DR,COD,1369.53,1375.64,2,CAF,2022-02-10
64304,67.0,North Macedonia,MKD,1367.23,1367.23,0,UEFA,2022-02-10
64312,68.0,South Africa,RSA,1358.24,1358.24,0,CAF,2022-02-10
64313,69.0,United Arab Emirates,UAE,1353.1,1350.39,0,AFC,2022-02-10
64291,70.0,El Salvador,SLV,1346.04,1349.47,0,CONCACAF,2022-02-10
64294,71.0,Bulgaria,BUL,1345.47,1345.47,0,UEFA,2022-02-10
64289,72.0,Montenegro,MNE,1342.89,1342.89,0,UEFA,2022-02-10
64277,73.0,Cabo Verde,CPV,1336.88,1339.48,0,CAF,2022-02-10
64268,74.0,Iraq,IRQ,1325.44,1333.03,-1,AFC,2022-02-10
64269,75.0,China PR,CHN,1313.81,1337.33,1,AFC,2022-02-10
64270,76.0,Bolivia,BOL,1308.12,1324.21,-1,CONMEBOL,2022-02-10
64271,77.0,Israel,ISR,1306.7,1306.7,-1,UEFA,2022-02-10
64272,78.0,Honduras,HON,1303.96,1332.16,2,CONCACAF,2022-02-10
64273,79.0,Oman,OMA,1301.0,1306.01,0,AFC,2022-02-10
64274,80.0,Curacao,CUW,1298.39,1298.39,0,CONCACAF,2022-02-10
64275,81.0,Guinea,GUI,1292.58,1298.32,0,CAF,2022-02-10
