,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
50318,1.0,Argentina,ARG,1473.0,1496.0,-2,CONMEBOL,2015-07-09
50319,2.0,Germany,GER,1411.0,1775.0,1,UEFA,2015-07-09
50320,3.0,Belgium,BEL,1244.0,1509.0,1,UEFA,2015-07-09
50321,4.0,Colombia,COL,1217.0,1435.0,0,CONMEBOL,2015-07-09
50322,5.0,Netherlands,NED,1204.0,1378.0,-1,UEFA,2015-07-09
50323,6.0,Brazil,BRA,1186.0,1392.0,1,CONMEBOL,2015-07-09
50301,7.0,Portugal,POR,1177.0,1229.0,0,UEFA,2015-07-09
50312,8.0,Romania,ROU,1166.0,1115.0,-4,UEFA,2015-07-09
50300,9.0,England,ENG,1157.0,1051.0,-6,UEFA,2015-07-09
50286,10.0,Wales,WAL,1155.0,929.0,-12,UEFA,2015-07-09
50274,11.0,Chile,CHI,1129.0,989.0,-8,CONMEBOL,2015-07-09
50276,12.0,Spain,ESP,1110.0,1147.0,2,UEFA,2015-07-09
50277,13.0,Uruguay,URU,1036.0,1183.0,5,CONMEBOL,2015-07-09
50278,14.0,Croatia,CRO,1023.0,992.0,-4,UEFA,2015-07-09
50280,15.0,Austria,AUT,1016.0,946.0,-5,UEFA,2015-07-09
50279,15.0,Slovakia,SVK,1016.0,1012.0,-2,UEFA,2015-07-09
50281,17.0,Italy,ITA,1001.0,1101.0,4,UEFA,2015-07-09
50282,18.0,Switzerland,SUI,997.0,1146.0,7,UEFA,2015-07-09
50283,19.0,Algeria,ALG,941.0,941.0,-2,CAF,2015-07-09
50284,20.0,Czechia,CZE,933.0,1036.0,4,UEFA,2015-07-09
50285,21.0,Côte d'Ivoire,CIV,917.0,916.0,-3,CAF,2015-07-09
50287,22.0,France,FRA,882.0,1164.0,13,UEFA,2015-07-09
50298,23.0,Iceland,ISL,877.0,769.0,-14,UEFA,2015-07-09
50288,24.0,Denmark,DEN,876.0,808.0,-5,UEFA,2015-07-09
50289,25.0,Ghana,GHA,827.0,800.0,-9,CAF,2015-07-09
50290,26.0,Bosnia and Herzegovina,BIH,819.0,802.0,-6,UEFA,2015-07-09
50291,27.0,Ukraine,UKR,791.0,784.0,-8,UEFA,2015-07-09
50292,28.0,Russia,RUS,782.0,833.0,2,UEFA,2015-07-09
50293,29.0,Scotland,SCO,774.0,818.0,1,UEFA,2015-07-09
50294,30.0,Poland,POL,769.0,802.0,-2,UEFA,2015-07-09
50295,31.0,Hungary,HUN,763.0,685.0,-11,UEFA,2015-07-09
50297,32.0,Tunisia,TUN,758.0,808.0,3,CAF,2015-07-09
50432,33.0,Sweden,SWE,752.0,737.0,-6,UEFA,2015-07-09
50431,34.0,USA,USA,748.0,823.0,7,CONCACAF,2015-07-09
50357,35.0,Ecuador,ECU,738.0,806.0,4,CONMEBOL,2015-07-09
50358,36.0,Albania,ALB,722.0,624.0,-15,UEFA,2015-07-09
50359,37.0,Northern Ireland,NIR,721.0,676.0,-7,UEFA,2015-07-09
