,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
19857,1.0,Brazil,BRA,852.0,856.0,0,CONMEBOL,2003-02-19
19858,2.0,France,FRA,784.0,787.0,0,UEFA,2003-02-19
19859,3.0,Spain,ESP,783.0,780.0,0,UEFA,2003-02-19
19860,4.0,Argentina,ARG,768.0,750.0,-1,CONMEBOL,2003-02-19
19838,5.0,Germany,GER,762.0,765.0,1,UEFA,2003-02-19
19837,6.0,Netherlands,NED,754.0,746.0,0,UEFA,2003-02-19
19847,7.0,Turkey,TUR,735.0,736.0,0,UEFA,2003-02-19
19878,8.0,England,ENG,731.0,734.0,0,UEFA,2003-02-19
19856,9.0,Mexico,MEX,729.0,732.0,0,CONCACAF,2003-02-19
19836,10.0,USA,USA,721.0,723.0,0,CONCACAF,2003-02-19
19853,11.0,Denmark,DEN,707.0,707.0,-1,UEFA,2003-02-19
19870,12.0,Portugal,POR,707.0,710.0,1,UEFA,2003-02-19
19843,13.0,Italy,ITA,702.0,705.0,0,UEFA,2003-02-19
19852,14.0,Republic of Ireland,IRL,697.0,697.0,0,UEFA,2003-02-19
19845,15.0,Czechia,CZE,686.0,687.0,0,UEFA,2003-02-19
19846,16.0,Belgium,BEL,684.0,686.0,0,UEFA,2003-02-19
19844,17.0,Cameroon,CMR,682.0,684.0,0,CAF,2003-02-19
19848,18.0,Paraguay,PAR,676.0,679.0,0,CONMEBOL,2003-02-19
19849,19.0,Serbia and Montenegro,SCG,674.0,677.0,0,UEFA,2003-02-19
19850,20.0,Korea Republic,KOR,668.0,669.0,0,AFC,2003-02-19
19851,21.0,Russia,RUS,664.0,650.0,-2,UEFA,2003-02-19
19936,22.0,Costa Rica,CRC,650.0,651.0,1,CONCACAF,2003-02-19
19935,23.0,Romania,ROU,649.0,648.0,-3,UEFA,2003-02-19
19934,24.0,Japan,JPN,648.0,650.0,2,AFC,2003-02-19
19933,25.0,Norway,NOR,648.0,648.0,0,UEFA,2003-02-19
19932,26.0,Sweden,SWE,646.0,649.0,2,UEFA,2003-02-19
19931,27.0,Senegal,SEN,644.0,647.0,0,CAF,2003-02-19
19930,28.0,Uruguay,URU,641.0,643.0,0,CONMEBOL,2003-02-19
19937,29.0,Nigeria,NGA,640.0,642.0,0,CAF,2003-02-19
19929,30.0,South Africa,RSA,633.0,636.0,0,CAF,2003-02-19
19927,31.0,Ecuador,ECU,632.0,634.0,0,CONMEBOL,2003-02-19
19926,32.0,IR Iran,IRN,627.0,627.0,-2,AFC,2003-02-19
19925,33.0,Croatia,CRO,626.0,629.0,1,UEFA,2003-02-19
19924,34.0,Poland,POL,626.0,628.0,1,UEFA,2003-02-19
19923,35.0,Morocco,MAR,620.0,623.0,0,CAF,2003-02-19
19922,36.0,Slovenia,SVN,617.0,620.0,0,UEFA,2003-02-19
19921,37.0,Colombia,COL,616.0,617.0,0,CONMEBOL,2003-02-19
19928,38.0,Saudi Arabia,KSA,610.0,612.0,0,AFC,2003-02-19
19939,39.0,Egypt,EGY,593.0,596.0,0,CAF,2003-02-19
19948,40.0,Honduras,HON,589.0,591.0,0,CONCACAF,2003-02-19
19940,41.0,Switzerland,SUI,589.0,576.0,-3,UEFA,2003-02-19
19956,42.0,Tunisia,TUN,586.0,586.0,1,CAF,2003-02-19
19955,43.0,Finland,FIN,581.0,580.0,0,UEFA,2003-02-19
19954,44.0,Bulgaria,BUL,580.0,582.0,2,UEFA,2003-02-19
19953,45.0,Israel,ISR,579.0,568.0,-1,UEFA,2003-02-19
19952,46.0,Ukraine,UKR,576.0,574.0,1,UEFA,2003-02-19
19951,47.0,Australia,AUS,575.0,557.0,-3,AFC,2003-02-19
19950,48.0,Greece,GRE,575.0,563.0,0,UEFA,2003-02-19
19957,49.0,Trinidad and Tobago,TRI,564.0,566.0,2,CONCACAF,2003-02-19
19949,50.0,New Zealand,NZL,560.0,562.0,1,OFC,2003-02-19
19947,51.0,Jamaica,JAM,553.0,555.0,0,CONCACAF,2003-02-19
19946,52.0,Iraq,IRQ,552.0,554.0,0,AFC,2003-02-19
19945,53.0,Wales,WAL,552.0,554.0,0,UEFA,2003-02-19
19944,54.0,Thailand,THA,543.0,545.0,0,AFC,2003-02-19
19943,55.0,Austria,AUT,538.0,541.0,0,UEFA,2003-02-19
19942,56.0,Hungary,HUN,538.0,532.0,-2,UEFA,2003-02-19
19941,57.0,Slovakia,SVK,533.0,535.0,1,UEFA,2003-02-19
19920,58.0,Zimbabwe,ZIM,531.0,533.0,1,CAF,2003-02-19
19938,59.0,Ghana,GHA,526.0,529.0,0,CAF,2003-02-19
19919,60.0,Iceland,ISL,525.0,527.0,-1,UEFA,2003-02-19
19898,61.0,Scotland,SCO,525.0,528.0,1,UEFA,2003-02-19
19896,62.0,Estonia,EST,523.0,525.0,0,UEFA,2003-02-19
19895,63.0,China PR,CHN,517.0,518.0,-1,AFC,2003-02-19
19894,64.0,Qatar,QAT,516.0,524.0,1,AFC,2003-02-19
19893,65.0,Algeria,ALG,514.0,514.0,0,CAF,2003-02-19
19892,66.0,Côte d'Ivoire,CIV,508.0,510.0,0,CAF,2003-02-19
19891,67.0,Congo DR,COD,507.0,509.0,0,CAF,2003-02-19
19890,68.0,Zambia,ZAM,501.0,503.0,0,CAF,2003-02-19
19897,69.0,Venezuela,VEN,499.0,501.0,0,CONMEBOL,2003-02-19
19889,70.0,Canada,CAN,498.0,499.0,0,CONCACAF,2003-02-19
19887,71.0,Jordan,JOR,498.0,499.0,0,AFC,2003-02-19
19886,72.0,Cuba,CUB,493.0,496.0,0,CONCACAF,2003-02-19
19885,73.0,Haiti,HAI,493.0,495.0,0,CONCACAF,2003-02-19
19884,74.0,Mali,MLI,488.0,489.0,0,CAF,2003-02-19
19883,75.0,Belarus,BLR,487.0,489.0,0,UEFA,2003-02-19
19882,76.0,Latvia,LVA,487.0,480.0,-5,UEFA,2003-02-19
19881,77.0,Burkina Faso,BFA,485.0,487.0,1,CAF,2003-02-19
19888,78.0,Angola,ANG,483.0,485.0,1,CAF,2003-02-19
19899,79.0,Chile,CHI,483.0,485.0,1,CONMEBOL,2003-02-19
19908,80.0,Kenya,KEN,480.0,481.0,1,CAF,2003-02-19
19900,81.0,Guatemala,GUA,478.0,480.0,1,CONCACAF,2003-02-19
19916,82.0,Kuwait,KUW,477.0,479.0,0,AFC,2003-02-19
19915,83.0,Cyprus,CYP,475.0,477.0,0,UEFA,2003-02-19
