,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
54617,1.0,Argentina,ARG,1644.0,1635.0,0,CONMEBOL,2017-03-09
54622,2.0,Brazil,BRA,1534.0,1529.0,0,CONMEBOL,2017-03-09
54618,3.0,Germany,GER,1443.0,1433.0,0,UEFA,2017-03-09
54619,4.0,Chile,CHI,1389.0,1386.0,0,CONMEBOL,2017-03-09
54620,5.0,Belgium,BEL,1379.0,1371.0,0,UEFA,2017-03-09
54621,6.0,France,FRA,1318.0,1313.0,0,UEFA,2017-03-09
54628,7.0,Colombia,COL,1312.0,1304.0,0,CONMEBOL,2017-03-09
54623,8.0,Portugal,POR,1240.0,1240.0,0,UEFA,2017-03-09
54624,9.0,Uruguay,URU,1200.0,1195.0,0,CONMEBOL,2017-03-09
54625,10.0,Spain,ESP,1162.0,1168.0,0,UEFA,2017-03-09
54626,11.0,Switzerland,SUI,1138.0,1140.0,0,UEFA,2017-03-09
54615,12.0,Wales,WAL,1121.0,1120.0,0,UEFA,2017-03-09
54627,12.0,Poland,POL,1121.0,1101.0,-2,UEFA,2017-03-09
54616,14.0,England,ENG,1114.0,1113.0,1,UEFA,2017-03-09
54613,15.0,Italy,ITA,1095.0,1087.0,0,UEFA,2017-03-09
54418,16.0,Croatia,CRO,1042.0,1039.0,0,UEFA,2017-03-09
54419,17.0,Mexico,MEX,1026.0,1016.0,0,CONCACAF,2017-03-09
54420,18.0,Peru,PER,965.0,965.0,0,CONMEBOL,2017-03-09
54421,19.0,Costa Rica,CRC,953.0,948.0,0,CONCACAF,2017-03-09
54422,20.0,Egypt,EGY,904.0,881.0,-3,CAF,2017-03-09
54428,21.0,Netherlands,NED,900.0,893.0,0,UEFA,2017-03-09
54424,22.0,Ecuador,ECU,887.0,887.0,0,CONMEBOL,2017-03-09
54423,23.0,Iceland,ISL,875.0,899.0,3,UEFA,2017-03-09
54425,24.0,Republic of Ireland,IRL,860.0,854.0,-1,UEFA,2017-03-09
54426,25.0,Slovakia,SVK,853.0,843.0,-1,UEFA,2017-03-09
54429,26.0,Turkey,TUR,851.0,857.0,2,UEFA,2017-03-09
54427,27.0,Hungary,HUN,834.0,830.0,0,UEFA,2017-03-09
54431,28.0,Senegal,SEN,831.0,799.0,-3,CAF,2017-03-09
54547,29.0,Bosnia and Herzegovina,BIH,826.0,827.0,1,UEFA,2017-03-09
54548,30.0,USA,USA,818.0,818.0,1,CONCACAF,2017-03-09
54549,31.0,Ukraine,UKR,798.0,805.0,1,UEFA,2017-03-09
54550,32.0,Cameroon,CMR,795.0,796.0,-1,CAF,2017-03-09
54551,33.0,IR Iran,IRN,794.0,798.0,1,AFC,2017-03-09
54552,34.0,Austria,AUT,793.0,783.0,0,UEFA,2017-03-09
54553,35.0,Northern Ireland,NIR,786.0,772.0,0,UEFA,2017-03-09
54554,36.0,Burkina Faso,BFA,778.0,736.0,-2,CAF,2017-03-09
54555,37.0,Tunisia,TUN,774.0,769.0,1,CAF,2017-03-09
54556,38.0,Congo DR,COD,750.0,750.0,1,CAF,2017-03-09
54557,39.0,Romania,ROU,703.0,688.0,-1,UEFA,2017-03-09
54558,40.0,Korea Republic,KOR,691.0,691.0,1,AFC,2017-03-09
54559,41.0,Nigeria,NGA,685.0,686.0,0,CAF,2017-03-09
54560,42.0,Czechia,CZE,684.0,669.0,-4,UEFA,2017-03-09
54561,43.0,Paraguay,PAR,683.0,683.0,1,CONMEBOL,2017-03-09
54562,43.0,Ghana,GHA,683.0,675.0,-2,CAF,2017-03-09
54563,45.0,Sweden,SWE,682.0,679.0,1,UEFA,2017-03-09
