,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
35436,1.0,Spain,ESP,1761.0,1729.0,0,UEFA,2009-06-03
35426,2.0,Netherlands,NED,1442.0,1360.0,-1,UEFA,2009-06-03
35425,3.0,Germany,GER,1378.0,1362.0,1,UEFA,2009-06-03
35424,4.0,Italy,ITA,1292.0,1271.0,-1,UEFA,2009-06-03
35423,5.0,Brazil,BRA,1288.0,1281.0,1,CONMEBOL,2009-06-03
35422,6.0,England,ENG,1225.0,1173.0,-1,UEFA,2009-06-03
35421,7.0,Argentina,ARG,1203.0,1195.0,1,CONMEBOL,2009-06-03
35427,8.0,Croatia,CRO,1200.0,1151.0,0,UEFA,2009-06-03
35419,9.0,Russia,RUS,1167.0,1117.0,0,UEFA,2009-06-03
35418,10.0,France,FRA,1067.0,1074.0,0,UEFA,2009-06-03
35395,11.0,Portugal,POR,1004.0,1013.0,0,UEFA,2009-06-03
35401,12.0,Turkey,TUR,964.0,923.0,-2,UEFA,2009-06-03
35393,13.0,Paraguay,PAR,961.0,906.0,-4,CONMEBOL,2009-06-03
35371,14.0,USA,USA,947.0,919.0,-1,CONCACAF,2009-06-03
35369,15.0,Czechia,CZE,943.0,968.0,3,UEFA,2009-06-03
35368,16.0,Switzerland,SUI,931.0,883.0,-2,UEFA,2009-06-03
35367,17.0,Greece,GRE,922.0,927.0,4,UEFA,2009-06-03
35366,17.0,Uruguay,URU,922.0,909.0,1,CONMEBOL,2009-06-03
35394,19.0,Ukraine,UKR,891.0,832.0,-3,UEFA,2009-06-03
35364,20.0,Serbia,SRB,870.0,819.0,-3,UEFA,2009-06-03
35363,21.0,Cameroon,CMR,855.0,871.0,2,CAF,2009-06-03
35362,22.0,Scotland,SCO,840.0,815.0,-2,UEFA,2009-06-03
35370,23.0,Bulgaria,BUL,838.0,840.0,3,UEFA,2009-06-03
35361,24.0,Denmark,DEN,836.0,790.0,-5,UEFA,2009-06-03
35359,25.0,Israel,ISR,827.0,836.0,4,UEFA,2009-06-03
35358,26.0,Mexico,MEX,822.0,803.0,1,CONCACAF,2009-06-03
35357,27.0,Northern Ireland,NIR,820.0,795.0,0,UEFA,2009-06-03
35356,28.0,Romania,ROU,790.0,792.0,0,UEFA,2009-06-03
35355,29.0,Australia,AUS,779.0,776.0,-3,AFC,2009-06-03
35354,30.0,Nigeria,NGA,770.0,781.0,0,CAF,2009-06-03
35352,31.0,Japan,JPN,766.0,749.0,-4,AFC,2009-06-03
35353,31.0,Sweden,SWE,766.0,769.0,-2,UEFA,2009-06-03
35360,33.0,Bosnia and Herzegovina,BIH,763.0,737.0,-5,UEFA,2009-06-03
35372,34.0,Republic of Ireland,IRL,762.0,761.0,0,UEFA,2009-06-03
35382,35.0,Honduras,HON,761.0,736.0,-4,CONCACAF,2009-06-03
35373,36.0,Ghana,GHA,750.0,779.0,5,CAF,2009-06-03
35391,37.0,Chile,CHI,746.0,796.0,11,CONMEBOL,2009-06-03
35390,38.0,Côte d'Ivoire,CIV,745.0,743.0,2,CAF,2009-06-03
35389,39.0,Poland,POL,722.0,724.0,-1,UEFA,2009-06-03
35388,40.0,Egypt,EGY,719.0,742.0,3,CAF,2009-06-03
35387,41.0,Costa Rica,CRC,694.0,721.0,0,CONCACAF,2009-06-03
35386,42.0,Slovakia,SVK,693.0,626.0,-5,UEFA,2009-06-03
35350,43.0,Hungary,HUN,687.0,662.0,0,UEFA,2009-06-03
35374,44.0,Ecuador,ECU,686.0,695.0,2,CONMEBOL,2009-06-03
35375,45.0,Colombia,COL,678.0,660.0,1,CONMEBOL,2009-06-03
35376,46.0,Korea Republic,KOR,654.0,641.0,0,AFC,2009-06-03
35377,47.0,Norway,NOR,638.0,642.0,2,UEFA,2009-06-03
35378,48.0,Gabon,GAB,616.0,616.0,0,CAF,2009-06-03
35379,49.0,Finland,FIN,614.0,591.0,-2,UEFA,2009-06-03
35380,50.0,Burkina Faso,BFA,608.0,559.0,-7,CAF,2009-06-03
35381,51.0,Tunisia,TUN,597.0,585.0,-1,CAF,2009-06-03
35383,52.0,IR Iran,IRN,587.0,582.0,-1,AFC,2009-06-03
35392,53.0,Guinea,GUI,586.0,582.0,0,CAF,2009-06-03
35384,54.0,Mali,MLI,583.0,604.0,5,CAF,2009-06-03
35385,55.0,Morocco,MAR,571.0,593.0,5,CAF,2009-06-03
35428,56.0,Saudi Arabia,KSA,568.0,577.0,1,AFC,2009-06-03
35429,56.0,Venezuela,VEN,568.0,565.0,0,CONMEBOL,2009-06-03
35430,58.0,Bolivia,BOL,565.0,554.0,0,CONMEBOL,2009-06-03
35431,59.0,Latvia,LVA,552.0,541.0,-2,UEFA,2009-06-03
35432,60.0,Lithuania,LTU,544.0,550.0,1,UEFA,2009-06-03
35433,61.0,Panama,PAN,536.0,547.0,1,CONCACAF,2009-06-03
35434,61.0,Slovenia,SVN,536.0,510.0,-2,UEFA,2009-06-03
35435,63.0,Belgium,BEL,518.0,534.0,1,UEFA,2009-06-03
35417,64.0,North Macedonia,MKD,515.0,507.0,0,UEFA,2009-06-03
35420,65.0,The Gambia,GAM,514.0,491.0,-4,CAF,2009-06-03
35415,66.0,Algeria,ALG,490.0,475.0,-6,CAF,2009-06-03
35404,67.0,Uganda,UGA,480.0,492.0,-1,CAF,2009-06-03
35396,68.0,Togo,TOG,475.0,506.0,3,CAF,2009-06-03
35397,69.0,Libya,LBY,474.0,419.0,-14,CAF,2009-06-03
35399,70.0,Austria,AUT,473.0,446.0,-9,UEFA,2009-06-03
35398,70.0,Bahrain,BHR,473.0,476.0,-1,AFC,2009-06-03
35416,72.0,South Africa,RSA,471.0,453.0,-5,CAF,2009-06-03
35400,72.0,Trinidad and Tobago,TRI,471.0,463.0,-2,CONCACAF,2009-06-03
35402,74.0,Wales,WAL,468.0,468.0,1,UEFA,2009-06-03
35403,75.0,Senegal,SEN,463.0,497.0,9,CAF,2009-06-03
35405,76.0,Jamaica,JAM,456.0,480.0,6,CONCACAF,2009-06-03
35414,77.0,Iraq,IRQ,450.0,408.0,-9,AFC,2009-06-03
35406,78.0,Uzbekistan,UZB,443.0,455.0,2,AFC,2009-06-03
35407,79.0,Cyprus,CYP,441.0,460.0,4,UEFA,2009-06-03
35408,80.0,Oman,OMA,440.0,432.0,-1,AFC,2009-06-03
35409,81.0,Belarus,BLR,432.0,431.0,-1,UEFA,2009-06-03
35410,82.0,New Zealand,NZL,431.0,450.0,4,OFC,2009-06-03
35411,83.0,Canada,CAN,430.0,394.0,-6,CONCACAF,2009-06-03
35412,84.0,Congo DR,COD,423.0,395.0,-4,CAF,2009-06-03
35413,85.0,Sierra Leone,SLE,421.0,359.0,-13,CAF,2009-06-03
35351,86.0,Congo,CGO,419.0,493.0,19,CAF,2009-06-03
