,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
16110,1.0,France,FRA,818.0,796.0,0,UEFA,2001-06-20
16109,2.0,Brazil,BRA,796.0,794.0,0,CONMEBOL,2001-06-20
16153,3.0,Argentina,ARG,771.0,763.0,0,CONMEBOL,2001-06-20
16108,4.0,Italy,ITA,747.0,748.0,0,UEFA,2001-06-20
16120,5.0,Portugal,POR,734.0,732.0,0,UEFA,2001-06-20
16107,6.0,Spain,ESP,733.0,724.0,0,UEFA,2001-06-20
16105,7.0,Czechia,CZE,726.0,722.0,0,UEFA,2001-06-20
16104,8.0,Germany,GER,720.0,711.0,-1,UEFA,2001-06-20
16103,9.0,Netherlands,NED,718.0,715.0,1,UEFA,2001-06-20
16102,10.0,Paraguay,PAR,714.0,703.0,0,CONMEBOL,2001-06-20
16101,11.0,Yugoslavia,YUG,702.0,689.0,0,UEFA,2001-06-20
16100,12.0,Romania,ROU,696.0,683.0,0,UEFA,2001-06-20
16099,13.0,England,ENG,693.0,673.0,-1,UEFA,2001-06-20
16098,14.0,Croatia,CRO,672.0,650.0,-5,UEFA,2001-06-20
16097,15.0,Mexico,MEX,670.0,680.0,2,CONCACAF,2001-06-20
16096,16.0,Denmark,DEN,665.0,645.0,-4,UEFA,2001-06-20
16095,17.0,USA,USA,665.0,666.0,2,CONCACAF,2001-06-20
16094,18.0,Colombia,COL,660.0,665.0,2,CONMEBOL,2001-06-20
16106,19.0,Norway,NOR,660.0,663.0,2,UEFA,2001-06-20
16121,20.0,Russia,RUS,659.0,652.0,2,UEFA,2001-06-20
16122,21.0,Sweden,SWE,657.0,643.0,0,UEFA,2001-06-20
16123,22.0,Republic of Ireland,IRL,641.0,617.0,-5,UEFA,2001-06-20
16150,23.0,Poland,POL,638.0,627.0,0,UEFA,2001-06-20
16149,24.0,South Africa,RSA,632.0,634.0,2,CAF,2001-06-20
16148,25.0,Trinidad and Tobago,TRI,628.0,595.0,-11,CONCACAF,2001-06-20
16147,26.0,Belgium,BEL,626.0,612.0,-4,UEFA,2001-06-20
