,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
11588,1.0,Brazil,BRA,842.0,835.0,0,CONMEBOL,1999-08-18
11609,2.0,France,FRA,755.0,762.0,0,UEFA,1999-08-18
11589,3.0,Czechia,CZE,753.0,753.0,0,UEFA,1999-08-18
11608,4.0,Italy,ITA,720.0,726.0,0,UEFA,1999-08-18
11607,5.0,Germany,GER,718.0,720.0,0,UEFA,1999-08-18
11606,6.0,Argentina,ARG,715.0,719.0,0,CONMEBOL,1999-08-18
11605,7.0,Spain,ESP,713.0,714.0,-1,UEFA,1999-08-18
11604,8.0,Croatia,CRO,712.0,719.0,1,UEFA,1999-08-18
11603,9.0,Mexico,MEX,709.0,688.0,-2,CONCACAF,1999-08-18
11602,10.0,Romania,ROU,694.0,694.0,1,UEFA,1999-08-18
11601,11.0,Norway,NOR,689.0,690.0,1,UEFA,1999-08-18
11600,12.0,Portugal,POR,679.0,682.0,0,UEFA,1999-08-18
11599,13.0,Netherlands,NED,669.0,680.0,0,UEFA,1999-08-18
11598,14.0,England,ENG,665.0,672.0,0,UEFA,1999-08-18
11597,15.0,Sweden,SWE,664.0,666.0,0,UEFA,1999-08-18
11596,16.0,Paraguay,PAR,647.0,647.0,0,CONMEBOL,1999-08-18
11595,17.0,Denmark,DEN,627.0,632.0,0,UEFA,1999-08-18
11594,18.0,Colombia,COL,627.0,629.0,0,CONMEBOL,1999-08-18
11593,19.0,Morocco,MAR,625.0,626.0,0,CAF,1999-08-18
11592,20.0,Austria,AUT,623.0,625.0,0,UEFA,1999-08-18
11591,21.0,USA,USA,623.0,594.0,-9,CONCACAF,1999-08-18
11590,22.0,Yugoslavia,YUG,620.0,624.0,1,UEFA,1999-08-18
11645,23.0,Chile,CHI,618.0,618.0,1,CONMEBOL,1999-08-18
11657,24.0,Slovakia,SVK,612.0,613.0,1,UEFA,1999-08-18
11658,25.0,Ukraine,UKR,610.0,611.0,1,UEFA,1999-08-18
11659,26.0,Israel,ISR,609.0,610.0,1,UEFA,1999-08-18
11725,27.0,Poland,POL,606.0,607.0,1,UEFA,1999-08-18
11724,28.0,Russia,RUS,598.0,602.0,1,UEFA,1999-08-18
11723,29.0,Tunisia,TUN,594.0,596.0,1,CAF,1999-08-18
11722,30.0,South Africa,RSA,593.0,595.0,1,CAF,1999-08-18
11721,31.0,Zambia,ZAM,590.0,589.0,-1,CAF,1999-08-18
11720,32.0,Scotland,SCO,588.0,592.0,1,UEFA,1999-08-18
11719,33.0,Belgium,BEL,581.0,587.0,0,UEFA,1999-08-18
11718,34.0,Bulgaria,BUL,568.0,573.0,0,UEFA,1999-08-18
11717,35.0,Egypt,EGY,567.0,562.0,-3,CAF,1999-08-18
11716,36.0,Saudi Arabia,KSA,567.0,556.0,-4,AFC,1999-08-18
11715,37.0,Greece,GRE,566.0,568.0,2,UEFA,1999-08-18
11714,38.0,Republic of Ireland,IRL,564.0,567.0,2,UEFA,1999-08-18
11713,39.0,Korea Republic,KOR,561.0,563.0,2,AFC,1999-08-18
11712,40.0,Turkey,TUR,558.0,562.0,1,UEFA,1999-08-18
11711,41.0,Peru,PER,550.0,554.0,0,CONMEBOL,1999-08-18
11710,42.0,Jamaica,JAM,549.0,549.0,-1,CONCACAF,1999-08-18
11709,43.0,Uruguay,URU,547.0,549.0,1,CONMEBOL,1999-08-18
11708,44.0,Ghana,GHA,547.0,532.0,-2,CAF,1999-08-18
11566,45.0,Côte d'Ivoire,CIV,539.0,540.0,0,CAF,1999-08-18
11726,46.0,Japan,JPN,539.0,542.0,2,AFC,1999-08-18
11727,47.0,Lithuania,LTU,533.0,523.0,-5,UEFA,1999-08-18
11728,48.0,Iceland,ISL,532.0,532.0,1,UEFA,1999-08-18
11729,49.0,Trinidad and Tobago,TRI,530.0,529.0,0,CONCACAF,1999-08-18
11749,50.0,Hungary,HUN,530.0,531.0,2,UEFA,1999-08-18
11748,51.0,IR Iran,IRN,526.0,527.0,1,AFC,1999-08-18
11747,52.0,Bolivia,BOL,521.0,517.0,-1,CONMEBOL,1999-08-18
11746,53.0,Cameroon,CMR,519.0,523.0,2,CAF,1999-08-18
11745,54.0,Switzerland,SUI,513.0,515.0,0,UEFA,1999-08-18
11744,55.0,Kuwait,KUW,509.0,512.0,0,AFC,1999-08-18
11743,56.0,Angola,ANG,507.0,504.0,-1,CAF,1999-08-18
11742,57.0,Ecuador,ECU,503.0,509.0,1,CONMEBOL,1999-08-18
11741,58.0,China PR,CHN,499.0,502.0,0,AFC,1999-08-18
11750,59.0,Zaire,ZAI,497.0,499.0,0,CAF,1999-08-18
11740,60.0,Finland,FIN,497.0,499.0,0,UEFA,1999-08-18
11738,61.0,Slovenia,SVN,494.0,493.0,-1,UEFA,1999-08-18
11737,62.0,Australia,AUS,494.0,498.0,1,AFC,1999-08-18
11736,63.0,Latvia,LVA,490.0,491.0,-1,UEFA,1999-08-18
11735,64.0,United Arab Emirates,UAE,487.0,490.0,-1,AFC,1999-08-18
11734,65.0,Georgia,GEO,487.0,492.0,2,UEFA,1999-08-18
11733,66.0,North Macedonia,MKD,482.0,484.0,0,UEFA,1999-08-18
11732,67.0,Cyprus,CYP,481.0,483.0,0,UEFA,1999-08-18
11731,68.0,Costa Rica,CRC,478.0,468.0,0,CONCACAF,1999-08-18
11730,69.0,Thailand,THA,465.0,439.0,-9,AFC,1999-08-18
11706,70.0,Zimbabwe,ZIM,460.0,450.0,-5,CAF,1999-08-18
11739,71.0,Northern Ireland,NIR,459.0,460.0,0,UEFA,1999-08-18
11705,72.0,Mali,MLI,454.0,456.0,-1,CAF,1999-08-18
11692,73.0,Honduras,HON,454.0,457.0,1,CONCACAF,1999-08-18
11678,74.0,Guatemala,GUA,453.0,447.0,-2,CONCACAF,1999-08-18
11677,75.0,Nigeria,NGA,453.0,460.0,5,CAF,1999-08-18
11676,76.0,Gabon,GAB,447.0,455.0,2,CAF,1999-08-18
11675,77.0,Algeria,ALG,444.0,466.0,8,CAF,1999-08-18
11674,78.0,Burkina Faso,BFA,443.0,443.0,1,CAF,1999-08-18
11673,79.0,Cuba,CUB,437.0,436.0,-1,CONCACAF,1999-08-18
11672,80.0,Qatar,QAT,433.0,436.0,-1,AFC,1999-08-18
11671,81.0,Namibia,NAM,433.0,430.0,-2,CAF,1999-08-18
11670,82.0,Guinea,GUI,431.0,435.0,0,CAF,1999-08-18
11669,83.0,Togo,TOG,430.0,437.0,4,CAF,1999-08-18
11668,84.0,Uzbekistan,UZB,428.0,412.0,-4,AFC,1999-08-18
11667,85.0,Senegal,SEN,426.0,415.0,0,CAF,1999-08-18
11666,86.0,Wales,WAL,416.0,419.0,2,UEFA,1999-08-18
11665,87.0,Oman,OMA,412.0,412.0,0,AFC,1999-08-18
11664,88.0,Estonia,EST,411.0,412.0,2,UEFA,1999-08-18
11663,89.0,Armenia,ARM,409.0,410.0,0,UEFA,1999-08-18
11662,90.0,Bosnia and Herzegovina,BIH,408.0,408.0,0,UEFA,1999-08-18
11661,91.0,El Salvador,SLV,405.0,408.0,0,CONCACAF,1999-08-18
11660,92.0,Mozambique,MOZ,403.0,401.0,-1,CAF,1999-08-18
11679,93.0,Belarus,BLR,403.0,403.0,1,UEFA,1999-08-18
11680,94.0,Liberia,LBR,399.0,394.0,-1,CAF,1999-08-18
