,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
12898,1.0,Brazil,BRA,836.0,839.0,0,CONMEBOL,2000-02-16
12899,2.0,Czechia,CZE,772.0,774.0,0,UEFA,2000-02-16
12900,3.0,France,FRA,762.0,765.0,0,UEFA,2000-02-16
12901,4.0,Spain,ESP,751.0,753.0,0,UEFA,2000-02-16
12902,5.0,Germany,GER,742.0,739.0,0,UEFA,2000-02-16
12903,6.0,Argentina,ARG,718.0,721.0,0,CONMEBOL,2000-02-16
12904,7.0,Norway,NOR,717.0,718.0,0,UEFA,2000-02-16
12905,8.0,Romania,ROU,713.0,715.0,0,UEFA,2000-02-16
12906,9.0,Croatia,CRO,710.0,713.0,0,UEFA,2000-02-16
12907,10.0,Mexico,MEX,704.0,706.0,0,CONCACAF,2000-02-16
12908,11.0,England,ENG,698.0,695.0,-1,UEFA,2000-02-16
12909,12.0,Denmark,DEN,694.0,696.0,1,UEFA,2000-02-16
12910,13.0,Yugoslavia,YUG,692.0,694.0,0,UEFA,2000-02-16
12911,14.0,Italy,ITA,682.0,685.0,0,UEFA,2000-02-16
12912,15.0,Portugal,POR,673.0,672.0,0,UEFA,2000-02-16
12913,16.0,Sweden,SWE,661.0,663.0,0,UEFA,2000-02-16
12914,17.0,Paraguay,PAR,648.0,647.0,0,CONMEBOL,2000-02-16
12915,18.0,Russia,RUS,641.0,643.0,0,UEFA,2000-02-16
12916,19.0,Netherlands,NED,638.0,640.0,0,UEFA,2000-02-16
12917,20.0,Scotland,SCO,636.0,638.0,0,UEFA,2000-02-16
12896,21.0,South Africa,RSA,631.0,597.0,-10,CAF,2000-02-16
12918,22.0,USA,USA,628.0,619.0,0,CONCACAF,2000-02-16
12971,23.0,Morocco,MAR,625.0,613.0,-2,CAF,2000-02-16
12897,24.0,Colombia,COL,624.0,614.0,0,CONMEBOL,2000-02-16
12841,25.0,Slovakia,SVK,624.0,626.0,4,UEFA,2000-02-16
12840,26.0,Chile,CHI,616.0,618.0,3,CONMEBOL,2000-02-16
12839,27.0,Tunisia,TUN,611.0,604.0,-1,CAF,2000-02-16
12838,28.0,Ukraine,UKR,607.0,609.0,1,UEFA,2000-02-16
12837,29.0,Israel,ISR,607.0,609.0,3,UEFA,2000-02-16
12836,30.0,Austria,AUT,601.0,603.0,1,UEFA,2000-02-16
12835,31.0,Turkey,TUR,595.0,597.0,1,UEFA,2000-02-16
12834,32.0,Poland,POL,586.0,589.0,0,UEFA,2000-02-16
12833,33.0,Belgium,BEL,586.0,588.0,0,UEFA,2000-02-16
12832,34.0,Cameroon,CMR,583.0,501.0,-23,CAF,2000-02-16
12842,35.0,Egypt,EGY,582.0,558.0,-3,CAF,2000-02-16
12831,36.0,Greece,GRE,577.0,580.0,2,UEFA,2000-02-16
12829,37.0,Republic of Ireland,IRL,573.0,575.0,2,UEFA,2000-02-16
12828,38.0,Zambia,ZAM,569.0,571.0,2,CAF,2000-02-16
12827,39.0,Bulgaria,BUL,569.0,563.0,2,UEFA,2000-02-16
12826,40.0,Saudi Arabia,KSA,554.0,556.0,1,AFC,2000-02-16
12825,41.0,Slovenia,SVN,543.0,544.0,1,UEFA,2000-02-16
12824,42.0,Uruguay,URU,540.0,533.0,-5,CONMEBOL,2000-02-16
12823,43.0,Iceland,ISL,540.0,535.0,-1,UEFA,2000-02-16
12822,44.0,Peru,PER,539.0,538.0,2,CONMEBOL,2000-02-16
12821,45.0,Jamaica,JAM,537.0,539.0,4,CONCACAF,2000-02-16
12820,46.0,Côte d'Ivoire,CIV,537.0,529.0,-3,CAF,2000-02-16
12830,47.0,IR Iran,IRN,536.0,535.0,4,AFC,2000-02-16
12844,48.0,Korea Republic,KOR,535.0,522.0,-4,AFC,2000-02-16
12856,49.0,Trinidad and Tobago,TRI,534.0,535.0,4,CONCACAF,2000-02-16
12845,50.0,Hungary,HUN,532.0,533.0,4,UEFA,2000-02-16
12818,51.0,Nigeria,NGA,529.0,444.0,-25,CAF,2000-02-16
12866,52.0,Switzerland,SUI,529.0,531.0,4,UEFA,2000-02-16
12865,53.0,Ghana,GHA,526.0,526.0,3,CAF,2000-02-16
12864,54.0,Lithuania,LTU,526.0,524.0,3,UEFA,2000-02-16
12863,55.0,Finland,FIN,524.0,508.0,-1,UEFA,2000-02-16
12862,56.0,Angola,ANG,515.0,516.0,3,CAF,2000-02-16
12861,57.0,United Arab Emirates,UAE,513.0,515.0,3,AFC,2000-02-16
12860,58.0,Uzbekistan,UZB,511.0,513.0,3,AFC,2000-02-16
12859,59.0,China PR,CHN,502.0,412.0,-29,AFC,2000-02-16
12858,60.0,Georgia,GEO,502.0,475.0,-6,UEFA,2000-02-16
12868,61.0,Cyprus,CYP,500.0,488.0,-2,UEFA,2000-02-16
12857,62.0,Japan,JPN,498.0,500.0,4,AFC,2000-02-16
12855,63.0,Costa Rica,CRC,492.0,481.0,-1,CONCACAF,2000-02-16
12854,64.0,Congo DR,COD,492.0,493.0,5,CAF,2000-02-16
12853,65.0,Thailand,THA,490.0,492.0,5,AFC,2000-02-16
12852,66.0,Bolivia,BOL,488.0,490.0,5,CONMEBOL,2000-02-16
12851,67.0,Latvia,LVA,487.0,488.0,5,UEFA,2000-02-16
12850,68.0,Ecuador,ECU,475.0,476.0,3,CONMEBOL,2000-02-16
12849,69.0,Zimbabwe,ZIM,475.0,473.0,2,CAF,2000-02-16
12848,70.0,North Macedonia,MKD,467.0,469.0,2,UEFA,2000-02-16
12847,71.0,Algeria,ALG,467.0,421.0,-15,CAF,2000-02-16
12846,72.0,Estonia,EST,461.0,462.0,3,UEFA,2000-02-16
12819,73.0,Guatemala,GUA,458.0,454.0,0,CONCACAF,2000-02-16
12843,74.0,Honduras,HON,457.0,458.0,3,CONCACAF,2000-02-16
12817,75.0,Mali,MLI,455.0,460.0,5,CAF,2000-02-16
