,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
39999,1.0,Spain,ESP,1871.0,1857.0,0,UEFA,2011-06-29
40013,2.0,Netherlands,NED,1661.0,1702.0,0,UEFA,2011-06-29
40023,3.0,Germany,GER,1417.0,1413.0,-1,UEFA,2011-06-29
40015,4.0,England,ENG,1146.0,1163.0,-2,UEFA,2011-06-29
40031,5.0,Brazil,BRA,1131.0,1426.0,2,CONMEBOL,2011-06-29
40030,6.0,Italy,ITA,1059.0,1019.0,-3,UEFA,2011-06-29
40029,7.0,Portugal,POR,1046.0,1052.0,-1,UEFA,2011-06-29
40028,8.0,Croatia,CRO,1033.0,991.0,-2,UEFA,2011-06-29
40027,9.0,Mexico,MEX,1007.0,802.0,-19,CONCACAF,2011-06-29
40026,10.0,Argentina,ARG,979.0,1267.0,5,CONMEBOL,2011-06-29
40025,11.0,Norway,NOR,972.0,987.0,0,UEFA,2011-06-29
40014,12.0,Greece,GRE,959.0,985.0,0,UEFA,2011-06-29
40024,13.0,Japan,JPN,930.0,965.0,-1,AFC,2011-06-29
40022,14.0,Côte d'Ivoire,CIV,922.0,867.0,-7,CAF,2011-06-29
40021,15.0,France,FRA,920.0,883.0,-4,UEFA,2011-06-29
40020,16.0,Russia,RUS,915.0,897.0,-2,UEFA,2011-06-29
40019,16.0,Montenegro,MNE,915.0,820.0,-8,UEFA,2011-06-29
40018,18.0,Uruguay,URU,909.0,1094.0,11,CONMEBOL,2011-06-29
40017,19.0,Sweden,SWE,884.0,802.0,-9,UEFA,2011-06-29
40016,20.0,Denmark,DEN,857.0,808.0,-7,UEFA,2011-06-29
40113,21.0,Slovenia,SVN,833.0,903.0,4,UEFA,2011-06-29
40191,22.0,Australia,AUS,832.0,878.0,2,AFC,2011-06-29
40000,23.0,Turkey,TUR,820.0,795.0,-7,UEFA,2011-06-29
40001,24.0,USA,USA,798.0,855.0,2,CONCACAF,2011-06-29
40002,25.0,Serbia,SRB,797.0,907.0,9,UEFA,2011-06-29
40003,26.0,Korea Republic,KOR,787.0,754.0,-5,AFC,2011-06-29
40012,27.0,Chile,CHI,782.0,967.0,14,CONMEBOL,2011-06-29
40005,28.0,Slovakia,SVK,779.0,809.0,2,UEFA,2011-06-29
40006,29.0,Switzerland,SUI,777.0,819.0,4,UEFA,2011-06-29
40007,30.0,Israel,ISR,771.0,709.0,-3,UEFA,2011-06-29
40004,31.0,Republic of Ireland,IRL,752.0,681.0,-3,UEFA,2011-06-29
40008,32.0,Paraguay,PAR,743.0,847.0,9,CONMEBOL,2011-06-29
40009,33.0,Ghana,GHA,735.0,918.0,18,CAF,2011-06-29
40011,34.0,Egypt,EGY,727.0,676.0,-2,CAF,2011-06-29
40086,35.0,Belgium,BEL,691.0,654.0,-2,UEFA,2011-06-29
40010,36.0,Czechia,CZE,670.0,722.0,4,UEFA,2011-06-29
40032,37.0,Burkina Faso,BFA,661.0,600.0,-7,CAF,2011-06-29
40033,38.0,Jamaica,JAM,656.0,546.0,-17,CONCACAF,2011-06-29
40059,39.0,Bosnia and Herzegovina,BIH,642.0,594.0,-6,UEFA,2011-06-29
40035,40.0,Belarus,BLR,636.0,557.0,-13,UEFA,2011-06-29
40062,41.0,Nigeria,NGA,635.0,637.0,2,CAF,2011-06-29
40063,42.0,Ukraine,UKR,620.0,678.0,7,UEFA,2011-06-29
40064,43.0,Senegal,SEN,619.0,613.0,3,CAF,2011-06-29
40034,44.0,Honduras,HON,613.0,603.0,1,CONCACAF,2011-06-29
40065,45.0,Hungary,HUN,603.0,559.0,-7,UEFA,2011-06-29
40066,46.0,Bulgaria,BUL,598.0,591.0,0,UEFA,2011-06-29
40067,47.0,South Africa,RSA,597.0,653.0,9,CAF,2011-06-29
40068,48.0,Cameroon,CMR,595.0,572.0,-1,CAF,2011-06-29
40069,49.0,Peru,PER,584.0,548.0,-5,CONMEBOL,2011-06-29
40070,50.0,IR Iran,IRN,581.0,578.0,3,AFC,2011-06-29
40071,51.0,Algeria,ALG,575.0,609.0,10,CAF,2011-06-29
40073,52.0,Panama,PAN,574.0,493.0,-15,CONCACAF,2011-06-29
40084,53.0,Romania,ROU,571.0,607.0,11,UEFA,2011-06-29
40074,54.0,Colombia,COL,564.0,564.0,4,CONMEBOL,2011-06-29
40075,55.0,Costa Rica,CRC,561.0,541.0,-1,CONCACAF,2011-06-29
40076,56.0,Georgia,GEO,530.0,536.0,-1,UEFA,2011-06-29
40085,57.0,Tunisia,TUN,527.0,527.0,-4,CAF,2011-06-29
40077,58.0,Lithuania,LTU,526.0,577.0,10,UEFA,2011-06-29
40078,59.0,Albania,ALB,524.0,564.0,9,UEFA,2011-06-29
40079,60.0,Gabon,GAB,517.0,529.0,1,CAF,2011-06-29
40080,61.0,Scotland,SCO,513.0,517.0,-5,UEFA,2011-06-29
40081,62.0,Northern Ireland,NIR,498.0,520.0,-3,UEFA,2011-06-29
40082,63.0,Libya,LBY,494.0,534.0,5,CAF,2011-06-29
40083,63.0,Morocco,MAR,494.0,445.0,-10,CAF,2011-06-29
40061,65.0,Austria,AUT,479.0,443.0,-9,UEFA,2011-06-29
40072,66.0,Guinea,GUI,475.0,524.0,4,CAF,2011-06-29
40060,67.0,Poland,POL,474.0,449.0,-4,UEFA,2011-06-29
40046,68.0,Ecuador,ECU,473.0,523.0,4,CONMEBOL,2011-06-29
40036,69.0,Venezuela,VEN,471.0,489.0,1,CONMEBOL,2011-06-29
40037,70.0,Armenia,ARM,462.0,524.0,8,UEFA,2011-06-29
40038,71.0,Malawi,MWI,454.0,446.0,-1,CAF,2011-06-29
40039,72.0,Zambia,ZAM,434.0,383.0,-17,CAF,2011-06-29
40040,72.0,El Salvador,SLV,434.0,391.0,-15,CONCACAF,2011-06-29
40041,74.0,Botswana,BOT,431.0,479.0,5,CAF,2011-06-29
40042,75.0,China PR,CHN,428.0,440.0,0,AFC,2011-06-29
40043,76.0,Finland,FIN,419.0,416.0,-5,UEFA,2011-06-29
40044,77.0,Uganda,UGA,417.0,402.0,-7,CAF,2011-06-29
40045,78.0,Mali,MLI,416.0,451.0,8,CAF,2011-06-29
40047,79.0,Estonia,EST,399.0,440.0,4,UEFA,2011-06-29
40058,80.0,Cyprus,CYP,398.0,383.0,-9,UEFA,2011-06-29
40048,81.0,Cabo Verde,CPV,397.0,421.0,2,CAF,2011-06-29
40049,82.0,Latvia,LVA,388.0,438.0,4,UEFA,2011-06-29
40051,83.0,Canada,CAN,387.0,439.0,6,CONCACAF,2011-06-29
40050,83.0,Jordan,JOR,387.0,381.0,-10,AFC,2011-06-29
40053,85.0,Uzbekistan,UZB,383.0,405.0,2,AFC,2011-06-29
40052,85.0,Moldova,MDA,383.0,394.0,-1,UEFA,2011-06-29
40055,87.0,Zimbabwe,ZIM,380.0,219.0,-39,CAF,2011-06-29
40054,87.0,Benin,BEN,380.0,418.0,7,CAF,2011-06-29
40056,89.0,Haiti,HAI,377.0,348.0,-7,CONCACAF,2011-06-29
40057,90.0,Trinidad and Tobago,TRI,374.0,353.0,-5,CONCACAF,2011-06-29
40087,91.0,Central African Republic,CTA,370.0,263.0,-22,CAF,2011-06-29
40173,92.0,Saudi Arabia,KSA,368.0,387.0,4,AFC,2011-06-29
40171,94.0,Bolivia,BOL,356.0,312.0,-8,CONMEBOL,2011-06-29
40172,94.0,Qatar,QAT,355.0,380.0,2,AFC,2011-06-29
40170,95.0,Iraq,IRQ,349.0,385.0,6,AFC,2011-06-29
40169,96.0,Sierra Leone,SLE,348.0,246.0,-22,CAF,2011-06-29
40168,97.0,New Zealand,NZL,345.0,528.0,37,OFC,2011-06-29
40167,98.0,North Macedonia,MKD,338.0,398.0,13,UEFA,2011-06-29
40165,100.0,Kuwait,KUW,331.0,322.0,0,AFC,2011-06-29
40166,100.0,Niger,NIG,331.0,335.0,1,CAF,2011-06-29
40163,102.0,Angola,ANG,330.0,296.0,-3,CAF,2011-06-29
40162,102.0,Cuba,CUB,330.0,416.0,21,CONCACAF,2011-06-29
40164,102.0,Bahrain,BHR,329.0,338.0,5,AFC,2011-06-29
40174,105.0,The Gambia,GAM,329.0,308.0,2,CAF,2011-06-29
40161,106.0,Mozambique,MOZ,327.0,358.0,12,CAF,2011-06-29
40159,107.0,Oman,OMA,300.0,295.0,1,AFC,2011-06-29
40158,108.0,Suriname,SUR,296.0,267.0,-4,CONCACAF,2011-06-29
40157,109.0,Syria,SYR,292.0,297.0,5,AFC,2011-06-29
