,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
61070,1.0,Belgium,BEL,1765.0,1765.0,0,UEFA,2020-04-09
61071,2.0,France,FRA,1733.0,1733.0,0,UEFA,2020-04-09
61072,3.0,Brazil,BRA,1712.0,1712.0,0,CONMEBOL,2020-04-09
61073,4.0,England,ENG,1661.0,1661.0,0,UEFA,2020-04-09
61074,5.0,Uruguay,URU,1645.0,1645.0,0,CONMEBOL,2020-04-09
61075,6.0,Croatia,CRO,1642.0,1642.0,0,UEFA,2020-04-09
61076,7.0,Portugal,POR,1639.0,1639.0,0,UEFA,2020-04-09
61077,8.0,Spain,ESP,1636.0,1636.0,0,UEFA,2020-04-09
61078,9.0,Argentina,ARG,1623.0,1623.0,0,CONMEBOL,2020-04-09
61080,10.0,Colombia,COL,1622.0,1622.0,0,CONMEBOL,2020-04-09
61090,11.0,Mexico,MEX,1621.0,1621.0,0,CONCACAF,2020-04-09
61081,12.0,Switzerland,SUI,1608.0,1608.0,0,UEFA,2020-04-09
61082,13.0,Italy,ITA,1607.0,1607.0,0,UEFA,2020-04-09
61083,14.0,Netherlands,NED,1604.0,1604.0,0,UEFA,2020-04-09
61084,15.0,Germany,GER,1602.0,1602.0,0,UEFA,2020-04-09
61085,16.0,Denmark,DEN,1598.0,1598.0,0,UEFA,2020-04-09
61086,17.0,Chile,CHI,1579.0,1579.0,0,CONMEBOL,2020-04-09
61087,17.0,Sweden,SWE,1579.0,1579.0,0,UEFA,2020-04-09
61088,19.0,Poland,POL,1559.0,1559.0,0,UEFA,2020-04-09
61089,20.0,Senegal,SEN,1555.0,1555.0,0,CAF,2020-04-09
61069,21.0,Peru,PER,1544.0,1544.0,0,CONMEBOL,2020-04-09
61079,22.0,USA,USA,1542.0,1542.0,0,CONCACAF,2020-04-09
61068,23.0,Wales,WAL,1540.0,1540.0,0,UEFA,2020-04-09
61055,24.0,Ukraine,UKR,1537.0,1537.0,0,UEFA,2020-04-09
61046,25.0,Venezuela,VEN,1517.0,1517.0,0,CONMEBOL,2020-04-09
61047,26.0,Austria,AUT,1507.0,1507.0,0,UEFA,2020-04-09
61048,27.0,Tunisia,TUN,1506.0,1506.0,0,CAF,2020-04-09
61049,28.0,Japan,JPN,1500.0,1500.0,0,AFC,2020-04-09
61051,29.0,Serbia,SRB,1494.0,1494.0,0,UEFA,2020-04-09
61050,29.0,Turkey,TUR,1494.0,1494.0,0,UEFA,2020-04-09
61052,31.0,Nigeria,NGA,1493.0,1493.0,0,CAF,2020-04-09
61053,32.0,Slovakia,SVK,1490.0,1490.0,0,UEFA,2020-04-09
61054,33.0,IR Iran,IRN,1489.0,1489.0,0,AFC,2020-04-09
61056,34.0,Republic of Ireland,IRL,1486.0,1486.0,0,UEFA,2020-04-09
61066,35.0,Algeria,ALG,1482.0,1482.0,0,CAF,2020-04-09
61057,36.0,Northern Ireland,NIR,1476.0,1476.0,0,UEFA,2020-04-09
61058,37.0,Romania,ROU,1475.0,1475.0,0,UEFA,2020-04-09
61059,38.0,Russia,RUS,1470.0,1470.0,0,UEFA,2020-04-09
61060,39.0,Iceland,ISL,1465.0,1465.0,0,UEFA,2020-04-09
61061,40.0,Korea Republic,KOR,1464.0,1464.0,0,AFC,2020-04-09
61062,41.0,Paraguay,PAR,1461.0,1461.0,0,CONMEBOL,2020-04-09
61063,42.0,Australia,AUS,1457.0,1457.0,0,AFC,2020-04-09
61064,43.0,Morocco,MAR,1456.0,1456.0,0,CAF,2020-04-09
61065,44.0,Norway,NOR,1451.0,1451.0,0,UEFA,2020-04-09
61067,45.0,Czechia,CZE,1446.0,1446.0,0,UEFA,2020-04-09
61092,46.0,Costa Rica,CRC,1439.0,1439.0,0,CONCACAF,2020-04-09
61115,46.0,Ghana,GHA,1439.0,1439.0,0,CAF,2020-04-09
