,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
7785,1.0,Brazil,BRA,72.0,72.0,0,CONMEBOL,1997-10-17
7786,2.0,Spain,ESP,65.0,61.0,-4,UEFA,1997-10-17
7787,3.0,Germany,GER,63.0,63.0,1,UEFA,1997-10-17
7788,4.0,Czechia,CZE,62.0,58.0,-10,UEFA,1997-10-17
7789,5.0,Romania,ROU,62.0,63.0,2,UEFA,1997-10-17
7790,6.0,Denmark,DEN,61.0,62.0,1,UEFA,1997-10-17
7791,7.0,England,ENG,61.0,61.0,0,UEFA,1997-10-17
7792,8.0,Netherlands,NED,61.0,62.0,4,UEFA,1997-10-17
7793,9.0,Russia,RUS,60.0,58.0,-7,UEFA,1997-10-17
7794,10.0,Mexico,MEX,60.0,59.0,-1,CONCACAF,1997-10-17
7795,11.0,Colombia,COL,60.0,60.0,2,CONMEBOL,1997-10-17
7796,12.0,Norway,NOR,59.0,61.0,4,UEFA,1997-10-17
7797,13.0,Argentina,ARG,58.0,59.0,3,CONMEBOL,1997-10-17
7798,14.0,France,FRA,58.0,57.0,-3,UEFA,1997-10-17
7799,15.0,Morocco,MAR,58.0,58.0,0,CAF,1997-10-17
7800,16.0,Italy,ITA,58.0,59.0,4,UEFA,1997-10-17
7801,17.0,Sweden,SWE,57.0,55.0,-4,UEFA,1997-10-17
7802,18.0,Bulgaria,BUL,57.0,58.0,5,UEFA,1997-10-17
7803,19.0,Zambia,ZAM,56.0,56.0,0,CAF,1997-10-17
7804,20.0,Japan,JPN,56.0,57.0,2,AFC,1997-10-17
7783,21.0,Portugal,POR,55.0,55.0,-3,UEFA,1997-10-17
7782,22.0,Bolivia,BOL,55.0,55.0,-1,CONMEBOL,1997-10-17
7781,23.0,Austria,AUT,55.0,54.0,-3,UEFA,1997-10-17
7769,24.0,Tunisia,TUN,55.0,56.0,4,CAF,1997-10-17
7760,25.0,Scotland,SCO,54.0,54.0,-2,UEFA,1997-10-17
7761,26.0,South Africa,RSA,54.0,55.0,1,CAF,1997-10-17
7762,27.0,Chile,CHI,54.0,53.0,-2,CONMEBOL,1997-10-17
7763,28.0,Paraguay,PAR,54.0,54.0,0,CONMEBOL,1997-10-17
7764,29.0,Croatia,CRO,53.0,51.0,-4,UEFA,1997-10-17
7765,30.0,Slovakia,SVK,53.0,55.0,8,UEFA,1997-10-17
7766,31.0,Ecuador,ECU,53.0,53.0,1,CONMEBOL,1997-10-17
7767,32.0,Egypt,EGY,53.0,52.0,1,CAF,1997-10-17
7768,33.0,Australia,AUS,53.0,51.0,-3,AFC,1997-10-17
7770,34.0,Korea Republic,KOR,52.0,51.0,-1,AFC,1997-10-17
7780,35.0,USA,USA,52.0,52.0,3,CONCACAF,1997-10-17
7771,36.0,Yugoslavia,YUG,52.0,51.0,-1,UEFA,1997-10-17
7772,37.0,Saudi Arabia,KSA,51.0,50.0,-1,AFC,1997-10-17
7773,38.0,Peru,PER,51.0,51.0,4,CONMEBOL,1997-10-17
7774,39.0,Turkey,TUR,51.0,50.0,0,UEFA,1997-10-17
7775,40.0,Jamaica,JAM,51.0,49.0,0,CONCACAF,1997-10-17
7776,41.0,Greece,GRE,50.0,49.0,0,UEFA,1997-10-17
7777,42.0,Lithuania,LTU,48.0,48.0,-1,UEFA,1997-10-17
7778,43.0,Republic of Ireland,IRL,47.0,48.0,1,UEFA,1997-10-17
7779,44.0,Cameroon,CMR,47.0,47.0,0,CAF,1997-10-17
7805,45.0,Poland,POL,47.0,46.0,-5,UEFA,1997-10-17
7806,46.0,Côte d'Ivoire,CIV,47.0,47.0,0,CAF,1997-10-17
7829,47.0,Kuwait,KUW,46.0,46.0,-2,AFC,1997-10-17
7808,48.0,Belgium,BEL,46.0,46.0,0,UEFA,1997-10-17
7834,49.0,IR Iran,IRN,46.0,44.0,-4,AFC,1997-10-17
7845,50.0,Ghana,GHA,46.0,47.0,5,CAF,1997-10-17
7836,51.0,Ukraine,UKR,46.0,45.0,-1,UEFA,1997-10-17
7837,52.0,Uruguay,URU,45.0,47.0,5,CONMEBOL,1997-10-17
7838,53.0,Algeria,ALG,45.0,45.0,2,CAF,1997-10-17
7839,54.0,China PR,CHN,44.0,44.0,-4,AFC,1997-10-17
7840,55.0,Angola,ANG,44.0,44.0,-1,CAF,1997-10-17
7841,56.0,Costa Rica,CRC,44.0,44.0,1,CONCACAF,1997-10-17
7842,57.0,Trinidad and Tobago,TRI,43.0,43.0,-3,CONCACAF,1997-10-17
7843,58.0,Israel,ISR,43.0,44.0,4,UEFA,1997-10-17
7844,59.0,Finland,FIN,43.0,42.0,-2,UEFA,1997-10-17
7855,60.0,United Arab Emirates,UAE,43.0,40.0,-7,AFC,1997-10-17
7846,61.0,Honduras,HON,42.0,44.0,4,CONCACAF,1997-10-17
7848,62.0,Canada,CAN,42.0,44.0,3,CONCACAF,1997-10-17
7849,63.0,Gabon,GAB,42.0,42.0,1,CAF,1997-10-17
7850,64.0,Switzerland,SUI,42.0,41.0,-1,UEFA,1997-10-17
7851,65.0,Thailand,THA,42.0,39.0,-5,AFC,1997-10-17
7852,66.0,Guinea,GUI,41.0,42.0,2,CAF,1997-10-17
7853,67.0,Nigeria,NGA,41.0,42.0,4,CAF,1997-10-17
7854,68.0,Hungary,HUN,40.0,39.0,-3,UEFA,1997-10-17
7847,69.0,Mozambique,MOZ,40.0,40.0,1,CAF,1997-10-17
7833,70.0,El Salvador,SLV,40.0,38.0,-3,CONCACAF,1997-10-17
7835,71.0,Iceland,ISL,39.0,36.0,-12,UEFA,1997-10-17
7831,72.0,Zimbabwe,ZIM,39.0,41.0,6,CAF,1997-10-17
7830,73.0,Latvia,LVA,38.0,39.0,4,UEFA,1997-10-17
