,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
21186,1.0,Brazil,BRA,846.0,848.0,0,CONMEBOL,2003-08-27
21187,2.0,France,FRA,825.0,824.0,0,UEFA,2003-08-27
21188,3.0,Spain,ESP,748.0,755.0,0,UEFA,2003-08-27
21189,4.0,Mexico,MEX,746.0,749.0,-1,CONCACAF,2003-08-27
21190,4.0,Netherlands,NED,746.0,750.0,0,UEFA,2003-08-27
21191,6.0,Argentina,ARG,744.0,746.0,0,CONMEBOL,2003-08-27
21192,7.0,Turkey,TUR,739.0,738.0,0,UEFA,2003-08-27
21193,8.0,England,ENG,733.0,726.0,-2,UEFA,2003-08-27
21194,9.0,USA,USA,731.0,731.0,0,CONCACAF,2003-08-27
21195,10.0,Germany,GER,728.0,736.0,2,UEFA,2003-08-27
21196,11.0,Italy,ITA,721.0,708.0,-3,UEFA,2003-08-27
21197,12.0,Czechia,CZE,712.0,711.0,1,UEFA,2003-08-27
21199,13.0,Cameroon,CMR,710.0,709.0,1,CAF,2003-08-27
21212,13.0,Republic of Ireland,IRL,710.0,702.0,-2,UEFA,2003-08-27
21200,15.0,Denmark,DEN,707.0,709.0,3,UEFA,2003-08-27
21201,16.0,Portugal,POR,686.0,686.0,0,UEFA,2003-08-27
21202,17.0,Costa Rica,CRC,680.0,684.0,0,CONCACAF,2003-08-27
21203,18.0,Belgium,BEL,672.0,670.0,0,UEFA,2003-08-27
21204,19.0,Romania,ROU,664.0,648.0,-2,UEFA,2003-08-27
21205,20.0,Sweden,SWE,658.0,662.0,1,UEFA,2003-08-27
21214,21.0,Paraguay,PAR,649.0,651.0,1,CONMEBOL,2003-08-27
21207,22.0,Norway,NOR,646.0,646.0,-1,UEFA,2003-08-27
21208,23.0,Japan,JPN,642.0,639.0,-1,AFC,2003-08-27
21210,24.0,Uruguay,URU,640.0,633.0,-2,CONMEBOL,2003-08-27
21209,24.0,Colombia,COL,640.0,647.0,2,CONMEBOL,2003-08-27
21211,26.0,Croatia,CRO,636.0,638.0,1,UEFA,2003-08-27
21185,27.0,Nigeria,NGA,629.0,627.0,-2,CAF,2003-08-27
21184,28.0,Senegal,SEN,623.0,628.0,0,CAF,2003-08-27
21157,29.0,Serbia and Montenegro,SCG,621.0,621.0,-4,UEFA,2003-08-27
21158,29.0,Slovenia,SVN,621.0,624.0,-1,UEFA,2003-08-27
21183,29.0,Greece,GRE,621.0,619.0,-5,UEFA,2003-08-27
21182,29.0,Korea Republic,KOR,621.0,631.0,2,AFC,2003-08-27
21159,33.0,South Africa,RSA,619.0,623.0,2,CAF,2003-08-27
