,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
46113,1.0,Spain,ESP,1507.0,1513.0,0,UEFA,2013-11-28
46114,2.0,Germany,GER,1318.0,1311.0,0,UEFA,2013-11-28
46115,3.0,Argentina,ARG,1251.0,1266.0,0,CONMEBOL,2013-11-28
46116,4.0,Colombia,COL,1200.0,1178.0,0,CONMEBOL,2013-11-28
46117,5.0,Portugal,POR,1172.0,1036.0,-9,UEFA,2013-11-28
46118,6.0,Uruguay,URU,1132.0,1164.0,0,CONMEBOL,2013-11-28
46100,7.0,Italy,ITA,1120.0,1136.0,-1,UEFA,2013-11-28
46096,8.0,Switzerland,SUI,1113.0,1138.0,1,UEFA,2013-11-28
46120,9.0,Netherlands,NED,1106.0,1136.0,1,UEFA,2013-11-28
46119,10.0,Brazil,BRA,1102.0,1078.0,-1,CONMEBOL,2013-11-28
46178,11.0,Belgium,BEL,1098.0,1175.0,6,UEFA,2013-11-28
46151,12.0,Greece,GRE,1055.0,983.0,-3,UEFA,2013-11-28
46112,13.0,England,ENG,1041.0,1080.0,3,UEFA,2013-11-28
46111,14.0,USA,USA,1019.0,1040.0,1,CONCACAF,2013-11-28
46110,15.0,Chile,CHI,1014.0,1051.0,3,CONMEBOL,2013-11-28
46109,16.0,Croatia,CRO,971.0,901.0,-2,UEFA,2013-11-28
46108,17.0,Côte d'Ivoire,CIV,918.0,917.0,0,CAF,2013-11-28
46107,18.0,Ukraine,UKR,907.0,871.0,-2,UEFA,2013-11-28
46106,19.0,France,FRA,893.0,870.0,-2,UEFA,2013-11-28
46105,20.0,Mexico,MEX,892.0,854.0,-4,CONCACAF,2013-11-28
46104,21.0,Bosnia and Herzegovina,BIH,886.0,925.0,5,UEFA,2013-11-28
46103,22.0,Russia,RUS,870.0,874.0,3,UEFA,2013-11-28
46102,23.0,Ecuador,ECU,852.0,862.0,1,CONMEBOL,2013-11-28
46101,24.0,Ghana,GHA,849.0,860.0,1,CAF,2013-11-28
46098,25.0,Denmark,DEN,831.0,824.0,-1,UEFA,2013-11-28
46121,26.0,Algeria,ALG,800.0,741.0,-6,CAF,2013-11-28
46122,27.0,Sweden,SWE,793.0,850.0,2,UEFA,2013-11-28
46123,28.0,Czechia,CZE,766.0,783.0,1,UEFA,2013-11-28
46124,29.0,Slovenia,SVN,762.0,752.0,-1,UEFA,2013-11-28
46148,30.0,Serbia,SRB,752.0,778.0,2,UEFA,2013-11-28
46147,31.0,Costa Rica,CRC,738.0,744.0,0,CONCACAF,2013-11-28
46146,32.0,Romania,ROU,734.0,767.0,3,UEFA,2013-11-28
46145,33.0,Scotland,SCO,717.0,715.0,-2,UEFA,2013-11-28
46144,34.0,Armenia,ARM,716.0,687.0,-4,UEFA,2013-11-28
46143,35.0,Venezuela,VEN,711.0,692.0,-2,CONMEBOL,2013-11-28
46142,36.0,Nigeria,NGA,710.0,724.0,3,CAF,2013-11-28
46141,37.0,Panama,PAN,705.0,702.0,1,CONCACAF,2013-11-28
46140,38.0,Egypt,EGY,699.0,610.0,-13,CAF,2013-11-28
46139,39.0,Cabo Verde,CPV,698.0,662.0,-3,CAF,2013-11-28
46138,39.0,Peru,PER,698.0,686.0,0,CONMEBOL,2013-11-28
46149,41.0,Honduras,HON,688.0,720.0,7,CONCACAF,2013-11-28
46137,42.0,Mali,MLI,684.0,668.0,1,CAF,2013-11-28
46135,43.0,Turkey,TUR,677.0,670.0,3,UEFA,2013-11-28
46134,44.0,Hungary,HUN,668.0,636.0,1,UEFA,2013-11-28
46133,45.0,IR Iran,IRN,650.0,613.0,-4,AFC,2013-11-28
46132,46.0,Austria,AUT,648.0,596.0,-7,UEFA,2013-11-28
46131,47.0,Cuba,CUB,641.0,492.0,-27,CONCACAF,2013-11-28
46130,48.0,Japan,JPN,638.0,634.0,4,AFC,2013-11-28
46129,49.0,Tunisia,TUN,632.0,632.0,2,CAF,2013-11-28
46128,50.0,Iceland,ISL,624.0,633.0,4,UEFA,2013-11-28
46127,51.0,Cameroon,CMR,612.0,554.0,-8,CAF,2013-11-28
46126,52.0,Paraguay,PAR,600.0,613.0,3,CONMEBOL,2013-11-28
46125,53.0,Montenegro,MNE,594.0,584.0,-1,UEFA,2013-11-28
46097,54.0,Korea Republic,KOR,577.0,569.0,-2,AFC,2013-11-28
46136,54.0,Norway,NOR,577.0,632.0,7,UEFA,2013-11-28
46095,56.0,Wales,WAL,574.0,634.0,12,UEFA,2013-11-28
46071,57.0,Albania,ALB,571.0,563.0,-1,UEFA,2013-11-28
46066,58.0,Burkina Faso,BFA,569.0,598.0,6,CAF,2013-11-28
46065,59.0,Australia,AUS,564.0,564.0,2,AFC,2013-11-28
46055,60.0,Slovakia,SVK,557.0,528.0,-5,UEFA,2013-11-28
46063,61.0,South Africa,RSA,554.0,540.0,0,CAF,2013-11-28
46062,62.0,Israel,ISR,548.0,515.0,-4,UEFA,2013-11-28
46061,63.0,Libya,LBY,544.0,540.0,2,CAF,2013-11-28
