,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
270,1.0,Germany,GER,58.0,57.0,0,UEFA,1993-08-08
271,2.0,Italy,ITA,57.0,57.0,0,UEFA,1993-08-08
272,3.0,Switzerland,SUI,57.0,51.0,-9,UEFA,1993-08-08
273,4.0,Sweden,SWE,56.0,56.0,0,UEFA,1993-08-08
274,5.0,Argentina,ARG,56.0,51.0,-5,CONMEBOL,1993-08-08
275,6.0,Republic of Ireland,IRL,55.0,54.0,0,UEFA,1993-08-08
276,7.0,Russia,RUS,55.0,52.0,-1,UEFA,1993-08-08
277,8.0,Brazil,BRA,54.0,56.0,5,CONMEBOL,1993-08-08
278,9.0,Norway,NOR,54.0,49.0,-5,UEFA,1993-08-08
279,10.0,Denmark,DEN,53.0,52.0,1,UEFA,1993-08-08
280,11.0,England,ENG,53.0,55.0,6,UEFA,1993-08-08
281,12.0,France,FRA,52.0,46.0,-7,UEFA,1993-08-08
282,13.0,Spain,ESP,51.0,49.0,-2,UEFA,1993-08-08
283,14.0,Mexico,MEX,50.0,43.0,-11,CONCACAF,1993-08-08
284,15.0,Czechoslovakia,TCH,50.0,47.0,-3,UEFA,1993-08-08
285,16.0,Netherlands,NED,50.0,54.0,9,UEFA,1993-08-08
268,17.0,Nigeria,NGA,50.0,50.0,4,CAF,1993-08-08
267,18.0,Belgium,BEL,48.0,48.0,1,UEFA,1993-08-08
266,19.0,Colombia,COL,48.0,36.0,-16,CONMEBOL,1993-08-08
256,20.0,Poland,POL,48.0,46.0,0,UEFA,1993-08-08
249,21.0,Romania,ROU,47.0,51.0,10,UEFA,1993-08-08
250,22.0,Uruguay,URU,46.0,48.0,6,CONMEBOL,1993-08-08
251,23.0,Portugal,POR,46.0,38.0,-10,UEFA,1993-08-08
252,24.0,Cameroon,CMR,45.0,43.0,2,CAF,1993-08-08
253,25.0,Zambia,ZAM,45.0,38.0,-7,CAF,1993-08-08
254,26.0,Egypt,EGY,44.0,45.0,5,CAF,1993-08-08
255,27.0,Wales,WAL,44.0,40.0,-1,UEFA,1993-08-08
257,28.0,USA,USA,44.0,43.0,4,CONCACAF,1993-08-08
265,29.0,Côte d'Ivoire,CIV,43.0,41.0,2,CAF,1993-08-08
258,30.0,Scotland,SCO,42.0,43.0,7,UEFA,1993-08-08
259,31.0,Tunisia,TUN,40.0,35.0,-7,CAF,1993-08-08
260,32.0,Greece,GRE,40.0,38.0,1,UEFA,1993-08-08
261,33.0,Morocco,MAR,40.0,32.0,-8,CAF,1993-08-08
262,34.0,Algeria,ALG,40.0,39.0,4,CAF,1993-08-08
263,35.0,Ecuador,ECU,40.0,23.0,-30,CONMEBOL,1993-08-08
264,36.0,Korea Republic,KOR,40.0,28.0,-13,AFC,1993-08-08
286,37.0,Bulgaria,BUL,39.0,41.0,11,UEFA,1993-08-08
287,38.0,Austria,AUT,39.0,38.0,4,UEFA,1993-08-08
306,39.0,Costa Rica,CRC,38.0,35.0,2,CONCACAF,1993-08-08
289,40.0,Northern Ireland,NIR,37.0,31.0,-3,UEFA,1993-08-08
311,41.0,Honduras,HON,37.0,32.0,1,CONCACAF,1993-08-08
320,42.0,Hungary,HUN,37.0,36.0,6,UEFA,1993-08-08
313,43.0,Japan,JPN,35.0,22.0,-23,AFC,1993-08-08
314,44.0,Saudi Arabia,KSA,34.0,28.0,-4,AFC,1993-08-08
315,45.0,China PR,CHN,34.0,26.0,-11,AFC,1993-08-08
316,46.0,Canada,CAN,34.0,25.0,-11,CONCACAF,1993-08-08
317,47.0,Finland,FIN,34.0,31.0,3,UEFA,1993-08-08
318,48.0,Ghana,GHA,34.0,34.0,9,CAF,1993-08-08
319,49.0,Chile,CHI,34.0,28.0,2,CONMEBOL,1993-08-08
328,50.0,Zimbabwe,ZIM,33.0,27.0,-4,CAF,1993-08-08
321,51.0,Qatar,QAT,32.0,27.0,-1,AFC,1993-08-08
323,52.0,Australia,AUS,32.0,29.0,7,AFC,1993-08-08
324,53.0,Iceland,ISL,32.0,29.0,7,UEFA,1993-08-08
325,54.0,IR Iran,IRN,32.0,24.0,-7,AFC,1993-08-08
326,55.0,United Arab Emirates,UAE,31.0,25.0,-4,AFC,1993-08-08
327,56.0,Yugoslavia,YUG,31.0,39.0,27,UEFA,1993-08-08
322,57.0,Iraq,IRQ,31.0,15.0,-25,AFC,1993-08-08
310,58.0,Senegal,SEN,31.0,27.0,7,CAF,1993-08-08
312,59.0,Bolivia,BOL,31.0,14.0,-28,CONMEBOL,1993-08-08
308,60.0,Kuwait,KUW,30.0,21.0,-11,AFC,1993-08-08
307,61.0,Korea DPR,PRK,30.0,16.0,-16,AFC,1993-08-08
290,62.0,El Salvador,SLV,30.0,28.0,12,CONCACAF,1993-08-08
291,63.0,Turkey,TUR,29.0,31.0,21,UEFA,1993-08-08
292,64.0,Gabon,GAB,29.0,27.0,9,CAF,1993-08-08
293,65.0,Guinea,GUI,28.0,24.0,2,CAF,1993-08-08
294,66.0,Thailand,THA,27.0,18.0,-9,AFC,1993-08-08
295,67.0,Paraguay,PAR,27.0,22.0,-1,CONMEBOL,1993-08-08
309,68.0,Malawi,MWI,27.0,27.0,15,CAF,1993-08-08
296,69.0,Israel,ISR,26.0,23.0,5,UEFA,1993-08-08
297,70.0,Peru,PER,26.0,16.0,-8,CONMEBOL,1993-08-08
298,71.0,Zaire,ZAI,25.0,25.0,11,CAF,1993-08-08
299,72.0,Cyprus,CYP,25.0,20.0,0,UEFA,1993-08-08
300,73.0,Singapore,SGP,24.0,13.0,-16,AFC,1993-08-08
301,74.0,Mali,MLI,24.0,22.0,5,CAF,1993-08-08
302,75.0,Malaysia,MAS,22.0,13.0,-16,AFC,1993-08-08
303,76.0,Bermuda,BER,22.0,25.0,18,CONCACAF,1993-08-08
304,77.0,Niger,NIG,21.0,15.0,-4,CAF,1993-08-08
305,78.0,Syria,SYR,21.0,11.0,-18,AFC,1993-08-08
248,79.0,Bahrain,BHR,21.0,13.0,-9,AFC,1993-08-08
269,80.0,New Zealand,NZL,21.0,22.0,10,OFC,1993-08-08
288,81.0,Madagascar,MAD,21.0,18.0,7,CAF,1993-08-08
171,82.0,Malta,MLT,19.0,19.0,9,UEFA,1993-08-08
184,83.0,Jamaica,JAM,19.0,22.0,16,CONCACAF,1993-08-08
182,84.0,Lithuania,LTU,19.0,12.0,-9,UEFA,1993-08-08
186,85.0,Trinidad and Tobago,TRI,18.0,24.0,23,CONCACAF,1993-08-08
187,86.0,Sierra Leone,SLE,18.0,16.0,7,CAF,1993-08-08
188,87.0,Jordan,JOR,17.0,8.0,-23,AFC,1993-08-08
189,88.0,Kenya,KEN,17.0,17.0,12,CAF,1993-08-08
190,89.0,Latvia,LVA,17.0,10.0,-10,UEFA,1993-08-08
191,90.0,Yemen,YEM,17.0,6.0,-25,AFC,1993-08-08
193,91.0,Tanzania,TAN,15.0,15.0,11,CAF,1993-08-08
202,92.0,Albania,ALB,15.0,14.0,6,UEFA,1993-08-08
194,93.0,Angola,ANG,15.0,10.0,-9,CAF,1993-08-08
195,94.0,Venezuela,VEN,14.0,5.0,-31,CONMEBOL,1993-08-08
196,95.0,Ethiopia,ETH,14.0,14.0,10,CAF,1993-08-08
