,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
26909,1.0,Brazil,BRA,840.0,841.0,0,CONMEBOL,2005-12-16
26934,2.0,Czechia,CZE,796.0,796.0,0,UEFA,2005-12-16
26910,3.0,Netherlands,NED,791.0,791.0,0,UEFA,2005-12-16
26937,4.0,Argentina,ARG,772.0,774.0,0,CONMEBOL,2005-12-16
26939,5.0,Spain,ESP,768.0,771.0,-1,UEFA,2005-12-16
26940,5.0,France,FRA,768.0,772.0,0,UEFA,2005-12-16
26938,5.0,Mexico,MEX,768.0,768.0,-2,CONCACAF,2005-12-16
26941,8.0,USA,USA,767.0,766.0,0,CONCACAF,2005-12-16
26942,9.0,England,ENG,757.0,757.0,0,UEFA,2005-12-16
26943,10.0,Portugal,POR,754.0,754.0,0,UEFA,2005-12-16
26944,11.0,Turkey,TUR,748.0,749.0,0,UEFA,2005-12-16
26945,12.0,Italy,ITA,741.0,741.0,0,UEFA,2005-12-16
26946,13.0,Denmark,DEN,733.0,732.0,0,UEFA,2005-12-16
26948,14.0,Sweden,SWE,732.0,731.0,0,UEFA,2005-12-16
26959,15.0,Japan,JPN,715.0,713.0,0,AFC,2005-12-16
26950,16.0,Greece,GRE,708.0,708.0,-1,UEFA,2005-12-16
26949,16.0,Germany,GER,708.0,710.0,0,UEFA,2005-12-16
26951,18.0,Uruguay,URU,706.0,706.0,0,CONMEBOL,2005-12-16
26952,19.0,IR Iran,IRN,703.0,702.0,0,AFC,2005-12-16
26953,20.0,Croatia,CRO,701.0,701.0,0,UEFA,2005-12-16
26954,21.0,Costa Rica,CRC,699.0,699.0,0,CONCACAF,2005-12-16
26955,22.0,Poland,POL,696.0,696.0,-1,UEFA,2005-12-16
26956,23.0,Cameroon,CMR,695.0,697.0,1,CAF,2005-12-16
26957,24.0,Nigeria,NGA,692.0,692.0,-1,CAF,2005-12-16
26936,24.0,Colombia,COL,692.0,692.0,-1,CONMEBOL,2005-12-16
26958,24.0,Republic of Ireland,IRL,692.0,696.0,1,UEFA,2005-12-16
26947,27.0,Romania,ROU,686.0,686.0,0,UEFA,2005-12-16
26935,28.0,Tunisia,TUN,685.0,683.0,0,CAF,2005-12-16
26921,29.0,Korea Republic,KOR,680.0,682.0,0,AFC,2005-12-16
26911,30.0,Senegal,SEN,672.0,672.0,0,CAF,2005-12-16
26912,30.0,Paraguay,PAR,672.0,672.0,0,CONMEBOL,2005-12-16
26913,32.0,Egypt,EGY,665.0,663.0,-1,CAF,2005-12-16
26914,33.0,Saudi Arabia,KSA,663.0,669.0,1,AFC,2005-12-16
26915,34.0,Russia,RUS,662.0,662.0,0,UEFA,2005-12-16
26916,35.0,Switzerland,SUI,656.0,654.0,-1,UEFA,2005-12-16
26917,36.0,Morocco,MAR,655.0,655.0,1,CAF,2005-12-16
26918,37.0,Ecuador,ECU,651.0,650.0,0,CONMEBOL,2005-12-16
26919,38.0,Norway,NOR,649.0,649.0,0,UEFA,2005-12-16
26920,39.0,Bulgaria,BUL,638.0,638.0,0,UEFA,2005-12-16
26922,40.0,Ukraine,UKR,630.0,627.0,0,UEFA,2005-12-16
26933,41.0,Honduras,HON,628.0,626.0,0,CONCACAF,2005-12-16
26923,42.0,Côte d'Ivoire,CIV,626.0,626.0,1,CAF,2005-12-16
26924,42.0,Jamaica,JAM,626.0,625.0,-1,CONCACAF,2005-12-16
26925,44.0,Israel,ISR,622.0,622.0,0,UEFA,2005-12-16
26926,45.0,Slovakia,SVK,621.0,619.0,0,UEFA,2005-12-16
26927,46.0,Finland,FIN,614.0,619.0,1,UEFA,2005-12-16
26928,47.0,Serbia and Montenegro,SCG,612.0,612.0,0,UEFA,2005-12-16
26929,47.0,Serbia,SRB,612.0,0.0,47,UEFA,2005-12-16
26930,48.0,Australia,AUS,610.0,610.0,-1,AFC,2005-12-16
26931,49.0,South Africa,RSA,609.0,611.0,1,CAF,2005-12-16
26858,50.0,Trinidad and Tobago,TRI,608.0,607.0,-1,CONCACAF,2005-12-16
26932,50.0,Ghana,GHA,608.0,608.0,0,CAF,2005-12-16
26908,52.0,Bahrain,BHR,603.0,601.0,-1,AFC,2005-12-16
26856,53.0,Zimbabwe,ZIM,601.0,600.0,-1,CAF,2005-12-16
26828,54.0,Iraq,IRQ,597.0,546.0,-20,AFC,2005-12-16
26781,55.0,Belgium,BEL,596.0,603.0,3,UEFA,2005-12-16
26784,56.0,Guatemala,GUA,585.0,584.0,1,CONCACAF,2005-12-16
26783,56.0,Togo,TOG,585.0,582.0,0,CAF,2005-12-16
26785,58.0,Zambia,ZAM,579.0,579.0,1,CAF,2005-12-16
26779,59.0,Uzbekistan,UZB,573.0,578.0,1,AFC,2005-12-16
26786,60.0,Scotland,SCO,572.0,572.0,-1,UEFA,2005-12-16
26787,61.0,Angola,ANG,570.0,570.0,-1,CAF,2005-12-16
26788,61.0,Belarus,BLR,570.0,573.0,2,UEFA,2005-12-16
26789,63.0,Mali,MLI,569.0,573.0,4,CAF,2005-12-16
26790,64.0,Chile,CHI,562.0,562.0,1,CONMEBOL,2005-12-16
26792,65.0,Bosnia and Herzegovina,BIH,561.0,560.0,0,UEFA,2005-12-16
26803,66.0,Peru,PER,560.0,560.0,1,CONMEBOL,2005-12-16
26793,67.0,Venezuela,VEN,555.0,556.0,0,CONMEBOL,2005-12-16
26794,68.0,Slovenia,SVN,553.0,562.0,5,UEFA,2005-12-16
26795,69.0,Austria,AUT,550.0,550.0,-3,UEFA,2005-12-16
26796,69.0,Latvia,LVA,550.0,552.0,-1,UEFA,2005-12-16
26797,71.0,Wales,WAL,549.0,550.0,-1,UEFA,2005-12-16
26798,72.0,Kuwait,KUW,548.0,555.0,4,AFC,2005-12-16
26799,72.0,China PR,CHN,548.0,554.0,3,AFC,2005-12-16
26800,74.0,Hungary,HUN,547.0,551.0,3,UEFA,2005-12-16
26776,75.0,Cuba,CUB,546.0,545.0,0,CONCACAF,2005-12-16
26778,76.0,Estonia,EST,543.0,541.0,-1,UEFA,2005-12-16
26791,77.0,Congo DR,COD,541.0,542.0,1,CAF,2005-12-16
26780,78.0,Panama,PAN,536.0,535.0,0,CONCACAF,2005-12-16
26802,79.0,Guinea,GUI,531.0,531.0,-1,CAF,2005-12-16
26857,80.0,Algeria,ALG,522.0,524.0,-2,CAF,2005-12-16
26878,80.0,Libya,LBY,522.0,523.0,-3,CAF,2005-12-16
26885,82.0,Albania,ALB,517.0,517.0,-3,UEFA,2005-12-16
26886,82.0,Korea DPR,PRK,517.0,517.0,-3,AFC,2005-12-16
26887,84.0,Canada,CAN,512.0,512.0,-3,CONCACAF,2005-12-16
26888,85.0,United Arab Emirates,UAE,509.0,510.0,-3,AFC,2005-12-16
26889,86.0,Jordan,JOR,503.0,521.0,2,AFC,2005-12-16
26890,87.0,Burkina Faso,BFA,502.0,505.0,-2,CAF,2005-12-16
26891,87.0,North Macedonia,MKD,502.0,502.0,-3,UEFA,2005-12-16
26892,89.0,Rwanda,RWA,488.0,446.0,-17,CAF,2005-12-16
26893,89.0,Kenya,KEN,488.0,495.0,-3,CAF,2005-12-16
26894,91.0,Oman,OMA,484.0,534.0,12,AFC,2005-12-16
26907,92.0,Singapore,SGP,483.0,482.0,-3,AFC,2005-12-16
26896,92.0,Sudan,SDN,483.0,487.0,-1,CAF,2005-12-16
26897,94.0,Iceland,ISL,482.0,487.0,1,UEFA,2005-12-16
26898,95.0,Qatar,QAT,478.0,527.0,14,AFC,2005-12-16
26900,96.0,Bolivia,BOL,472.0,474.0,0,CONMEBOL,2005-12-16
26899,96.0,Cyprus,CYP,472.0,472.0,-1,UEFA,2005-12-16
26902,98.0,Syria,SYR,465.0,442.0,-9,AFC,2005-12-16
26901,98.0,Haiti,HAI,465.0,496.0,7,CONCACAF,2005-12-16
26903,100.0,Lithuania,LTU,464.0,465.0,2,UEFA,2005-12-16
26904,101.0,Uganda,UGA,463.0,434.0,-8,CAF,2005-12-16
26905,101.0,Botswana,BOT,463.0,463.0,2,CAF,2005-12-16
26906,103.0,Northern Ireland,NIR,461.0,460.0,2,UEFA,2005-12-16
26884,104.0,Gabon,GAB,459.0,459.0,2,CAF,2005-12-16
26895,104.0,Georgia,GEO,459.0,462.0,4,UEFA,2005-12-16
26883,106.0,Malawi,MWI,451.0,450.0,2,CAF,2005-12-16
26869,107.0,Moldova,MDA,442.0,441.0,-1,UEFA,2005-12-16
26859,108.0,Armenia,ARM,431.0,430.0,-2,UEFA,2005-12-16
26860,109.0,Indonesia,IDN,418.0,455.0,6,AFC,2005-12-16
26862,110.0,Congo,CGO,411.0,413.0,-1,CAF,2005-12-16
26863,111.0,Thailand,THA,408.0,449.0,6,AFC,2005-12-16
26864,112.0,Ethiopia,ETH,399.0,351.0,-16,CAF,2005-12-16
26865,113.0,Benin,BEN,396.0,396.0,-2,CAF,2005-12-16
26866,114.0,Azerbaijan,AZE,394.0,400.0,1,UEFA,2005-12-16
26867,115.0,Barbados,BRB,386.0,387.0,-4,CONCACAF,2005-12-16
26868,116.0,Turkmenistan,TKM,385.0,401.0,4,AFC,2005-12-16
26870,117.0,Hong Kong,HKG,383.0,390.0,0,AFC,2005-12-16
26871,118.0,Malta,MLT,371.0,371.0,-5,UEFA,2005-12-16
26881,118.0,Cabo Verde,CPV,371.0,372.0,-2,CAF,2005-12-16
26873,120.0,New Zealand,NZL,368.0,388.0,2,OFC,2005-12-16
26872,120.0,Vietnam,VIE,368.0,399.0,6,AFC,2005-12-16
26874,122.0,Liechtenstein,LIE,366.0,365.0,-2,UEFA,2005-12-16
26875,123.0,Malaysia,MAS,358.0,393.0,7,AFC,2005-12-16
26876,124.0,El Salvador,SLV,357.0,372.0,4,CONCACAF,2005-12-16
26879,125.0,Lebanon,LBN,356.0,372.0,5,AFC,2005-12-16
26877,125.0,Andorra,AND,356.0,356.0,-2,UEFA,2005-12-16
26880,127.0,India,IND,355.0,324.0,-8,AFC,2005-12-16
26882,128.0,St Lucia,LCA,344.0,359.0,3,CONCACAF,2005-12-16
26801,129.0,St Kitts and Nevis,SKN,337.0,351.0,1,CONCACAF,2005-12-16
26777,130.0,Mozambique,MOZ,336.0,344.0,0,CAF,2005-12-16
26766,130.0,St Vincent and the Grenadines,VIN,336.0,358.0,4,CONCACAF,2005-12-16
26768,132.0,Faroe Islands,FRO,325.0,332.0,1,UEFA,2005-12-16
26769,133.0,Maldives,MDV,323.0,282.0,-14,AFC,2005-12-16
26770,134.0,Eswatini,SWZ,322.0,332.0,3,CAF,2005-12-16
26771,135.0,Fiji,FIJ,317.0,323.0,-1,OFC,2005-12-16
26772,135.0,Liberia,LBR,317.0,328.0,2,CAF,2005-12-16
26773,137.0,Kazakhstan,KAZ,314.0,315.0,-2,UEFA,2005-12-16
26767,137.0,Palestine,PLE,314.0,322.0,0,AFC,2005-12-16
26774,139.0,Yemen,YEM,310.0,325.0,5,AFC,2005-12-16
26759,140.0,Solomon Islands,SOL,303.0,316.0,2,OFC,2005-12-16
26775,141.0,Tahiti,TAH,299.0,313.0,1,OFC,2005-12-16
26782,141.0,Tajikistan,TJK,299.0,309.0,0,AFC,2005-12-16
26804,143.0,Mauritius,MRI,284.0,292.0,-1,CAF,2005-12-16
26830,144.0,Sri Lanka,SRI,281.0,292.0,0,AFC,2005-12-16
26806,145.0,Lesotho,LES,267.0,283.0,-1,CAF,2005-12-16
26833,146.0,Vanuatu,VAN,266.0,276.0,-2,OFC,2005-12-16
26835,147.0,Myanmar,MYA,265.0,308.0,5,AFC,2005-12-16
26834,147.0,Burundi,BDI,265.0,305.0,4,CAF,2005-12-16
26836,149.0,Madagascar,MAD,264.0,273.0,0,CAF,2005-12-16
26837,150.0,Luxembourg,LUX,256.0,256.0,-2,UEFA,2005-12-16
26838,151.0,Grenada,GRN,249.0,269.0,1,CONCACAF,2005-12-16
26839,152.0,Suriname,SUR,244.0,257.0,1,CONCACAF,2005-12-16
26840,152.0,Nicaragua,NCA,244.0,244.0,-2,CONCACAF,2005-12-16
26841,154.0,Antigua and Barbuda,ATG,239.0,243.0,-1,CONCACAF,2005-12-16
26842,155.0,San Marino,SMR,238.0,238.0,-2,UEFA,2005-12-16
26960,156.0,Chinese Taipei,TPE,237.0,241.0,0,AFC,2005-12-16
26861,157.0,Kyrgyz Republic,KGZ,235.0,245.0,4,AFC,2005-12-16
26852,158.0,Pakistan,PAK,231.0,180.0,-10,AFC,2005-12-16
26853,159.0,Chad,CHA,229.0,232.0,1,CAF,2005-12-16
26854,160.0,Bangladesh,BAN,224.0,176.0,-10,AFC,2005-12-16
26832,161.0,Namibia,NAM,219.0,224.0,1,CAF,2005-12-16
26843,161.0,Bermuda,BER,219.0,232.0,3,CONCACAF,2005-12-16
26831,163.0,Sierra Leone,SLE,213.0,204.0,1,CAF,2005-12-16
26817,164.0,The Gambia,GAM,205.0,215.0,3,CAF,2005-12-16
26807,165.0,Tanzania,TAN,196.0,150.0,-10,CAF,2005-12-16
26808,166.0,Papua New Guinea,PNG,191.0,197.0,2,OFC,2005-12-16
26809,167.0,Guyana,GUY,185.0,185.0,0,CONCACAF,2005-12-16
26810,169.0,Eritrea,ERI,182.0,169.0,-3,CAF,2005-12-16
26811,170.0,Laos,LAO,180.0,195.0,5,AFC,2005-12-16
26812,171.0,British Virgin Islands,VGB,176.0,202.0,8,CONCACAF,2005-12-16
26813,172.0,Dominica,DMA,171.0,179.0,3,CONCACAF,2005-12-16
26814,173.0,Equatorial Guinea,EQG,169.0,173.0,2,CAF,2005-12-16
26815,174.0,Dominican Republic,DOM,157.0,164.0,1,CONCACAF,2005-12-16
26816,175.0,Nepal,NEP,153.0,136.0,-6,AFC,2005-12-16
26818,176.0,Seychelles,SEY,152.0,156.0,2,CAF,2005-12-16
26829,177.0,Niger,NIG,144.0,149.0,1,CAF,2005-12-16
26819,178.0,Mauritania,MTN,139.0,144.0,0,CAF,2005-12-16
26820,179.0,Mongolia,MNG,137.0,138.0,0,AFC,2005-12-16
26821,180.0,Belize,BLZ,134.0,136.0,-1,CONCACAF,2005-12-16
26805,181.0,Cayman Islands,CAY,133.0,149.0,5,CONCACAF,2005-12-16
26822,182.0,Samoa,SAM,131.0,137.0,2,OFC,2005-12-16
26823,183.0,Central African Republic,CTA,128.0,132.0,0,CAF,2005-12-16
26824,184.0,Somalia,SOM,111.0,88.0,-4,CAF,2005-12-16
26825,185.0,Tonga,TGA,110.0,114.0,1,OFC,2005-12-16
26844,186.0,Guinea-Bissau,GNB,109.0,75.0,-5,CAF,2005-12-16
26855,187.0,New Caledonia,NCL,104.0,107.0,2,OFC,2005-12-16
26845,188.0,Cambodia,CAM,95.0,107.0,3,AFC,2005-12-16
26846,189.0,Afghanistan,AFG,85.0,54.0,-9,AFC,2005-12-16
26847,190.0,Bhutan,BHU,84.0,85.0,1,AFC,2005-12-16
26848,191.0,Philippines,PHI,77.0,90.0,4,AFC,2005-12-16
26849,192.0,Macau,MAC,75.0,78.0,2,AFC,2005-12-16
26850,193.0,Bahamas,BAH,68.0,72.0,1,CONCACAF,2005-12-16
26851,194.0,Cook Islands,COK,65.0,70.0,0,OFC,2005-12-16
26827,195.0,Puerto Rico,PUR,62.0,71.0,2,CONCACAF,2005-12-16
26826,196.0,US Virgin Islands,VIR,58.0,63.0,1,CONCACAF,2005-12-16
26763,197.0,Sao Tome and Principe,STP,55.0,59.0,1,CAF,2005-12-16
26758,198.0,Anguilla,AIA,52.0,55.0,1,CONCACAF,2005-12-16
26757,199.0,Brunei Darussalam,BRU,49.0,51.0,0,AFC,2005-12-16
26756,200.0,Djibouti,DJI,46.0,33.0,-1,CAF,2005-12-16
26765,200.0,Aruba,ARU,46.0,49.0,0,CONCACAF,2005-12-16
26761,202.0,Montserrat,MSR,30.0,31.0,0,CONCACAF,2005-12-16
26762,203.0,Turks and Caicos Islands,TCA,22.0,23.0,0,CONCACAF,2005-12-16
26760,204.0,Guam,GUM,20.0,20.0,0,AFC,2005-12-16
26764,205.0,American Samoa,ASA,15.0,15.0,0,OFC,2005-12-16
